N	2gram	Vinokur_St_1	Myshleni
139	в частности	4	4
140	с несомненностью	1	4
141	они не	1	4
142	отношения к	2	3
143	это и	4	3
144	чего не	1	3
145	движения от	1	3
146	оба эти	2	3
147	с его	1	3
148	из этих	6	3
149	очевидно что	1	3
150	значение для	1	3
151	как в	13	3
152	хотя и	1	3
153	от этого	2	3
154	в случае	2	3
155	связанные с	3	3
156	при этом	2	3
157	с ней	1	3
158	как увидим	1	3
159	раз в	2	3
160	в плане	1	3
161	и по	5	3
162	в каждом	3	3
163	для всей	1	3
164	а по	1	3
165	первую очередь	2	3
166	с того	1	3
167	должен был	2	3
168	в ином	1	3
169	в них	1	3
170	иначе говоря	1	3
171	что такое	1	3
172	всякий раз	2	3
173	по себе	1	3
174	каждого отдельного	1	3
175	что с	2	3
176	что их	1	3
177	в основе	3	3
178	больше чем	2	3
179	по своей	2	3
180	не по	3	3
181	этом отношении	7	3
182	отличается от	1	3
183	только то	1	3
184	мог бы	1	3
185	образом в	1	3
186	до сих	7	3
187	во втором	4	3
188	в его	9	3
189	и только	3	3
190	этот вопрос	4	3
191	и его	8	3
192	есть в	2	3
193	этого понятия	1	3
194	до конца	1	3
195	представить себе	1	3
196	нуждается в	1	3
197	в первую	2	3
198	связано с	1	3
199	а не	16	3
200	но как	1	3
201	как это	4	3
202	сейчас мы	1	3
203	сих пор	7	3
204	в целом	5	3
205	тем и	1	3
206	в другой	1	3
207	бы в	1	3
208	отношении к	1	3
209	не знает	2	3
210	что то	2	3
211	в своих	2	3
212	как на	1	3
213	научного и	1	2
214	увидим ниже	1	2
215	самом деле	11	2
216	которыми он	2	2
217	мысль что	1	2
218	а только	1	2
219	что они	7	2
220	что именно	1	2
221	прежде всего	7	2
222	все же	8	2
223	рода в	2	2
224	не являются	3	2
225	и полностью	1	2
226	меньшей мере	3	2
227	все эти	5	2
228	не обнаруживает	1	2
229	он делает	1	2
230	если он	1	2
231	но на	2	2
232	оказывается не	1	2
233	этого вопроса	2	2
234	с этой	3	2
235	в другом	3	2
236	известно что	1	2
237	этом смысле	1	2
238	всю свою	1	2
239	чем в	3	2
240	во внимание	1	2
241	он имеет	1	2
242	несмотря на	2	2
243	определенную систему	1	2
244	смысле что	1	2
245	этой области	5	2
246	в этих	2	2
247	которая является	1	2
248	в своей	6	2
249	в такой	2	2
250	в котором	5	2
251	мы называем	1	2
252	том смысле	2	2
253	в которых	5	2
254	что я	1	2
255	втором случае	2	2
256	точку зрения	3	2
257	но это	6	2
258	но он	2	2
259	речи в	1	2
260	и более	2	2
261	и вообще	3	2
262	что эта	2	2
263	не менее	5	2
264	она не	2	2
265	и другое	1	2
266	на котором	1	2
267	но только	1	2
268	не могло	1	2
269	казалось бы	1	2
270	имеем дело	2	2
271	каждой из	1	2
272	у нас	11	2
273	разрыв между	1	2
274	и от	1	2
275	последнее время	1	2
276	на том	1	2
277	что у	4	2
278	к его	1	2
279	еще в	1	2
280	можно только	1	2
281	том как	4	2
282	общие и	1	2
283	для этого	2	2
284	на вопрос	4	2
285	внимание на	3	2
286	при котором	1	2
287	не умею	1	2
288	образом мы	1	2
289	но с	3	2
290	дело с	2	2
291	языка на	1	2
292	которому они	1	2
293	и является	1	2
294	из которого	2	2
295	первостепенное значение	1	2
296	само собой	1	2
297	если мы	1	2
298	является не	4	2
299	каким образом	1	2
300	в новом	4	2
301	невозможно было	2	2
302	бы совершенно	1	2
303	из них	8	2
304	в одном	1	2
305	в конце	3	2
306	у него	2	2
307	почему это	1	2
308	в других	2	2
309	были бы	1	2
310	с другой	9	2
311	к которому	4	2
312	чем он	1	2
313	во второй	9	2
314	бы сейчас	1	2
315	и др	1	2
316	исходит из	1	2
317	более того	1	2
318	которых мы	1	2
319	не на	1	2
320	мы снова	1	2
321	была бы	5	2
322	более высоким	1	2
323	бы оно	1	2
324	в иной	1	2
325	мы говорим	1	2
326	в меру	1	2
327	в данном	14	2
328	в пользу	2	2
329	и там	1	2
330	по существу	2	2
331	этого слова	2	2
332	этом случае	2	2
333	все это	5	2
334	только частный	1	2
335	для нас	7	2
336	у них	1	2
337	не видит	1	2
338	именно поэтому	1	2
339	хотя в	2	2
340	а в	17	2
341	новый и	1	2
342	другой стороны	7	2
343	для каждой	1	2
344	из этого	1	2
345	и другие	1	2
346	это в	4	2
347	если б	1	1
348	нас более	1	1
349	есть самое	1	1
350	тех же	1	1
351	его же	2	1
352	и до	1	1
353	из его	1	1
354	что эти	1	1
355	видеть в	1	1
356	едва ли	1	1
357	в прежних	1	1
358	и могут	1	1
359	следует сделать	1	1
360	бы что	2	1
361	еще до	1	1
362	фактами и	1	1
363	но даже	1	1
364	степени как	1	1
365	значения в	1	1
366	что оба	1	1
367	ведь то	1	1
368	быть в	2	1
369	то очевидно	2	1
370	на самом	6	1
371	ответ на	3	1
372	словами и	1	1
373	не просто	1	1
374	друг от	1	1
375	нет и	1	1
376	за пределы	2	1
377	только путем	1	1
378	что во	2	1
379	общего с	3	1
380	чем мы	1	1
381	стороны и	1	1
382	как к	3	1
383	что как	2	1
384	перед нами	1	1
385	кроме того	1	1
386	себе совершенно	1	1
387	могло оказаться	1	1
388	и понимания	1	1
389	тем же	3	1
390	самое важное	1	1
391	которых является	1	1
392	и научного	1	1
393	не приходится	1	1
394	что это	4	1
395	он в	1	1
396	не оставляет	1	1
397	то обстоятельство	2	1
398	с их	1	1
399	им в	1	1
400	отношений к	1	1
401	другом случае	1	1
402	как он	1	1
403	что она	4	1
404	не его	1	1
405	но именно	2	1
406	бы установить	1	1
407	области не	1	1
408	не значит	3	1
409	не как	1	1
410	то как	1	1
411	наших глазах	2	1
412	что каждая	1	1
413	начинается со	1	1
414	но все	4	1
415	и за	3	1
416	бы они	1	1
417	факт что	1	1
418	с величайшим	1	1
419	об этом	3	1
420	и с	3	1
421	на все	1	1
422	на каком	1	1
423	входит в	1	1
424	это было	1	1
425	те или	1	1
426	в и	130	1
427	и всей	1	1
428	обстоятельством что	1	1
429	но то	1	1
430	ведь в	1	1
431	ни в	3	1
432	это положение	1	1
433	являются чем-то	1	1
434	далеко не	1	1
435	но все-таки	1	1
436	которой он	1	1
437	в научном	1	1
438	выйти за	1	1
439	является основой	1	1
440	можно считать	1	1
441	и тогда	2	1
442	языка но	1	1
443	всех этих	2	1
444	не абсолютно	1	1
445	лет у	1	1
446	места в	2	1
447	во время	3	1
448	и при	1	1
449	будет в	1	1
450	мы приходим	1	1
451	и без	3	1
452	это делает	1	1
453	оказывается для	1	1
454	не столько	1	1
455	равной мере	2	1
456	представление о	4	1
457	оказывается что	1	1
458	несомненно что	1	1
459	который всегда	1	1
460	тем не	2	1
461	надо сказать	2	1
462	без всяких	2	1
463	их в	2	1
464	том и	1	1
465	и наоборот	1	1
466	не должно	1	1
467	даже в	3	1
468	этой работы	2	1
469	и очень	4	1
470	содержит в	1	1
471	уже выше	2	1
472	случае в	4	1
473	но они	1	1
474	как можно	2	1
475	дело в	6	1
476	одна из	1	1
477	и притом	1	1
478	к этим	1	1
479	мы вправе	1	1
480	к изучению	1	1
481	дело не	4	1
482	значение этого	1	1
483	этих двух	3	1
484	что самое	1	1
485	впрочем в	1	1
486	иными словами	1	1
487	в наше	1	1
488	ту мысль	1	1
489	есть такой	1	1
490	вернее сказать	1	1
491	которая кстати	1	1
492	существуют в	1	1
493	считать что	1	1
494	в каком	3	1
495	обстоятельство что	3	1
496	является то	1	1
497	мы встречаем	1	1
498	очень часто	3	1
499	в момент	1	1
500	начиная с	2	1
501	есть только	2	1
502	числе и	2	1
503	предпринятого нами	1	1
504	обращение к	1	1
505	ничего общего	3	1
506	и это	2	1
507	опираясь на	1	1
508	отношении уже	1	1
509	и о	1	1
510	и произвольным	1	1
511	от друга	1	1
512	не для	2	1
513	система которая	1	1
514	без всякого	2	1
515	в ее	4	1
516	данном случае	6	1
517	вообще никакой	1	1
518	на той	1	1
519	разной мере	1	1
520	и когда	1	1
521	эти факты	1	1
522	которыми мы	1	1
523	быть общим	1	1
524	но у	1	1
525	является в	1	1
526	хотя это	1	1
527	против этого	1	1
528	только и	1	1
529	зависеть от	1	1
530	вывод который	1	1
531	о том	17	1
532	настоящее время	1	1
533	в глаза	1	1
534	утверждает что	1	1
535	после того	1	1
536	что его	1	1
537	все его	1	1
538	и который	1	1
539	отчета в	2	1
540	может не	2	1
541	ни на	2	1
542	данных которые	1	1
543	к нему	2	1
544	двух сторон	1	1
545	и всю	1	1
546	между тем	3	1
547	которые мы	1	1
548	где у	1	1
549	и гг	1	1
550	что же	6	1
551	тем обстоятельством	1	1
552	и можно	2	1
553	в середине	1	1
554	что нового	1	1
555	не знаю	2	1
556	он еще	1	1
557	в лучшем	1	1
558	в современной	1	1
559	по собственному	1	1
560	что здесь	2	1
561	как например	1	1
562	на которой	2	1
563	в двух	3	1
564	в ряде	1	1
565	тот же	1	1
566	время когда	1	1
567	этого материала	1	1
568	опираться на	1	1
569	как нечто	1	1
570	в прошлом	1	1
571	который в	1	1
572	деле не	1	1
573	одних и	1	1
574	об их	1	1
575	с одной	3	1
576	именно на	1	1
577	с которыми	2	1
578	этой системе	1	1
579	оказывается в	2	1
580	конечно не	2	1
581	уже не	1	1
582	и у	2	1
583	языка а	1	1
584	ни одного	2	1
585	в значении	1	1
586	в виде	3	1
587	в начале	3	1
588	в известном	1	1
589	в данной	2	1
590	его и	1	1
591	этот раз	2	1
592	обратиться к	1	1
593	себе отчета	1	1
594	и их	2	1
595	но вот	1	1
596	это место	2	1
597	слова в	1	1
598	как их	1	1
599	допустим что	2	1
600	быть установлены	1	1
601	сами по	1	1
602	для правильного	1	1
603	вовсе не	19	1
604	с этими	1	1
605	которые могут	1	1
606	бы все	3	1
607	во всей	1	1
608	в случаях	1	1
609	в очень	3	1
610	а потому	2	1
611	ссылается на	1	1
612	нужно было	2	1
613	без всякой	3	1
614	и даже	5	1
615	или иной	1	1
616	и из	1	1
617	с другим	1	1
618	здесь в	1	1
619	что тот	1	1
620	с той	1	1
621	не потому	1	1
622	еще и	2	1
623	а с	3	1
624	не отдает	1	1
625	которое имеет	1	1
626	больше и	1	1
627	говорит о	3	1
628	естественно что	1	1
629	к сожалению	3	1
630	по тем	1	1
631	а на	3	1
632	а главное	1	1
633	не означает	1	1
634	в руках	1	1
635	долго и	1	1
636	вопрос можно	1	1
637	возвращаясь к	1	1
638	задач и	1	1
639	о чем	1	1
640	если таким	1	1
641	этой главы	3	1
642	ближе к	1	1
643	если не	2	1
644	должно возникнуть	1	1
645	виде в	1	1
646	эти особенности	1	1
647	направлении и	1	1
648	и во	2	1
649	всех трех	2	1
650	величайшим трудом	1	1
651	более раннего	1	1
652	в разной	1	1
653	а при	1	1
654	тот факт	1	1
655	под его	1	1
656	из которых	1	1
657	к своему	1	1
658	одной стороны	2	1
659	с некоторыми	1	1
660	смысле этого	2	1
661	в тех	3	1
662	является его	1	1
663	сам не	1	1
664	значит что	3	1
665	в это	1	1
666	ли не	2	1
667	эти вопросы	3	1
668	в истории	3	1
669	и другом	1	1
670	как частного	1	1
671	лучшем случае	1	1
672	этом и	1	1
673	похоже на	1	1
674	вопрос в	3	1
675	должен сделать	1	1
676	от той	1	1
677	должны быть	3	1
678	при таком	2	1
679	не существует	3	1
680	включает в	1	1
681	для ее	1	1
682	котором он	1	1
683	только тем	2	1
684	в результате	3	1
685	в настоящее	1	1
686	работы над	1	1
687	той или	1	1
688	тем более	4	1
689	не должен	1	1
690	случае и	1	1
691	конце концов	1	1
692	только с	2	1
693	скажется в	1	1
694	в равной	2	1
695	могли быть	1	1
696	в целях	1	1
697	должен быть	3	1
698	все вместе	1	1
699	гораздо больше	2	1
700	чем можно	1	1
701	с окончанием	3	1
702	и начинается	1	1
703	слово в	1	1
704	формой в	1	1
705	слова с	1	1
706	две стороны	1	1
707	отдает себе	1	1
708	то здесь	1	1
709	совершенно не	5	1
710	кстати сказать	2	1
711	она исходит	1	1
712	но эти	1	1
713	того времени	5	1
714	к этому	1	1
715	точно так	1	1
716	том числе	2	1
