N	2gram	Vinokur_St_1	KulturaY
217	гораздо более	4	3
218	речь идет	4	2
219	отношения к	2	2
220	же как	3	2
221	чтобы не	1	2
222	и потому	2	2
223	на самом	6	2
224	тех же	1	2
225	и есть	1	2
226	тем же	3	2
227	не хочет	2	2
228	можно говорить	1	2
229	и до	1	2
230	той же	5	2
231	на такие	1	2
232	но вот	1	2
233	но даже	1	2
234	конечно и	3	2
235	эти темы	1	2
236	думаю что	5	2
237	так или	2	2
238	внимание и	1	2
239	ответ на	3	2
240	очевидно что	1	2
241	не просто	1	2
242	что они	7	2
243	материалом для	1	2
244	наше время	1	2
245	в своем	2	2
246	что касается	3	2
247	это просто	3	2
248	от этого	2	2
249	и у	2	2
250	речи на	1	2
251	вообще а	1	2
252	по словам	4	2
253	при этом	2	2
254	д ср	1	2
255	указания на	1	2
256	не как	1	2
257	в корне	1	2
258	данном отношении	5	2
259	свое время	2	2
260	в одну	1	2
261	могла бы	1	2
262	связанные с	3	2
263	в другом	3	2
264	том случае	1	2
265	на все	1	2
266	того или	4	2
267	заключается в	4	2
268	она стала	1	2
269	данном случае	6	2
270	это положение	1	2
271	или о	1	2
272	такие строчки	1	2
273	соответствии с	1	2
274	с тем	1	2
275	как и	9	2
276	не всегда	2	2
277	а если	2	2
278	п но	1	2
279	что значит	1	2
280	бы на	1	2
281	и сейчас	4	2
282	в своей	6	2
283	никаких оснований	2	2
284	в которых	5	2
285	результате этого	1	2
286	и более	2	2
287	тем самым	2	2
288	не должно	1	2
289	в отношении	9	2
290	таких случаях	1	2
291	о значении	3	2
292	как можно	2	2
293	что эта	2	2
294	она не	2	2
295	хотелось бы	1	2
296	дело не	4	2
297	в каждый	1	2
298	того как	1	2
299	но что	1	2
300	образом в	1	2
301	в наше	1	2
302	и далее	1	2
303	очень часто	3	2
304	должны быть	3	2
305	всего что	1	2
306	языка что	1	2
307	оно не	1	2
308	не хочу	3	2
309	говоря уже	1	2
310	на том	1	2
311	что у	4	2
312	что для	3	2
313	отсюда и	1	2
314	когда в	1	2
315	это только	1	2
316	мы в	1	2
317	и вообще	3	2
318	говорим о	1	2
319	язык и	1	2
320	после того	1	2
321	то тем	1	2
322	к нему	2	2
323	за последнее	1	2
324	нуждается в	1	2
325	в глазах	1	2
326	а именно	3	2
327	в современной	1	2
328	с той	1	2
329	мне кажется	5	2
330	отказ от	1	2
331	или же	2	2
332	с одной	3	2
333	указывает что	1	2
334	же и	4	2
335	конечно не	2	2
336	следовало бы	2	2
337	был бы	1	2
338	при отсутствии	1	2
339	ставит себе	3	2
340	в целях	1	2
341	даже и	2	2
342	никогда не	5	2
343	и даже	5	2
344	еще и	2	2
345	обратить внимание	1	2
346	этот термин	1	2
347	превращается в	2	2
348	а на	3	2
349	на этот	3	2
350	которых мы	1	2
351	не на	1	2
352	однако и	2	2
353	языка не	2	2
354	вопросе о	1	2
355	для этой	1	2
356	и вовсе	1	2
357	в частности	4	2
358	на который	2	2
359	ни на	2	2
360	представить себе	1	2
361	мы говорим	1	2
362	в иных	2	2
363	п а	1	2
364	п и	1	2
365	достаточно для	2	2
366	в той	6	2
367	смысле этого	2	2
368	за рамки	1	2
369	как будто	4	2
370	быть не	1	2
371	материал для	3	2
372	ли не	2	2
373	с этой	3	2
374	этом случае	2	2
375	между прочим	2	2
376	и для	3	2
377	и от	1	2
378	узком смысле	1	2
379	о котором	2	2
380	то не	2	2
381	и все	2	2
382	литература и	1	2
383	но зато	1	2
384	будто бы	3	2
385	не говоря	1	2
386	или иного	4	2
387	в свое	2	2
388	в своих	2	2
389	по поводу	7	2
390	это в	4	2
391	литературы а	1	1
392	к произведениям	1	1
393	научного и	1	1
394	по адресу	1	1
395	в такой	2	1
396	и без	3	1
397	мере в	2	1
398	вмешиваться в	1	1
399	на деле	1	1
400	показать что	1	1
401	не отражается	1	1
402	в котором	5	1
403	отношении я	1	1
404	исходит из	1	1
405	ведь и	3	1
406	объясняется и	1	1
407	едва ли	1	1
408	д вот	1	1
409	не говорю	2	1
410	по его	2	1
411	удержался от	1	1
412	которыми он	2	1
413	а как	2	1
414	ссылкой на	1	1
415	мы не	2	1
416	не помешало	1	1
417	на эти	7	1
418	говорю уже	2	1
419	против чего	1	1
420	в им	1	1
421	время как	2	1
422	совпадает с	2	1
423	часто повторяющиеся	1	1
424	дело что	2	1
425	на тему	1	1
426	почти исключительно	1	1
427	е как	2	1
428	один пример	1	1
429	с нашими	1	1
430	где слово	1	1
431	подчеркнуть что	2	1
432	революции в	1	1
433	следовательно в	1	1
434	и говорить	1	1
435	большей частью	1	1
436	от всей	1	1
437	я имею	1	1
438	мог бы	1	1
439	он был	3	1
440	на них	1	1
441	это действительно	1	1
442	столь же	4	1
443	о более	1	1
444	время в	1	1
445	реагировать на	1	1
446	бы то	1	1
447	с его	1	1
448	как правило	2	1
449	иных случаях	2	1
450	внимательное и	1	1
451	но как	1	1
452	и никто	1	1
453	особенно интересный	1	1
454	по отношению	3	1
455	что так	3	1
456	нет и	1	1
457	следующим двум	1	1
458	к сожалению	3	1
459	так что	6	1
460	меньше всего	1	1
461	идет о	2	1
462	несомненно что	1	1
463	общего с	3	1
464	что именно	1	1
465	до его	1	1
466	как к	3	1
467	что как	2	1
468	один только	1	1
469	такова же	1	1
470	но лицо	1	1
471	кроме того	1	1
472	как вполне	1	1
473	себе совершенно	1	1
474	на анализе	1	1
475	говорит что	3	1
476	что по	1	1
477	и к	1	1
478	в каком-то	2	1
479	стиля и	1	1
480	не очень	1	1
481	то в	3	1
482	значения как	1	1
483	себе как	1	1
484	не приходится	1	1
485	в которой	4	1
486	в литературном	2	1
487	стоило бы	1	1
488	в целом	5	1
489	за это	1	1
490	чуть ли	2	1
491	не оставляет	1	1
492	из этих	6	1
493	во многих	3	1
494	бесконечного числа	1	1
495	но без	1	1
496	в известном	1	1
497	значение так	1	1
498	бы только	1	1
499	в себе	2	1
500	но он	2	1
501	другом случае	1	1
502	эпохи и	3	1
503	и правильное	1	1
504	но ведь	8	1
505	в наших	2	1
506	доказывать что	2	1
507	не могла	2	1
508	в случае	2	1
509	довольно редко	1	1
510	слово в	1	1
511	какой-либо смысл	1	1
512	от которого	1	1
513	в академическом	23	1
514	в первую	2	1
515	не значит	3	1
516	которая является	1	1
517	он должен	2	1
518	дело именно	1	1
519	том чтобы	1	1
520	вообще не	2	1
521	в английском	1	1
522	равных условиях	1	1
523	какой бы	1	1
524	случаи как	1	1
525	смысле как	1	1
526	действительно так	1	1
527	но дело	1	1
528	так например	7	1
529	котором говорит	1	1
530	в каждом	3	1
531	больше всего	1	1
532	то ни	1	1
533	самого метода	1	1
534	с орфографией	2	1
535	пишет в	1	1
536	должны будут	1	1
537	будто в	3	1
538	а по	1	1
539	этой традиции	1	1
540	литературного языка	1	1
541	те или	1	1
542	первую очередь	2	1
543	е уже	1	1
544	известно что	1	1
545	но их	1	1
546	всю свою	1	1
547	здесь нет	1	1
548	кажется что	3	1
549	я считаю	4	1
550	бы совершенно	1	1
551	в печать	1	1
552	и творчества	2	1
553	верхом и	1	1
554	далеко не	1	1
555	впечатление будто	2	1
556	в слове	5	1
557	и уже	2	1
558	своя функция	1	1
559	заключалась в	1	1
560	только во	1	1
561	отвращение к	2	1
562	можно считать	1	1
563	и было	1	1
564	и некоторые	1	1
565	такой же	5	1
566	что грамматическая	1	1
567	но я	4	1
568	на точном	1	1
569	местах в	1	1
570	и при	1	1
571	что такая	1	1
572	утверждать будто	2	1
573	мы приходим	1	1
574	можно найти	2	1
575	академии наук	2	1
576	в №	1	1
577	не поставлен	1	1
578	же это	3	1
579	что о	3	1
580	место в	1	1
581	еще с	1	1
582	было создано	1	1
583	далее в	2	1
584	от себя	1	1
585	дела не	1	1
586	когда и	1	1
587	значение для	1	1
588	которые должны	1	1
589	того я	3	1
590	следующий случай	1	1
591	в одном	1	1
592	точку зрения	3	1
593	которые в	2	1
594	в прямом	1	1
595	их в	2	1
596	том и	1	1
597	однако в	1	1
598	с такими	1	1
599	том же	1	1
600	что этот	2	1
601	бы быть	1	1
602	даже как-то	1	1
603	даже в	3	1
604	и писал	1	1
605	этой работы	2	1
606	так называемого	1	1
607	тому что	3	1
608	случае в	4	1
609	каждого отдельного	1	1
610	знает где	1	1
611	чем но	2	1
612	но еще	1	1
613	на котором	1	1
614	к нашей	1	1
615	тогда когда	1	1
616	заботиться о	1	1
617	дело в	6	1
618	одна из	1	1
619	и когда	1	1
620	со следующими	1	1
621	до сих	7	1
622	у редактора	1	1
623	значение этого	1	1
624	же значение	1	1
625	вообще нет	1	1
626	лицам в	1	1
627	приходим к	1	1
628	недостаточно для	1	1
629	смысл то	1	1
630	случаях как	1	1
631	отнестись к	1	1
632	бы знать	1	1
633	приведены в	1	1
634	они являются	1	1
635	явление в	1	1
636	б в	1	1
637	не стоило	1	1
638	при котором	1	1
639	ему и	1	1
640	ли в	2	1
641	не нужен	1	1
642	вложено в	1	1
643	только с	2	1
644	так то	1	1
645	же до	1	1
646	фактов и	1	1
647	именно такой	1	1
648	но там	1	1
649	вот оказывается	1	1
650	не удержался	2	1
651	когда мы	1	1
652	здесь совершенно	3	1
653	значительной степени	1	1
654	за что	4	1
655	в наши	1	1
656	области изучения	2	1
657	слова с	1	1
658	бы дело	1	1
659	авторитетных источников	1	1
660	ничего общего	3	1
661	читателей этот	1	1
662	является например	1	1
663	смысле что	1	1
664	это время	1	1
665	от разных	1	1
666	без всякого	2	1
667	некоторые другие	1	1
668	в ее	4	1
669	на основе	1	1
670	с каким	1	1
671	полное право	1	1
672	они ни	1	1
673	что подобные	1	1
674	только то	1	1
675	счетом ничего	1	1
676	с самого	1	1
677	то время	2	1
678	уйти от	1	1
679	и иные	2	1
680	являются лишь	1	1
681	традиции не	1	1
682	то как	1	1
683	имею в	1	1
684	не трудно	3	1
685	это вовсе	2	1
686	которая была	2	1
687	во многом	1	1
688	которые с	1	1
689	в научном	1	1
690	не грамматических	1	1
691	не дают	1	1
692	ли и	1	1
693	что от	2	1
694	литературе не	1	1
695	бы говорить	1	1
696	основана на	1	1
697	поэтому в	3	1
698	вот характерная	1	1
699	в эпоху	2	1
700	данных случаях	1	1
701	на язык	1	1
702	против этого	1	1
703	вот это	1	1
704	и возможно	1	1
705	о том	17	1
706	на вопрос	4	1
707	этой статьи	2	1
708	внимание на	3	1
709	настоящее время	1	1
710	возражали против	1	1
711	говорит об	2	1
712	ср еще	2	1
713	почему же	1	1
714	в случаях	1	1
715	и просто	1	1
716	с того	1	1
717	все его	1	1
718	в чем	3	1
719	прочих равных	1	1
720	на точку	2	1
721	нас особенно	1	1
722	на протяжении	1	1
723	или иные	1	1
724	тем или	3	1
725	что самое	1	1
726	на дело	1	1
727	я думаю	11	1
728	а потому	2	1
729	но нет	1	1
730	когда приходится	1	1
731	отметить что	2	1
732	хотел бы	2	1
733	словами не	1	1
734	при прочих	1	1
735	принципиальной разницы	1	1
736	в обеих	5	1
737	их собственной	1	1
738	каких бы	1	1
739	в том-то	1	1
740	после революции	1	1
741	находим и	2	1
742	значит что	3	1
743	что здесь	2	1
744	как например	1	1
745	действительно были	1	1
746	но с	3	1
747	д и	2	1
748	пор еще	1	1
749	и дело	1	1
750	одной из	1	1
751	его разных	1	1
752	дело с	2	1
753	в какой	3	1
754	в вопросе	1	1
755	те которые	1	1
756	в данных	1	1
757	по мнению	3	1
758	одних и	1	1
759	знак и	1	1
760	которых в	3	1
761	что наши	1	1
762	в уста	3	1
763	именно на	1	1
764	нет не	1	1
765	первостепенное значение	1	1
766	указать на	1	1
767	сомнений в	1	1
768	видеть что	1	1
769	ни одного	2	1
770	решение частных	1	1
771	этого понятия	1	1
772	словарей к	2	1
773	хочу сказать	2	1
774	в виде	3	1
775	языка который	1	1
776	свидетельствует о	2	1
777	как более	2	1
778	каким образом	1	1
779	убедиться в	2	1
780	в школе	1	1
781	е не	1	1
782	его и	1	1
783	одно из	2	1
784	не так	1	1
785	для него	6	1
786	и их	2	1
787	ведь это	1	1
788	могло бы	2	1
789	мы находим	4	1
790	наука о	1	1
791	сами по	1	1
792	не для	2	1
793	об исправлении	1	1
794	отношение к	2	1
795	к ним	1	1
796	второй части	2	1
797	должен был	2	1
798	и никогда	1	1
799	почему это	1	1
800	не становится	1	1
801	где их	1	1
802	на некоторые	1	1
803	не хотел	1	1
804	он так	1	1
805	в других	2	1
806	о каком	1	1
807	и только	3	1
808	естественным для	1	1
809	и пушкина	1	1
810	нужно было	2	1
811	ссылками на	1	1
812	возможно что	3	1
813	только у	2	1
814	не непременно	2	1
815	или иной	1	1
816	дают в	1	1
817	себе представить	1	1
818	так не	1	1
819	значение которое	1	1
820	ведь на	1	1
821	не потому	1	1
822	несколько примеров	5	1
823	чем он	1	1
824	представляет собою	2	1
825	позволяет себе	2	1
826	и др	1	1
827	при чем	6	1
828	в середине	1	1
829	когда говорит	1	1
830	выше я	2	1
831	одной стороны	2	1
832	здесь дело	2	1
833	пушкина как	6	1
834	одного слова	1	1
835	самое слово	1	1
836	место и	1	1
837	и я	3	1
838	во внимание	1	1
839	не при	5	1
840	в одно	1	1
841	если не	2	1
842	более чем	2	1
843	известным и	1	1
844	ровным счетом	1	1
845	голову не	1	1
846	из следующего	1	1
847	теперь возможность	1	1
848	можно утверждать	1	1
849	усомниться в	1	1
850	я уже	3	1
851	и гораздо	1	1
852	всего вопроса	1	1
853	которые являются	1	1
854	слово как	1	1
855	верить что	1	1
856	иначе но	1	1
857	не заслуживает	1	1
858	такого рода	2	1
859	все таки	1	1
860	и там	1	1
861	действительно было	1	1
862	согласно которому	1	1
863	и такие	2	1
864	в очень	3	1
865	том смысле	2	1
866	значение как	1	1
867	в это	1	1
868	несколько слов	1	1
869	ссылки на	1	1
870	быть и	2	1
871	чем-то вроде	1	1
872	той мере	1	1
873	сих пор	7	1
874	в пример	1	1
875	это выражение	1	1
876	что нет	2	1
877	и новой	1	1
878	более того	1	1
879	и позволяет	1	1
880	также те	1	1
881	тем и	1	1
882	что там	2	1
883	в юбилейном	3	1
884	ясное дело	1	1
885	в настоящее	1	1
886	которые дают	1	1
887	нас нет	7	1
888	и перед	2	1
889	в голову	1	1
890	постановке вопроса	1	1
891	что только	1	1
892	обращается к	1	1
893	спорах о	1	1
894	которым в	1	1
895	чтобы усомниться	1	1
896	у них	1	1
897	бы в	1	1
898	в литературной	1	1
899	тем более	4	1
900	не должен	1	1
901	статья в	1	1
902	ряд таких	1	1
903	в свете	1	1
904	на более	1	1
905	в этих	2	1
906	не повод	1	1
907	я в	1	1
908	нет никаких	2	1
909	все вместе	1	1
910	е в	2	1
911	в период	1	1
912	имеет право	1	1
913	для каждой	1	1
914	языка на	1	1
915	в прочих	2	1
916	и дает	1	1
917	не у	2	1
918	который не	2	1
919	или иным	3	1
920	д в	1	1
921	но эти	1	1
922	внутри одного	1	1
923	и другие	1	1
924	традиции но	1	1
925	как на	1	1
926	большинство таких	1	1
927	они не	1	1
