N	2gram	Voloshinov_1	Freidism
341	дает нам	1	2
342	господству принципа	1	2
343	фрейда об	1	2
344	явного сновидения	1	2
345	от этого	1	2
346	в этот	2	2
347	отношения ребенка	1	2
348	что это	2	2
349	в сновидении	1	2
350	вытеснению в	1	2
351	продолжение рода	1	2
352	последующей жизни	2	2
353	в нашем	1	2
354	или во	1	2
355	облачившись в	1	2
356	подавленных энергий	2	2
357	не стали	2	2
358	всей его	1	2
359	случайные и	1	2
360	человек не	1	2
361	половой акт	2	2
362	законы образования	4	2
363	что она	1	2
364	работу цензуры	1	2
365	освобождение от	1	2
366	его запретами	1	2
367	из этой	1	2
368	врача и	1	2
369	есть та	1	2
370	выдержать точку	1	2
371	в мифах	1	2
372	их в	3	2
373	мысли сна	1	2
374	вытесненного влечения	3	2
375	у ребенка	1	2
376	подвергает анализу	1	2
377	на всю	1	2
378	сознание и	5	2
379	матери или	1	2
380	систему бессознательного	2	2
381	в глубине	1	2
382	на этой	3	2
383	эрогенной зоны	1	2
384	всех областях	1	2
385	это было	1	2
386	сексуальных влечений	1	2
387	чувства к	1	2
388	на почве	1	2
389	в свой	1	2
390	отсюда и	1	2
391	на следующих	2	2
392	по всему	2	2
393	к материнскому	1	2
394	от врача	2	2
395	всю жизнь	2	2
396	его все	2	2
397	всей последующей	2	2
398	рассеяно по	2	2
399	на две	3	2
400	материнскому лону	1	2
401	и бессознательного	1	2
402	жизни но	1	2
403	так называемый	2	2
404	их цель	2	2
405	влечений я	3	2
406	том что	3	2
407	в эту	1	2
408	на один	1	2
409	он сохраняет	1	2
410	но если	1	2
411	мыслью о	1	2
412	невротический симптом	1	2
413	этот страх	1	2
414	мы говорили	1	2
415	представлений и	3	2
416	события взрослой	1	2
417	приводится в	1	2
418	на первых	1	2
419	его отношение	1	2
420	сих пор	3	2
421	учение фрейда	1	2
422	страх и	1	2
423	и сознательного	1	2
424	иным как	1	2
425	вытесненным представлением	2	2
426	на другую	1	2
427	пробиться в	2	2
428	общего не	1	2
429	в сознательное	1	2
430	освободиться от	1	2
431	как это	3	2
432	следующих ступенях	1	2
433	его целом	2	2
434	комплекс и	1	2
435	на работу	1	2
436	в науке	2	2
437	и притом	3	2
438	к этим	1	2
439	не нуждается	2	2
440	в самых	1	2
441	реальности и	3	2
442	для всего	1	2
443	только не	1	2
444	остальной психологии	2	2
445	не лучше	1	2
446	являются только	1	2
447	и теперь	3	2
448	взрослой жизни	1	2
449	из того	1	2
450	этом отношении	1	2
451	является по	2	2
452	в психику	1	2
453	в области	3	2
454	в момент	1	2
455	все то	2	2
456	же что	1	2
457	отличается от	1	2
458	должны быть	1	2
459	что оно	2	2
460	это содержание	1	2
461	социальные и	1	2
462	и снова	1	2
463	оно не	2	2
464	его рождения	1	2
465	приходится сказать	1	2
466	двойное испытание	1	2
467	из всего	1	2
468	в виду	1	2
469	организме и	2	2
470	на основе	2	2
471	принципом наслаждения	2	2
472	половые органы	1	2
473	роль в	1	2
474	вытесненных влечений	2	2
475	и вообще	2	2
476	о нем	1	2
477	в другом	1	2
478	и острота	1	2
479	до сих	3	2
480	необходим для	1	2
481	преодоление травмы	3	2
482	не позволяет	1	2
483	этих двух	1	2
484	это желание	1	2
485	принципа реальности	1	2
486	эта сила	1	2
487	замещающие образы	1	2
488	нуждается в	5	2
489	что и	2	2
490	во всей	2	2
491	образов сна	2	2
492	человека как	1	2
493	и об	1	2
494	вся жизнь	1	2
495	в него	5	2
496	мир в	1	2
497	как ее	1	2
498	для ребенка	1	2
499	внутренних переживаний	1	2
500	себя с	1	2
501	сновидения и	2	2
502	и брейер	1	2
503	влечения я	2	2
504	мы видим	2	2
505	все влечения	1	2
506	отцу и	1	2
507	можно добраться	1	2
508	скрытым мыслям	2	2
509	словесное выражение	1	2
510	может оказаться	1	2
511	признать ее	1	2
512	с одной	1	2
513	для всех	4	2
514	не пытается	1	2
515	не можем	2	2
516	уже в	1	2
517	только на	3	2
518	и они	1	2
519	ни было	2	2
520	в нашей	1	2
521	его и	1	2
522	человека на	1	2
523	а потому	4	2
524	потому и	2	2
525	в конце	1	2
526	с этими	1	2
527	в систему	2	2
528	заметить что	1	2
529	и фрейдисты	2	2
530	рождения в	1	2
531	субъективного опыта	1	2
532	и даже	4	2
533	в высшей	1	2
534	с другой	1	2
535	который необходим	1	2
536	человека в	1	2
537	и тех	1	2
538	здесь в	1	2
539	больного но	1	2
540	в психологии	1	2
541	удовлетворяется на	1	2
542	а с	1	2
543	вытесненные влечения	1	2
544	связано с	1	2
545	них и	1	2
546	одной стороны	1	2
547	зависит от	1	2
548	а не	1	2
549	для сознания	3	2
550	принцип реальности	3	2
551	чужеродное тело	1	2
552	такие представления	1	2
553	все последующие	1	2
554	художественной формы	1	2
555	что мы	2	2
556	душевная жизнь	1	2
557	так же	2	2
558	uterus и	1	2
559	внешнем мире	1	2
560	быть это	3	2
561	симптомах в	1	2
562	и связанных	1	2
563	матери и	3	2
564	чувства и	2	2
565	и боль	1	2
566	в развитии	2	2
567	громадный запас	2	2
568	внешний мир	2	2
569	в основном	3	2
570	человеческого поведения	2	2
571	только для	5	2
572	полную свободу	1	2
573	и таким	2	2
574	же самое	1	2
575	к другим	2	2
576	похоже на	1	2
577	идеологических построений	1	2
578	от матери	2	2
579	это уже	1	2
580	и часто	1	2
581	не существует	2	2
582	формы и	1	2
583	акта рождения	1	2
584	эрогенных зонах	2	2
585	с фрейдизмом	1	2
586	которые на	1	2
587	для нас	2	2
588	ее объектом	1	2
589	содержания сна	1	2
590	и ни	1	2
591	желания или	1	2
592	и начинается	1	2
593	с сыном	1	2
594	из тех	2	2
595	эмоций и	2	2
596	отто ранка	1	2
597	содержание сна	1	2
598	др к	1	2
599	всех других	2	2
600	шутки и	2	2
601	есть и	2	2
602	и представлений	1	2
603	и представления	1	2
604	влечений и	2	2
605	влечет к	2	2
606	в своих	1	2
607	снова и	1	2
608	к этому	2	2
609	во сне	2	2
610	как на	1	2
611	они не	2	2
612	постель к	1	1
613	и усвоила	1	1
614	с новыми	1	1
615	управляется только	1	1
616	этим как	1	1
617	психику от	1	1
618	ту же	2	1
619	фрейдизма как	2	1
620	вырастает из	1	1
621	бессознательное по	1	1
622	но особенно	1	1
623	склонен к	2	1
624	это организм	1	1
625	смеющемся союзника	1	1
626	совершенно новой	1	1
627	сожалению ни	1	1
628	же как	2	1
629	представлений желаний	1	1
630	в движение	1	1
631	другим потребностям	1	1
632	доступ в	2	1
633	быстрого забвения	1	1
634	до вытесненного	1	1
635	больного прикрепляется	1	1
636	и через	2	1
637	боль этой	1	1
638	практике под	1	1
639	наконец преодолено	1	1
640	совершенно готовом	1	1
641	вытеснение работающее	1	1
642	наилучшим суррогатом	1	1
643	всяким уважением	1	1
644	служат отдушинами	1	1
645	болезненных симптомах	1	1
646	основание совершенно	1	1
647	бессознательное перемещение	1	1
648	его школы	1	1
649	всего ученого	1	1
650	тяжелого отделения	1	1
651	и подробно	1	1
652	психика не	1	1
653	других областей	1	1
654	затем беспощадному	1	1
655	замещающими представлениями	1	1
656	превращением аффектов	1	1
657	науки о	1	1
658	как вытесненное	1	1
659	запас чувств	1	1
660	пробиться к	1	1
661	органическое единство	1	1
662	ее возможного	1	1
663	жизни мы	1	1
664	образами явного	1	1
665	бессознательное можно	2	1
666	усилий превратить	1	1
667	обходиться без	1	1
668	культуры было	1	1
669	фрейдовского метода	1	1
670	нам кажется	2	1
671	далее и	1	1
672	техника символичны	1	1
673	чего-нибудь меньше	1	1
674	фрейдизма действительно	1	1
675	черты своего	1	1
676	владеть матерью	1	1
677	определить как	2	1
678	конечно с	1	1
679	отступиться от	1	1
680	недозволенного она	1	1
681	и первую	1	1
682	фрейд правда	1	1
683	и психике	1	1
684	аффектов в	1	1
685	сновидения оказываются	1	1
686	сексуализуя каждый	1	1
687	из непристойности	1	1
688	кажется что	2	1
689	ними разнообразных	1	1
690	повлечь за	1	1
691	все задерживающие	1	1
692	самосохранение индивида	1	1
693	и быстрого	1	1
694	не имеют	1	1
695	и преодолением	1	1
696	приходящие нам	1	1
697	сюда входит	1	1
698	как истолковать	1	1
699	этот бессознательный	1	1
700	объекта на	1	1
701	сознания только	1	1
702	и позиция	1	1
703	счетов и	1	1
704	века в	1	1
705	намек на	1	1
706	замыкается от	1	1
707	такое комната	1	1
708	и этот	2	1
709	постель заставляет	1	1
710	государству браку	1	1
711	может повлечь	1	1
712	замещающих объекты	1	1
713	полагает что	1	1
714	со всех	1	1
715	явного содержания	1	1
716	также знаменует	1	1
717	захватывающим самых	1	1
718	т.е только	1	1
719	путях и	1	1
720	смерти как	1	1
721	человека все	1	1
722	примат гениталий	1	1
723	тенденция шутки	1	1
724	учителю и	1	1
725	их действительных	1	1
726	состояния все	1	1
727	вытесненным инфантильным	1	1
728	и другими	1	1
729	даже того	1	1
730	психоаналитической теории	1	1
731	освободить свое	1	1
732	этой фазе	1	1
733	имеют соматический	1	1
734	непристойность рассчитана	1	1
735	при сосании	2	1
736	рождаются такие	1	1
737	зрения обоих	1	1
738	землю мать-земля	1	1
739	границы этих	1	1
740	интересует химизм	1	1
741	в разнородные	1	1
742	процессам сексуальную	1	1
743	бы сделать	1	1
744	желания стремления	1	1
745	повторение внутриутробного	1	1
746	участия сознания	1	1
747	ассоциативных связей	1	1
748	вопрос о	1	1
749	его единство	1	1
750	рождения самое	1	1
751	ступени развития	1	1
752	содержания актом	1	1
753	всех влечений	1	1
754	не регистрирует	1	1
755	память о	1	1
756	в основных	1	1
757	фрейдовскому бессознательному	1	1
758	показатель достигнутого	1	1
759	физиологическую теорию	1	1
760	же определения	1	1
761	яркой и	1	1
762	этих зон	3	1
763	пытается дать	2	1
764	и новых	1	1
765	никак нельзя	1	1
766	это достигается	1	1
767	нераздельному господству	1	1
768	другую и	1	1
769	на последующую	1	1
770	этой травмы	1	1
771	воспроизводит травму	1	1
772	замена что	1	1
773	достигается слиянием	1	1
774	такое непристойность?	1	1
775	объективная психология	1	1
776	быть подавлены	1	1
777	она встречает	1	1
778	бессознательное и	5	1
779	оно есть	1	1
780	укутываемся одеялом	1	1
781	созидают формальную	1	1
782	ассоциативными нитями	1	1
783	смехом создать	1	1
784	сознания сознание	1	1
785	детском страхе	1	1
786	рая и	1	1
787	но даже	1	1
788	мы и	1	1
789	конечно и	1	1
790	ними уже	1	1
791	сон настолько	1	1
792	и представлениями	1	1
793	что можно	2	1
794	свободно играющий	1	1
795	свое отношение	1	1
796	что мог	1	1
797	был предоставлен	1	1
798	догматически усвоил	1	1
799	их лежит	1	1
800	единство с	1	1
801	рождения древнейшие	1	1
802	к физиологии	1	1
803	эта первая	2	1
804	первого и	1	1
805	фрейдизм перенес	1	1
806	бессознательное желание	1	1
807	легкого и	1	1
808	организма внутренние	1	1
809	мыслям т.е	1	1
810	для зародыша	1	1
811	это выдает	1	1
812	тенденцию делает	1	1
813	палец руки	1	1
814	всех сторон	1	1
815	агрессивных остротах	1	1
816	возникновения как	1	1
817	образов перенесением	1	1
818	не попытались	1	1
819	изживанием и	1	1
820	химизм этих	1	1
821	было до	1	1
822	и самого	1	1
823	имеет по	1	1
824	положения зародыша	1	1
825	принципом реальности	3	1
826	зрения легального	1	1
827	перенося на	1	1
828	психологическими направлениями	1	1
829	и ссылаются	1	1
830	идущее от	1	1
831	введением ряда	1	1
832	человек пластики	1	1
833	что по	1	1
834	руки или	1	1
835	последний источник	1	1
836	не был	1	1
837	начала повернулся	1	1
838	выдвинуто так	1	1
839	свободные мысли	1	1
840	что его	1	1
841	вытесненное каков	1	1
842	мобилизована сила	1	1
843	т.е рождаются	1	1
844	без всякого	1	1
845	реальности возврат	1	1
846	или перевеса	1	1
847	основано на	1	1
848	разделение душевных	1	1
849	рождения признать	1	1
850	сильное сопротивление	1	1
851	соединиться с	1	1
852	два потока	1	1
853	источник т.е	1	1
854	и невозможного	1	1
855	психических образований	1	1
856	соматического в	1	1
857	психике половое	1	1
858	одним словом	1	1
859	этих влечениях	1	1
860	дня которые	1	1
861	внутренний протест	1	1
862	посвящено сновидениям	1	1
863	внешних раздражений	1	1
864	прямо решающее	1	1
865	имеют дела	1	1
866	весь тот	1	1
867	фрейдовское бессознательное	4	1
868	оно совершенно	1	1
869	знаменитом споре	1	1
870	ходу в	1	1
871	отказ от	1	1
872	о смерти	1	1
873	коем случае	1	1
874	образом обусловлено	1	1
875	легального путем	1	1
876	же на	1	1
877	ссылаются только	1	1
878	пассивным и	1	1
879	заметим что	1	1
880	фрейда не	1	1
881	энергии и	1	1
882	группы вытесненных	1	1
883	снова разыгрываем	1	1
884	друг на	2	1
885	дозволенного и	1	1
886	обусловлено как	1	1
887	какую-нибудь хотя	1	1
888	полной компенсацией	1	1
889	совершенно субъективны	1	1
890	греческий человек	1	1
891	ставшее общепринятым	1	1
892	в качестве	1	1
893	каком направлении	1	1
894	и образцовыми	1	1
895	сделал серьезной	1	1
896	перевеса одной	1	1
897	образования замещающих	1	1
898	иногда и	1	1
899	канту ставшее	1	1
900	для психоанализа	2	1
901	неврозах и	1	1
902	символов которые	1	1
903	и органическим	1	1
904	мы сейчас	1	1
905	как со	1	1
906	нет и	2	1
907	того минимума	1	1
908	выделении кала	1	1
909	в свои	1	1
910	мать отношения	1	1
911	и мобилизована	1	1
912	продукт борьбы	1	1
913	воспроизводится в	1	1
914	старая психология	1	1
915	всему организму	2	1
916	что они	1	1
917	убедиться надо	1	1
918	бессознательное события	1	1
919	женщину к	1	1
920	только путем	1	1
921	дифференцировать эту	1	1
922	компенсацией потерянного	1	1
923	совершили коренную	1	1
924	конец лечения	1	1
925	к сожалению	1	1
926	тяга назад	1	1
927	только больной	1	1
928	для объяснения	1	1
929	полным или	1	1
930	душевных явлений	1	1
931	определения и	1	1
932	зрения психической	1	1
933	свою тенденцию	1	1
934	с подобным	1	1
935	голову мысли	1	1
936	так влечение	1	1
937	не изживается	1	1
938	ребенок тянется	1	1
939	бессознательным корням	1	1
940	в центре	1	1
941	первый взгляд	1	1
942	отдушинами для	1	1
943	идеи т.е	1	1
944	общего с	1	1
945	от содержания	1	1
946	к вюрцбургской	1	1
947	называемый эдипов	1	1
948	ранк пытается	1	1
949	знает различения	1	1
950	на врача	1	1
951	субъективны он	1	1
952	пути в	1	1
953	бывает похож	1	1
954	принять вполне	1	1
955	определения этих	1	1
956	содержание остроты	1	1
957	дружной травле	1	1
958	представлений тот	1	1
959	двусмысленности перенесения	1	1
960	в психоаналитической	1	1
961	однако не	1	1
962	определяющая их	1	1
963	всей этой	1	1
964	которые переносится	1	1
965	методам это	1	1
966	освещенной части	1	1
967	последующую жизнь	1	1
968	исконного органического	1	1
969	методы ранка	1	1
970	свирепый характер	1	1
971	присуще ребенку	1	1
972	ужасом рождается	1	1
973	может во	1	1
974	сопротивление нашего	1	1
975	и золотого	1	1
976	такие желания	1	1
977	только одною	1	1
978	большой палец	1	1
979	возможного влияния	1	1
980	был связан	1	1
981	объективного физиологического	1	1
982	шопенгауэра и	1	1
983	его к	1	1
984	рождения становится	1	1
985	к лабораторно-экспериментальному	1	1
986	доисторическое событие	1	1
987	рая охраняет	1	1
988	сновидения мифы	1	1
989	последствия такие	1	1
990	перенесением эмоций	1	1
991	ранка в	1	1
992	полагают что	1	1
993	утверждают что	1	1
994	и ницше	2	1
995	ее ухода	1	1
996	же механизм	1	1
997	момента явное	1	1
998	uterus матери	1	1
999	ее случайным	1	1
1000	меньше смерти	1	1
1001	начало человеческой	1	1
1002	психологии и	1	1
1003	аффектов с	1	1
1004	искусно замаскированные	1	1
1005	но эта	1	1
1006	гениталиям пробуждающие	1	1
1007	к вытесненному	1	1
1008	фрейдизм догматически	1	1
1009	как возврат	1	1
1010	жажда возврата	1	1
1011	лежит на	1	1
1012	организм если	1	1
1013	органическим ощущением	1	1
1014	та же	1	1
1015	процессам их	1	1
1016	под ним	1	1
1017	форме когда	1	1
1018	образы художественного	1	1
1019	ее подавленных	1	1
1020	возврата и	1	1
1021	образом и	1	1
1022	говорили что	1	1
1023	громадного запаса	1	1
1024	событием этой	1	1
1025	мифы образы	1	1
1026	матери не	1	1
1027	его нужды	1	1
1028	месяцев сначала	1	1
1029	психического а	1	1
1030	протест против	1	1
1031	сознательного для	1	1
1032	галлюцинаторным удовлетворением	1	1
1033	превратить внешний	1	1
1034	в буржуазной	1	1
1035	имеющие отношения	1	1
1036	в слушателе	1	1
1037	сна т.е	1	1
1038	вытеснений но	1	1
1039	теорию их	1	1
1040	разыгрывает все	1	1
1041	зарывание в	1	1
1042	компенсация за	1	1
1043	то душевное	1	1
1044	образцовыми для	1	1
1045	изолированно взятого	1	1
1046	имеем в	1	1
1047	обойти запрет	1	1
1048	амнезии забвению	1	1
1049	анализу все	1	1
1050	как он	1	1
1051	полового созревания	1	1
1052	начинается трагедия	1	1
1053	всех внешних	1	1
1054	их его	1	1
1055	первым вытесненным	1	1
1056	знаем закрыт	1	1
1057	системы бессознательного	2	1
1058	вообще не	2	1
1059	мы укутываемся	1	1
1060	становится предсознательным	1	1
1061	теории и	1	1
1062	видим ту	1	1
1063	бессознательным дозволенного	1	1
1064	влечения фрейд	2	1
1065	разыгрываем возврат	1	1
1066	замены образов	1	1
1067	для вытесненных	1	1
1068	заднепроходное отверстие	1	1
1069	работе совершенно	1	1
1070	что было	1	1
1071	на различных	1	1
1072	быть поняты	1	1
1073	заимствуют свою	1	1
1074	смыслу образов	1	1
1075	метод фрейда	2	1
1076	помощь при	1	1
1077	роковую роль	1	1
1078	из безразличных	1	1
1079	такой работе	1	1
1080	смерти ужас	1	1
1081	в переводе	2	1
1082	комплекса перенося	1	1
1083	ними успешно	1	1
1084	каково содержание	1	1
1085	другом человеке	1	1
1086	по-видимому в	1	1
1087	единство в	1	1
1088	психике с	1	1
1089	группы патологические	1	1
1090	при удовлетворении	1	1
1091	совокупность усилий	1	1
1092	отверстие при	1	1
1093	различные формы	1	1
1094	или осязания	1	1
1095	желания которые	1	1
1096	инфантильный период	1	1
1097	и социальной	1	1
1098	с нашим	1	1
1099	нормальный половой	1	1
1100	перенес в	1	1
1101	рождается какой-то	1	1
1102	даже тогда	1	1
1103	и входит	1	1
1104	идеи и	1	1
1105	заложено основание	1	1
1106	понятен ребенку	1	1
1107	они служат	1	1
1108	сознание получает	1	1
1109	сектантской но	1	1
1110	родились из	1	1
1111	современной ему	2	1
1112	мы полагаем	3	1
1113	продолжается на	1	1
1114	корень бессознательного	1	1
1115	лона переживает	1	1
1116	ищет только	1	1
1117	мессер и	1	1
1118	ученого мира	1	1
1119	для накопления	1	1
1120	накопления громадного	1	1
1121	идеологического творчества	1	1
1122	под давлением	1	1
1123	представляются чем-то	1	1
1124	ранку не	1	1
1125	суррогат их	1	1
1126	сидячими телами	1	1
1127	изображает для	1	1
1128	разнообразных чувств	1	1
1129	из него	1	1
1130	акт ее	1	1
1131	рождения человек	1	1
1132	смысле инфантильной	1	1
1133	поверхностным головным	1	1
1134	индивида эти	1	1
1135	в ужас	1	1
1136	введением прямо	1	1
1137	важный момент	1	1
1138	но всегда	1	1
1139	находит себе	1	1
1140	них свои	1	1
1141	без исключения	1	1
1142	сновидения взятые	1	1
1143	влечения они	1	1
1144	силу от	1	1
1145	духовную привязанность	1	1
1146	этих влечений	1	1
1147	ним фрейд	1	1
1148	образов разбираемого	1	1
1149	основные черты	1	1
1150	всякой духовностью	1	1
1151	знаменует наиболее	1	1
1152	них почти	1	1
1153	на мать	1	1
1154	не следует	1	1
1155	судороги рождающегося	1	1
1156	ребенку именно	1	1
1157	жизни однажды	1	1
1158	сексуальные остроты	1	1
1159	одна на	1	1
1160	проявлении своего	1	1
1161	как они	1	1
1162	желания должны	1	1
1163	нормально около	1	1
1164	ее телу	1	1
1165	греческий способ	1	1
1166	установлению государству	1	1
1167	гениталий в	1	1
1168	матери к	2	1
1169	время начали	1	1
1170	споре волновавшем	1	1
1171	каждый акт	1	1
1172	личности наша	1	1
1173	со всем	1	1
1174	символичны мы	1	1
1175	страхе в	1	1
1176	формальную структуру	1	1
1177	эрекцию ребенок	1	1
1178	развития к	1	1
1179	то нам	1	1
1180	общем можно	1	1
1181	методов так	1	1
1182	ли это?	1	1
1183	зрения дальнейших	1	1
1184	рождается вместе	1	1
1185	теми которые	1	1
1186	не нашел	1	1
1187	давая себе	1	1
1188	психологии что	1	1
1189	ученики противопоставляют	1	1
1190	материальные процессы	1	1
1191	снова тянется	1	1
1192	построения все	1	1
1193	входит в	1	1
