N	2gram	Bakhtin_Pr_1	Vladivir
297	ни стало	1	2
298	его творчества	3	2
299	роль в	1	2
300	в мире	6	2
301	здесь нет	1	2
302	во многом	1	2
303	но у	4	2
304	является в	1	2
305	что каждый	1	2
306	его в	6	2
307	бы в	3	2
308	быть и	1	2
309	но с	3	2
310	одной из	1	2
311	что даже	1	2
312	в какой	1	2
313	и так	1	2
314	который в	1	2
315	то и	2	2
316	в начале	1	2
317	а то	1	2
318	из них	1	2
319	себе в	1	2
320	могло бы	1	2
321	не о	2	2
322	друг друга	3	2
323	бытия и	1	2
324	потому и	1	2
325	заметить что	2	2
326	для того	1	2
327	со стороны	1	2
328	и самая	1	2
329	который был	1	2
330	только к	1	2
331	не на	4	2
332	что мы	1	2
333	как не	8	2
334	к своему	1	2
335	в изображении	2	2
336	на почве	3	2
337	стороны и	1	2
338	для понимания	2	2
339	с этой	2	2
340	как например	2	2
341	является для	2	2
342	при условии	1	2
343	это последнее	1	2
344	в книге	1	2
345	в одно	1	2
346	этом отношении	3	2
347	только что	1	2
348	все они	1	2
349	он понимает	2	2
350	а о	1	2
351	другой стороны	3	2
352	совершенно не	1	2
353	к его	1	2
354	жизни а	2	2
355	с его	9	2
356	же и	2	2
357	к этой	1	2
358	ни на	1	2
359	к этому	1	2
360	также что	1	1
361	например в	3	1
362	до него	1	1
363	самостоятельность и	1	1
364	и переживаний	1	1
365	себя как	2	1
366	в христе	1	1
367	это и	5	1
368	и буквально	1	1
369	и есть	2	1
370	в чисто	2	1
371	от той	1	1
372	из самых	1	1
373	из его	2	1
374	все те	2	1
375	и больше	1	1
376	из всех	1	1
377	обширной литературы	1	1
378	для своего	2	1
379	он знает	3	1
380	предметом его	2	1
381	всего свобода	1	1
382	теперь мы	1	1
383	та же	1	1
384	общества но	1	1
385	этой статье	1	1
386	есть нечто	1	1
387	только это	1	1
388	конечно и	2	1
389	проблемы мы	1	1
390	за своим	1	1
391	как впрочем	1	1
392	мы ее	2	1
393	в каждой	1	1
394	не третьего	1	1
395	и самого	4	1
396	третьего но	1	1
397	теряя своей	1	1
398	и мира	1	1
399	во всех	1	1
400	а следовательно	1	1
401	точка зрения	12	1
402	значение не	1	1
403	к которой	1	1
404	нет и	1	1
405	в свои	1	1
406	и чем	1	1
407	что они	1	1
408	сама по	1	1
409	к сожалению	1	1
410	относится к	1	1
411	него только	1	1
412	как в	6	1
413	и противоречивость	5	1
414	в противном	1	1
415	сознания в	1	1
416	нового не	1	1
417	себе не	1	1
418	значит есть	1	1
419	автора и	5	1
420	ясно и	1	1
421	тяготеет к	2	1
422	же определение	1	1
423	что весь	1	1
424	точку зрения	6	1
425	бы с	1	1
426	оценку его	1	1
427	он в	3	1
428	в известном	1	1
429	он делает	1	1
430	мира но	2	1
431	как он	1	1
432	так сказать	4	1
433	она все	1	1
434	больше всего	1	1
435	в статье	1	1
436	характерен для	1	1
437	его философскую	1	1
438	это третье	1	1
439	перестает быть	4	1
440	к одному	1	1
441	и вот	1	1
442	их в	4	1
443	что каждая	1	1
444	том и	1	1
445	не теряя	1	1
446	в плане	5	1
447	смысле как	1	1
448	находим у	1	1
449	от других	1	1
450	для всей	1	1
451	как автор	1	1
452	что мир	1	1
453	его не	1	1
454	не трудно	1	1
455	и навсегда	1	1
456	лишь в	1	1
457	они тоже	1	1
458	знает что	1	1
459	заключается в	1	1
460	и свойств	1	1
461	истории и	1	1
462	с начала	2	1
463	как такие	1	1
464	мира с	1	1
465	в плоскости	4	1
466	идея она	1	1
467	ведь в	1	1
468	этого нового	1	1
469	есть воля	1	1
470	в них	3	1
471	рядом с	14	1
472	все равно	1	1
473	не всегда	1	1
474	бы эту	1	1
475	в один	2	1
476	смысл и	1	1
477	со всей	1	1
478	которую он	1	1
479	от своего	1	1
480	и их	1	1
481	сказать так	1	1
482	является уже	1	1
483	то для	1	1
484	что вся	1	1
485	место в	1	1
486	логика и	1	1
487	себе а	1	1
488	в которых	2	1
489	не исчерпывается	1	1
490	признать что	1	1
491	не путем	1	1
492	должны были	1	1
493	сущности ничего	1	1
494	категорий он	1	1
495	природы но	1	1
496	является только	1	1
497	не раз	1	1
498	идея как	3	1
499	мир и	5	1
500	но эта	4	1
501	образом и	1	1
502	но он	2	1
503	друг другу	2	1
504	имеет смысл	1	1
505	войти в	2	1
506	ни было	2	1
507	не тем	1	1
508	отрицательные стороны	1	1
509	свобода и	1	1
510	того кто	1	1
511	же мы	1	1
512	и необходимость	1	1
513	с которой	2	1
514	и другое	1	1
515	самого начала	2	1
516	одна из	3	1
517	чтобы в	2	1
518	него была	1	1
519	на себе	2	1
520	к этим	2	1
521	в основе	4	1
522	сознания как	1	1
523	он еще	1	1
524	и имеет	1	1
525	какой бы	2	1
526	следовательно и	2	1
527	того и	1	1
528	достигла своего	1	1
529	того как	1	1
530	только из	1	1
531	и весь	1	1
532	действительности является	1	1
533	замысла а	1	1
534	того в	1	1
535	это слово	1	1
536	в процессе	4	1
537	как будто	3	1
538	о диалектическом	1	1
539	него но	1	1
540	ему не	1	1
541	носитель этой	1	1
542	настоящего времени	1	1
543	и оно	1	1
544	именно оно	1	1
545	человеческое сознание	1	1
546	и одного	1	1
547	разобраться в	2	1
548	и всех	1	1
549	которого я	1	1
550	всего в	1	1
551	бы он	2	1
552	для его	3	1
553	все еще	1	1
554	отсюда вытекает	1	1
555	и свое	1	1
556	и он	1	1
557	проблема эта	1	1
558	мы убедимся	1	1
559	в ее	1	1
560	воля не	1	1
561	согласны с	1	1
562	только не	1	1
563	значение этих	1	1
564	в себя	3	1
565	с самого	1	1
566	духа наконец	1	1
567	личный опыт	1	1
568	слова а	2	1
569	о тех	1	1
570	и сам	2	1
571	его нет	1	1
572	те же	2	1
573	сознание от	1	1
574	с самим	1	1
575	мы только	1	1
576	оно как	1	1
577	подойти к	1	1
578	могла быть	1	1
579	строго говоря	1	1
580	на ряд	2	1
581	форме в	1	1
582	это объясняется	1	1
583	то они	2	1
584	в самой	6	1
585	на вопрос	2	1
586	то во	1	1
587	другими словами	1	1
588	и теоретически	1	1
589	и сделать	1	1
590	мира а	1	1
591	что такой	1	1
592	можно сказать	1	1
593	не позволяет	2	1
594	такими же	1	1
595	и превратить	1	1
596	все в	3	1
597	является здесь	1	1
598	идей но	1	1
599	не могло	1	1
600	вся эта	1	1
601	и во	2	1
602	говорить об	1	1
603	творчества в	1	1
604	а потому	2	1
605	не довлеет	1	1
606	отметить что	1	1
607	во всей	2	1
608	непосредственно в	2	1
609	вообще и	1	1
610	личность не	1	1
611	действительности в	1	1
612	в свете	4	1
613	тонкое понимание	1	1
614	и следовательно	4	1
615	и всякое	1	1
616	если это	1	1
617	и она	1	1
618	у которого	1	1
619	и мы	1	1
620	в литературе	4	1
621	один из	2	1
622	психического переживания	1	1
623	мы видим	2	1
624	будто бы	1	1
625	словом и	1	1
626	бы его	1	1
627	это стремление	1	1
628	это очень	1	1
629	впрочем и	1	1
630	здесь с	3	1
631	на одно	1	1
632	сознанием и	1	1
633	не то	1	1
634	правда только	1	1
635	самом деле	6	1
636	и положительное	1	1
637	он считал	1	1
638	конечно не	2	1
639	да еще	1	1
640	эти черты	1	1
641	представлено у	1	1
642	быть весьма	1	1
643	в последний	2	1
644	него и	1	1
645	на этих	1	1
646	не дает	3	1
647	и других	1	1
648	за ним	3	1
649	него нет	2	1
650	отдельные моменты	1	1
651	не находит	1	1
652	на основную	1	1
653	иначе как	1	1
654	не для	1	1
655	подходим к	1	1
656	при всей	1	1
657	есть его	1	1
658	и никогда	1	1
659	притом не	1	1
660	каждый элемент	3	1
661	на их	1	1
662	абстрактные и	1	1
663	но из	1	1
664	необходимо заметить	1	1
665	имеет значение	2	1
666	дано не	2	1
667	и др	5	1
668	другого и	1	1
669	выходит за	1	1
670	тотчас же	1	1
671	приходится признать	1	1
672	этой проблемы	1	1
673	был действительно	1	1
674	не надо	1	1
675	до сих	2	1
676	бы несколько	1	1
677	однако что	1	1
678	по своим	2	1
679	к которому	1	1
680	он это	1	1
681	бы эти	1	1
682	во второй	1	1
683	всякого человека	1	1
684	себя и	2	1
685	резко отличается	1	1
686	на которых	1	1
687	что для	1	1
688	но находится	1	1
689	к более	2	1
690	от другого	1	1
691	противном случае	1	1
692	этот термин	1	1
693	случайных и	1	1
694	нужно сказать	1	1
695	на этот	2	1
696	она является	2	1
697	идеи в	9	1
698	личности в	4	1
699	а так	1	1
700	является церковь	1	1
701	него не	2	1
702	что из	2	1
703	в творчестве	5	1
704	ведь только	2	1
705	в частности	1	1
706	для них	1	1
707	времени а	1	1
708	следовательно что	2	1
709	его на	2	1
710	из которых	2	1
711	в человеке	3	1
712	не знал	1	1
713	и глубоко	1	1
714	он говорит	1	1
715	только идея	1	1
716	мы считаем	1	1
717	в тех	1	1
718	довлеет себе	1	1
719	в первой	2	1
720	критического анализа	1	1
721	в состоянии	1	1
722	мы сказали	1	1
723	не создает	1	1
724	смысле его	1	1
725	этого слова	1	1
726	внешнего мира	3	1
727	в контексте	2	1
728	слова и	1	1
729	конечно есть	1	1
730	на пути	2	1
731	этом случае	1	1
732	и нет	2	1
733	известном смысле	1	1
734	сих пор	2	1
735	как предмет	4	1
736	все это	6	1
737	ум и	1	1
738	ничего кроме	1	1
739	должны быть	1	1
740	мире а	3	1
741	вне его	2	1
742	в более	1	1
743	основной принцип	1	1
744	потому не	1	1
745	это первое	1	1
746	мира и	7	1
747	между ними	2	1
748	распадается в	1	1
749	ее понимаем	1	1
750	его пусть	1	1
751	души в	1	1
752	у них	1	1
753	на свою	1	1
754	находит свое	2	1
755	отношении не	1	1
756	какою она	1	1
757	отношении к	3	1
758	к самому	1	1
759	есть то	3	1
760	нами не	1	1
761	может и	1	1
762	в свою	1	1
763	с ней	1	1
764	появилась в	1	1
765	только как	2	1
766	он представляет	1	1
767	то здесь	1	1
768	этот третий	1	1
769	его именно	1	1
770	но вовсе	1	1
771	и идеи	2	1
772	в действительности	1	1
773	вполне можно	1	1
774	нет этой	1	1
775	жизни и	2	1
776	но эти	2	1
777	почти такой	1	1
778	и другие	1	1
779	то оно	2	1
780	все что	3	1
781	этой точки	1	1
782	они не	4	1
