N	2gram	Vinokur_Ku_3	Psycholo
440	наук о	1	1
441	его зависимость	1	1
442	которое мы	1	1
443	в первом	5	1
444	когда человек	1	1
445	по преимуществу	3	1
446	в силе	1	1
447	все те	2	1
448	к созданию	1	1
449	чем именно	1	1
450	об общем	1	1
451	в несколько	1	1
452	на тех	1	1
453	что изучение	1	1
454	что если	2	1
455	содержания в	2	1
456	именно к	1	1
457	иметь никакого	1	1
458	но она	1	1
459	в деле	1	1
460	в полной	1	1
461	я не	5	1
462	и ее	1	1
463	то это	3	1
464	для нашей	4	1
465	мы при	1	1
466	которое в	2	1
467	в ней	3	1
468	свою очередь	1	1
469	который может	1	1
470	литературы и	1	1
471	к рассмотрению	2	1
472	еще не	9	1
473	и на	1	1
474	это действительно	1	1
475	время в	3	1
476	бы то	1	1
477	имманентные законы	2	1
478	только после	3	1
479	тем как	1	1
480	по своему	2	1
481	то мы	3	1
482	то он	3	1
483	коем случае	1	1
484	очевидно и	1	1
485	это слово	1	1
486	в сторону	1	1
487	искусстве но	1	1
488	тогда как	1	1
489	нет и	1	1
490	за пределы	2	1
491	знакомства с	1	1
492	один и	2	1
493	же вопрос	1	1
494	относится к	2	1
495	чем же	2	1
496	мере в	1	1
497	метод и	1	1
498	дело идет	1	1
499	сказать то	1	1
500	если на	1	1
501	за этим	1	1
502	что как	3	1
503	в известной	1	1
504	перед нами	1	1
505	это отнюдь	1	1
506	процессе развития	1	1
507	тех случаях	1	1
508	соотношение между	1	1
509	то ясно	1	1
510	которое и	1	1
511	звук в	1	1
512	как уже	1	1
513	двух разных	1	1
514	формы не	1	1
515	составить предмет	1	1
516	конечно не	2	1
517	его значении	1	1
518	или иную	1	1
519	то в	3	1
520	за собой	1	1
521	из самых	1	1
522	это утверждение	1	1
523	а во-вторых	2	1
524	бы сказать	3	1
525	в тех	2	1
526	учение о	2	1
527	это тот	1	1
528	разных точек	1	1
529	образом при	1	1
530	и те	1	1
531	какую роль	1	1
532	в образы	1	1
533	можно себе	1	1
534	а вовсе	1	1
535	самая форма	1	1
536	что без	1	1
537	как оно	1	1
538	в статье	2	1
539	и лучше	1	1
540	главу угла	1	1
541	эту задачу	1	1
542	в понимании	1	1
543	из сферы	1	1
544	моменты которые	1	1
545	же это	2	1
546	в корне	2	1
547	сказал что	1	1
548	в степени	1	1
549	приходим к	1	1
550	действительно так	1	1
551	является не	1	1
552	но все	2	1
553	удивительно что	1	1
554	а вместе	1	1
555	в одну	1	1
556	так называемым	1	1
557	существует между	1	1
558	пока мы	2	1
559	речи или	1	1
560	конечно в	1	1
561	таком же	1	1
562	и чтобы	2	1
563	не умеет	1	1
564	мы на	1	1
565	подходит к	1	1
566	это не	3	1
567	и мы	1	1
568	он есть	1	1
569	чаще всего	1	1
570	в большей	2	1
571	на этот	2	1
572	и точности	1	1
573	тех которые	1	1
574	словами все	1	1
575	что сказать	1	1
576	системы которые	1	1
577	и вы	1	1
578	на материале	2	1
579	что подобными	1	1
580	все равно	1	1
581	но лишь	1	1
582	и уже	1	1
583	как сказано	1	1
584	в плоть	1	1
585	значит не	3	1
586	чем в	2	1
587	ведет к	1	1
588	п но	3	1
589	что внешняя	1	1
590	мере не	2	1
591	как таковой	2	1
592	обратимся к	1	1
593	требуются для	1	1
594	и того	2	1
595	убедиться что	4	1
596	еще раз	2	1
597	лучше всего	1	1
598	и становится	1	1
599	мысли что	1	1
600	существу то	1	1
601	слова что	1	1
602	для него	1	1
603	но если	3	1
604	совершенно независимо	1	1
605	и при	2	1
606	просто и	2	1
607	мы приходим	1	1
608	на месте	1	1
609	а чтобы	1	1
610	одним и	2	1
611	указать что	1	1
612	мы называем	2	1
613	стоит в	1	1
614	свой смысл	1	1
615	признать что	1	1
616	той мере	1	1
617	не удивительно	1	1
618	образом и	1	1
619	и задачами	1	1
620	читателя или	1	1
621	основная предпосылка	1	1
622	есть материал	1	1
623	и более	3	1
624	или что	1	1
625	оказалось бы	1	1
626	однако в	2	1
627	и наоборот	1	1
628	не должна	1	1
629	как очевидно	1	1
630	зрения и	1	1
631	он дает	1	1
632	же мы	4	1
633	случае мы	1	1
634	нас к	2	1
635	что сказано	2	1
636	оба эти	1	1
637	в таких	2	1
638	как можно	1	1
639	себе целью	2	1
640	и приемах	1	1
641	есть прежде	1	1
642	себе например	1	1
643	как о	3	1
644	дело не	2	1
645	уже из	1	1
646	к новым	2	1
647	из предыдущего	1	1
648	когда они	1	1
649	в самых	1	1
650	составленном из	1	1
651	при отсутствии	1	1
652	вот это	1	1
653	того как	7	1
654	вообще есть	1	1
655	увидим ниже	1	1
656	когда указывал	1	1
657	показал что	1	1
658	такая же	2	1
659	п в	3	1
660	убедиться в	1	1
661	этот анализ	1	1
662	связи с	6	1
663	здесь же	1	1
664	так то	2	1
665	и делает	1	1
666	легко убедиться	1	1
667	читателей и	1	1
668	не потому	3	1
669	п то	1	1
670	с выводами	1	1
671	к таким	1	1
672	обстоятельство что	3	1
673	и такие	2	1
674	лежит в	1	1
675	ли не	1	1
676	мы смотрим	1	1
677	содержанием и	1	1
678	методах и	1	1
679	понять что	1	1
680	в психологической	1	1
681	бы составить	2	1
682	на форму	1	1
683	перейти к	2	1
684	можно и	1	1
685	речи мы	1	1
686	как не	1	1
687	самая попытка	1	1
688	могут и	2	1
689	можно показать	1	1
690	языка и	2	1
691	характер и	1	1
692	же и	1	1
693	бы однако	1	1
694	останавливаясь на	1	1
695	языка так	1	1
696	говоря нам	1	1
697	об отношении	1	1
698	в пределах	2	1
699	следовательно и	1	1
700	стоят в	1	1
701	с общим	1	1
702	наукой и	1	1
703	с известными	1	1
704	принять во	2	1
705	не трудно	3	1
706	здесь как	2	1
707	при одном	1	1
708	располагаются в	1	1
709	она была	1	1
710	добавлением воспринимающего	1	1
711	можно только	1	1
712	часто в	1	1
713	понятно что	1	1
714	статей и	1	1
715	с этого	1	1
716	другое дело	1	1
717	в коем	1	1
718	во главу	1	1
719	содержание этого	1	1
720	сводится к	1	1
721	о нем	1	1
722	в фельетоне	1	1
723	именно потому	1	1
724	произведения как	1	1
725	вот почему	1	1
726	одного из	1	1
727	чтобы с	1	1
728	и содержание	3	1
729	можно сказать	2	1
730	пор пока	4	1
731	в различных	2	1
732	а также	4	1
733	может не	1	1
734	есть специфическая	1	1
735	на точку	2	1
736	мы вовсе	1	1
737	свести все	1	1
738	которого оно	1	1
739	говорить об	1	1
740	во втором	1	1
741	его конкретности	1	1
742	только внешние	1	1
743	уже только	1	1
744	внешним образом	1	1
745	вообще и	3	1
746	поэтического произведения	1	1
747	которые принадлежат	1	1
748	слов и	5	1
749	в свете	2	1
750	о предмете	1	1
751	не знаю	1	1
752	и об	2	1
753	своему содержанию	1	1
754	совершенно ином	1	1
755	указывает что	2	1
756	тех пор	4	1
757	чтобы выяснить	1	1
758	известном смысле	2	1
759	но так	1	1
760	но с	1	1
761	слово с	1	1
762	д и	1	1
763	в двух	2	1
764	только у	1	1
765	чем это	2	1
766	гораздо важнее	1	1
767	одной из	1	1
768	нашей темы	2	1
769	может применяться	1	1
770	в вопросе	1	1
771	и действительно	3	1
772	в стороне	1	1
773	очень много	2	1
774	и такое	1	1
775	в самое	1	1
776	деле не	2	1
777	образа в	1	1
778	к смыслу	1	1
779	же при	1	1
780	во внешней	1	1
781	своим собственным	1	1
782	и всякая	1	1
783	значение и	1	1
784	искусства мы	2	1
785	нужно еще	1	1
786	тем чтобы	2	1
787	в нашей	4	1
788	хочу сказать	1	1
789	быть положена	1	1
790	смысл только	2	1
791	которых можно	1	1
792	но самое	1	1
793	этому вопросу	1	1
794	речь в	2	1
795	в данной	3	1
796	и обратно	1	1
797	них получает	1	1
798	за ним	1	1
799	который как	2	1
800	конечно у	1	1
801	возможна и	1	1
802	не так	3	1
803	структуры и	1	1
804	что следует	2	1
805	центр тяжести	1	1
806	числу таких	1	1
807	мы находим	3	1
808	фактов с	1	1
809	является именно	1	1
810	случае когда	3	1
811	чрезвычайно полезно	1	1
812	смысл речи	1	1
813	для меня	2	1
814	может служить	2	1
815	сказано не	1	1
816	этой системы	2	1
817	русский язык	4	1
818	знания для	1	1
819	заметить что	1	1
820	не сходятся	1	1
821	они будут	1	1
822	не противоречит	1	1
823	самого же	1	1
824	правды и	1	1
825	в особенности	2	1
826	но вся	1	1
827	воспринимающего к	1	1
828	правил и	2	1
829	со всем	1	1
830	и содержания	2	1
831	выходит за	1	1
832	так не	1	1
833	что целый	1	1
834	именно в	3	1
835	как общая	1	1
836	в свою	1	1
837	представляет собою	1	1
838	им слов	1	1
839	еще и	2	1
840	поэзию как	1	1
841	такое же	1	1
842	а с	3	1
843	и др	1	1
844	могут иметь	1	1
845	размера и	1	1
846	и пр	3	1
847	показано выше	1	1
848	мы скажем	1	1
849	которых мы	1	1
850	на которых	5	1
851	и самый	2	1
852	зависит от	1	1
853	своего рода	2	1
854	понятие о	2	1
855	системы как	1	1
856	нельзя будет	2	1
857	предметом искусства	1	1
858	для этой	1	1
859	специфической особенностью	1	1
860	в те	1	1
861	если это	2	1
862	так называемых	1	1
863	я хочу	3	1
864	слове как	1	1
865	считать не	1	1
866	и психологией	1	1
867	свободно и	1	1
868	элементов и	1	1
869	чрезвычайно важно	1	1
870	мы говорим	4	1
871	к другой	2	1
872	вопросе о	2	1
873	следовательно что	1	1
874	что именно	3	1
875	только с	1	1
876	так мы	1	1
877	о границах	1	1
878	а если	1	1
879	той и	1	1
880	она есть	2	1
881	искусства тем	1	1
882	несколько раз	1	1
883	в той	4	1
884	воспринимаемых им	1	1
885	лежат в	1	1
886	что бы	1	1
887	и объективная	1	1
888	на эту	1	1
889	пушкина я	1	1
890	первом случае	2	1
891	слов в	1	1
892	для потебни	1	1
893	форма в	1	1
894	всего сделать	1	1
895	и нимало	1	1
896	должно быть	7	1
897	дело здесь	1	1
898	указанием на	1	1
899	поэтому когда	1	1
900	слова и	7	1
901	нам приходится	1	1
902	в условиях	2	1
903	и каждая	1	1
904	о его	1	1
905	не к	1	1
906	но для	3	1
907	между собой	1	1
908	же значение	1	1
909	материалом поэзии	2	1
910	равным образом	1	1
911	идет именно	1	1
912	от прочих	1	1
913	смыслу воспринимаемых	1	1
914	становится возможным	1	1
915	он очевидно	1	1
916	в полемике	1	1
917	как для	1	1
918	форм в	1	1
919	как увидим	1	1
920	вторая ошибка	1	1
921	то не	2	1
922	мы должны	3	1
923	против того	1	1
924	хотя бы	9	1
925	которой мы	1	1
926	и отвечает	1	1
927	предмет его	1	1
928	себе ничего	1	1
929	же в	1	1
930	но вот	1	1
931	вся беда	1	1
932	указано выше	1	1
933	между ними	1	1
934	только как	4	1
935	та мысль	1	1
936	в их	6	1
937	именно о	1	1
938	роль играет	1	1
939	также в	1	1
940	понимается как	2	1
941	и составляют	1	1
942	поэтического творчества	1	1
943	субъективным добавлением	1	1
944	с ними	1	1
945	одновременно и	1	1
946	можно привести	1	1
947	находящихся в	1	1
948	будет тем	1	1
949	никто не	1	1
950	беда в	2	1
951	самое важное	2	1
952	а может	1	1
953	это понятие	1	1
954	думать что	1	1
955	том числе	2	1
956	слова это	1	1
