N	2gram	Bakhtin_Pr_3	Tvorches
306	видения мира	1	1
307	от которых	1	1
308	также и	4	1
309	мы уже	5	1
310	достоевский строит	1	1
311	три месяца	1	1
312	очиститься от	1	1
313	на пороге	10	1
314	мы имеем	1	1
315	xvii века	3	1
316	человеческой природы	1	1
317	что если	1	1
318	и тут	1	1
319	бывает гостиная	1	1
320	единство и	1	1
321	чувствуют себя	1	1
322	он как	1	1
323	достоевского мы	4	1
324	свое завершение	1	1
325	в сущности	10	1
326	героев его	1	1
327	время как	1	1
328	говорить о	2	1
329	что иное	1	1
330	событий и	2	1
331	то это	1	1
332	что можно	1	1
333	литературе нового	2	1
334	точках на	1	1
335	из ее	1	1
336	стыда и	1	1
337	проявляется в	4	1
338	в xix	1	1
339	достоевского был	1	1
340	еще не	5	1
341	он был	1	1
342	иное как	1	1
343	столь же	1	1
344	этой почве	1	1
345	во всех	12	1
346	в сюжете	1	1
347	в двойнике	1	1
348	с берегов	1	1
349	сущности перескакивает	1	1
350	наряду с	5	1
351	к слову	1	1
352	по отношению	2	1
353	к творчеству	1	1
354	и скандал	1	1
355	воплощенной в	1	1
356	человеку и	1	1
357	в истории	3	1
358	приходит на	1	1
359	государства и	1	1
360	коридоре и	1	1
361	сосредоточивает действие	2	1
362	с этим	2	1
363	князя мышкина	1	1
364	он перестает	1	1
365	о жизни	1	1
366	более и	1	1
367	это был	2	1
368	кроме того	3	1
369	и где	1	1
370	целый ряд	1	1
371	как уже	1	1
372	к этой	1	1
373	замыслов в	1	1
374	и к	5	1
375	всем существом	1	1
376	этой цели	1	1
377	для ее	3	1
378	от своей	1	1
379	представлял себе	1	1
380	со своей	1	1
381	перескакивает и	1	1
382	что это	2	1
383	он в	2	1
384	все эти	9	1
385	жизни так	1	1
386	без особой	1	1
387	это тот	1	1
388	им в	1	1
389	традиция в	2	1
390	особое место	2	1
391	в коридоре	1	1
392	тому же	2	1
393	исповедь ставрогина	1	1
394	человек не	1	1
395	и если	3	1
396	то человек	1	1
397	связанные с	3	1
398	да и	2	1
399	шекспира и	1	1
400	перестает быть	1	1
401	площади заменой	1	1
402	всех этих	1	1
403	идеи и	3	1
404	к одному	2	1
405	не к	1	1
406	собой не	1	1
407	кризис и	1	1
408	братья карамазовы	1	1
409	между человеком	1	1
410	на этом	1	1
411	они играют	1	1
412	находим у	1	1
413	достоевского как	1	1
414	в нее	1	1
415	в основу	1	1
416	сочетается в	1	1
417	а вместе	1	1
418	подход к	1	1
419	он обладал	1	1
420	значение в	4	1
421	поэтому мы	1	1
422	эпохи просвещения	1	1
423	мировой литературе	2	1
424	перелом или	1	1
425	на все	2	1
426	традиции и	2	1
427	на этой	1	1
428	в несколько	1	1
429	его в	2	1
430	это было	3	1
431	заключается в	1	1
432	рода человеческого	2	1
433	в глазах	1	1
434	было бы	5	1
435	форму и	1	1
436	все другие	1	1
437	лишь на	1	1
438	не боится	2	1
439	связанным с	1	1
440	нам по	2	1
441	для них	1	1
442	но мы	1	1
443	в них	2	1
444	о которых	1	1
445	все равно	4	1
446	показывает что	1	1
447	на грани	2	1
448	мировой литературы	3	1
449	с этой	1	1
450	всю жизнь	1	1
451	и уже	2	1
452	он и	1	1
453	иногда в	1	1
454	чем в	1	1
455	пародия на	1	1
456	элемента в	1	1
457	достоевского было	1	1
458	о которой	1	1
459	почти в	2	1
460	жизнь это	1	1
461	и сосредоточивает	1	1
462	и ее	6	1
463	и раб	1	1
464	за смерть	1	1
465	у дверей	1	1
466	и степени	1	1
467	быть названы	1	1
468	человеком и	1	1
469	через пространство	2	1
470	еще с	1	1
471	бы что	1	1
472	от себя	1	1
473	но эта	1	1
474	живут в	1	1
475	подлинный смысл	1	1
476	образом и	1	1
477	и более	2	1
478	дверей при	1	1
479	как от	1	1
480	ставрогина в	1	1
481	происходят на	1	1
482	если нет	1	1
483	пространство он	1	1
484	и потом	1	1
485	в атмосфере	1	1
486	сталкивается с	1	1
487	вплоть до	4	1
488	заменой которой	1	1
489	в таких	1	1
490	отличную от	1	1
491	достоевского да	1	1
492	меня не	1	1
493	в смысле	2	1
494	что их	1	1
495	на него	1	1
496	в процессе	1	1
497	в плане	1	1
498	мы все	2	1
499	от достоевского	1	1
500	в могиле	2	1
501	это еще	2	1
502	человека по	1	1
503	он с	1	1
504	для творчества	2	1
505	этот тип	1	1
506	черт возьми	1	1
507	через него	1	1
508	казалось бы	3	1
509	вот это	1	1
510	в самой	1	1
511	всего на	1	1
512	как она	1	1
513	которой обычно	1	1
514	уже говорили	2	1
515	xix веке	1	1
516	внутренними и	1	1
517	достоевский дает	1	1
518	только с	1	1
519	и делает	1	1
520	в области	3	1
521	почти за	1	1
522	ли это	1	1
523	начиная с	3	1
524	к себе	6	1
525	строится как	1	1
526	в других	1	1
527	беседе с	1	1
528	здесь они	1	1
529	как сон	1	1
530	бы он	1	1
531	и перелом	1	1
532	что на	1	1
533	мысли о	2	1
534	катастрофа и	1	1
535	знаменитая сцена	2	1
536	темы и	4	1
537	если же	1	1
538	гофмана и	1	1
539	его художественной	1	1
540	сквозь призму	1	1
541	генриха гейне	1	1
542	прозы и	1	1
543	и это	3	1
544	для всей	1	1
545	двух точках	1	1
546	в конце	3	1
547	самого процесса	1	1
548	стихах и	1	1
549	он вовсе	1	1
550	они меня	1	1
551	внимание на	1	1
552	но при	1	1
553	и фантастики	2	1
554	столовая где	1	1
555	братьев карамазовых	1	1
556	всего этого	1	1
557	в ее	3	1
558	другой стороны	1	1
559	в собственном	2	1
560	говорили что	1	1
561	и прозе	1	1
562	ушел от	1	1
563	мы наблюдаем	3	1
564	на невском	1	1
565	человека он	1	1
566	с первым	1	1
567	в образе	3	1
568	особенно в	4	1
569	века как	1	1
570	достоевский при	1	1
571	достоевского через	1	1
572	весь человек	1	1
573	бедных людей	1	1
574	на голову	1	1
575	но у	1	1
576	жизнь и	1	1
577	в эпоху	10	1
578	которая в	1	1
579	по мере	1	1
580	в таком	2	1
581	автора к	1	1
582	здесь достоевский	1	1
583	мне тогда	2	1
584	и здесь	1	1
585	и что	1	1
586	или на	2	1
587	все его	2	1
588	месяца жизни	1	1
589	как у	5	1
590	знает что	1	1
591	вопросу о	1	1
592	черт его	1	1
593	в которую	1	1
594	души по	1	1
595	свой художественный	1	1
596	между тем	2	1
597	от них	1	1
598	эти два	2	1
599	нуждается в	1	1
600	человека из	1	1
601	восходит к	1	1
602	способности жить	1	1
603	нем и	1	1
604	представления о	2	1
605	все время	1	1
606	времени так	1	1
607	где происходит	1	1
608	и самые	1	1
609	в жизнь	1	1
610	один момент	1	1
611	всего творчества	2	1
612	со второй	1	1
613	контакта с	1	1
614	в ряде	1	1
615	при входе	1	1
616	как он	2	1
617	действие в	2	1
618	с ними	1	1
619	где совершается	1	1
620	к чисто	1	1
621	и действительно	1	1
622	должен был	1	1
623	ад и	1	1
624	это очень	4	1
625	с чертом	2	1
626	для раскольникова	1	1
627	тема в	1	1
628	всех его	1	1
629	вот что	2	1
630	и тела	1	1
631	человека к	3	1
632	характерной для	1	1
633	произведений достоевского	2	1
634	для всех	2	1
635	в серьезных	1	1
636	мышкина и	1	1
637	в жанре	1	1
638	его совесть	1	1
639	входе на	1	1
640	не все	1	1
641	но с	1	1
642	героях достоевского	1	1
643	в душе	1	1
644	разума и	1	1
645	к мысли	1	1
646	происходит катастрофа	1	1
647	ведь это	1	1
648	достоевского его	1	1
649	и со	1	1
650	отличен от	2	1
651	совершается кризис	1	1
652	люди на	3	1
653	к ним	1	1
654	а через	1	1
655	золотого века	1	1
656	отметить что	2	1
657	с какой-нибудь	1	1
658	жизни на	2	1
659	заметить что	1	1
660	тем что	2	1
661	творчеству достоевского	2	1
662	достоевского является	1	1
663	кладбища и	1	1
664	даже и	2	1
665	рассказа и	1	1
666	не было	4	1
667	лестнице в	1	1
668	исповедь ипполита	1	1
669	же деле	1	1
670	в исповеди	1	1
671	литературе нет	1	1
672	достоевского тема	1	1
673	и стал	1	1
674	развития в	1	1
675	видим что	1	1
676	не надо	1	1
677	и из	3	1
678	до сих	5	1
679	пороге у	1	1
680	мне не	2	1
681	я только	1	1
682	другим людям	1	1
683	в униженных	1	1
684	эдгара по	2	1
685	линии развития	3	1
686	с той	1	1
687	для этого	1	1
688	наконец в	2	1
689	души и	1	1
690	себя и	2	1
691	большого города	1	1
692	бесах с	1	1
693	и их	2	1
694	превращается в	1	1
695	самом же	1	1
696	связи с	1	1
697	и самый	5	1
698	жизнь в	2	1
699	так называемой	1	1
700	достоевского на	1	1
701	о чем	1	1
702	романы достоевского	2	1
703	в последующем	2	1
704	рассказ прямо	1	1
705	с помощью	1	1
706	этот рассказ	1	1
707	так можно	1	1
708	связь с	2	1
709	люди и	2	1
710	и xix	2	1
711	как это	2	1
712	не сразу	1	1
713	по своему	6	1
714	в область	1	1
715	развитие в	2	1
716	зал столовая	1	1
717	во все	5	1
718	очень важно	1	1
719	два месяца	2	1
720	стала одним	1	1
721	и смерти	2	1
722	и романтическая	1	1
723	слова и	3	1
724	знать все	1	1
725	свободы в	1	1
726	до достоевского	3	1
727	в литературу	4	1
728	сих пор	5	1
729	о его	1	1
730	же самое	1	1
731	и тогда	1	1
732	и внешними	1	1
733	в полном	1	1
734	к вопросу	1	1
735	в более	4	1
736	жорж санд	2	1
737	форм и	2	1
738	уже на	2	1
739	в связи	2	1
740	от имени	1	1
741	но на	1	1
742	и личной	1	1
743	еще раз	5	1
744	гораздо шире	1	1
745	человек и	2	1
746	во время	1	1
747	и перед	1	1
748	от него	3	1
749	свидригайлова и	1	1
750	тем более	2	1
751	вовсе нет	1	1
752	конце концов	1	1
753	мы должны	4	1
754	действие только	1	1
755	мертвецы в	1	1
756	на улице	1	1
757	все они	1	1
758	непосредственным источником	1	1
759	очень хорошо	3	1
760	я за	1	1
761	и вдруг	1	1
762	всеми его	1	1
763	это все	1	1
764	от всех	1	1
765	равно как	1	1
766	обычно бывает	1	1
767	к его	1	1
768	которую только	1	1
769	не что	1	1
770	отношению к	1	1
771	ко всему	1	1
772	сон смешного	6	1
773	этот момент	1	1
774	из своей	1	1
775	этой сцены	2	1
776	героя в	1	1
777	о нем	1	1
778	важно для	1	1
779	а может	1	1
780	а я	2	1
781	для эпохи	1	1
782	карнавального мироощущения	13	1
783	во сне	5	1
784	с самим	5	1
