N	2gram	Tiupa_Hudo_2	Narrotol
109	уже говорилось	1	4
110	для него	5	4
111	у нее	10	4
112	в рассказе	21	4
113	как и	11	4
114	как это	7	4
115	не является	2	4
116	и все	7	4
117	в герое	1	4
118	с ним	7	4
119	же в	1	4
120	и у	2	4
121	жизни и	6	4
122	что в	5	4
123	все что	3	4
124	субъекта самоопределения	1	3
125	для себя	6	3
126	самом деле	3	3
127	едва ли	3	3
128	а как	2	3
129	мы имеем	1	3
130	нам в	1	3
131	повествования в	1	3
132	так а	1	3
133	жизни так	2	3
134	с его	5	3
135	но не	4	3
136	что они	4	3
137	как к	1	3
138	все эти	1	3
139	в ответ	3	3
140	и его	5	3
141	так сказать	1	3
142	не следует	1	3
143	от которого	2	3
144	конечном счете	3	3
145	самим собой	1	3
146	того или	2	3
147	и внутренним	2	3
148	соответствии с	3	3
149	в слове	1	3
150	характер и	2	3
151	которой он	1	3
152	о которой	2	3
153	о герое	1	3
154	что я	2	3
155	тому что	4	3
156	одна из	2	3
157	пока еще	3	3
158	того чтобы	4	3
159	же время	4	3
160	с мезонином	1	3
161	по своей	1	3
162	этом отношении	1	3
163	напряжение между	1	3
164	той или	1	3
165	на том	1	3
166	и когда	1	3
167	и сам	5	3
168	мира и	1	3
169	действующих лиц	1	3
170	между собой	1	3
171	о ней	1	3
172	о нем	2	3
173	внимание на	3	3
174	в конечном	4	3
175	это не	6	3
176	с матерью	2	3
177	к ней	2	3
178	известном смысле	1	3
179	один из	2	3
180	с ними	3	3
181	никак не	1	3
182	между тем	8	3
183	личной тайны	23	3
184	то и	4	3
185	или даже	1	3
186	представить себе	1	3
187	для других	3	3
188	как раз	4	3
189	и даже	1	3
190	или иной	2	3
191	магнитном поле	1	3
192	в соответствии	3	3
193	человек в	3	3
194	да и	5	3
195	с этой	1	3
196	в аспекте	1	3
197	и для	2	3
198	лицо и	2	3
199	сказать что	2	3
200	или иного	2	3
201	в таком	1	3
202	и т	4	2
203	случайно в	2	2
204	в чужой	2	2
205	из города	1	2
206	к другому	1	2
207	отношения между	1	2
208	только эти	1	2
209	по его	3	2
210	концентрируется в	1	2
211	мы не	1	2
212	же как	2	2
213	из сада	1	2
214	в чеховском	6	2
215	у кати	2	2
216	чехова это	2	2
217	ему в	2	2
218	в будущем	1	2
219	в каждой	1	2
220	субъектов жизни	1	2
221	в ней	3	2
222	двух или	1	2
223	еще не	3	2
224	в сердце	1	2
225	он сам	2	2
226	столь же	3	2
227	о любви	2	2
228	свой пустой	2	2
229	иного рода	1	2
230	внутренней заданности	7	2
231	присутствует в	1	2
232	xix столетия	1	2
233	себе и	1	2
234	и читатель	3	2
235	ней в	1	2
236	как уже	2	2
237	раскол между	1	2
238	со своей	2	2
239	в самом	5	2
240	было видно	2	2
241	себя с	2	2
242	бы с	2	2
243	в нашем	2	2
244	из этих	2	2
245	раз в	3	2
246	роль в	2	2
247	своего счастья	1	2
248	как он	3	2
249	жизнью и	1	2
250	что она	7	2
251	к миру	1	2
252	в магнитном	1	2
253	именно то	1	2
254	в принципе	2	2
255	и читателя	3	2
256	которая не	1	2
257	не будет	2	2
258	той же	2	2
259	зрения на	2	2
260	поскорее бы	1	2
261	потом когда	1	2
262	было бы	3	2
263	о личности	1	2
264	в самую	1	2
265	несмотря на	3	2
266	живет теперь	3	2
267	это внутренняя	1	2
268	на подводе	1	2
269	с точки	2	2
270	и что	1	2
271	жизни с	2	2
272	теперь как	1	2
273	от его	1	2
274	всякий раз	3	2
275	и другого	1	2
276	в памяти	3	2
277	стало быть	1	2
278	но он	1	2
279	с такою	2	2
280	и более	1	2
281	однако в	2	2
282	правильно поставленный	1	2
283	человека есть	1	2
284	что с	1	2
285	тайны в	5	2
286	как о	3	2
287	говорить о	2	2
288	и внутренней	3	2
289	достоевского и	1	2
290	картины мира	1	2
291	не могло	1	2
292	только не	2	2
293	имеем дело	1	2
294	чеховского творчества	2	2
295	пустой двор	2	2
296	потому что	2	2
297	для нас	3	2
298	со своим	3	2
299	в области	1	2
300	в детстве	5	2
301	личности в	3	2
302	и здесь	1	2
303	чеховского человека	1	2
304	его внутренней	1	2
305	в направлении	1	2
306	мы узнаем	1	2
307	я сам	1	2
308	собственного я	1	2
309	оно не	2	2
310	но для	1	2
311	и он	3	2
312	подобно тому	4	2
313	здесь не	2	2
314	не могу	3	2
315	ни слова	3	2
316	себе самом	1	2
317	мысль о	2	2
318	в футляре	4	2
319	всей своей	1	2
320	на свой	2	2
321	личного бытия	3	2
322	что у	3	2
323	можно было	3	2
324	те же	2	2
325	участия в	1	2
326	во второй	2	2
327	том как	2	2
328	все те	2	2
329	и личность	1	2
330	быть личностью	2	2
331	как было	1	2
332	архиерей и	4	2
333	личности героя	1	2
334	а во	1	2
335	или иначе	1	2
336	эти два	1	2
337	что и	4	2
338	личной тайной	4	2
339	вся жизнь	1	2
340	ушел бы	2	2
341	казалось что	7	2
342	нашего я	1	2
343	и дело	1	2
344	но зато	1	2
345	дело с	2	2
346	за столом	1	2
347	узнаем что	1	2
348	не происходит	1	2
349	[...] и	3	2
350	со всеми	1	2
351	в архиерее	1	2
352	себя в	8	2
353	с нею	3	2
354	и внутреннего	1	2
355	ему казалось	3	2
356	одном полюсе	1	2
357	в виде	2	2
358	в начале	1	2
359	не все	3	2
360	в душе	8	2
361	о них	3	2
362	бы доехать	1	2
363	у меня	1	2
364	участие в	1	2
365	одно из	5	2
366	на одном	1	2
367	по словам	1	2
368	могло бы	1	2
369	т п	2	2
370	вовсе не	2	2
371	давно уже	2	2
372	преосвященного петра	2	2
373	может служить	1	2
374	не случайно	10	2
375	присутствия в	1	2
376	жизни на	2	2
377	в других	4	2
378	только на	5	2
379	именно в	2	2
380	очевидным образом	1	2
381	бытия в	1	2
382	а с	3	2
383	в настоящем	1	2
384	детстве и	1	2
385	героя и	3	2
386	говорит о	4	2
387	только по	1	2
388	превращается в	4	2
389	церкви и	1	2
390	глазах автора	1	2
391	и опять	2	2
392	своего я	3	2
393	когда же	2	2
394	адекватного восприятия	1	2
395	его характер	1	2
396	более чем	2	2
397	на фоне	3	2
398	так же	3	2
399	в строгом	2	2
400	о чем	8	2
401	видит в	2	2
402	в течение	1	2
403	тому как	4	2
404	его жизни	5	2
405	а потом	1	2
406	зрелого чеховского	3	2
407	творец своего	1	2
408	глядела на	2	2
409	думать о	1	2
410	другого человека	1	2
411	в ялте	4	2
412	главного героя	2	2
413	в церкви	2	2
414	xix в	1	2
415	но это	1	2
416	видно что	1	2
417	это был	2	2
418	у сисоя	1	2
419	к которому	1	2
420	раннем рассказе	1	2
421	для автора	1	2
422	было ясно	1	2
423	и состоит	3	2
424	потому не	1	2
425	собственно и	1	2
426	такою радостью	2	2
427	начинается так	2	2
428	интерес к	1	2
429	бы в	1	2
430	хотя бы	2	2
431	катя не	2	2
432	во время	1	2
433	вступает в	1	2
434	о своем	4	2
435	они все	2	2
436	который она	2	2
437	в крыжовнике	2	2
438	между внешней	2	2
439	точно так	1	2
440	разговоре с	2	2
441	в своих	1	2
442	по поводу	3	2
443	во сне	3	2
444	можно назвать	1	2
445	как на	2	2
446	и вновь	1	2
447	этом свете	1	1
448	аллюзия согласно	1	1
449	павла-петра только	1	1
450	эта новая	1	1
451	том счастье	1	1
452	по обыкновению	1	1
453	а между	4	1
454	непонимании присутствует	1	1
455	увлечение оленьки	1	1
456	отношения к	1	1
457	тревожно билось	1	1
458	одним из	1	1
459	также и	1	1
460	например в	1	1
461	о героях	1	1
462	нетерпимого к	1	1
463	его матери	1	1
464	гурова и	2	1
465	смотрело весеннее	1	1
466	о здешних	1	1
467	говоришь мертвецов	1	1
468	мера напряжения	1	1
469	таком случае	1	1
470	новая нервная	1	1
471	самой себе	1	1
472	личности для	1	1
473	которого в	1	1
474	дядечка и	1	1
475	мир где	1	1
476	любила своего	1	1
477	противоречие с	3	1
478	словесности никитина	1	1
479	рассказе на	2	1
480	умирающего неподвижного	1	1
481	это и	1	1
482	так у	1	1
483	другому человеку	1	1
484	с действительной	1	1
485	ему становится	1	1
486	живую сокровенную	1	1
487	сне свой	1	1
488	в ситуации	1	1
489	думал о	2	1
490	этих что	1	1
491	перед лицом	1	1
492	об экзамене	1	1
493	было как	1	1
494	объективной данностью	1	1
495	чего не	2	1
496	в даме	5	1
497	бросила выходя	1	1
498	которое могло	1	1
499	но чего	1	1
500	другую реплику	1	1
501	просто человека	1	1
502	ними ему	1	1
503	каждой могиле	1	1
504	старцева перестало	1	1
505	кругу монастырского	1	1
506	жизни героя	2	1
507	его мучители	1	1
508	он уже	2	1
509	она безучастно	1	1
510	сближению девочка	1	1
511	мать и	1	1
512	поскольку их	1	1
513	века в	1	1
514	рассказ и	2	1
515	набирающего силу	1	1
516	повторяет рассмеявшись	1	1
517	кресле и	1	1
518	ее подавленного	1	1
519	оленьки сменяется	1	1
520	в театре	1	1
521	внутренним в	1	1
522	характер чеховского	1	1
523	матерью ролевая	1	1
524	города своей	1	1
525	связывает внешнеролевой	1	1
526	и обостряется	1	1
527	героя словно	1	1
528	самое замечательное	1	1
529	личном прошлом	1	1
530	на пороге	2	1
531	которые глядят	1	1
532	все верили	2	1
533	внешность и	1	1
534	на материале	1	1
535	после слов	1	1
536	же осмелится	1	1
537	рассказывать о	1	1
538	понять [...]	1	1
539	ялте гуров	1	1
540	его дядечка	1	1
541	и весело	1	1
542	содержит полноударных	1	1
543	на душе	2	1
544	порядках тогда	1	1
545	себя больше	2	1
546	смысле можно	1	1
547	сисой всю	1	1
548	дешевых ставен	1	1
549	жизни учителя	1	1
550	безумие коврина	1	1
551	его постригли	1	1
552	же екатерина	1	1
553	понимают что	1	1
554	чехова можно	1	1
555	к страстям	1	1
556	нужное на	1	1
557	что хорошего?	1	1
558	не была	1	1
559	повествователя может	1	1
560	к страдающему	1	1
561	памяти время	1	1
562	с радостью	1	1
563	душе преосвященного	1	1
564	точно во	1	1
565	тишины и	1	1
566	глубоко символично	1	1
567	в театрах	1	1
568	бы желая	1	1
569	жизненной позиции	1	1
570	делах и	1	1
571	а для	2	1
572	на себя	3	1
573	чисто внешней	1	1
574	живущего как	1	1
575	и другая	1	1
576	для чехова	4	1
577	испытывая душевной	1	1
578	жесте а	1	1
579	себя вольно	1	1
580	она собой	1	1
581	не вовлекается	1	1
582	а теперь	1	1
583	дни недели	1	1
584	решил заговорить	1	1
585	пароход из	1	1
586	прорывается за	1	1
587	жизни это	1	1
588	счастья и	1	1
589	и катю	1	1
590	кладбище он	1	1
591	заданности характер	1	1
592	личность внутренняя	1	1
593	евангельской легенде	1	1
594	взгляде только	1	1
595	по образованию	1	1
596	смерть никогда	1	1
597	не отыскивается	1	1
598	это время	1	1
599	человека держат	1	1
600	и личным	2	1
601	хотя несомненно	1	1
602	и самого	1	1
603	в xix	1	1
604	финале рассказа	2	1
605	нравственное усилие	1	1
606	он приносит	1	1
607	повествователя завершающего	1	1
608	читателя самостоятельного	1	1
609	как символ	1	1
610	мигая глядела	1	1
611	в уста	1	1
612	читателю то	1	1
613	установку на	1	1
614	задергал нижней	1	1
615	внутреннюю и	1	1
616	руку к	1	1
617	со словами	1	1
618	больше дьяконицей	2	1
619	не хотелось	2	1
620	я на	1	1
621	жизни ионыча	1	1
622	анну сергеевну	2	1
623	во всех	1	1
624	не вызывало	1	1
625	героя становится	1	1
626	бы она	1	1
627	ним девочка	1	1
628	одна за	1	1
629	могло быть	1	1
630	самостоятельного отношения	1	1
631	в пробуждении	1	1
632	сосредоточенное нравственное	1	1
633	уход слова	1	1
634	веселье радость	1	1
635	где уж	1	1
636	важный для	1	1
637	восходящая к	1	1
638	благородная теплая	1	1
639	понятно в	1	1
640	в сторону	1	1
641	согласно евангельской	1	1
642	свою жизнь	1	1
643	личностная опустошенность	1	1
644	времен старуха	1	1
645	преосвященный загнанная	1	1
646	в общем	1	1
647	человеческих отношений	2	1
648	из феодосии	1	1
649	него с	1	1
650	тайны когда	1	1
651	отношение к	2	1
652	стерлось в	1	1
653	мучительно препятствует	1	1
654	вздернутый глаза	1	1
655	дядю преосвященного	1	1
656	произведение не	1	1
657	не просто	1	1
658	формулирует главную	1	1
659	для подтекстовой	1	1
660	тайны так	1	1
661	личностным зрением	1	1
662	за пределы	1	1
663	угрюмо недовольным	1	1
664	ндравится сисой	1	1
665	характеристике персонажей	1	1
666	только увидев	1	1
667	если характер	1	1
668	старуха которая	1	1
669	уже забыл	1	1
670	не мигая	1	1
671	конформизма которая	1	1
672	не принимает	1	1
673	чем же	1	1
674	тенденция ширящегося	1	1
675	наряду с	5	1
676	символ бессмертия	1	1
677	другой день	2	1
678	в одной	1	1
679	своей жизни	4	1
680	внешнего и	1	1
681	похоже было	2	1
682	за этим	1	1
683	вызывало никаких	1	1
684	человеческого бытия	2	1
685	внутри себя	2	1
686	уксусом для	1	1
687	и нет	1	1
688	этом детском	1	1
689	осознает что	1	1
690	тем ей	1	1
691	не думал	2	1
692	какие-то особенные	1	1
693	великой нравственной	1	1
694	он мечтал	1	1
695	него приходится	1	1
696	несогласованность между	1	1
697	сверхзадачи чехова	1	1
698	я лично	1	1
699	есть жизнь	1	1
700	уж куда	1	1
701	его к	1	1
702	замечательное самое	1	1
703	пределы своего	1	1
704	городе с	1	1
705	бесследность с	1	1
706	пережил их	1	1
707	наступала ночь	1	1
708	своего дядю	1	1
709	себе не	1	1
710	самое важное	1	1
711	здесь и	1	1
712	другой личности	1	1
713	обращая внимания	1	1
714	доброй радостной	1	1
715	ждал архиерейский	1	1
716	лично в	1	1
717	видит особенный	1	1
718	оказывается единственной	1	1
719	вовлекается в	1	1
720	говорится в	2	1
721	внутренний потенциал	1	1
722	о самом	1	1
723	ним происходит	1	1
724	же пока	1	1
725	выпуклые как	1	1
726	ним было	1	1
727	то в	4	1
728	за собой	1	1
729	детском непонимании	1	1
730	я верю	1	1
731	для которого	1	1
732	ощутить живую	1	1
733	слушая его	1	1
734	неуничтожимости личности	1	1
735	непонятно почему	1	1
736	нами одно	1	1
737	точкой зрения	2	1
738	в которой	1	1
739	своего внешнего	2	1
740	кричит в	1	1
741	оставляет место	1	1
742	бы и	4	1
743	вещь личность	1	1
744	рыжих волосах	1	1
745	произнесенную за	1	1
746	так или	1	1
747	единственной кто	1	1
748	здешних порядках	1	1
749	фразой началось	1	1
750	[...] он	1	1
751	недовольным голосом	1	1
752	чайную чашку	1	1
753	бы не	3	1
754	преосвященного как	1	1
755	театрах этих	1	1
756	наиболее очевидно	1	1
757	между настоящим	1	1
758	одно увлечение	1	1
759	поскольку в	1	1
760	видит внутренним	1	1
761	приобретает характер	1	1
762	которому все	1	1
763	овдовевшей героини	1	1
764	марии тимофеевны	1	1
765	по преимуществу	3	1
766	своей судьбой	1	1
767	могла представить	1	1
768	самом верю	1	1
769	говорила и	1	1
770	что-нибудь верует	1	1
771	разговор о	2	1
772	будто и	1	1
773	сиди смирно	1	1
774	театре самое	1	1
775	о ее	2	1
776	той от	1	1
777	володя решил	1	1
778	доля великой	1	1
779	охотно повторяет	1	1
780	половине десятого	1	1
781	низких потолков	1	1
782	претендует на	1	1
783	его существование	1	1
784	и воспитания	1	1
785	строгом значении	1	1
786	ладу с	1	1
787	не могла	5	1
788	никитина в	1	1
789	никитин и	1	1
790	в общении	1	1
791	володя где	1	1
792	веселья раздолья	1	1
793	быть только	1	1
794	и пережил	1	1
795	детях о	2	1
796	знающего личной	1	1
797	персонажа инерцией	1	1
798	весело светилось	1	1
799	случай по	1	1
800	же пустота	1	1
801	личная память	1	1
802	филолог но	1	1
803	о преосвященном	1	1
804	и стало	1	1
805	личностного бытия	1	1
806	препятствует личностному	1	1
807	символическим двойным	1	1
808	предсмертного видения	1	1
809	интерсубъективной духовной	1	1
810	следов прежнего	1	1
811	главное в	1	1
812	рассказах чехова	1	1
813	преосвященному чайную	1	1
814	в приданое	2	1
815	быта от	1	1
816	из тончайших	1	1
817	звон дорогих	1	1
818	на веселую	1	1
819	способствует помимо	1	1
820	мыслей в	1	1
821	читатель вместе	1	1
822	любовь ему	1	1
823	[...] а	2	1
824	надежда на	1	1
825	там глубоко	1	1
826	контакта исключает	1	1
827	обращения ваше	1	1
828	скованности псевдоличным	1	1
829	реализовать внутренний	1	1
830	из виду	1	1
831	у читателя	1	1
832	и треск	1	1
833	анна сергеевна	2	1
834	свет во	1	1
835	ведь ему	1	1
836	мера личностности	1	1
837	на жизнь	1	1
838	позднее охотно	1	1
839	тиволи казались	1	1
840	анной сергеевной	2	1
841	солнышко и	1	1
842	страстям господним	1	1
843	какой бы	1	1
844	настоящим временем	1	1
845	предоставленной самой	1	1
846	был вздернутый	1	1
847	постольку поскольку	1	1
848	еще лишена	1	1
849	непосредственности ее	1	1
850	ее прошлое	1	1
851	на этом	2	1
852	папашу который	1	1
853	людей и	1	1
854	лишь с	1	1
855	личную тайну	3	1
856	прежде чем	2	1
857	постижима лишь	1	1
858	картину того	1	1
859	характеру весьма	1	1
860	мельком бросила	1	1
861	с собой	2	1
862	он об	1	1
863	противоположном безумие	1	1
864	ее жизни	2	1
865	доносившиеся из	1	1
866	тимофеевна чувствовала	1	1
867	между уйти	1	1
868	комнате в	1	1
869	исходя из	1	1
870	биться сердце	1	1
871	отвечал ну	1	1
872	о детстве	1	1
873	жизнь которая	1	1
874	здесь мы	1	1
875	и ответ	1	1
876	прямо родился	1	1
877	и ей	3	1
878	он входит	1	1
879	залитая светом	1	1
880	данностью рассказываемой	1	1
881	зарождение личной	1	1
882	при архиереях	1	1
883	музыки и	1	1
884	и характер	1	1
885	его сморщенное	1	1
886	патетический уход	1	1
887	он задергал	1	1
888	рассказывать говорила	1	1
889	и внутренняя	1	1
890	волосах кати	1	1
891	неизмеримо шире	1	1
892	беликова не	1	1
893	самому было	1	1
894	аллюзия подкреплена	1	1
895	а его	1	1
896	кукине видевшая	1	1
897	необыкновенно добрым	1	1
898	в будущее	1	1
899	прошедшим оставляет	1	1
900	слита с	1	1
901	характером личность	1	1
902	драматическое напряжение	3	1
903	мучает героя	1	1
904	режет? смех	1	1
905	есть творец	1	1
906	которая как	1	1
907	назвать сына	1	1
908	точки над	1	1
909	уже начиналась	1	1
910	всю свою	1	1
911	все об	1	1
912	ролевой характерности	1	1
913	делает его	1	1
914	[...] в	2	1
915	выходя из	1	1
916	уже [...]	1	1
917	в это	3	1
918	сердце сердцебиение	1	1
919	николаша говоришь	1	1
920	темной комнате	1	1
921	любви в	1	1
922	в ладу	1	1
923	что учительница	1	1
924	учителя словесности	1	1
925	всеми уже	1	1
926	называет его	2	1
927	к торгам	1	1
928	но мы	1	1
929	герое прежде	1	1
930	ложась спать	1	1
931	не понимают	1	1
932	нее была	1	1
933	внешнюю стороны	1	1
934	духовным личностным	1	1
935	тому характеру	1	1
936	причинам сисой	1	1
937	все знают?	1	1
938	приведя в	1	1
939	глаза марии	1	1
940	все было	3	1
941	чем матерью	2	1
942	глазам робкому	1	1
943	личным счастьем	1	1
944	личности не	2	1
945	всю жизнь	1	1
946	марии тимофеевне	1	1
947	никитин самодовольно	1	1
948	и безличный	1	1
949	глазами и	1	1
950	не всегда	1	1
951	сердцебиение оказывается	1	1
952	неуместностью в	1	1
953	потенциал ее	1	1
954	противящейся ему	1	1
955	исключает не	1	1
956	приезде матери	1	1
957	полноударных слов	1	1
958	есть сосредоточенное	1	1
959	жизни но	1	1
960	персонаж рассказа	2	1
961	о пустяках	1	1
962	характер который	1	1
963	ему по	1	1
964	кем-то жизни?	1	1
965	я беру	1	1
966	и нетерпимого	1	1
967	неудачного объяснения	1	1
968	адекватные его	1	1
969	о стороже	1	1
970	став женой	2	1
971	даже он	1	1
972	внятной и	1	1
973	своей непосредственностью	1	1
974	вопроса а	1	1
975	при виде	1	1
976	автора и	2	1
977	обратимся к	2	1
978	еще раз	1	1
979	не мог	1	1
980	между ними	2	1
981	в саду	1	1
982	время смотрело	1	1
983	несет в	1	1
984	только тем	2	1
985	и видит	2	1
986	двери палкой	1	1
987	большими только	1	1
988	радостный звон	1	1
989	по необыкновенно	1	1
990	белые кресты	1	1
991	угасает оставляя	1	1
992	о неуничтожимости	1	1
993	сказать про	1	1
994	в ходе	1	1
995	олицетворяет ту	1	1
996	о марии	1	1
997	с доброй	1	1
998	личного начала	1	1
999	человек и	1	1
1000	[...] любит	1	1
1001	женщин и	1	1
1002	м м	1	1
1003	это живет	1	1
1004	легко хотя	1	1
1005	в следующем	1	1
1006	люди без	1	1
1007	сухих формулирует	1	1
1008	реплику девочки	1	1
1009	нею впервые	1	1
1010	характер это	1	1
1011	про него	1	1
1012	еще нет	1	1
1013	и толстого	1	1
1014	рамки своей	1	1
1015	она в	2	1
1016	назначаемый к	1	1
1017	было ее	2	1
1018	знает и	2	1
1019	думала о	3	1
1020	разума а	1	1
1021	осмелится назвать	1	1
1022	голубчик приведя	1	1
1023	характера с	1	1
1024	феномена человечности	1	1
1025	в характеристике	1	1
1026	так о	1	1
1027	жизнь чистая	1	1
1028	ее привязанности	1	1
1029	может выговорить	1	1
1030	было легко	1	1
1031	мысли и	2	1
1032	принимает участия	1	1
1033	от себя	1	1
1034	дама с	2	1
1035	чехова с	2	1
1036	признать что	1	1
1037	ее индивидуальность	1	1
1038	духовной реальности	1	1
1039	суть проблемной	1	1
1040	их связывает	1	1
1041	собой один	1	1
1042	и уж	1	1
1043	обращен столь	1	1
1044	оленька племянникова	1	1
1045	их где	1	1
1046	семидесятилетний сисой	1	1
1047	строю мыслей	1	1
1048	быть тайн	1	1
1049	эту тайну	1	1
1050	своей повествовательной	1	1
1051	учениках об	1	1
1052	другом и	1	1
1053	глаза становятся	1	1
1054	главную ценностную	1	1
1055	анны сергеевны	1	1
1056	что было	3	1
1057	пытается выстроить	1	1
1058	случай употребления	1	1
1059	жизни других	3	1
1060	адаптации к	1	1
1061	держат себя	1	1
1062	напоминает мальчика	1	1
1063	было понять	1	1
1064	ли я	1	1
1065	чувствуется присутствие	1	1
1066	их в	1	1
1067	этих и	1	1
1068	не могли	1	1
1069	я героя	1	1
1070	раз памятью	1	1
1071	символики рассказа	1	1
1072	самодовольно исповедует	1	1
1073	инобытия не	1	1
1074	пламя и	1	1
1075	рассказчика за	1	1
1076	его присутствии	2	1
1077	прежнего якобы	1	1
1078	желая разгадать	1	1
1079	приходится искать	1	1
1080	теперь я	1	1
1081	межличностного контакта	1	1
1082	кресты на	2	1
1083	для нее	4	1
1084	вместе со	2	1
1085	исчерпанность персонажа	1	1
1086	знакомимся с	1	1
1087	эпитетов венчающий	1	1
1088	личность в	3	1
1089	своей дочерью	1	1
1090	чувствовала себя	3	1
1091	уважать в	1	1
1092	я ей	1	1
1093	резонанс возникающий	1	1
1094	освободиться от	1	1
1095	и страхом	1	1
1096	любви ласк	1	1
1097	трудно было	1	1
1098	жизни то	2	1
1099	но [...]	1	1
1100	раз и	1	1
1101	смотрит но	1	1
1102	из нас	2	1
1103	оговаривается словно	1	1
1104	каждого отдельного	1	1
1105	павлушу которого	1	1
1106	видением мира	1	1
1107	тут было	1	1
1108	зрелого чехова	1	1
1109	непосредственностью катя	1	1
1110	другая странность	1	1
1111	функции ушел	1	1
1112	так брат	1	1
1113	она не	5	1
1114	нераздельно слита	1	1
1115	в людях	1	1
1116	между катиным	1	1
1117	неизменно хотелось	1	1
1118	в такое	1	1
1119	нос был	1	1
1120	на кладбище	1	1
1121	дело не	2	1
1122	высокая колокольня	1	1
1123	страждущего сына	1	1
1124	и притом	1	1
1125	свете став	1	1
1126	было не	1	1
1127	в основе	2	1
1128	рассказа который	1	1
1129	время как	1	1
1130	голосом отвечал	1	1
1131	безопорной души	2	1
1132	художественной сверхзадачи	1	1
1133	речи повествователя	1	1
1134	пронизано скрытым	1	1
1135	девочка же	1	1
1136	сходилась начинала	1	1
1137	мария наконец	1	1
1138	подкреплена развитием	1	1
1139	катя с	1	1
1140	ознаменовано фразой	1	1
1141	лишь то	1	1
1142	чем не	1	1
1143	быть реализована	1	1
1144	изумлением и	2	1
1145	огонек личной	1	1
1146	чем закончить	1	1
1147	и видела	1	1
1148	они сердитые	1	1
1149	личности марьи	1	1
1150	системы персонажей	1	1
1151	употребления настоящего	1	1
1152	задать себе	1	1
1153	на неодетых	1	1
1154	лошади поданы	1	1
1155	прозе чехова	1	1
1156	отвердевшего характера	1	1
1157	двойным дном	1	1
1158	жизни не	2	1
1159	кто видит	1	1
1160	и семидесятилетний	1	1
1161	теперь единственный	1	1
1162	обратим внимание	1	1
1163	посредственной провинциальной	1	1
1164	такова что	2	1
1165	в противоречие	1	1
1166	и лишь	1	1
1167	мыслей и	1	1
1168	что порывает	1	1
1169	сисой олицетворяет	1	1
1170	глядя на	1	1
1171	доехать драматическое	1	1
1172	которой страдает	1	1
1173	естественно для	1	1
1174	слове и	1	1
1175	такая же	1	1
1176	контакта в	1	1
1177	одинокого накопительства	1	1
1178	духовно прорывается	1	1
1179	относительно раннем	1	1
1180	выходила сходилась	1	1
1181	теплая изящная	1	1
1182	смерти только	1	1
1183	смирно другую	1	1
1184	ее душе	1	1
1185	а лишь	1	1
1186	всей жизни	1	1
1187	тяжело дышал	1	1
1188	глазах чехова	3	1
1189	и теперь	1	1
1190	рождается в	1	1
1191	пустовалова говорит	1	1
1192	широкое небо	1	1
1193	у каких-то	1	1
1194	не по	2	1
1195	актуальна в	1	1
1196	неуместно произнесенную	1	1
1197	контакт поговорить	1	1
1198	дом назначаемый	1	1
1199	репликой лошади	1	1
1200	как будто	4	1
1201	характера подчеркнута	1	1
1202	тайну настолько	1	1
1203	над i	1	1
1204	архиереях и	1	1
