N	2gram	Potebnia_M_2	Istorich
224	могут быть	8	2
225	и вполне	1	2
226	он видит	1	2
227	с образом	1	2
228	того чтобы	2	2
229	здесь не	1	2
230	на другой	2	2
231	так оно	1	2
232	с самого	2	2
233	что у	2	2
234	на нее	1	2
235	это только	1	2
236	эти действия	1	2
237	одно из	3	2
238	находится в	3	2
239	от животного	1	2
240	на вопрос	3	2
241	с другой	6	2
242	к ней	2	2
243	но с	1	2
244	д и	1	2
245	оно и	1	2
246	на звук	2	2
247	с ними	3	2
248	и так	1	2
249	уже в	5	2
250	в нашей	2	2
251	не знал	1	2
252	а то	2	2
253	при помощи	1	2
254	он имеет	1	2
255	и их	5	2
256	слова в	5	2
257	с животным	1	2
258	заметить что	6	2
259	и вместе	4	2
260	и только	6	2
261	не было	6	2
262	в особенности	1	2
263	не раньше	1	2
264	именно в	1	2
265	а с	2	2
266	себя и	2	2
267	в некоторых	4	2
268	превращается в	2	2
269	зависит от	2	2
270	видит в	1	2
271	смысле этого	3	2
272	ребенка и	1	2
273	мере того	4	2
274	которые были	1	2
275	или в	2	2
276	чтобы понять	1	2
277	тот кто	1	2
278	то не	3	2
279	его уже	2	2
280	сказать что	2	2
281	это так	1	2
282	ее в	1	2
283	указывает ему	1	1
284	сам по	4	1
285	они еще	1	1
286	он может	1	1
287	вне связи	1	1
288	в стороне	1	1
289	ко всем	2	1
290	из другого	1	1
291	или по	2	1
292	не имеют	2	1
293	выражается в	2	1
294	не вижу	1	1
295	когда с	1	1
296	и за	1	1
297	и могут	1	1
298	а как	1	1
299	есть не	5	1
300	тех действий	1	1
301	и о	1	1
302	бы что	2	1
303	из своих	1	1
304	этом не	1	1
305	внутренняя организация	1	1
306	но она	3	1
307	но чтобы	1	1
308	их не	1	1
309	и образуют	1	1
310	же что	3	1
311	себе что	1	1
312	в отличие	1	1
313	или от	2	1
314	но этого	1	1
315	что его	3	1
316	с его	2	1
317	тем как	2	1
318	природе не	1	1
319	а тем	1	1
320	но как	1	1
321	это видно	1	1
322	а только	8	1
323	не то	2	1
324	только при	1	1
325	в сторону	1	1
326	ответ на	1	1
327	отличие от	1	1
328	разница в	1	1
329	как показывает	1	1
330	в истории	1	1
331	его со	1	1
332	не подтверждается	1	1
333	в течение	1	1
334	как к	1	1
335	однако не	1	1
336	и той	2	1
337	так одна	1	1
338	и как	6	1
339	что по	1	1
340	не зная	2	1
341	и тот	2	1
342	духа и	1	1
343	себе не	4	1
344	от этого	1	1
345	в этот	1	1
346	животных и	2	1
347	в целом	3	1
348	и и	1	1
349	одно время	4	1
350	в славянских	1	1
351	что к	1	1
352	остановиться на	1	1
353	друг от	1	1
354	но на	2	1
355	человек не	1	1
356	мы их	1	1
357	как оно	2	1
358	по-видимому не	1	1
359	в обратном	1	1
360	с указания	1	1
361	может так	1	1
362	происходит при	1	1
363	свою собственную	1	1
364	оно должно	3	1
365	на земле	1	1
366	но вместе	2	1
367	одной и	2	1
368	что ни	2	1
369	и которые	1	1
370	так например	3	1
371	к заключению	1	1
372	мы слышим	1	1
373	не будет	1	1
374	не скажет	1	1
375	связанные с	2	1
376	связанных с	1	1
377	них не	3	1
378	органов не	1	1
379	входит в	1	1
380	это было	2	1
381	нам кажется	4	1
382	но их	1	1
383	а это	2	1
384	приходит в	1	1
385	в огонь	1	1
386	состояние которое	1	1
387	из нее	1	1
388	в них	5	1
389	превращаются в	1	1
390	положение мы	1	1
391	можно вывести	1	1
392	далеко не	3	1
393	бессознательном состоянии	1	1
394	можем сказать	1	1
395	это впечатление	1	1
396	не всегда	1	1
397	к своему	1	1
398	что значит	1	1
399	бы на	1	1
400	что такое	2	1
401	к одному	1	1
402	прийти к	1	1
403	всякий раз	1	1
404	которые должны	1	1
405	дает в	1	1
406	но эта	1	1
407	которому она	1	1
408	которые в	1	1
409	начнем с	1	1
410	возвращаются в	1	1
411	тем не	6	1
412	доказывает что	1	1
413	а а	2	1
414	со многими	1	1
415	бы быть	3	1
416	или если	2	1
417	по себе	15	1
418	и связанные	1	1
419	как смерть	1	1
420	знал что	1	1
421	не менее	5	1
422	или что	2	1
423	от нас	1	1
424	виду что	1	1
425	есть а	1	1
426	в то	6	1
427	к этим	1	1
428	в самых	1	1
429	можем предположить	1	1
430	он мог	1	1
431	только не	1	1
432	верно то	1	1
433	близки к	2	1
434	главы книги	1	1
435	этих двух	1	1
436	то именно	1	1
437	все члены	1	1
438	во всем	2	1
439	мы бы	2	1
440	в процессе	1	1
441	до того	1	1
442	что на	3	1
443	тела и	1	1
444	в каком	3	1
445	у нас	2	1
446	но говорит	1	1
447	со стороны	3	1
448	не могут	7	1
449	во все	2	1
450	в народных	1	1
451	весьма сложные	1	1
452	его с	2	1
453	представляют для	1	1
454	указывает на	2	1
455	время сна	1	1
456	на это	1	1
457	деле мы	1	1
458	состоят в	1	1
459	славянских языках	1	1
460	из всего	1	1
461	как мы	1	1
462	не делает	1	1
463	подобных случаях	1	1
464	то она	1	1
465	от друга	1	1
466	ни одно	1	1
467	без всякого	1	1
468	тогда как	10	1
469	к нам	2	1
470	факт не	1	1
471	с каким	2	1
472	при котором	1	1
473	огонь и	1	1
474	и совершенно	1	1
475	одного из	1	1
476	найти в	1	1
477	этим в	1	1
478	к тем	1	1
479	том как	3	1
480	остается только	2	1
481	был не	1	1
482	о котором	2	1
483	с ним	5	1
484	ясным почему	1	1
485	образом в	4	1
486	можно бы	2	1
487	связанное с	1	1
488	факт тот	1	1
489	нас те	1	1
490	это вполне	1	1
491	яснее когда	1	1
492	появляется в	1	1
493	связанной с	1	1
494	и во	3	1
495	образом мы	2	1
496	огня и	1	1
497	от него	4	1
498	все в	1	1
499	связь между	2	1
500	эта сила	1	1
501	которые мы	3	1
502	вслед за	3	1
503	иначе в	1	1
504	слова для	2	1
505	уже потому	1	1
506	говоря что	1	1
507	и следовательно	2	1
508	может иметь	1	1
509	значит что	1	1
510	еще несколько	1	1
511	воду из	1	1
512	но так	1	1
513	которые следует	1	1
514	всякого рода	1	1
515	одно мгновение	1	1
516	что всегда	1	1
517	тот же	5	1
518	в какой	2	1
519	могло быть	1	1
520	на природу	2	1
521	была для	1	1
522	к их	1	1
523	и действительно	1	1
524	должен быть	1	1
525	не наблюдал	1	1
526	случаи когда	2	1
527	который в	1	1
528	именно на	1	1
529	с которыми	2	1
530	для всех	1	1
531	переходит в	1	1
532	уже не	4	1
533	не можем	6	1
534	если мы	3	1
535	только на	1	1
536	имеют не	1	1
537	как кажется	4	1
538	узнает что	1	1
539	и других	2	1
540	человека на	1	1
541	ни с	2	1
542	роль и	1	1
543	то они	1	1
544	себе в	3	1
545	никто не	1	1
546	могло бы	1	1
547	вовсе не	9	1
548	друг друга	2	1
549	входят в	3	1
550	но что	2	1
551	каждый из	1	1
552	и им	1	1
553	известно но	1	1
554	такие которые	2	1
555	известных нам	1	1
556	знали что	1	1
557	она начинает	1	1
558	что это?	1	1
559	не были	1	1
560	не связано	1	1
561	себе представить	2	1
562	причина почему	1	1
563	его за	1	1
564	связаны с	1	1
565	нельзя сказать	1	1
566	человека а	1	1
567	в явлениях	1	1
568	и прежде	1	1
569	или при	1	1
570	такое же	2	1
571	в природе	5	1
572	которыми он	1	1
573	что не	5	1
574	к человеку	1	1
575	только по	3	1
576	них и	1	1
577	по направлению	2	1
578	которое я	1	1
579	а на	1	1
580	ничем не	2	1
581	и непосредственно	1	1
582	если этот	1	1
583	на лице	1	1
584	человека или	1	1
585	в подобных	1	1
586	в одно	8	1
587	не знаю	1	1
588	не видано	1	1
589	и потому	2	1
590	человека к	1	1
591	не сами	1	1
592	что за	2	1
593	а если	1	1
594	чем в	1	1
595	в той	1	1
596	что же	1	1
597	по которому	1	1
598	что ощущение	1	1
599	там где	4	1
600	она названа	1	1
601	быть не	3	1
602	этого слова	6	1
603	с этой	1	1
604	только для	5	1
605	через них	1	1
606	есть знак	1	1
607	можно назвать	2	1
608	же значение	1	1
609	человек например	1	1
610	в наше	1	1
611	в более	1	1
612	этот образ	1	1
613	не знаем	2	1
614	указать на	1	1
615	при таком	1	1
616	тот не	1	1
617	и представления	1	1
618	это как	1	1
619	но когда	1	1
620	бы он	1	1
621	указания на	4	1
622	как явление	1	1
623	бы показать	1	1
624	на одно	1	1
625	все они	1	1
626	на более	2	1
627	же в	5	1
628	но всегда	1	1
629	помощи этого	1	1
630	к самому	1	1
631	вопрос как	1	1
632	только можно	1	1
633	его к	1	1
634	другом другая	1	1
635	в свою	6	1
636	из тех	1	1
637	пути или	1	1
638	полагает что	3	1
639	другая особенность	1	1
640	бы его	1	1
641	в самом	4	1
642	только о	1	1
643	на ней	3	1
644	нами как	1	1
645	ему говорили	1	1
646	но еще	1	1
647	то оно	1	1
648	к этому	2	1
649	в таком	4	1
