N	2gram	Propp_Isto_6	Psycholo
496	самого героя	1	1
497	оказывается что	1	1
498	не менее	1	1
499	как ты	1	1
500	выше мы	1	1
501	которые в	2	1
502	и эти	5	1
503	на другую	2	1
504	надо сказать	1	1
505	есть еще	2	1
506	их в	3	1
507	тому чтобы	1	1
508	того кто	1	1
509	даже в	2	1
510	заставляет его	1	1
511	же мы	5	1
512	сам он	1	1
513	и очень	1	1
514	героем и	1	1
515	этих трех	1	1
516	если и	1	1
517	случае в	1	1
518	при всех	1	1
519	стремление к	1	1
520	все три	1	1
521	она не	3	1
522	означает что	1	1
523	на котором	3	1
524	принадлежат к	1	1
525	он жил	1	1
526	ее с	1	1
527	на него	2	1
528	в русской	6	1
529	когда они	1	1
530	это еще	3	1
531	не могло	2	1
532	не имеет	2	1
533	это мы	2	1
534	нет места	1	1
535	больше чем	1	1
536	под этим	1	1
537	в противоречие	1	1
538	пути и	1	1
539	к ней	1	1
540	связь и	1	1
541	мы сравним	1	1
542	здесь же	4	1
543	только с	1	1
544	каждый раз	1	1
545	каждый день	1	1
546	в области	1	1
547	перед ним	1	1
548	и оно	1	1
549	к себе	2	1
550	образом оказывается	1	1
551	в живописи	1	1
552	здесь совершенно	2	1
553	впоследствии когда	1	1
554	в других	4	1
555	должны быть	2	1
556	для такого	1	1
557	русском языке	1	1
558	необходимо установить	1	1
559	его значение	1	1
560	замуж за	1	1
561	он прямо	1	1
562	по воздуху	3	1
563	состоят в	1	1
564	обычно в	1	1
565	оно может	2	1
566	элементы в	1	1
567	бы что	1	1
568	с ее	1	1
569	в некоторых	2	1
570	как один	1	1
571	здесь не	2	1
572	только при	1	1
573	и от	3	1
574	как по	1	1
575	еще почти	1	1
576	то или	2	1
577	том месте	1	1
578	и этим	5	1
579	только то	2	1
580	на той	2	1
581	то время	3	1
582	такого мнения	1	1
583	если они	3	1
584	есть противоречие	1	1
585	здесь нет	2	1
586	и каждый	1	1
587	которых это	1	1
588	часто в	1	1
589	по тому	1	1
590	в которое	2	1
591	и эту	1	1
592	мы рассмотрим	3	1
593	ними и	1	1
594	с полным	1	1
595	другом месте	1	1
596	другими словами	3	1
597	после того	2	1
598	там же	3	1
599	это была	1	1
600	когда не	1	1
601	к нему	1	1
602	язык и	1	1
603	между тем	1	1
604	переходит в	1	1
605	выше в	1	1
606	и создает	1	1
607	другой и	1	1
608	это приводит	1	1
609	не так	2	1
610	предмета и	1	1
611	показывают что	5	1
612	но так	3	1
613	на которой	1	1
614	о его	1	1
615	них всегда	1	1
616	котором говорится	1	1
617	зная что	1	1
618	одной из	1	1
619	и представляет	1	1
620	однако в	2	1
621	быть признаны	1	1
622	пор не	1	1
623	и действительно	3	1
624	поэтому и	1	1
625	всех его	2	1
626	или же	2	1
627	между этими	1	1
628	и ее	3	1
629	здесь с	1	1
630	между героем	1	1
631	с которыми	1	1
632	и глаза	1	1
633	уже не	7	1
634	найдем достаточно	1	1
635	в виде	6	1
636	кажется что	2	1
637	него и	3	1
638	рассказывает о	1	1
639	вступает в	1	1
640	или даже	1	1
641	при помощи	3	1
642	но совершенно	1	1
643	описывается как	4	1
644	найдем его	1	1
645	его и	1	1
646	глаза и	1	1
647	он имеет	4	1
648	жену и	1	1
649	никто не	2	1
650	другую сторону	1	1
651	нами как	2	1
652	в землю	1	1
653	у нее	1	1
654	этого на	1	1
655	но что	1	1
656	заметить что	1	1
657	в руки	2	1
658	объединяет в	1	1
659	на несчастную	1	1
660	мы возьмем	1	1
661	смерти и	2	1
662	которое на	1	1
663	были бы	1	1
664	есть просто	1	1
665	именно как	1	1
666	ссылается на	1	1
667	нам уже	1	1
668	его чтобы	1	1
669	объяснение в	1	1
670	как у	2	1
671	связаны с	5	1
672	и уничтожил	1	1
673	я был	1	1
674	совпадает с	1	1
675	и др	2	1
676	что не	2	1
677	превращается в	7	1
678	не было	3	1
679	представляется в	1	1
680	попал в	3	1
681	в картине	1	1
682	мы легко	1	1
683	у такого	1	1
684	его как	1	1
685	но никогда	1	1
686	ее на	2	1
687	здесь этот	1	1
688	в одно	2	1
689	мы видели	11	1
690	хотели бы	1	1
691	видели в	2	1
692	на смерть	1	1
693	где эта	1	1
694	места для	1	1
695	здесь уже	2	1
696	место где	1	1
697	приводит в	1	1
698	выражение их	1	1
699	не замечали	1	1
700	на тот	2	1
701	смысле этого	1	1
702	ним стоит	1	1
703	тому как	1	1
704	что же	2	1
705	и там	6	1
706	на челе	2	1
707	в очень	4	1
708	том смысле	1	1
709	д мы	1	1
710	может служить	1	1
711	стоят они	1	1
712	есть оно	1	1
713	совершенно явно	1	1
714	чувства эти	1	1
715	но это	4	1
716	но для	2	1
717	над его	1	1
718	их под	1	1
719	это явление	2	1
720	только мы	1	1
721	и часто	1	1
722	указать на	1	1
723	на задний	1	1
724	не представляет	2	1
725	который является	1	1
726	у них	4	1
727	тем более	1	1
728	будто бы	1	1
729	находим в	1	1
730	случае у	1	1
731	за этим	1	1
732	к самым	1	1
733	может и	1	1
734	с ними	2	1
735	месте в	1	1
736	в моем	1	1
737	состоит из	1	1
738	выше если	1	1
739	они все	1	1
740	это на	1	1
741	равно как	1	1
742	на один	1	1
743	почему он	1	1
744	отношению к	2	1
745	в отдельности	1	1
746	можно привести	1	1
747	приблизительно в	1	1
748	чтобы он	1	1
749	что под	1	1
750	и небесного	1	1
751	он убрал	1	1
752	частности в	1	1
753	то оно	1	1
754	именно здесь	1	1
755	во всяком	2	1
756	все что	4	1
757	этой точки	1	1
