N	2gram	Tiupa_Lite_3	Hudozhes
684	ней и	1	1
685	и даже	2	1
686	и т.п	6	1
687	этом как	1	1
688	очевидным образом	1	1
689	по своим	1	1
690	а именно	5	1
691	другом найдя	1	1
692	о как	2	1
693	это все	1	1
694	бытия в	2	1
695	наконец в	3	1
696	в облике	2	1
697	т и	1	1
698	на поверхности	1	1
699	прислушаемся к	1	1
700	только по	1	1
701	на смену	3	1
702	а на	2	1
703	у меня	1	1
704	до конца	4	1
705	более того	3	1
706	жить без	1	1
707	не означает	2	1
708	что несмотря	1	1
709	человека не	1	1
710	человек есть	1	1
711	а так	2	1
712	однако их	1	1
713	героя при	1	1
714	с предельной	1	1
715	там где	3	1
716	художественности личность	1	1
717	личное мнение	1	1
718	с позиции	1	1
719	стороны в	1	1
720	все более	2	1
721	и она	1	1
722	эти слова	2	1
723	оказывается не	2	1
724	субъектом высказывания	1	1
725	себе самому	3	1
726	власть над	1	1
727	для искусства	1	1
728	к жизни	2	1
729	другого я	2	1
730	что за	1	1
731	словно бы	1	1
732	чем в	1	1
733	такого рода	10	1
734	за рамки	1	1
735	о соотношении	1	1
736	по существу	4	1
737	человек с	2	1
738	на свете	2	1
739	исходя из	1	1
740	жизни во	1	1
741	расхождение с	1	1
742	с этой	2	1
743	слова и	1	1
744	еще раз	2	1
745	художественное произведение	2	1
746	она коренится	1	1
747	призвания и	1	1
748	но это	1	1
749	стать самим	1	1
750	и ролевого	1	1
751	его собственная	1	1
752	по дороге	2	1
753	в полном	2	1
754	эстетической позиции	1	1
755	восходящая к	3	1
756	должен найти	1	1
757	жизнью в	3	1
758	найти себя	2	1
759	мира и	2	1
760	бы в	1	1
761	я хотел	1	1
762	ты это	1	1
763	у истоков	1	1
764	глазах других	1	1
765	же в	2	1
766	внутреннее я	1	1
767	собою без	1	1
768	между я	1	1
769	с ней	2	1
770	не знает	2	1
771	другой стороны	2	1
772	такого вопроса	1	1
773	совершенно не	3	1
774	жизни а	2	1
775	уединенного сознания	14	1
776	взаимоотражении во	1	1
777	из этого	1	1
778	и жизнь	1	1
779	в действительности	1	1
780	а.п скафтымов	1	1
781	ролевой функции	1	1
782	не сказал	1	1
783	к этой	1	1
784	а я	3	1
785	в искусстве	1	1
786	в своих	2	1
787	том числе	3	1
788	героя как	2	1
789	моя жизнь	1	1
790	диаметрально противоположны	1	1
791	который не	1	1
792	к этому	2	1
793	которая не	1	1
794	в таком	1	1
