N	2gram	Vinokur_Vv_1	Problemy
183	что с	3	3
184	том что	26	3
185	которого он	1	3
186	во всем	2	3
187	есть только	2	3
188	в ее	11	3
189	еще в	1	3
190	для этого	3	3
191	между тем	8	3
192	говорит он	2	3
193	крайней мере	4	3
194	наконец в	1	3
195	к концу	1	3
196	в том	31	3
197	совсем другое	1	3
198	нуждается в	2	3
199	как такового	2	3
200	своего собственного	1	3
201	он только	1	3
202	до конца	3	3
203	по своему	5	3
204	в реальном	1	3
205	но для	1	3
206	если не	1	3
207	это как	1	3
208	бы в	1	3
209	конце концов	2	3
210	но зато	2	3
211	только что	4	3
212	его к	2	3
213	только с	3	3
214	другой стороны	5	3
215	жизни и	2	3
216	я и	1	2
217	от этой	1	2
218	например в	2	2
219	это и	1	2
220	той же	4	2
221	а как	3	2
222	та же	1	2
223	на тему	2	2
224	того же	3	2
225	слово не	1	2
226	меня в	1	2
227	в которых	6	2
228	во всех	2	2
229	он умеет	1	2
230	в сторону	1	2
231	отличие от	3	2
232	сама по	3	2
233	в произведениях	1	2
234	материалом для	1	2
235	с этим	2	2
236	в своем	3	2
237	увидим что	1	2
238	в этот	2	2
239	в которой	1	2
240	бы с	1	2
241	раз в	1	2
242	тому же	1	2
243	вследствие этого	1	2
244	так сказать	1	2
245	вообще не	3	2
246	т д	37	2
247	он должен	1	2
248	свои собственные	1	2
249	подобно тому	1	2
250	не бывает	2	2
251	такого же	2	2
252	входит в	2	2
253	было бы	5	2
254	то все	1	2
255	он есть	1	2
256	лишь на	1	2
257	в жизни	1	2
258	мог бы	2	2
259	в них	4	2
260	и того	2	2
261	что такое	10	2
262	от времени	1	2
263	в отличие	3	2
264	своего рода	3	2
265	тем не	8	2
266	однако в	3	2
267	в той	7	2
268	тому что	2	2
269	если и	1	2
270	во время	1	2
271	о них	2	2
272	и без	2	2
273	слова как	2	2
274	этом случае	6	2
275	как она	4	2
276	как на	11	2
277	входят в	1	2
278	ли это	1	2
279	и со	1	2
280	лежит в	2	2
281	отличается от	1	2
282	этого и	1	2
283	той или	1	2
284	жизнь и	1	2
285	понятно что	3	2
286	и вообще	3	2
287	только так	2	2
288	и должно	1	2
289	о том	15	2
290	надо было	2	2
291	на нее	2	2
292	или как	3	2
293	в форме	2	2
294	тему о	1	2
295	еще более	1	2
296	и об	1	2
297	быть и	2	2
298	один из	6	2
299	но с	4	2
300	тот же	1	2
301	что даже	2	2
302	то в	1	2
303	и ее	4	2
304	при всей	1	2
305	с которыми	1	2
306	не то	1	2
307	уже не	5	2
308	только слово	1	2
309	к слову	1	2
310	слова не	1	2
311	за ним	1	2
312	мы знаем	1	2
313	свой собственный	1	2
314	каждый из	2	2
315	были бы	1	2
316	или иной	1	2
317	теперь не	1	2
318	слово в	1	2
319	к которому	1	2
320	говорит о	3	2
321	не было	1	2
322	которых мы	1	2
323	и внутренне	1	2
324	а так	2	2
325	о чем	4	2
326	человек которого	1	2
327	должна была	2	2
328	человек в	1	2
329	сделать его	1	2
330	это в	2	2
331	смысле этого	8	2
332	тому как	1	2
333	с этой	4	2
334	нисколько не	3	2
335	более того	1	2
336	это уже	1	2
337	что оно	2	2
338	вопрос о	8	2
339	а к	1	2
340	не с	2	2
341	его нельзя	1	2
342	будто бы	2	2
343	на одно	1	2
344	которых он	1	2
345	сказать что	5	2
346	время не	1	2
347	того или	1	2
348	того времени	1	2
349	можно говорить	1	1
350	одним из	5	1
351	также и	16	1
352	чтобы не	1	1
353	человека и	1	1
354	тех же	1	1
355	ясно что	9	1
356	в первом	5	1
357	что эти	1	1
358	был и	1	1
359	что время	2	1
360	отношения к	1	1
361	и цельного	1	1
362	же стал	1	1
363	в их	11	1
364	по его	2	1
365	которыми он	1	1
366	а уж	1	1
367	что уже	3	1
368	приводят к	1	1
369	а во-вторых	2	1
370	то это	3	1
371	из которых	2	1
372	он вовсе	1	1
373	зависимости от	1	1
374	в каждой	2	1
375	и был	2	1
376	свою очередь	1	1
377	меньшей степени	1	1
378	разумеется не	1	1
379	собой в	2	1
380	дать ему	1	1
381	он был	1	1
382	нам представляется	1	1
383	в изображении	1	1
384	всего он	1	1
385	xix столетия	1	1
386	а и	1	1
387	вообще такой	1	1
388	не просто	4	1
389	произведение в	1	1
390	форме и	1	1
391	лицом к	1	1
392	чем же	3	1
393	трудно сказать	1	1
394	сих пор	5	1
395	в центре	4	1
396	независимо от	3	1
397	в одних	1	1
398	об обществе	2	1
399	говорит что	1	1
400	что по	1	1
401	исторические корни	1	1
402	ясно и	1	1
403	составляет содержание	1	1
404	еще на	1	1
405	бы сказать	1	1
406	в этой	3	1
407	с их	5	1
408	о слове	1	1
409	и тот	1	1
410	бы только	1	1
411	и до	2	1
412	говорят о	1	1
413	во многих	1	1
414	но ведь	4	1
415	ответом на	1	1
416	не могла	1	1
417	этот процесс	3	1
418	его объектом	1	1
419	главным образом	1	1
420	в статье	1	1
421	заявляет что	2	1
422	после этого	2	1
423	чем иным	1	1
424	же это	2	1
425	как увидим	2	1
426	собой не	1	1
427	друг для	1	1
428	своих товарищей	1	1
429	что тут	1	1
430	чтобы в	1	1
431	какой бы	2	1
432	языком и	1	1
433	из него	1	1
434	что может	3	1
435	его можно	2	1
436	лишь с	1	1
437	так например	6	1
438	заключает в	1	1
439	на то	1	1
440	именно это	1	1
441	одно и	1	1
442	и заключается	4	1
443	значительной степени	1	1
444	всех отношениях	1	1
445	больше всего	1	1
446	а затем	1	1
447	нем есть	1	1
448	об этом	5	1
449	говорил что	1	1
450	в глубине	1	1
451	них не	1	1
452	любовь к	4	1
453	материал для	3	1
454	но уже	2	1
455	неоспоримое и	1	1
456	она и	1	1
457	ни одной	1	1
458	что совершенно	1	1
459	этими вопросами	1	1
460	эту тему	1	1
461	этим и	1	1
462	к самой	2	1
463	строгом смысле	3	1
464	была и	1	1
465	и ничего	1	1
466	она была	2	1
467	одного и	2	1
468	перед собой	1	1
469	и становится	1	1
470	в эту	1	1
471	в этих	3	1
472	в г	5	1
473	бы на	1	1
474	можно сказать	3	1
475	и при	2	1
476	высшем смысле	1	1
477	не столько	2	1
478	говорил о	1	1
479	и создавать	1	1
480	должны были	1	1
481	в прямом	2	1
482	что никакой	1	1
483	и более	1	1
484	есть еще	2	1
485	верным в	1	1
486	том же	2	1
487	что этот	1	1
488	говорят как	1	1
489	для нее	1	1
490	имел в	1	1
491	а два	1	1
492	же мы	1	1
493	любви и	1	1
494	есть нечто	1	1
495	на котором	2	1
496	правда в	1	1
497	одна из	2	1
498	уже очень	1	1
499	свою роль	1	1
500	мысли в	1	1
501	и именно	12	1
502	образом в	1	1
503	вопрос который	1	1
504	тогда когда	3	1
505	не лучше	1	1
506	этих двух	1	1
507	за исключением	1	1
508	связи с	3	1
509	всего то	3	1
510	не видит	1	1
511	этом отношении	3	1
512	и выводы	2	1
513	похожи на	1	1
514	в документе	1	1
515	среди них	1	1
516	прямо говорит	1	1
517	не могут	5	1
518	да рядом	1	1
519	когда мы	2	1
520	в среде	1	1
521	это конечно	1	1
522	для такого	1	1
523	всего в	1	1
524	себе что	3	1
525	к речи	1	1
526	каким она	2	1
527	для того	21	1
528	оно не	1	1
529	из их	1	1
530	и которая	1	1
531	приходит к	1	1
532	и о	1	1
533	того чтобы	21	1
534	момент в	1	1
535	как не	1	1
536	е все	1	1
537	здесь не	2	1
538	без всякого	1	1
539	данном случае	5	1
540	не вмещается	1	1
541	он мог	3	1
542	он определяет	1	1
543	в особенности	4	1
544	в себя	1	1
545	вопрос что	2	1
546	в дальнейшем	2	1
547	на свой	1	1
548	значение в	2	1
549	и совершенно	2	1
550	в ушах	1	1
551	котором мы	1	1
552	же касается	2	1
553	можно было	7	1
554	которыми мы	1	1
555	времени и	4	1
556	больше в	1	1
557	может еще	1	1
558	которого мы	2	1
559	представить в	1	1
560	по сравнению	3	1
561	которое здесь	1	1
562	в отношениях	2	1
563	между собой	1	1
564	другой не	1	1
565	смысле и	2	1
566	в разных	5	1
567	ними и	1	1
568	в построении	1	1
569	в применении	6	1
570	внимание на	4	1
571	никак не	1	1
572	и ставит	1	1
573	после того	2	1
574	каждом своем	1	1
575	в значительной	2	1
576	должно было	1	1
577	все в	1	1
578	связь между	4	1
579	и требует	2	1
580	вся эта	1	1
581	ними в	1	1
582	на исторический	1	1
583	во всей	1	1
584	слова по	1	1
585	принуждены были	2	1
586	на других	1	1
587	не должен	1	1
588	которой в	2	1
589	как если	1	1
590	большей или	2	1
591	что здесь	2	1
592	как например	5	1
593	на которой	1	1
594	в большей	7	1
595	д и	1	1
596	или меньшей	2	1
597	и дело	1	1
598	нем не	1	1
599	должен быть	4	1
600	пишут свои	1	1
601	всех его	1	1
602	вопрос об	1	1
603	в уста	1	1
604	с одной	4	1
605	себя в	2	1
606	на всем	1	1
607	и искусно	1	1
608	что если	2	1
609	или не	1	1
610	чтобы он	2	1
611	этого процесса	1	1
612	и обратно	4	1
613	и других	3	1
614	участие в	1	1
615	она действительно	1	1
616	ответ на	3	1
617	руки и	1	1
618	ведь это	1	1
619	самого слова	1	1
620	до того	2	1
621	его основные	1	1
622	в прошлом	2	1
623	своих собственных	1	1
624	мы можем	2	1
625	но что	3	1
626	до бесконечности	1	1
627	в очень	3	1
628	именно как	3	1
629	что на	1	1
630	одном месте	1	1
631	самом его	1	1
632	до сих	5	1
633	и речи	1	1
634	и тех	1	1
635	слово но	1	1
636	сущности уже	1	1
637	еще и	3	1
638	обратиться к	1	1
639	его из	1	1
640	что будет	1	1
641	не говоря	2	1
642	к человеку	1	1
643	самом же	1	1
644	в высшем	1	1
645	можно представить	2	1
646	может ли	1	1
647	на этот	4	1
648	а наоборот	1	1
649	что находится	1	1
650	основной вопрос	1	1
651	есть лишь	2	1
652	жизнь в	1	1
653	одну из	1	1
654	или с	1	1
655	был он	1	1
656	все более	3	1
657	него в	2	1
658	человека к	1	1
659	в строгом	3	1
660	речь не	1	1
661	не одно	1	1
662	понимает как	1	1
663	по многим	1	1
664	в данном	11	1
665	она есть	5	1
666	и основной	1	1
667	действительно как	1	1
668	быть не	1	1
669	знать все	3	1
670	сплошь да	1	1
671	в который	1	1
672	тому о	1	1
673	при том	5	1
674	сам же	2	1
675	и часто	1	1
676	слова но	1	1
677	так он	1	1
678	котором он	2	1
679	или в	1	1
680	между ними	2	1
681	еще раз	1	1
682	которая в	1	1
683	бы ему	1	1
684	уже совсем	2	1
685	лишь как	2	1
686	для друга	1	1
687	несмотря на	2	1
688	хотя в	2	1
689	давно уже	1	1
690	к лицу	1	1
691	одной из	3	1
692	может и	1	1
693	о своем	1	1
694	в свою	1	1
695	с ней	2	1
696	обратим внимание	1	1
697	ко всему	1	1
698	с каждым	1	1
699	сам от	2	1
700	себе не	1	1
701	в своих	2	1
702	уже после	3	1
