N	2gram	Losev_Vesc_1	Problema
297	нас в	3	3
298	том или	1	3
299	говорить об	1	3
300	и можно	1	3
301	есть тоже	4	3
302	в свете	7	3
303	и наконец	1	3
304	и пусть	1	3
305	предмета и	1	3
306	один из	3	3
307	ли он	1	3
308	никак нельзя	1	3
309	слишком уж	1	3
310	есть ни	3	3
311	и всякий	1	3
312	уже в	1	3
313	в нашей	1	3
314	а это	4	3
315	и их	7	3
316	пусть даже	3	3
317	уже и	1	3
318	для того	2	3
319	это будет	3	3
320	даже не	7	3
321	может ли	2	3
322	без которых	1	3
323	как именно	1	3
324	и если	2	3
325	относятся к	1	3
326	если оно	4	3
327	тому как	4	3
328	от нас	1	3
329	к тому	3	3
330	и от	3	3
331	о котором	1	3
332	то не	4	3
333	бы в	5	3
334	и ни	1	3
335	мы должны	2	3
336	от всего	12	3
337	тех или	5	3
338	это тоже	1	3
339	или других	4	3
340	только как	1	3
341	я могу	2	3
342	не что	7	3
343	в своих	1	3
344	все что	1	3
345	чтобы не	1	2
346	сказали что	1	2
347	зачем же	2	2
348	мере в	1	2
349	ли мы	2	2
350	от самого	1	2
351	из самых	2	2
352	по преимуществу	2	2
353	ведь и	5	2
354	в зависимости	1	2
355	той же	2	2
356	в и	2	2
357	часто бывает	1	2
358	если я	6	2
359	и само	2	2
360	это совершенно	4	2
361	и ничего	1	2
362	бы что	2	2
363	из которых	1	2
364	зависимости от	1	2
365	что существует	1	2
366	в ней	12	2
367	бы то	4	2
368	во всех	2	2
369	от его	2	2
370	не то	4	2
371	себе и	1	2
372	есть просто	5	2
373	смысл или	3	2
374	в той	3	2
375	независимо от	5	2
376	внутри себя	3	2
377	как нам	1	2
378	перед нами	2	2
379	образом ни	1	2
380	даже совсем	1	2
381	от чего	2	2
382	необходимо для	1	2
383	идет речь	1	2
384	не значит	7	2
385	в понимании	1	2
386	языка как	2	2
387	пор мы	1	2
388	содержит в	4	2
389	его от	1	2
390	подобно тому	4	2
391	и ее	18	2
392	то чтобы	3	2
393	об этом	3	2
394	на этой	1	2
395	знает что	2	2
396	это вовсе	2	2
397	и мы	1	2
398	смысл хотя	1	2
399	или другого	1	2
400	или хотя	1	2
401	она и	1	2
402	и представить	1	2
403	говорится о	2	2
404	ничем не	3	2
405	самой собой	1	2
406	должно быть	6	2
407	точки зрения	5	2
408	и мышления	1	2
409	предмета в	1	2
410	мысли и	3	2
411	бы мы	1	2
412	не в	5	2
413	оказалось бы	1	2
414	ничего нового	1	2
415	же мы	1	2
416	мною в	2	2
417	чисто смысловой	2	2
418	для определения	2	2
419	смысловое и	2	2
420	с и	1	2
421	значит ли	5	2
422	комплекс звуков	2	2
423	того чтобы	3	2
424	теорию языка	1	2
425	слово и	4	2
426	и вещи	3	2
427	или как	2	2
428	то уж	1	2
429	самому своему	1	2
430	какой-нибудь определенный	2	2
431	ли это	7	2
432	однако это	2	2
433	просто на	1	2
434	отличается от	7	2
435	себе что	3	2
436	что оно	8	2
437	ли в	3	2
438	утверждать что	1	2
439	на это	4	2
440	о них	1	2
441	существует только	1	2
442	ни даже	1	2
443	на нем	1	2
444	в в	2	2
445	только при	1	2
446	определенным образом	6	2
447	представим себе	1	2
448	самой обыкновенной	1	2
449	нет никакой	2	2
450	работ по	1	2
451	вещи и	20	2
452	здесь как	1	2
453	для всякого	2	2
454	отождествляется с	1	2
455	во все	1	2
456	можно только	4	2
457	является в	2	2
458	уж во	1	2
459	быть самым	1	2
460	сводится к	2	2
461	о нем	1	2
462	хотя фактически	1	2
463	язык и	1	2
464	что каждый	1	2
465	а также	1	2
466	и нечто	5	2
467	это было	1	2
468	к нему	1	2
469	взятая сама	1	2
470	что и	3	2
471	предмета который	1	2
472	вообще и	4	2
473	если это	2	2
474	в него	1	2
475	быть и	1	2
476	содержится в	3	2
477	как нечто	2	2
478	или его	1	2
479	или в	2	2
480	в качестве	1	2
481	же и	1	2
482	для всех	1	2
483	конечно не	1	2
484	с нею	18	2
485	этого предмета	2	2
486	является не	1	2
487	внутри самого	1	2
488	ни просто	3	2
489	мышления и	1	2
490	уже с	1	2
491	ни с	6	2
492	не так	1	2
493	себе в	3	2
494	допустим что	1	2
495	сами по	3	2
496	только с	3	2
497	само по	1	2
498	и а	2	2
499	самого же	1	2
500	в последние	2	2
501	вообще с	1	2
502	и прежде	1	2
503	мы возьмем	2	2
504	вещь и	14	2
505	от другого	1	2
506	смысла и	5	2
507	что из	2	2
508	в одно	1	2
509	совершенно не	5	2
510	входить в	1	2
511	нами как	1	2
512	вместе с	1	2
513	от ее	6	2
514	ни от	5	2
515	относиться к	1	2
516	качеств и	1	2
517	самого себя	1	2
518	этим последним	1	2
519	заставляет нас	1	2
520	имеет значение	1	2
521	отдельно от	1	2
522	она должна	2	2
523	только мы	2	2
524	в с	2	2
525	сознания и	1	2
526	свидетельствует о	3	2
527	собственно говоря	4	2
528	еще более	2	2
529	или не	2	2
530	ли сказать	3	2
531	от всякого	4	2
532	по поводу	1	2
533	ясно также	1	2
534	слово в	2	2
535	состоит из	1	2
536	но можно	1	2
537	и пока	1	2
538	бы его	1	2
539	из этого	1	2
540	в действительности	7	2
541	это в	1	2
542	говорили о	1	1
543	же нам	1	1
544	это однако	1	1
545	в абсолютном	1	1
546	же как	1	1
547	сам по	3	1
548	нечто такое	1	1
549	чего не	2	1
550	в чисто	1	1
551	к другому	1	1
552	ту же	2	1
553	вещь не	9	1
554	что эти	1	1
555	от которых	1	1
556	должна быть	4	1
557	собственном смысле	3	1
558	и больше	9	1
559	когда это	1	1
560	с таким	1	1
561	часть а	1	1
562	его внешнего	2	1
563	для своего	1	1
564	мы имеем	7	1
565	чего другого	1	1
566	что между	2	1
567	которую мы	1	1
568	сфере смысла	1	1
569	это что	4	1
570	вещи все	1	1
571	именно к	1	1
572	имеет свою	1	1
573	понятие но	1	1
574	но ясно	3	1
575	время как	1	1
576	который есть	1	1
577	оно есть	9	1
578	на себя	1	1
579	и такой	1	1
580	я не	4	1
581	как орудие	1	1
582	ему в	1	1
583	конечно и	1	1
584	и заставляет	2	1
585	с большим	1	1
586	и говорить	1	1
587	понятие это	1	1
588	дело заключается	1	1
589	не имеющий	1	1
590	с его	1	1
591	действительности вообще	1	1
592	есть дерево	2	1
593	то мы	2	1
594	а следовательно	2	1
595	то он	1	1
596	мы будем	1	1
597	с самой	6	1
598	смысле мы	1	1
599	слова м	1	1
600	для всякой	1	1
601	уже предполагает	2	1
602	отношение к	1	1
603	форме и	1	1
604	в настоящем	2	1
605	из таких	1	1
606	такой вещи	1	1
607	необходимо и	3	1
608	смысл этот	1	1
609	если она	1	1
610	что именно	1	1
611	вещи хотя	1	1
612	чем мы	3	1
613	с такими	1	1
614	себе свои	1	1
615	может обойтись	1	1
616	словом в	1	1
617	частей и	1	1
618	себе совершенно	1	1
619	в мысли	3	1
620	бы весьма	1	1
621	оно обязательно	1	1
622	чего мы	1	1
623	даже просто	1	1
624	это определение	1	1
625	вносит в	1	1
626	есть ли	6	1
627	поэтому и	1	1
628	тут нет	1	1
629	или иную	2	1
630	вещи но	14	1
631	ничто другое	1	1
632	потом уже	1	1
633	что это	13	1
634	мы получаем	1	1
635	одном случае	1	1
636	думать что	1	1
637	остановиться на	1	1
638	не ставить	1	1
639	бы только	1	1
640	если он	1	1
641	смыслом и	3	1
642	не могла	1	1
643	с чем	7	1
644	ведь никто	1	1
645	только потому	1	1
646	в нем	2	1
647	раз навсегда	2	1
648	о которой	2	1
649	в реальной	1	1
650	предмет а	1	1
651	именно то	1	1
652	и еще	2	1
653	ведь не	3	1
654	что нужно	3	1
655	в силу	3	1
656	более для	1	1
657	или другое	1	1
658	свое время	2	1
659	что тут	6	1
660	может существовать	1	1
661	и будет	1	1
662	на этом	2	1
663	всех своих	1	1
664	вещи всегда	2	1
665	себя самой	2	1
666	реальное существование	1	1
667	тут не	5	1
668	вещь то	2	1
669	ее по	1	1
670	могла бы	3	1
671	же не	1	1
672	какое же	1	1
673	пока мы	1	1
674	в другом	2	1
675	и чтобы	1	1
676	а его	1	1
677	внешнего функционирования	1	1
678	времени и	1	1
679	входя в	1	1
680	есть тот	2	1
681	или если	1	1
682	может явиться	1	1
683	это не	5	1
684	которая как	1	1
685	должен был	1	1
686	не какой-нибудь	1	1
687	предмет то	1	1
688	реальности и	3	1
689	если такой	1	1
690	описать и	2	1
691	есть материя	1	1
692	как общее	1	1
693	то как	2	1
694	теории все	1	1
695	ту или	2	1
696	общается с	7	1
697	смысле или	1	1
698	же самый	1	1
699	значит не	4	1
700	сами собой	1	1
701	раз есть	2	1
702	согласен с	1	1
703	сейчас мы	1	1
704	потому и	1	1
705	и различие	1	1
706	и тогда	1	1
707	не мог	1	1
708	бы на	1	1
709	если и	1	1
710	следовательно употребляя	1	1
711	еще менее	1	1
712	и какое-то	2	1
713	о той	1	1
714	уже к	1	1
715	вообще нельзя	1	1
716	мы говорили	2	1
717	она тоже	1	1
718	случай что	1	1
719	вещей как	1	1
720	и значит	2	1
721	вовсе еще	1	1
722	мы теперь	1	1
723	и этой	1	1
724	единство и	1	1
725	самого смысла	4	1
726	образом и	1	1
727	собою или	1	1
728	ни было	4	1
729	как от	1	1
730	вещей и	4	1
731	необходимо чтобы	3	1
732	как можно	3	1
733	вещь существует	1	1
734	нас к	1	1
735	нет никакого	2	1
736	что есть	5	1
737	начиная от	2	1
738	вообще но	5	1
739	что эта	1	1
740	дерево а	1	1
741	и другое	4	1
742	когда говорится	2	1
743	если в	1	1
744	необходимо не	2	1
745	если этого	1	1
746	я буду	1	1
747	с бесконечно	1	1
748	из предыдущего	2	1
749	и отдельных	1	1
750	если вещь	7	1
751	чем не	2	1
752	следовательно и	1	1
753	бытие или	1	1
754	никогда не	2	1
755	человека от	1	1
756	и всегда	1	1
757	жизни не	1	1
758	и вместо	1	1
759	можем ли	1	1
760	о человеческом	1	1
761	этих двух	2	1
762	совсем другое	1	1
763	во всей	1	1
764	по своей	2	1
765	как не	1	1
766	и его	2	1
767	со своим	7	1
768	единое и	1	1
769	или смысла	1	1
770	эти три	1	1
771	существуют в	1	1
772	этом отношении	1	1
773	если только	1	1
774	не потому	6	1
775	не знали	1	1
776	действительности на	1	1
777	есть у	2	1
778	в движении	1	1
779	свое собственное	1	1
780	только от	1	1
781	здесь тоже	1	1
782	в основу	1	1
783	и возможно	2	1
784	такого же	1	1
785	лежит в	1	1
786	к смысловой	3	1
787	должны быть	4	1
788	от нее	2	1
789	что является	1	1
790	ли что	1	1
791	и логики	1	1
792	уже на	1	1
793	в работах	2	1
794	думает что	1	1
795	несет с	1	1
796	всегда в	1	1
797	мы его	1	1
798	и самое	2	1
799	с ее	6	1
800	нам о	1	1
801	такое что	1	1
802	всего этого	1	1
803	самим собою	2	1
804	совершенно ясно	2	1
805	единый и	1	1
806	в собственном	2	1
807	говорили что	1	1
808	то время	1	1
809	в дальнейшем	1	1
810	они должны	1	1
811	нечто целое	2	1
812	от того	3	1
813	выражения и	1	1
814	и когда	4	1
815	что у	5	1
816	самом понятии	1	1
817	с собой	2	1
818	и каждый	1	1
819	о природе	1	1
820	есть наша	1	1
821	со всем	5	1
822	личности или	1	1
823	поэтому в	1	1
824	совершенно невозможно	1	1
825	она есть	8	1
826	на что	1	1
827	к языку	1	1
828	с ним	8	1
829	смысле и	1	1
830	будет уже	1	1
831	находится в	3	1
832	собою именно	1	1
833	и нужно	1	1
834	не существовало	1	1
835	огромные трудности	1	1
836	вот почему	3	1
837	или что-нибудь	1	1
838	все вещи	2	1
839	совершенно неверно	1	1
840	находятся в	1	1
841	как ее	2	1
842	одного из	1	1
843	в которое	1	1
844	только за	1	1
845	и который	1	1
846	может не	2	1
847	которое он	1	1
848	сводится на	1	1
849	мы понимаем	1	1
850	и во	3	1
851	реальное общение	2	1
852	вещи если	1	1
853	возникают сами	1	1
854	но слишком	1	1
855	всякий смысл	1	1
856	теперь уже	1	1
857	и всякая	1	1
858	той вещи	1	1
859	уже перестает	1	1
860	никакой вещи	1	1
861	тот момент	2	1
862	еще только	1	1
863	и она	1	1
864	вещи как	9	1
865	стороны как	1	1
866	из видов	1	1
867	действительности если	1	1
868	и мыслить	1	1
869	нами категории	1	1
870	вещество и	1	1
871	которое было	1	1
872	во-вторых же	1	1
873	этой сводной	1	1
874	но раз	1	1
875	но с	2	1
876	вещи для	4	1
877	оно и	4	1
878	есть что-нибудь	1	1
879	конечно можно	3	1
880	только одной	1	1
881	этот вопрос	1	1
882	данном месте	1	1
883	смысловую структуру	1	1
884	но ни	1	1
885	или между	1	1
886	в вопросе	1	1
887	тем или	1	1
888	то в	4	1
889	которым оно	1	1
890	и так	1	1
891	чистого смысла	1	1
892	и кончая	1	1
893	но то	2	1
894	не мешает	4	1
895	собой а	1	1
896	большим трудом	1	1
897	без этого	2	1
898	еще имеет	1	1
899	к существу	1	1
900	самый смысл	4	1
901	тут имеется	1	1
902	если уж	1	1
903	раз в	1	1
904	имея свое	1	1
905	так можно	1	1
906	вопроса о	1	1
907	даже вообще	2	1
908	существования этих	1	1
909	собой если	1	1
910	оно в	1	1
911	получили в	1	1
912	ее из	1	1
913	и чисто	1	1
914	от других	1	1
915	в данной	1	1
916	это требует	1	1
917	и сознания	1	1
918	конечно нет	2	1
919	но для	2	1
920	общее чем	1	1
921	а и	9	1
922	и существование	1	1
923	краски и	1	1
924	слова в	2	1
925	в одном	2	1
926	содержание и	1	1
927	это значило	3	1
928	но что	2	1
929	и никакой	1	1
930	внутреннее и	1	1
931	существовать в	1	1
932	только понятие	1	1
933	он для	1	1
934	образом что	1	1
935	ведь уже	1	1
936	или неправильно	1	1
937	к самому	1	1
938	же деле	1	1
939	нужно было	2	1
940	в сфере	4	1
941	со стороны	5	1
942	и реальных	1	1
943	не один	1	1
944	и чем	3	1
945	не знать	2	1
946	именно в	1	1
947	том как	1	1
948	не относится	2	1
949	которой ничего	1	1
950	есть смысл	2	1
951	было и	2	1
952	а с	3	1
953	она является	3	1
954	все прочее	1	1
955	себя и	4	1
956	предмета но	1	1
957	говорит о	1	1
958	то сама	1	1
959	те кто	1	1
960	самой действительности	3	1
961	предметом который	1	1
962	превращается в	1	1
963	самом же	1	1
964	от этого	2	1
965	в подлинном	2	1
966	какого-нибудь его	1	1
967	и опять	1	1
968	а наоборот	1	1
969	тоже ведь	2	1
970	не на	1	1
971	значит при	1	1
972	однако и	1	1
973	языка не	1	1
974	и достаточно	3	1
975	все время	1	1
976	для человека	1	1
977	смысловой сфере	3	1
978	и уже	1	1
979	имеющий никакого	1	1
980	пустое и	1	1
981	оперирует с	1	1
982	мышлением и	1	1
983	но оно	1	1
984	только к	2	1
985	обыкновенной и	1	1
986	тут сама	1	1
987	ни на	3	1
988	заостренности и	1	1
989	смысла не	1	1
990	к его	1	1
991	смысл что	1	1
992	который бы	1	1
993	и потому	5	1
994	как это	2	1
995	бы никаких	1	1
996	мы говорить	1	1
997	его на	1	1
998	а так	2	1
999	в пределах	1	1
1000	как вещь	9	1
1001	и ничто	2	1
1002	мы опять	1	1
1003	оно существует	1	1
1004	а если	1	1
1005	мыслим и	1	1
1006	и говорили	1	1
1007	это различие	2	1
1008	вещь можно	3	1
1009	это есть	7	1
1010	ее был	1	1
1011	существенного момента	1	1
1012	подлинном смысле	1	1
1013	а потом	2	1
1014	общения с	23	1
1015	таких условиях	1	1
1016	отдельности и	2	1
1017	т е	55	1
1018	и общий	1	1
1019	к проблеме	1	1
1020	указанием на	1	1
1021	себя свое	2	1
1022	смысл в	1	1
1023	поэтому когда	1	1
1024	и формы	2	1
1025	есть смысловое	1	1
1026	и нет	1	1
1027	действительность в	2	1
1028	то так	1	1
1029	между прочим	3	1
1030	в аспекте	1	1
1031	ближе к	1	1
1032	в смысле	12	1
1033	думают что	4	1
1034	самостоятельной и	1	1
1035	даже больше	4	1
1036	дает возможность	1	1
1037	тоже вполне	1	1
1038	в более	1	1
1039	итак если	1	1
1040	от той	1	1
1041	самое главное	2	1
1042	то можно	1	1
1043	знаков и	1	1
1044	другое дело	1	1
1045	которая в	1	1
1046	бы даже	1	1
1047	и кроме	1	1
1048	достаточно только	2	1
1049	но когда	1	1
1050	вот теперь	1	1
1051	это может	2	1
1052	деревом и	1	1
1053	у них	1	1
1054	и смысл	1	1
1055	вообще в	1	1
1056	ведь есть	1	1
1057	сказать даже	3	1
1058	которое есть	1	1
1059	которое конечно	1	1
1060	логики и	1	1
1061	мы мыслим	1	1
1062	собою а	1	1
1063	же в	1	1
1064	еще очень	1	1
1065	как субъективно	1	1
1066	тоже ничего	1	1
1067	или другим	1	1
1068	всегда есть	3	1
1069	вещь что	3	1
1070	и повседневной	1	1
1071	яснейшим образом	1	1
1072	не быть	3	1
1073	была бы	2	1
1074	многочисленные теории	1	1
1075	этот самый	1	1
1076	свете того	1	1
1077	но этот	1	1
1078	в отдельности	4	1
1079	есть и	4	1
1080	в свое	2	1
1081	вещи есть	51	1
1082	важно для	1	1
1083	вещь которая	1	1
1084	ее в	1	1
1085	есть какое-нибудь	1	1
1086	правильно или	1	1
1087	и эта	3	1
1088	будет то	2	1
1089	этот путь	1	1
1090	к этому	1	1
1091	кроме как	1	1
1092	можно назвать	1	1
