N	2gram	Bakhtin_sl_1	Formalny
223	и все	4	3
224	жизни и	1	3
225	формы и	3	2
226	и методы	1	2
227	и то	2	2
228	науки о	1	2
229	самый предмет	1	2
230	явления и	1	2
231	к другому	1	2
232	слово у	2	2
233	его не	1	2
234	предмета в	1	2
235	по аналогии	1	2
236	при анализе	1	2
237	они были	2	2
238	элемент языка	1	2
239	языку как	4	2
240	он был	1	2
241	в широком	2	2
242	в последних	1	2
243	столь же	2	2
244	но не	2	2
245	системы языка	4	2
246	но как	1	2
247	а только	1	2
248	отношение к	7	2
249	отличие от	1	2
250	лингвистическое явление	1	2
251	и литературный	1	2
252	в одной	1	2
253	перед нами	4	2
254	кроме того	4	2
255	языка не	1	2
256	то в	2	2
257	та же	1	2
258	в которой	4	2
259	он в	5	2
260	речи но	2	2
261	в рамки	2	2
262	в понимании	3	2
263	как увидим	2	2
264	не к	1	2
265	широком смысле	2	2
266	и более	1	2
267	в плане	6	2
268	языком и	1	2
269	или вовсе	2	2
270	из него	2	2
271	и полемики	1	2
272	и по	2	2
273	на этом	2	2
274	без исключения	1	2
275	в основу	1	2
276	то ни	1	2
277	особенности в	1	2
278	и иных	2	2
279	и тем	2	2
280	ни в	1	2
281	произведение как	1	2
282	от него	1	2
283	должно быть	2	2
284	смысл и	1	2
285	том что	2	2
286	в этих	2	2
287	установка на	6	2
288	в отличие	1	2
289	от его	3	2
290	чужой язык	1	2
291	произведения в	1	2
292	для этого	1	2
293	даже в	2	2
294	тому что	2	2
295	она не	3	2
296	на один	2	2
297	с теми	1	2
298	самого начала	1	2
299	вне поля	1	2
300	ее с	1	2
301	для всего	1	2
302	находится в	1	2
303	никогда не	3	2
304	на котором	1	2
305	правда в	1	2
306	на язык	2	2
307	слова как	6	2
308	и лишь	1	2
309	стилем и	1	2
310	точке зрения	2	2
311	есть только	1	2
312	всего в	1	2
313	самом предмете	3	2
314	эти явления	1	2
315	и это	1	2
316	тем и	2	2
317	и о	2	2
318	язык поэзии	2	2
319	в ее	2	2
320	в в	1	2
321	перед необходимостью	1	2
322	и от	4	2
323	и этим	3	2
324	с самого	1	2
325	приводит к	1	2
326	и иные	1	2
327	и совершенно	1	2
328	и лингвистика	2	2
329	сам он	1	2
330	с ним	7	2
331	в виду	1	2
332	произведения как	3	2
333	только так	1	2
334	является в	1	2
335	и композиции	1	2
336	борьба с	1	2
337	между тем	2	2
338	языковой системы	4	2
339	художественной обработке	2	2
340	это не	6	2
341	и всякое	2	2
342	языка мы	1	2
343	с системой	1	2
344	один из	4	2
345	с ними	3	2
346	или же	1	2
347	других направлений	1	2
348	потому что	2	2
349	в качестве	3	2
350	же и	2	2
351	или даже	2	2
352	и других	3	2
353	языка но	4	2
354	характерно что	2	2
355	в известной	2	2
356	в котором	2	2
357	слово как	5	2
358	как его	5	2
359	не просто	1	2
360	смысла и	3	2
361	со стороны	1	2
362	язык в	4	2
363	всякое высказывание	1	2
364	между ними	2	2
365	что для	1	2
366	его из	1	2
367	до конца	12	2
368	ничем не	1	2
369	его как	2	2
370	и литературного	1	2
371	и становятся	1	2
372	подхода к	5	2
373	установкой на	1	2
374	в той	10	2
375	со всею	2	2
376	высказываний и	1	2
377	из этого	3	2
378	языка то	2	2
379	но это	1	2
380	языка все	1	2
381	к конкретному	1	2
382	основе этой	1	2
383	развертывается в	1	2
384	от всякого	2	2
385	слово в	10	2
386	сказать что	2	2
387	от всех	1	2
388	равно как	1	2
389	у толстого	4	2
390	и другие	1	2
391	в таком	1	2
392	и развертывается	1	1
393	как известно	1	1
394	от этой	2	1
395	слова которые	1	1
396	самостоятельность и	1	1
397	и через	1	1
398	связана с	2	1
399	моментами языка	1	1
400	того же	6	1
401	языку и	5	1
402	и без	1	1
403	в специфических	1	1
404	поэтической речи	1	1
405	своей основной	1	1
406	к своей	2	1
407	нового не	2	1
408	и направленческими	1	1
409	в чисто	2	1
410	себе этим	1	1
411	его же	3	1
412	мировоззрения и	1	1
413	из его	1	1
414	противном случае	1	1
415	ведь и	1	1
416	оно было	2	1
417	иметь место	1	1
418	входящих в	1	1
419	которыми он	1	1
420	поэзии и	4	1
421	той же	2	1
422	есть не	1	1
423	могла быть	1	1
424	мы имеем	1	1
425	и языка	1	1
426	этого становления	1	1
427	исторически очень	1	1
428	на слушателя	5	1
429	из своих	2	1
430	стиля в	2	1
431	звукового образа	1	1
432	иногда прямо	1	1
433	высказывания в	1	1
434	другие языки	1	1
435	и глубоких	1	1
436	но она	1	1
437	почти исключительно	1	1
438	но даже	1	1
439	конечно и	2	1
440	и со	1	1
441	своего исторического	3	1
442	не оказать	1	1
443	для литературы	1	1
444	и заставляет	2	1
445	нового специально	1	1
446	слово не	2	1
447	без всякого	1	1
448	сплетается с	1	1
449	меньшей степени	4	1
450	социальное явление	1	1
451	которые он	1	1
452	в иванов	1	1
453	именно эти	1	1
454	на их	1	1
455	время в	1	1
456	заложены в	1	1
457	бы то	1	1
458	в различных	1	1
459	нет так	1	1
460	различия между	2	1
461	точка зрения	8	1
462	силы и	1	1
463	в эти	1	1
464	всякое конкретное	2	1
465	иногда и	1	1
466	является лишь	3	1
467	произведение не	1	1
468	или иное	1	1
469	не пытается	2	1
470	отвлечемся от	1	1
471	элементов которые	1	1
472	в самостоятельный	2	1
473	и речевых	1	1
474	в конструкцию	1	1
475	в своем	3	1
476	и нет	1	1
477	в одних	1	1
478	языку в	1	1
479	в противном	1	1
480	существенным и	1	1
481	и где	1	1
482	языков но	1	1
483	и есть	1	1
484	конкретных высказываний	1	1
485	образом с	1	1
486	иные элементы	1	1
487	языке не	1	1
488	как социальное	1	1
489	всего как	1	1
490	слова еще	1	1
491	слова он	1	1
492	более или	3	1
493	в действительности	1	1
494	нет никакой	1	1
495	отнесены к	1	1
496	именно эта	2	1
497	в этот	1	1
498	них как	2	1
499	где все	1	1
500	существенных для	1	1
501	так или	1	1
502	же слово	3	1
503	бы не	1	1
504	или во	2	1
505	речи на	1	1
506	определяет все	1	1
507	которые в	3	1
508	выражение в	3	1
509	слушателя и	5	1
510	от нормального	1	1
511	и тот	1	1
512	был не	1	1
513	но он	2	1
514	имеем в	1	1
515	на то	1	1
516	направлено на	1	1
517	не могла	2	1
518	выделения и	1	1
519	а вовсе	2	1
520	форма и	1	1
521	рассказе и	1	1
522	языковой реальности	1	1
523	жанровых разновидностях	1	1
524	задний план	1	1
525	связанные с	3	1
526	тем не	1	1
527	они в	2	1
528	он должен	1	1
529	в узком	10	1
530	идеологической жизни	2	1
531	к одному	1	1
532	речи в	4	1
533	миров и	1	1
534	язык он	2	1
535	специально поэтического	1	1
536	и которые	1	1
537	высказываний в	1	1
538	полемики с	1	1
539	характерное для	1	1
540	создает почву	1	1
541	какой бы	1	1
542	языки разговорный	1	1
543	всех своих	2	1
544	дистанции между	4	1
545	именно это	1	1
546	от других	2	1
547	языком в	1	1
548	смысле в	3	1
549	могла бы	1	1
550	укладываются в	1	1
551	же не	1	1
552	в определенном	1	1
553	значение в	1	1
554	чем шире	1	1
555	в другом	2	1
556	связанных с	4	1
557	влиять на	1	1
558	в виде	2	1
559	высказывание в	1	1
560	семантики в	1	1
561	его своим	1	1
562	стилей и	1	1
563	проза же	1	1
564	всякое иное	1	1
565	действительности в	1	1
566	произведения от	1	1
567	и единственным	2	1
568	между отдельными	1	1
569	ведь в	1	1
570	в них	6	1
571	как общее	1	1
572	рядом с	4	1
573	же мы	1	1
574	ни одной	1	1
575	особенности на	2	1
576	он действительно	1	1
577	словом а	1	1
578	их только	1	1
579	и вне	1	1
580	явления которые	1	1
581	в данном	3	1
582	его слово	2	1
583	книге о	1	1
584	как целого	1	1
585	чем в	1	1
586	сложившихся в	1	1
587	языка которая	1	1
588	и некоторые	1	1
589	словесное выступление	1	1
590	об особом	1	1
591	или менее	3	1
592	в эту	2	1
593	так поступает	1	1
594	места в	1	1
595	но если	1	1
596	может лишь	2	1
597	поэтического творчества	1	1
598	выработанные в	1	1
599	и художественно	1	1
600	между романом	1	1
601	на своем	5	1
602	к истории	1	1
603	язык с	1	1
604	была вовсе	1	1
605	своих моментах	1	1
606	новый язык	1	1
607	теперь эта	1	1
608	языка от	1	1
609	что говорит	1	1
610	говорить уже	1	1
611	его отношение	1	1
612	что уже	1	1
613	все они	7	1
614	до последнего	2	1
615	от поэтического	1	1
616	же язык	1	1
617	языка прямо	1	1
618	есть его	1	1
619	друг другу	2	1
620	по крайней	1	1
621	никак нельзя	1	1
622	на абстрактно-языковое	1	1
623	не должно	3	1
624	бы быть	1	1
625	как язык	1	1
626	и вся	1	1
627	было с	1	1
628	случае в	1	1
629	располагаются все	1	1
630	не менее	1	1
631	поэтическое слово	3	1
632	определений и	1	1
633	будучи по	2	1
634	слово без	1	1
635	эти формы	1	1
636	мышления и	1	1
637	последнем счете	1	1
638	дело в	1	1
639	одной плоскости	1	1
640	признаков языка	1	1
641	к изучению	1	1
642	взглянуть на	1	1
643	во всякой	1	1
644	к такому	1	1
645	не могло	3	1
646	тем чем	3	1
647	все свои	2	1
648	как два	1	1
649	прозе к	1	1
650	самый язык	2	1
651	характерна и	1	1
652	ориентация на	1	1
653	в лингвистическом	1	1
654	явление в	2	1
655	в другую	1	1
656	п в	1	1
657	которого еще	1	1
658	во всем	1	1
659	открытой форме	1	1
660	далеко не	5	1
661	для осуществления	1	1
662	языка которые	1	1
663	только с	1	1
664	оказывается перед	1	1
665	их от	1	1
666	одним из	4	1
667	у нас	2	1
668	стиль и	1	1
669	которых он	1	1
670	взаимодействия с	3	1
671	форм и	3	1
672	других случаях	2	1
673	в направлении	1	1
674	поэтическом произведении	3	1
675	во все	1	1
676	языке и	2	1
677	как только	3	1
678	отличается от	1	1
679	здесь они	1	1
680	этого и	1	1
681	той или	9	1
682	в каждом	4	1
683	основной особенности	1	1
684	нет подхода	1	1
685	и можем	1	1
686	на предмет	4	1
687	должен быть	1	1
688	и замыкается	1	1
689	своим языком	1	1
690	в язык	1	1
691	от произведения	1	1
692	сторону и	1	1
693	свою очередь	2	1
694	которые просвечивают	1	1
695	другого невозможно	2	1
696	с сохранением	1	1
697	некоторые другие	1	1
698	данном случае	3	1
699	проникают в	1	1
700	характер и	1	1
701	то или	1	1
702	современное состояние	1	1
703	зрения не	2	1
704	степени и	1	1
705	на свой	1	1
706	и сам	3	1
707	поэтому мы	1	1
708	можно было	2	1
709	те же	2	1
710	каждого из	1	1
711	в плоскости	1	1
712	не одинаково	1	1
713	иногда в	2	1
714	этим в	1	1
715	это только	1	1
716	к диалектам	1	1
717	в скрытой	1	1
718	возможно и	1	1
719	по-новому и	1	1
720	к языку	3	1
721	можно сказать	2	1
722	смысле и	1	1
723	связанная с	1	1
724	образом в	3	1
725	на задний	1	1
726	с установкой	1	1
727	этого языка	1	1
728	слова из	1	1
729	так оно	1	1
730	единство системы	1	1
731	о том	3	1
732	этого основного	1	1
733	и делается	1	1
734	они осуществляются	1	1
735	исследования и	1	1
736	до сих	2	1
737	с одной	4	1
738	иное значение	1	1
739	еще дальше	1	1
740	аналогии с	1	1
741	как чисто	1	1
742	важна здесь	1	1
743	форм он	1	1
744	речь то	1	1
745	по их	1	1
746	данного языка	1	1
747	и во	3	1
748	свои пределы	1	1
749	почти полное	1	1
750	это может	1	1
751	моментами и	1	1
752	подходит к	1	1
753	языке от	1	1
754	в форме	1	1
755	именно такое	1	1
756	крайней мере	1	1
757	богатство и	1	1
758	же языка	1	1
759	в художественной	1	1
760	слов и	2	1
761	и следовательно	7	1
762	может иметь	1	1
763	и следует	3	1
764	следовательно в	3	1
765	оставаясь в	2	1
766	большей или	4	1
767	как из	1	1
768	в большей	3	1
769	моменты в	1	1
770	правом можно	1	1
771	или меньшей	4	1
772	такая же	2	1
773	тот же	1	1
774	характерна для	1	1
775	языка на	3	1
776	в себе	3	1
777	как языка	1	1
778	слово живет	1	1
779	и так	1	1
780	поэтому и	3	1
781	звучат совершенно	1	1
782	в литературу	1	1
783	и поэтическое	1	1
784	от них	1	1
785	взаимодействии с	3	1
786	его формы	1	1
787	где они	2	1
788	так что	2	1
789	лингвистические признаки	1	1
790	определения и	1	1
791	связью с	1	1
792	конечно не	3	1
793	примеры из	1	1
794	в ориентацию	1	1
795	в неразрывной	1	1
796	самое же	1	1
797	он непосредственно	1	1
798	установлено на	3	1
799	не принимает	1	1
800	не из	2	1
801	почти полностью	1	1
802	так называемый	1	1
803	речь в	2	1
804	и понимание	1	1
805	всех сферах	3	1
806	неразрывной связи	1	1
807	него нет	1	1
808	примеров из	1	1
809	мастерства в	1	1
810	был бы	2	1
811	концепция в	1	1
812	в прозе	1	1
813	он весь	2	1
814	территории на	1	1
815	содержание и	1	1
816	словом на	1	1
817	с этими	2	1
818	к ним	1	1
819	но что	1	1
820	притом как	1	1
821	ориентироваться в	1	1
822	и оценки	1	1
823	характерных для	1	1
824	предмету но	1	1
825	момент в	1	1
826	тех элементов	1	1
827	особый язык	1	1
828	со всем	1	1
829	точек зрения	5	1
830	романа например	1	1
831	без понимания	1	1
832	или иначе	1	1
833	за пределы	4	1
834	здесь в	4	1
835	по своим	6	1
836	понятий как	1	1
837	конструкций и	1	1
838	в свою	3	1
839	художественного слова	4	1
840	один и	1	1
841	социальной жизни	1	1
842	всякое слово	1	1
843	предмет на	1	1
844	а на	2	1
845	различных формах	1	1
846	установку на	1	1
847	был в	1	1
848	на этот	1	1
849	здесь эта	1	1
850	литературное произведение	1	1
851	от различных	1	1
852	и самый	1	1
853	не на	5	1
854	и непосредственно	5	1
855	последнего времени	2	1
856	слова для	2	1
857	в руках	1	1
858	на эту	1	1
859	направлении к	1	1
860	ближе к	1	1
861	его понимает	1	1
862	только теперь	1	1
863	языка непосредственно	1	1
864	совершенно иное	1	1
865	почву для	1	1
866	связь с	2	1
867	слова от	1	1
868	языка каждое	1	1
869	контекста и	1	1
870	так же	2	1
871	от предмета	1	1
872	системе языка	1	1
873	и иной	1	1
874	к своему	6	1
875	и синтаксической	1	1
876	именно для	1	1
877	влияния на	3	1
878	о чем	1	1
879	без другого	2	1
880	одной стороны	4	1
881	взаимоотношения между	1	1
882	лингвистики и	3	1
883	действуют в	1	1
884	такого рода	2	1
885	и там	3	1
886	в литературе	1	1
887	да и	1	1
888	образом на	1	1
889	этого слова	1	1
890	в контексте	2	1
891	этом случае	2	1
892	в условиях	2	1
893	сих пор	2	1
894	конкретное высказывание	1	1
895	автора и	4	1
896	каждое из	1	1
897	новые и	1	1
898	в смысле	4	1
899	в более	1	1
900	высказывания а	1	1
901	языковой системе	1	1
902	язык но	1	1
903	их все	1	1
904	такое понимание	2	1
905	узком смысле	10	1
906	своем пути	1	1
907	о нем	4	1
908	не встречается	1	1
909	сознания в	1	1
910	как особая	1	1
911	диалектам и	1	1
912	в поэтических	3	1
913	для нас	2	1
914	поэтического и	1	1
915	целый ряд	1	1
916	с языком	2	1
917	для его	1	1
918	его тем	1	1
919	как явление	1	1
920	язык не	2	1
921	его приходится	1	1
922	укладывается в	2	1
923	и языком	1	1
924	несмотря на	1	1
925	строится и	1	1
926	же в	1	1
927	поэзии но	1	1
928	лежит в	4	1
929	не дает	1	1
930	потребность в	1	1
931	мотивировка для	1	1
932	не от	1	1
933	в системе	1	1
934	вступает в	1	1
935	но оно	3	1
936	его к	1	1
937	одной из	3	1
938	противоречий и	1	1
939	отношением к	1	1
940	только как	1	1
941	стерна и	2	1
942	очень велика	1	1
943	высказывания как	1	1
944	конструкции в	1	1
945	развитие и	1	1
946	самого языка	2	1
947	в последнем	1	1
948	не способны	1	1
949	в каком	1	1
950	но эти	3	1
951	как на	1	1
952	не выражает	1	1
953	помощью которых	1	1
954	и эта	2	1
955	самого поэта	2	1
956	его языка	2	1
957	им и	1	1
958	которая не	3	1
