N	2gram	Bakhtin_Fr_6	Vladivir
547	мы можем	1	1
548	как его	2	1
549	не просто	1	1
550	ее на	1	1
551	в других	1	1
552	в последние	1	1
553	чувствует себя	1	1
554	же деле	1	1
555	влияние на	1	1
556	как у	3	1
557	связаны с	7	1
558	что человек	2	1
559	и против	1	1
560	именно в	4	1
561	которых мы	2	1
562	далеко не	1	1
563	мы еще	2	1
564	всякого человека	1	1
565	себя и	1	1
566	говорит о	1	1
567	прежде всего	10	1
568	притом не	1	1
569	самом же	1	1
570	нужно сказать	2	1
571	одной стороны	4	1
572	он смеется	1	1
573	а за	2	1
574	свою жизнь	1	1
575	до конца	2	1
576	а не	2	1
577	рассуждений в	1	1
578	у такого	1	1
579	на весь	2	1
580	в руках	1	1
581	увидим в	1	1
582	подобного рода	1	1
583	о чем	1	1
584	и многочисленные	1	1
585	на эту	1	1
586	когда она	1	1
587	его как	1	1
588	с помощью	6	1
589	этой же	1	1
590	так же	5	1
591	в одной	3	1
592	принужден был	1	1
593	только его	2	1
594	по окончании	1	1
595	до настоящего	1	1
596	в изображении	1	1
597	в данном	3	1
598	что за	1	1
599	шесть раз	1	1
600	смысле этого	1	1
601	не удалось	1	1
602	подробно описывает	1	1
603	и вполне	1	1
604	другого человека	1	1
605	этого слова	1	1
606	с этой	3	1
607	что здесь	1	1
608	в основном	1	1
609	сила и	2	1
610	и того	1	1
611	даже больше	1	1
612	известной степени	1	1
613	и часто	2	1
614	не существует	1	1
615	или в	6	1
616	и перед	1	1
617	раз он	1	1
618	это уже	2	1
619	у них	1	1
620	бы в	2	1
621	идти на	1	1
622	на языке	3	1
623	и роста	1	1
624	г и	1	1
625	когда публика	1	1
626	всеми его	2	1
627	связь с	1	1
628	нас на	1	1
629	но нас	1	1
630	здесь полностью	1	1
631	это все	2	1
632	но если	2	1
633	между ними	3	1
634	которым он	1	1
635	по одному	1	1
636	жизни а	1	1
637	были и	1	1
638	и другие	2	1
639	именно здесь	1	1
640	было весьма	1	1
641	особенности же	1	1
642	на лице	1	1
643	в таком	1	1
644	приведем еще	1	1
