N	2gram	Vygotskiy__1	DiskursI
268	идет о	2	1
269	мысли а	2	1
270	из его	3	1
271	которое может	2	1
272	той же	3	1
273	например то	1	1
274	и само	1	1
275	общая для	1	1
276	эти эстетические	1	1
277	только благодаря	1	1
278	но она	1	1
279	принадлежит к	1	1
280	в полной	1	1
281	я не	1	1
282	которое не	1	1
283	со времен	1	1
284	форм в	1	1
285	себе а	3	1
286	взгляде на	1	1
287	а смысл	1	1
288	не могу	1	1
289	как таковая	1	1
290	а только	2	1
291	оно в	1	1
292	не то	2	1
293	и всякий	2	1
294	области литературы	1	1
295	конечном счете	3	1
296	его характером	1	1
297	мы называем	1	1
298	нет и	1	1
299	что они	2	1
300	как говорит	2	1
301	независимо от	2	1
302	с их	1	1
303	в различные	1	1
304	и нет	1	1
305	там же	2	1
306	тех случаях	1	1
307	бы я	1	1
308	и художественного	2	1
309	тем же	3	1
310	в непосредственной	1	1
311	к числу	2	1
312	непосредственно из	1	1
313	или иную	1	1
314	в которой	4	1
315	бы и	2	1
316	что это	6	1
317	образом и	1	1
318	которое будучи	1	1
319	из этих	6	1
320	и те	1	1
321	учение о	1	1
322	по преимуществу	1	1
323	имеются только	1	1
324	на то	10	1
325	человек не	1	1
326	быть только	1	1
327	что она	6	1
328	время и	1	1
329	он не	3	1
330	в понимании	1	1
331	к одному	1	1
332	не к	1	1
333	нечто вторичное	1	1
334	из виду	2	1
335	новое и	1	1
336	легко показать	2	1
337	что ни	1	1
338	как нельзя	4	1
339	мы обратимся	1	1
340	одному и	1	1
341	или иных	2	1
342	одно и	1	1
343	и заключается	1	1
344	но все	1	1
345	сказать словами	1	1
346	русском языке	2	1
347	введение в	1	1
348	подход к	1	1
349	мы его	1	1
350	совпадают с	2	1
351	не будет	3	1
352	не за	1	1
353	то чтобы	2	1
354	и может	2	1
355	этом он	1	1
356	есть все	1	1
357	в мире	1	1
358	на все	1	1
359	для своей	1	1
360	только своим	1	1
361	при помощи	20	1
362	и других	3	1
363	общества в	1	1
364	искусства в	9	1
365	может стать	3	1
366	на почве	2	1
367	этом смысле	2	1
368	в психологических	1	1
369	своей основе	1	1
370	включая в	1	1
371	в жизни	2	1
372	произведении и	2	1
373	с этой	4	1
374	с тем	3	1
375	в слове	3	1
376	изучения всех	1	1
377	которой он	1	1
378	и вне	1	1
379	мы видели	2	1
380	исчерпывающей полнотой	1	1
381	задач в	1	1
382	мы не	12	1
383	на пересечении	1	1
384	слова и	1	1
385	автора и	1	1
386	как таковой	1	1
387	различные формы	1	1
388	в этих	4	1
389	и при	1	1
390	что такое	2	1
391	художественного творчества	6	1
392	в изучении	2	1
393	лежат в	1	1
394	а как	1	1
395	с точки	2	1
396	в первый	1	1
397	цели и	1	1
398	произведение есть	1	1
399	должны были	1	1
400	результате этого	1	1
401	в памяти	1	1
402	искусства не	5	1
403	вплоть до	1	1
404	поэтому в	1	1
405	его к	1	1
406	тем не	2	1
407	возникающих в	1	1
408	и более	1	1
409	не могли	1	1
410	том и	2	1
411	есть некий	1	1
412	не должна	1	1
413	мере и	1	1
414	и тому	1	1
415	чистом виде	3	1
416	стоит в	1	1
417	до конца	6	1
418	немецкой философии	1	1
419	тем самым	2	1
420	как можно	1	1
421	своих теоретических	1	1
422	виду что	1	1
423	самого начала	1	1
424	для каждого	1	1
425	то чего	1	1
426	дело в	1	1
427	в центр	2	1
428	мы все	2	1
429	но только	3	1
430	исследования на	1	1
431	для всех	4	1
432	этих двух	2	1
433	время к	1	1
434	во всем	3	1
435	это слово	1	1
436	личного творчества	2	1
437	с достаточной	2	1
438	и теперь	2	1
439	здесь же	1	1
440	как будто	5	1
441	этом отношении	2	1
442	и делает	1	1
443	что на	3	1
444	в каком	2	1
445	эстетический объект	1	1
446	перед ним	1	1
447	точке зрения	1	1
448	существенно для	1	1
449	всего выступают	1	1
450	не могут	3	1
451	когда мы	3	1
452	во все	1	1
453	здесь совершенно	1	1
454	с исчерпывающей	2	1
455	уже было	1	1
456	нашего рассмотрения	1	1
457	его с	1	1
458	все еще	1	1
459	теории в	1	1
460	отказаться от	2	1
461	одним и	1	1
462	если же	2	1
463	и это	3	1
464	на нем	1	1
465	в буквальном	1	1
466	и от	2	1
467	мысль о	1	1
468	что всякая	2	1
469	только то	2	1
470	с самого	1	1
471	мнение что	1	1
472	только через	1	1
473	произведение искусства	8	1
474	те же	4	1
475	не трудно	1	1
476	он говорит	1	1
477	чрезвычайно важную	1	1
478	здесь как	1	1
479	особенно в	1	1
480	живет в	1	1
481	том как	1	1
482	мыслью и	1	1
483	основана на	1	1
484	если бы	6	1
485	истории литературы	1	1
486	полной мере	1	1
487	быть в	2	1
488	о генезисе	1	1
489	то они	1	1
490	вразрез с	1	1
491	утверждает что	2	1
492	обычно как	1	1
493	нас в	2	1
494	не заключает	1	1
495	в эстетической	1	1
496	в конечном	3	1
497	и вследствие	1	1
498	а напротив	1	1
499	к нему	2	1
500	в евгении	2	1
501	том или	1	1
502	тем или	2	1
503	теперь уже	1	1
504	а потому	3	1
505	отметить что	2	1
506	вслед за	6	1
507	наконец в	2	1
508	человека как	1	1
509	и существенно	1	1
510	и мы	1	1
511	что здесь	2	1
512	известном смысле	1	1
513	от прочих	1	1
514	они хотят	1	1
515	о двух	1	1
516	с ними	1	1
517	традиции в	1	1
518	полнотой и	1	1
519	и действительно	1	1
520	которое мы	1	1
521	могу не	1	1
522	он уже	1	1
523	по мнению	2	1
524	открывает перед	1	1
525	столетия и	1	1
526	только при	3	1
527	со всеми	4	1
528	одни и	1	1
529	чаще всего	1	1
530	суть не	1	1
531	только на	3	1
532	ее а	1	1
533	в нашей	1	1
534	то и	2	1
535	которых можно	1	1
536	если в	1	1
537	за счет	1	1
538	в известном	2	1
539	чем-то другим	2	1
540	его и	3	1
541	но для	1	1
542	за ним	1	1
543	ту или	2	1
544	очевидно что	6	1
545	это обстоятельство	3	1
546	к чему-то	2	1
547	и их	2	1
548	каждом литературном	1	1
549	всяком случае	6	1
550	в известной	1	1
551	которая может	1	1
552	и повседневное	1	1
553	в конце	3	1
554	может служить	1	1
555	мы можем	4	1
556	было выдвинуто	1	1
557	при отсутствии	1	1
558	хх столетия	1	1
559	только изменение	1	1
560	как раз	2	1
561	или ином	1	1
562	не обладает	2	1
563	должны рассматриваться	1	1
564	быть сведено	1	1
565	представление о	3	1
566	но эти	1	1
567	выходит за	1	1
568	к рассмотрению	1	1
569	в области	11	1
570	на примере	3	1
571	до сих	3	1
572	связаны с	1	1
573	что человек	1	1
574	и чем	1	1
575	было бы	6	1
576	представляет собою	1	1
577	еще и	1	1
578	в формуле	2	1
579	или словами	1	1
580	в воображении	1	1
581	себя и	2	1
582	на которых	1	1
583	говорит о	2	1
584	к более	1	1
585	громадное значение	1	1
586	есть к	2	1
587	выступают в	1	1
588	основных и	1	1
589	несмотря на	5	1
590	в связи	2	1
591	действия в	1	1
592	в творчестве	1	1
593	разные эпохи	2	1
594	исходить из	1	1
595	искусств в	1	1
596	вместе с	8	1
597	как это	4	1
598	всем что	1	1
599	их к	1	1
600	что вся	1	1
601	остается и	1	1
602	в область	2	1
603	целом ряде	2	1
604	его взгляд	1	1
605	в той	1	1
606	народная поэзия	1	1
607	что всякое	5	1
608	когда она	2	1
609	и другой	3	1
610	евгении онегине	3	1
611	является вопрос	1	1
612	к чему	2	1
613	этого слова	4	1
614	и восприятие	1	1
615	только о	2	1
616	эстетическое переживание	3	1
617	аналогии с	1	1
618	установки и	1	1
619	сих пор	3	1
620	как предмет	1	1
621	читателя или	1	1
622	оба они	1	1
623	о его	1	1
624	природу и	1	1
625	в чем	2	1
626	это отнюдь	1	1
627	есть она	1	1
628	тех или	2	1
629	в книге	2	1
630	это новое	2	1
631	значения слова	1	1
632	при таком	1	1
633	не существует	2	1
634	от субъекта	1	1
635	понятно что	1	1
636	мысли что	1	1
637	в результате	4	1
638	вопрос о	3	1
639	другое дело	1	1
640	а к	1	1
641	оказывается и	1	1
642	или иным	2	1
643	поэзии в	1	1
644	от того	3	1
645	мы должны	1	1
646	в большей	1	1
647	но это	3	1
648	она же	1	1
649	том случае	2	1
650	в мировом	1	1
651	различные эпохи	1	1
652	или не	2	1
653	лежит в	1	1
654	личности и	1	1
655	не являются	1	1
656	в системе	1	1
657	в готовом	1	1
658	функций и	1	1
659	как нечто	1	1
660	произведением и	1	1
661	быть признано	1	1
662	и составляют	1	1
663	легко заметить	1	1
664	всех других	2	1
665	людей но	1	1
666	и состоит	2	1
667	возникает как	3	1
668	и другие	4	1
669	случае если	1	1
670	не совпадают	1	1
671	традиции но	1	1
672	очевидно в	1	1
673	событий в	1	1
674	в таком	3	1
675	в роли	1	1
