N	2gram	Potebnia_M_4	RusskieA
332	его на	1	1
333	общего с	1	1
334	показать что	1	1
335	значение его	1	1
336	языках слово	1	1
337	к новому	1	1
338	однако не	1	1
339	перед нами	1	1
340	его принадлежит	1	1
341	научное объяснение	1	1
342	с понятием	1	1
343	что этим	1	1
344	тем же	1	1
345	что всякое	1	1
346	увидим что	1	1
347	можем судить	2	1
348	в которой	6	1
349	говорят о	1	1
350	не оставляет	1	1
351	идут в	1	1
352	то и	4	1
353	вообще а	1	1
354	в себе	14	1
355	в лес	6	1
356	на то	7	1
357	вера в	1	1
358	о начале	1	1
359	он не	2	1
360	одно целое	1	1
361	мыслей в	1	1
362	не как	2	1
363	что одно	1	1
364	подобно тому	2	1
365	с первым	1	1
366	основные черты	1	1
367	встречаются и	1	1
368	здесь мы	2	1
369	по-видимому не	2	1
370	что все	4	1
371	значение в	1	1
372	о котором	1	1
373	те же	3	1
374	его в	4	1
375	известно что	6	1
376	должен был	1	1
377	и тем	4	1
378	с которого	1	1
379	этом мы	2	1
380	нет в	1	1
381	к своим	1	1
382	в древнерусском	1	1
383	в этой	1	1
384	жизни то	1	1
385	на основании	4	1
386	не всегда	3	1
387	мы видели	1	1
388	история их	1	1
389	более древнего	1	1
390	в развитии	1	1
391	можно считать	2	1
392	значение как	1	1
393	и того	1	1
394	одного и	1	1
395	не будут	1	1
396	что между	3	1
397	но если	1	1
398	и при	2	1
399	еще менее	1	1
400	взгляд на	1	1
401	и без	2	1
402	что до	2	1
403	дальнейшее развитие	1	1
404	части необходимо	1	1
405	что я	11	1
406	одном из	2	1
407	из своей	1	1
408	ее на	1	1
409	но эта	2	1
410	которые в	1	1
411	теми же	2	1
412	и наоборот	1	1
413	что чем	2	1
414	что есть	3	1
415	значение слова	5	1
416	существует независимо	1	1
417	виду что	2	1
418	в то	4	1
419	дело не	2	1
420	тогда когда	8	1
421	дело в	1	1
422	только из	1	1
423	что их	1	1
424	по меньшей	1	1
425	ее с	1	1
426	не по	1	1
427	к изучению	1	1
428	но вместе	1	1
429	зависят от	2	1
430	в самых	1	1
431	уже плохо	1	1
432	можем предположить	1	1
433	иметь в	2	1
434	значение этого	2	1
435	вытекает из	1	1
436	следовательно и	1	1
437	вероятно что	1	1
438	слова как	1	1
439	или как	1	1
440	через с	1	1
441	того в	1	1
442	видим что	1	1
443	объяснение слова	1	1
444	и его	2	1
445	к этим	1	1
446	особое значение	1	1
447	и сама	2	1
448	весь этот	1	1
449	доказать что	1	1
450	этом отношении	1	1
451	этот не	1	1
452	не потому	1	1
453	по ней	1	1
454	такие же	5	1
455	в среде	1	1
456	можно думать	2	1
457	должны быть	3	1
458	другое слово	1	1
459	связь не	1	1
460	слова с	3	1
461	поэзии как	1	1
462	если же	4	1
463	быть назван	3	1
464	смысле в	1	1
465	и это	2	1
466	и о	4	1
467	в виду	3	1
468	и сами	2	1
469	данном случае	2	1
470	которые как	1	1
471	в собственном	1	1
472	этом во	1	1
473	то время	1	1
474	всей своей	1	1
475	слова а	1	1
476	на том	2	1
477	и сам	1	1
478	по этой	1	1
479	можно было	2	1
480	было в	3	1
481	мы приведем	1	1
482	что также	1	1
483	есть время	1	1
484	и этого	1	1
485	и мы	5	1
486	значению слова	1	1
487	не имели	2	1
488	во второй	1	1
489	без сомнения	4	1
490	основана на	1	1
491	быть может	4	1
492	если бы	13	1
493	должны признать	1	1
494	приводит его	1	1
495	и вообще	2	1
496	по мере	7	1
497	стало бы	1	1
498	что значит	2	1
499	свидетельствует о	1	1
500	поэтический образ	3	1
501	нечто совсем	1	1
502	внимание на	5	1
503	и та	4	1
504	второй половине	1	1
505	при котором	1	1
506	самых разнообразных	2	1
507	но мы	2	1
508	что каждый	1	1
509	в глаза	1	1
510	можно сказать	4	1
511	других языках	2	1
512	а живым	1	1
513	нас в	2	1
514	можно сослаться	1	1
515	к нему	5	1
516	большое количество	1	1
517	не могло	1	1
518	и во	1	1
519	не отличаются	1	1
520	при исследовании	1	1
521	во втором	1	1
522	от одного	3	1
523	примыкает к	5	1
524	в форме	1	1
525	сомнения в	1	1
526	что бы	1	1
527	и менее	1	1
528	и следовательно	3	1
529	или может	1	1
530	было бы	8	1
531	значения их	1	1
532	не так	2	1
533	веселье и	1	1
534	развития но	1	1
535	что здесь	1	1
536	как из	1	1
537	на которой	1	1
538	слово с	6	1
539	землю и	1	1
540	мое с	1	1
541	обе эти	1	1
542	тот же	2	1
543	или когда	1	1
544	что он	4	1
545	представления в	4	1
546	и так	3	1
547	недавнего времени	1	1
548	это слово	4	1
549	что нам	1	1
550	бы ни	2	1
551	основная форма	2	1
552	пока это	1	1
553	том чтобы	1	1
554	которой оно	1	1
555	есть в	5	1
556	уже в	5	1
557	или не	1	1
558	в значении	3	1
559	в нашей	1	1
560	же в	1	1
561	же явления	1	1
562	только тогда	5	1
563	это значение	2	1
564	каким образом	2	1
565	но совершенно	1	1
566	сами не	2	1
567	только одно	1	1
568	слова если	1	1
569	совсем другое	1	1
570	всяком случае	3	1
571	более как	1	1
572	т п	4	1
573	прибавить что	1	1
574	объяснение этого	1	1
575	заметить что	6	1
576	не могут	2	1
577	люди не	1	1
578	от того	4	1
579	не противоречит	1	1
580	и старается	1	1
581	древнерусском языке	1	1
582	влияние на	2	1
583	как у	1	1
584	каждый человек	1	1
585	к которому	1	1
586	с той	1	1
587	тому как	2	1
588	ясно в	1	1
589	что не	6	1
590	другому и	1	1
591	бывает и	1	1
592	света и	2	1
593	с которым	2	1
594	в руках	1	1
595	одна и	2	1
596	под влиянием	1	1
597	в одно	1	1
598	если не	1	1
599	славянские и	1	1
600	так называемых	3	1
601	его по	1	1
602	вопрос можно	1	1
603	представить себе	2	1
604	надо было	1	1
605	одинаково может	1	1
606	из которых	2	1
607	в пределах	1	1
608	по своему	2	1
609	в данном	4	1
610	по поводу	4	1
611	в той	4	1
612	выделить и	1	1
613	в первой	1	1
614	сослаться на	1	1
615	два раза	1	1
616	может считаться	1	1
617	исходя из	1	1
618	и было	1	1
619	это к	1	1
620	быть не	2	1
621	есть и	2	1
622	есть много	1	1
623	что мы	10	1
624	слово для	3	1
625	но для	1	1
626	из ряда	1	1
627	кроме того	3	1
628	же значение	1	1
629	при таком	1	1
630	такой взгляд	1	1
631	думает что	1	1
632	в двух	2	1
633	в отдельных	2	1
634	у сербов	1	1
635	до недавнего	1	1
636	от него	2	1
637	и все	4	1
638	или нет	1	1
639	не более	1	1
640	и стало	1	1
641	только с	1	1
642	песен как	1	1
643	можно ответить	1	1
644	зрения в	1	1
645	его жизнь	1	1
646	люди которые	2	1
647	оно связано	1	1
648	на поле	1	1
649	слово в	4	1
650	между ними	4	1
651	не знает	1	1
652	сказать что	8	1
653	только как	4	1
654	но можно	1	1
655	легко заметить	1	1
656	отношению к	8	1
657	оно не	2	1
658	только о	2	1
659	для которой	1	1
660	и состоит	3	1
661	ли они	1	1
662	жизни и	1	1
663	в таком	4	1
664	указывают на	1	1
665	а нечто	2	1
666	можно назвать	2	1
667	как на	1	1
668	точно так	2	1
669	во всяком	5	1
670	все что	2	1
671	образ этот	1	1
