N	2gram	Bakhtin_Pr_3	Literetu
155	в ее	3	2
156	еще не	5	2
157	ко всему	1	2
158	для этого	1	2
159	о том	2	2
160	и что	1	2
161	а также	4	2
162	а потому	1	2
163	крайней мере	1	2
164	не надо	1	2
165	было бы	5	2
166	и одновременно	4	2
167	тот же	2	2
168	одной из	4	2
169	друг друга	1	2
170	потому что	5	2
171	уже не	1	2
172	уже в	2	2
173	из них	4	2
174	ведь это	1	2
175	в конце	3	2
176	что и	3	2
177	вовсе не	3	2
178	при всей	2	2
179	у него	1	2
180	где в	2	2
181	наконец в	2	2
182	себя и	2	2
183	что не	1	2
184	выше и	2	2
185	не было	4	2
186	в россии	1	2
187	как это	2	2
188	из которых	1	2
189	над ним	1	2
190	на свете	2	2
191	при всем	1	2
192	от имени	1	2
193	в результате	1	2
194	хотя бы	2	2
195	с ним	2	2
196	не знает	4	2
197	героя в	1	2
198	себе не	1	2
199	к этой	1	2
200	в роли	1	2
201	в своих	2	2
202	том числе	11	2
203	что образ	1	1
204	что данная	1	1
205	лучше всех	1	1
206	это и	1	1
207	эту жизнь	1	1
208	здесь и	4	1
209	от своей	1	1
210	если б	7	1
211	в строгом	1	1
212	смерть в	1	1
213	из трех	1	1
214	мы имеем	1	1
215	все той	1	1
216	и себя	1	1
217	как мы	5	1
218	что уже	2	1
219	он как	1	1
220	а для	2	1
221	ему в	1	1
222	начала в	1	1
223	меньшей степени	2	1
224	дает им	1	1
225	с большой	2	1
226	оказывается что	1	1
227	и этого	1	1
228	их жизнь	1	1
229	он был	1	1
230	он сам	4	1
231	видения жизни	1	1
232	по воле	1	1
233	людей что	1	1
234	а он	1	1
235	к творчеству	1	1
236	характеризуют в	1	1
237	отличие от	1	1
238	земле в	1	1
239	за пределы	1	1
240	относится к	1	1
241	которые не	2	1
242	в произведениях	1	1
243	других произведениях	1	1
244	писателя в	1	1
245	как в	7	1
246	о жизни	1	1
247	есть в	3	1
248	в полном	1	1
249	когда он	1	1
250	и художественного	1	1
251	к числу	1	1
252	этой цели	1	1
253	площади в	2	1
254	гораздо раньше	1	1
255	в самом	2	1
256	и конечно	2	1
257	в литературном	1	1
258	что это	2	1
259	линия и	1	1
260	все эти	9	1
261	у каждого	1	1
262	во многих	1	1
263	и пространства	1	1
264	рассказ о	1	1
265	особое место	2	1
266	но он	2	1
267	например как	2	1
268	данной традиции	1	1
269	но именно	1	1
270	конце концов	1	1
271	всех этих	1	1
272	над которым	1	1
273	на земле	14	1
274	линию ее	1	1
275	и по	3	1
276	или иных	1	1
277	ни был	1	1
278	таким образом	6	1
279	здесь мы	2	1
280	в вечности	1	1
281	на лестнице	1	1
282	и сделал	1	1
283	со всеми	8	1
284	на протяжении	5	1
285	с другими	3	1
286	это не	6	1
287	должен был	1	1
288	например с	1	1
289	связанным с	1	1
290	даже по	1	1
291	поведения и	1	1
292	который по	1	1
293	реальности и	1	1
294	божество и	1	1
295	далеко не	2	1
296	отступника и	1	1
297	всю жизнь	1	1
298	в слове	1	1
299	мы видели	2	1
300	ведет к	1	1
301	желал бы	1	1
302	которую он	1	1
303	в этих	5	1
304	жизни мира	1	1
305	в своей	3	1
306	и скрытой	2	1
307	место в	2	1
308	в отличие	1	1
309	от себя	1	1
310	до последнего	1	1
311	но эта	1	1
312	не его	1	1
313	их в	2	1
314	как от	1	1
315	и позволяют	1	1
316	например и	1	1
317	и вся	3	1
318	частность и	1	1
319	но они	4	1
320	только здесь	1	1
321	ее носителя	2	1
322	того как	1	1
323	и притом	1	1
324	художественной деятельности	1	1
325	этот тип	1	1
326	казалось бы	3	1
327	имеем дело	1	1
328	этих двух	2	1
329	по своей	9	1
330	во всем	2	1
331	как художника	1	1
332	есть не	1	1
333	и теперь	1	1
334	связи с	1	1
335	в сознании	2	1
336	так называемый	1	1
337	этот образ	1	1
338	например все	1	1
339	мы и	2	1
340	что на	1	1
341	что позволяет	1	1
342	которых он	1	1
343	все то	3	1
344	всеми и	1	1
345	это конечно	2	1
346	в других	1	1
347	же самое	1	1
348	числе и	10	1
349	является одним	1	1
350	как для	1	1
351	быть наиболее	1	1
352	на своей	1	1
353	в последующие	2	1
354	даже когда	1	1
355	как утешение	1	1
356	о судьбе	1	1
357	элементы в	2	1
358	стихах и	1	1
359	здесь не	4	1
360	самим собою	4	1
361	на основе	2	1
362	в собственном	2	1
363	своей полноте	1	1
364	в особенности	2	1
365	в образе	3	1
366	можно было	1	1
367	пристальное внимание	1	1
368	каждого из	2	1
369	мог бы	1	1
370	жизнь и	1	1
371	мы в	1	1
372	поэтому в	1	1
373	в таком	2	1
374	и вещи	1	1
375	душу мою	1	1
376	и перед	1	1
377	на другого	1	1
378	есть одновременно	1	1
379	смертной жизни	1	1
380	при котором	1	1
381	но мы	1	1
382	после того	1	1
383	можно сказать	8	1
384	смерть как	1	1
385	второй половины	2	1
386	и большой	1	1
387	рода человеческого	2	1
388	целого а	1	1
389	стихи и	1	1
390	ибо жизнь	1	1
391	в слово	1	1
392	или нет?	2	1
393	в жизнь	1	1
394	но тут	1	1
395	в литературе	5	1
396	все на	1	1
397	дело с	1	1
398	бы там	1	1
399	здесь о	1	1
400	мире и	2	1
401	человека с	1	1
402	типа а	1	1
403	не можем	1	1
404	вопроса о	1	1
405	только на	1	1
406	а напротив	1	1
407	такие например	1	1
408	же от	1	1
409	других в	2	1
410	не все	1	1
411	у того	1	1
412	мир в	1	1
413	земли и	1	1
414	личности и	1	1
415	еще некоторых	1	1
416	мы находим	2	1
417	в пространстве	1	1
418	в землю	1	1
419	не для	1	1
420	дело и	1	1
421	бытия и	2	1
422	во всей	4	1
423	к той	1	1
424	он один	1	1
425	там за	1	1
426	рядом с	1	1
427	нет и	1	1
428	в исторической	1	1
429	и стал	1	1
430	или иной	1	1
431	как у	5	1
432	что человек	1	1
433	не просто	1	1
434	именно в	2	1
435	человека а	1	1
436	и прежде	6	1
437	еще и	1	1
438	души и	1	1
439	например о	1	1
440	в романе	1	1
441	говорит о	2	1
442	к более	1	1
443	к человеку	2	1
444	в соответствии	2	1
445	более того	6	1
446	все время	1	1
447	не всегда	1	1
448	не об	1	1
449	для этой	2	1
450	все более	1	1
451	в творчестве	8	1
452	я стал	1	1
453	из канонических	1	1
454	и потому	5	1
455	мы говорим	1	1
456	наряду с	5	1
457	явилось в	1	1
458	в развитии	3	1
459	в своем	1	1
460	жизнь на	2	1
461	его в	2	1
462	и от	3	1
463	своей жизни	1	1
464	в смысле	2	1
465	мире а	1	1
466	и где	1	1
467	всего в	1	1
468	тех или	1	1
469	на самом	1	1
470	мира и	2	1
471	которая в	1	1
472	ее и	1	1
473	от него	3	1
474	и все	10	1
475	со второй	1	1
476	той или	1	1
477	еще более	5	1
478	т.п наконец	1	1
479	чувствовал себя	1	1
480	отношению ко	1	1
481	над собою	2	1
482	ее развития	1	1
483	нет ничего	2	1
484	исторической поэтики	2	1
485	а во	1	1
486	от всех	1	1
487	впервые в	2	1
488	к его	1	1
489	этой позиции	1	1
490	в последнем	1	1
491	культуры в	1	1
492	есть и	2	1
493	с xviii	1	1
494	а я	2	1
495	ее в	3	1
496	него как	1	1
497	я за	1	1
498	к этому	4	1
499	можно назвать	2	1
500	они не	3	1
501	мной и	1	1
