N	2gram	Tiupa_Lite_3	Myslijsy
398	нам остается	1	1
399	сознания так	1	1
400	лишь в	5	1
401	знает что	2	1
402	которого не	1	1
403	его личности	1	1
404	искусства в	1	1
405	в глазах	3	1
406	это не	5	1
407	в жизни	8	1
408	кажется что	1	1
409	только одно	1	1
410	она и	2	1
411	сказать и	2	1
412	в самую	1	1
413	берет на	2	1
414	например и	1	1
415	и вне	1	1
416	ни с	2	1
417	своего искусства	1	1
418	в первые	1	1
419	и было	1	1
420	ряд который	1	1
421	нисколько не	1	1
422	на таких	1	1
423	в этих	1	1
424	о ком	1	1
425	от своего	1	1
426	с точки	3	1
427	жизни с	1	1
428	всякий раз	2	1
429	другом и	1	1
430	но он	1	1
431	друг другу	1	1
432	и более	1	1
433	в заговоре	1	1
434	однако в	4	1
435	в устах	1	1
436	образ не	1	1
437	говорящего как	1	1
438	мир он	1	1
439	нас самих	2	1
440	исследования в	1	1
441	центра в	1	1
442	как может	1	1
443	в таких	1	1
444	объекта была	1	1
445	душе и	1	1
446	и сама	1	1
447	в процессе	1	1
448	и искусство	1	1
449	принадлежит к	1	1
450	стороны своего	1	1
451	он с	1	1
452	два образа	1	1
453	однако если	3	1
454	значительного числа	1	1
455	к поэзии	1	1
456	эти стороны	1	1
457	во всем	1	1
458	века не	1	1
459	быть в	1	1
460	уже и	1	1
461	с которой	2	1
462	и далее	1	1
463	именно оно	1	1
464	становится для	1	1
465	уже о	3	1
466	начиная с	1	1
467	того о	1	1
468	его за	1	1
469	же самое	2	1
470	на читателя	1	1
471	для его	3	1
472	определенный круг	1	1
473	говоря словами	3	1
474	однако по	1	1
475	приходит к	1	1
476	мыслимо только	1	1
477	время его	1	1
478	от друга	1	1
479	в виду	1	1
480	результат его	1	1
481	быть вполне	1	1
482	сознания то	1	1
483	на том	1	1
484	до самого	1	1
485	поэтическим произведением	1	1
486	что у	2	1
487	на нее	1	1
488	времени и	1	1
489	не с	2	1
490	было в	1	1
491	был другой	1	1
492	жизнь и	1	1
493	не за	1	1
494	для этого	1	1
495	и внешней	1	1
496	и восприятия	1	1
497	если как	1	1
498	и т.д	1	1
499	небо и	1	1
500	и т.п	6	1
501	при котором	1	1
502	одного из	2	1
503	и который	1	1
504	нас в	1	1
505	его действительности	1	1
506	нас а	1	1
507	по слову	1	1
508	во всех	2	1
509	художника который	2	1
510	однако с	1	1
511	с миром	1	1
512	творчества в	1	1
513	когда оно	1	1
514	эти два	1	1
515	других но	2	1
516	другого в	4	1
517	непосредственно в	1	1
518	в художественной	1	1
519	в ту	2	1
520	если это	2	1
521	и деятельность	1	1
522	и результат	1	1
523	тех пор	1	1
524	я был	1	1
525	что здесь	1	1
526	его собственная	1	1
527	в двух	1	1
528	и представляет	1	1
529	не само	1	1
530	в стороне	1	1
531	не идет	1	1
532	который в	1	1
533	и ее	2	1
534	в эстетическом	1	1
535	по небу	1	1
536	себя в	7	1
537	конечно не	1	1
538	носит в	1	1
539	в поэзии	5	1
540	не принадлежит	1	1
541	или даже	1	1
542	но совершенно	1	1
543	и поэзии	1	1
544	а то	1	1
545	его души	1	1
546	целом и	2	1
547	на душу	1	1
548	ее не	1	1
549	при всей	1	1
550	существовать в	1	1
551	к объективному	2	1
552	это будет	2	1
553	жизни в	4	1
554	нужно было	1	1
555	тому кто	1	1
556	что тем	1	1
557	даже не	1	1
558	как сам	1	1
559	как у	4	1
560	предполагает в	1	1
561	на ее	1	1
562	или иначе	2	1
563	них в	1	1
564	по своим	1	1
565	над собою	1	1
566	в ряде	1	1
567	чем он	1	1
568	и быть	1	1
569	к более	1	1
570	превращается в	1	1
571	на этот	1	1
572	бы назвать	1	1
573	в картине	1	1
574	не на	1	1
575	не означает	2	1
576	от мира	1	1
577	не об	1	1
578	как представляется	1	1
579	и а	3	1
580	в обществе	1	1
581	общего с	1	1
582	искусства к	1	1
583	власть над	1	1
584	какого бы	2	1
585	которое по	1	1
586	в данном	4	1
587	тот высокий	1	1
588	этих словах	1	1
589	есть результат	1	1
590	моя и	2	1
591	деятельность не	1	1
592	горит а	1	1
593	исходя из	1	1
594	это значит	1	1
595	и там	1	1
596	как например	2	1
597	на пути	1	1
598	с первой	2	1
599	только для	3	1
600	я с	3	1
601	сходство с	1	1
602	от той	1	1
603	один в	2	1
604	цель такой	1	1
605	сознания и	2	1
606	о котором	1	1
607	которая в	1	1
608	человек и	1	1
609	невозможна без	1	1
610	на первый	1	1
611	художественное творчество	2	1
612	вообще в	1	1
613	я в	7	1
614	ни было	2	1
615	романа и	2	1
616	в самое	1	1
617	человеческой деятельности	2	1
618	к ее	1	1
619	я то	1	1
620	может и	1	1
621	я говорю	2	1
622	которая на	1	1
623	что такая	1	1
624	с ними	2	1
625	я это	2	1
626	есть и	1	1
627	ее в	2	1
628	нас не	1	1
629	них может	1	1
630	силы на	1	1
