N	2gram	Voloshinov_1	Myslijsy
239	а как	3	2
240	из представителей	2	2
241	в сущности	3	2
242	язык имеет	1	2
243	становится объектом	1	2
244	бы то	8	2
245	которое он	1	2
246	то мы	2	2
247	одним словом	2	2
248	значение и	1	2
249	не все	2	2
250	для всякого	1	2
251	друг от	1	2
252	за пределы	5	2
253	что во	2	2
254	более и	1	2
255	и слова	1	2
256	сознания в	1	2
257	могли бы	1	2
258	мысль в	1	2
259	его к	2	2
260	следующее в	1	2
261	в которой	3	2
262	в целом	1	2
263	образом и	1	2
264	бы только	1	2
265	во многих	1	2
266	не могла	1	2
267	и если	1	2
268	все ее	1	2
269	после этого	1	2
270	так сказать	6	2
271	мы можем	2	2
272	к одному	4	2
273	оно должно	1	2
274	и более	2	2
275	из него	2	2
276	но дело	1	2
277	с этой	2	2
278	но все	3	2
279	значительной степени	1	2
280	могла бы	2	2
281	на все	1	2
282	объективного отношения	1	2
283	то все	1	2
284	мог бы	2	2
285	известным образом	1	2
286	для них	2	2
287	истории языка	2	2
288	но уже	1	2
289	переходим к	3	2
290	в один	1	2
291	и того	6	2
292	народа и	1	2
293	одного и	5	2
294	но если	2	2
295	слова в	1	2
296	если и	1	2
297	к языку	2	2
298	эта мысль	2	2
299	и всегда	1	2
300	эти формы	2	2
301	того чтобы	5	2
302	только не	1	2
303	следовательно и	2	2
304	в разных	1	2
305	природы в	1	2
306	к ней	1	2
307	грамматических формах	1	2
308	бы они	1	2
309	имеет место	2	2
310	ничего общего	5	2
311	как мы	13	2
312	не будет	4	2
313	то она	1	2
314	с ее	2	2
315	от друга	1	2
316	только при	3	2
317	уже с	1	2
318	только то	1	2
319	и может	1	2
320	с языком	1	2
321	времени и	1	2
322	языке в	1	2
323	на которую	1	2
324	для этого	1	2
325	в виду	2	2
326	из основных	3	2
327	познания и	1	2
328	и должно	1	2
329	о том	2	2
330	и следующее	1	2
331	одного из	3	2
332	все в	2	2
333	что самое	1	2
334	и только	2	2
335	еще только	2	2
336	и следовательно	3	2
337	в каждую	1	2
338	в грамматических	1	2
339	этот вопрос	5	2
340	уже не	1	2
341	в единстве	2	2
342	в начале	5	2
343	по законам	3	2
344	при помощи	1	2
345	нуждается в	3	2
346	но всегда	1	2
347	человека не	1	2
348	речь и	2	2
349	и вопрос	1	2
350	в других	1	2
351	эти противоречия	1	2
352	точке зрения	2	2
353	у нас	2	2
354	на этот	3	2
355	таком случае	2	2
356	под влиянием	1	2
357	и предмет	1	2
358	нет ничего	3	2
359	между явлениями	1	2
360	его на	1	2
361	их к	1	2
362	применении к	1	2
363	что же	4	2
364	языка по	1	2
365	стороны и	1	2
366	к новому	1	2
367	между прочим	1	2
368	нисколько не	1	2
369	к другим	1	2
370	слова но	2	2
371	не существует	3	2
372	или в	2	2
373	хотя бы	5	2
374	ни было	10	2
375	была бы	1	2
376	не что	1	2
377	из этого	2	2
378	жизни и	2	2
379	то оно	1	2
380	этой цели	1	2
381	не зависит	1	1
382	от этой	1	1
383	слова является	1	1
384	например в	1	1
385	же как	2	1
386	должен быть	1	1
387	выражения в	1	1
388	самом деле	10	1
389	он может	3	1
390	переход от	4	1
391	органическое единство	1	1
392	мысли к	1	1
393	индивидуальности и	1	1
394	своего выражения	1	1
395	остается постоянною	1	1
396	от своей	1	1
397	явления и	1	1
398	по которым	2	1
399	психология народов	1	1
400	и этот	2	1
401	его не	1	1
402	независим от	1	1
403	или наоборот	1	1
404	на внешние	1	1
405	этот предмет	1	1
406	имеет свою	3	1
407	на эти	1	1
408	не столько	4	1
409	из сказанного	1	1
410	совпадает с	2	1
411	и бытия	1	1
412	и другая	1	1
413	жизни как	1	1
414	они были	1	1
415	группы и	1	1
416	зависимости от	2	1
417	круг предметов	2	1
418	в каждой	1	1
419	форм в	1	1
420	и самого	1	1
421	и на	4	1
422	на них	1	1
423	не найдем	2	1
424	влияния на	1	1
425	наоборот как	1	1
426	в различных	1	1
427	в чем	2	1
428	смотрят на	1	1
429	с его	1	1
430	то очевидно	1	1
431	этих наук	1	1
432	как если	2	1
433	языка нет	1	1
434	язык от	2	1
435	на самом	3	1
436	для других	2	1
437	а и	1	1
438	себе и	2	1
439	следовательно только	1	1
440	это или	1	1
441	между словом	1	1
442	данной системы	1	1
443	него только	1	1
444	и субъективная	1	1
445	стремясь к	1	1
446	из следующих	1	1
447	природы как	2	1
448	определение может	2	1
449	может получить	2	1
450	был связан	1	1
451	говорящий и	1	1
452	бы стать	1	1
453	более или	1	1
454	следующим образом	1	1
455	от этого	2	1
456	психологии и	7	1
457	для которого	1	1
458	еще на	1	1
459	та же	1	1
460	все эти	7	1
461	в нашем	2	1
462	мысли до	1	1
463	тоже не	1	1
464	свои мысли	2	1
465	в известном	1	1
466	приводит к	1	1
467	с их	1	1
468	нами в	1	1
469	между которыми	1	1
470	как он	2	1
471	если он	2	1
472	вследствие этого	1	1
473	этот процесс	3	1
474	его если	1	1
475	мы совершенно	1	1
476	как оно	2	1
477	миром но	1	1
478	перестает быть	1	1
479	высшей степени	3	1
480	не как	2	1
481	из виду	2	1
482	нашего времени	1	1
483	этого направления	1	1
484	его от	1	1
485	может существовать	2	1
486	субъективность и	1	1
487	а значение	1	1
488	без исключения	8	1
489	в нее	1	1
490	которое как	1	1
491	касается до	1	1
492	зрения так	2	1
493	же не	1	1
494	не сможет	2	1
495	из самой	1	1
496	не логика	1	1
497	зрения на	1	1
498	лишь в	9	1
499	его в	3	1
500	входит в	5	1
501	за собою	1	1
502	мы на	1	1
503	от одного	3	1
504	может стать	5	1
505	человечества но	1	1
506	не совпадает	1	1
507	чисто психологическим	1	1
508	что один	1	1
509	истории и	1	1
510	процесс производства	1	1
511	представителей этой	1	1
512	форм а	1	1
513	этого слова	2	1
514	рядом с	5	1
515	все равно	1	1
516	далеко не	4	1
517	со своими	1	1
518	одна и	1	1
519	жизни но	2	1
520	он от	1	1
521	остается в	1	1
522	звуком и	1	1
523	животного организма	1	1
524	или менее	1	1
525	во время	1	1
526	и другие	1	1
527	с областью	1	1
528	от субъективного	1	1
529	что такое	2	1
530	в отношении	4	1
531	в котором	3	1
532	существуют и	1	1
533	или вернее	1	1
534	языка от	1	1
535	от физиологических	1	1
536	что я	1	1
537	должны были	1	1
538	где искать	1	1
539	есть его	1	1
540	времени не	2	1
541	сами по	1	1
542	их в	1	1
543	общего и	1	1
544	где нет	1	1
545	же может	1	1
546	или если	1	1
547	знаков из	1	1
548	и говорящий	1	1
549	к каждому	1	1
550	она по	1	1
551	то с	1	1
552	что есть	1	1
553	языка о	1	1
554	значение слова	1	1
555	слово должно	1	1
556	виду что	1	1
557	она могла	1	1
558	этими двумя	2	1
559	может служить	1	1
560	в науке	6	1
561	выводить из	2	1
562	в единство	4	1
563	языка находятся	1	1
564	все без	3	1
565	для всего	3	1
566	может только	1	1
567	ничего не	6	1
568	как формы	1	1
569	видим все	1	1
570	может в	1	1
571	тоже только	1	1
572	слово так	1	1
573	по своей	1	1
574	круг его	1	1
575	не останется	1	1
576	этой речи	1	1
577	сознанием и	1	1
578	к этим	3	1
579	мысль но	1	1
580	следует что	3	1
581	свет и	1	1
582	этом отношении	3	1
583	в области	3	1
584	мы признаем	1	1
585	какой форме	1	1
586	от их	2	1
587	в духе	1	1
588	восприятия или	1	1
589	языке и	2	1
590	лежит в	1	1
591	как только	1	1
592	эти законы	1	1
593	это содержание	1	1
594	языка что	1	1
595	творчества не	1	1
596	еще дать	1	1
597	из всего	1	1
598	значения и	1	1
599	людей в	1	1
600	а язык	1	1
601	здесь не	1	1
602	жизни языка	1	1
603	в ее	7	1
604	звеном между	1	1
605	индивидуальной психологии	1	1
606	что само	2	1
607	действия и	1	1
608	сведены к	2	1
609	латинский язык	1	1
610	самое это	2	1
611	дано в	2	1
612	языка уже	1	1
613	отказаться от	1	1
614	принадлежит ей	1	1
615	различие между	3	1
616	нашего наблюдения	1	1
617	и совершенно	1	1
618	то как	2	1
619	продолжает жить	1	1
620	в образе	1	1
621	можно было	2	1
622	на нее	1	1
623	тем которые	1	1
624	те же	5	1
625	в мимике	1	1
626	здесь нет	1	1
627	может еще	1	1
628	произведения не	1	1
629	же эти	1	1
630	еще в	1	1
631	в результате	9	1
632	сознания и	3	1
633	понятно что	3	1
634	является в	3	1
635	он служит	1	1
636	не будучи	1	1
637	ее член	1	1
638	смысле и	1	1
639	образом в	1	1
640	именно эти	2	1
641	воли и	1	1
642	о нем	1	1
643	языка поэтому	1	1
644	же необходимо	1	1
645	понимания но	1	1
646	мы могли	1	1
647	в другом	2	1
648	в звуке	1	1
649	как ее	5	1
650	этой последней	1	1
651	мысли мы	1	1
652	мысль не	1	1
653	все его	1	1
654	на данном	2	1
655	затем в	1	1
656	каждом из	1	1
657	или как	1	1
658	один момент	1	1
659	к нему	1	1
660	с другими	3	1
661	подчиняющая себе	1	1
662	должно было	1	1
663	во всей	1	1
664	примыкает к	1	1
665	внутреннего опыта	1	1
666	которые он	1	1
667	существования и	1	1
668	двух направлений	3	1
669	даже для	1	1
670	организма в	2	1
671	знания и	1	1
672	для самого	1	1
673	которая как	1	1
674	значит что	1	1
675	тех пор	2	1
676	и история	1	1
677	мысль и	2	1
678	образом как	1	1
679	и противоречие	1	1
680	части его	1	1
681	ее к	1	1
682	кроме самого	1	1
683	с ними	1	1
684	что он	2	1
685	пришел к	1	1
686	в какой	3	1
687	но ни	1	1
688	быть сведены	2	1
689	поэтому и	1	1
690	всяком случае	2	1
691	между этими	2	1
692	и ее	3	1
693	от них	1	1
694	какой степени	2	1
695	без этого	1	1
696	языка совершенно	1	1
697	бы по	1	1
698	уже в	1	1
699	и необходимо	1	1
700	понимать и	1	1
701	друг за	1	1
702	словом это	1	1
703	ответ на	1	1
704	мышления и	1	1
705	из них	3	1
706	что содержание	1	1
707	к нашему	1	1
708	ни в	2	1
709	для одного	2	1
710	наука о	1	1
711	прибавить что	1	1
712	единство как	1	1
713	но что	1	1
714	формы в	2	1
715	жизни все	1	1
716	сил так	1	1
717	принять и	1	1
718	без того	1	1
719	до сих	8	1
720	свою историю	1	1
721	понимания в	1	1
722	из пределов	1	1
723	рядом и	1	1
724	именно в	5	1
725	в каких	1	1
726	как же	4	1
727	еще и	1	1
728	язык представляется	1	1
729	сущность языка	1	1
730	организме а	1	1
731	себя и	1	1
732	противоречие между	2	1
733	не без	1	1
734	превращается в	1	1
735	системе и	1	1
736	идеи в	1	1
737	более того	3	1
738	и непосредственно	1	1
739	его как	1	1
740	человек в	1	1
741	физиологическим процессом	4	1
742	а следовательно	1	1
743	принадлежать только	1	1
744	для выражения	1	1
745	в связи	7	1
746	в xviii	1	1
747	прибавить еще	1	1
748	действительности или	1	1
749	в одной	2	1
750	к более	1	1
751	существует как	2	1
752	без помощи	1	1
753	за другом	1	1
754	выводится из	1	1
755	общего с	3	1
756	всем остальным	1	1
757	перейти в	1	1
758	каждой форме	1	1
759	в данном	4	1
760	она есть	1	1
761	если язык	1	1
762	притом так	1	1
763	всех других	3	1
764	на которое	1	1
765	такого рода	1	1
766	смысле этого	3	1
767	времени с	1	1
768	и там	1	1
769	в мир	1	1
770	и слушающего	2	1
771	их взаимодействия	2	1
772	многих других	1	1
773	это значит	1	1
774	в телесном	1	1
775	и формы	3	1
776	аналогии с	1	1
777	сих пор	8	1
778	над языком	3	1
779	только ради	1	1
780	все это	3	1
781	но для	2	1
782	из могущественнейших	1	1
783	язык является	3	1
784	говорит гумбольдт	1	1
785	вне его	4	1
786	говорящего и	2	1
787	и дают	1	1
788	что делает	3	1
789	души мы	1	1
790	этой системы	2	1
791	ее и	1	1
792	находит свое	1	1
793	с действительно	1	1
794	вовсе нет	1	1
795	не должен	1	1
796	скажем что	1	1
797	изменяется и	1	1
798	показать ее	1	1
799	всех тех	1	1
800	процессы в	1	1
801	слово в	3	1
802	между ними	4	1
803	совершенно не	3	1
804	равно как	1	1
805	их с	1	1
806	и слушающий	1	1
807	никакой связи	1	1
808	в последнем	1	1
809	первом случае	3	1
810	направлении так	1	1
811	есть система	1	1
812	речи как	2	1
813	это так	2	1
814	нас не	1	1
815	следует сказать	1	1
816	к этому	5	1
817	том каким	1	1
818	этой точки	1	1
