N	2gram	Nazirov_Tv_2	Myshleni
205	что его	2	2
206	конечном счете	1	2
207	ответ на	1	2
208	отношение к	1	2
209	отличие от	2	2
210	и первый	1	2
211	с этим	1	2
212	перед нами	1	2
213	говорит что	1	2
214	его к	1	2
215	но эта	2	2
216	бы с	1	2
217	в известном	1	2
218	о человеке	2	2
219	в случае	1	2
220	на его	4	2
221	в нем	3	2
222	переходит от	1	2
223	этот период	1	2
224	а затем	3	2
225	значение в	1	2
226	а по	1	2
227	лишь в	1	2
228	его в	3	2
229	которого не	1	2
230	является общим	1	2
231	ни в	1	2
232	показывает что	4	2
233	несмотря на	1	2
234	должно быть	1	2
235	в этих	1	2
236	во время	1	2
237	но если	2	2
238	в их	3	2
239	в отличие	2	2
240	в которых	3	2
241	признать что	1	2
242	должны были	1	2
243	точку зрения	2	2
244	но он	1	2
245	том же	2	2
246	даже в	1	2
247	не имеет	1	2
248	в центр	1	2
249	казалось бы	3	2
250	ничего не	4	2
251	у нас	2	2
252	будущее в	1	2
253	ли не	2	2
254	если же	1	2
255	что все	1	2
256	свою очередь	1	2
257	то время	1	2
258	вспомнить о	1	2
259	можно было	1	2
260	образом в	1	2
261	и здесь	1	2
262	к целому	1	2
263	одного из	1	2
264	входит в	1	2
265	в конечном	1	2
266	в середине	1	2
267	к ней	1	2
268	в современной	1	2
269	известном смысле	1	2
270	один из	3	2
271	н м	4	2
272	даже если	1	2
273	этот факт	2	2
274	и ее	2	2
275	уже в	2	2
276	в большинстве	1	2
277	является не	1	2
278	на этих	1	2
279	и других	2	2
280	его и	2	2
281	мы знаем	1	2
282	вовсе не	2	2
283	в любви	1	2
284	что на	2	2
285	с другим	2	2
286	в свою	1	2
287	с ней	1	2
288	что не	3	2
289	что для	1	2
290	нашему мнению	4	2
291	в мысль	1	2
292	и она	1	2
293	мы говорим	1	2
294	сути дела	3	2
295	наряду с	7	2
296	могут быть	2	2
297	но этот	1	2
298	что же	1	2
299	с необходимостью	1	2
300	не мог	1	2
301	она должна	1	2
302	для нас	1	2
303	а в	4	2
304	от ее	2	2
305	может и	1	2
306	о своем	1	2
307	совершенно не	1	2
308	из этого	2	2
309	в своих	3	2
310	я могу	1	2
311	к этому	3	2
312	точно так	1	2
313	во всяком	2	2
314	человеком которого	1	1
315	с новыми	1	1
316	и т	13	1
317	например в	5	1
318	ни во	2	1
319	начинается с	2	1
320	которого в	1	1
321	переход от	1	1
322	что дает	1	1
323	было то	1	1
324	может оказаться	1	1
325	нас на	1	1
326	высшей степени	1	1
327	с детьми	1	1
328	объясняется и	1	1
329	действительности и	1	1
330	в целом?	1	1
331	всех и	1	1
332	их мысли	1	1
333	вызвано тем	1	1
334	это совершенно	1	1
335	своего развития	1	1
336	нашу мысль	1	1
337	что уже	1	1
338	до минимума	1	1
339	на глазах	1	1
340	это сказывается	1	1
341	с большим	3	1
342	себя из	1	1
343	это наблюдение	1	1
344	содержится как	1	1
345	она развивается	1	1
346	не был	1	1
347	как правило	2	1
348	но как	1	1
349	а только	1	1
350	точка зрения	2	1
351	к которой	1	1
352	и всякий	1	1
353	отнюдь не	4	1
354	о необходимости	1	1
355	оказывается не	1	1
356	дает нам	1	1
357	в среду	1	1
358	ней в	1	1
359	по внешним	1	1
360	мысль о	1	1
361	и как	1	1
362	и свою	1	1
363	за собой	4	1
364	еще на	1	1
365	тому же	2	1
366	бы не	2	1
367	думать что	1	1
368	самого себя	1	1
369	того факта	1	1
370	с их	1	1
371	но ведь	2	1
372	но прежде	2	1
373	идей и	2	1
374	при этом	8	1
375	о принципиальной	1	1
376	а скорее	2	1
377	при виде	2	1
378	еще сложнее	1	1
379	в первую	1	1
380	как пишет	1	1
381	означает в	1	1
382	же самая	1	1
383	так например	3	1
384	еще более	1	1
385	слова не	1	1
386	виде его	1	1
387	в работе	1	1
388	психологию в	1	1
389	это случилось	1	1
390	и дальше	1	1
391	в другом	1	1
392	поэтому с	1	1
393	предположение что	1	1
394	по выражению	1	1
395	или наконец	2	1
396	первую очередь	1	1
397	то все	1	1
398	должен был	1	1
399	для них	1	1
400	о которой	1	1
401	в высшей	1	1
402	кому не	1	1
403	соответствии с	4	1
404	к которым	1	1
405	тот самый	1	1
406	со своими	2	1
407	еще в	1	1
408	не содержится	1	1
409	всего развития	1	1
410	в один	1	1
411	остается в	1	1
412	их на	1	1
413	мы как	1	1
414	таким же	1	1
415	нас не	1	1
416	внешним формам	1	1
417	и без	2	1
418	м о	1	1
419	еще с	1	1
420	этого вопроса	1	1
421	не к	1	1
422	что я	2	1
423	на место	1	1
424	из области	1	1
425	в одном	2	1
426	почти совершенно	1	1
427	на брата	1	1
428	их в	2	1
429	между людьми	2	1
430	чтобы иметь	1	1
431	с ребенком	1	1
432	таков был	1	1
433	в обоих	1	1
434	хотелось бы	1	1
435	одна из	3	1
436	на себе	1	1
437	бытия и	1	1
438	всей их	1	1
439	говорить о	2	1
440	он еще	2	1
441	заключалось в	1	1
442	в структуре	1	1
443	символическое значение	1	1
444	и соответственно	1	1
445	действительности но	1	1
446	а во	2	1
447	и лишь	2	1
448	но очень	1	1
449	это сделать	1	1
450	хорошо известные	1	1
451	другой стороны	2	1
452	на него	2	1
453	общим законом	1	1
454	так сказать	2	1
455	приближается к	1	1
456	ли это	1	1
457	факта что	1	1
458	перед ним	1	1
459	у меня	1	1
460	если у	2	1
461	по нашему	4	1
462	которого я	1	1
463	для развития	1	1
464	одну и	1	1
465	к истокам	1	1
466	соответственно этому	1	1
467	идея может	1	1
468	однако по	1	1
469	ли вы	1	1
470	и всяческих	1	1
471	и это	3	1
472	анекдот в	1	1
473	из всего	1	1
474	и тогда	2	1
475	но при	1	1
476	на основе	1	1
477	как по	2	1
478	по сути	3	1
479	в себя	1	1
480	по способу	1	1
481	и ту	1	1
482	ясно что	1	1
483	к анализу	2	1
484	к самой	1	1
485	что от	1	1
486	поэтому в	1	1
487	быть может	3	1
488	он сам	3	1
489	и вообще	2	1
490	обречен на	1	1
491	о нем	1	1
492	и должно	1	1
493	случилось с	1	1
494	и поэтому	2	1
495	чем их	2	1
496	происходит не	1	1
497	самому себе	1	1
498	любви к	3	1
499	и вследствие	1	1
500	одно только	1	1
501	образом если	1	1
502	между тем	3	1
503	за основу	1	1
504	место в	3	1
505	раньше чем	1	1
506	в глазах	1	1
507	русской речи	1	1
508	все время	2	1
509	в анализе	1	1
510	условия для	1	1
511	и мы	3	1
512	в сферу	1	1
513	значит что	1	1
514	известно что	2	1
515	ни к	2	1
516	этот вопрос	3	1
517	пришел к	1	1
518	в стороне	2	1
519	который в	1	1
520	всяком случае	2	1
521	еще от	1	1
522	не мешает	2	1
523	в выражении	1	1
524	сильнее чем	1	1
525	прямо не	1	1
526	отношений к	1	1
527	положение что	1	1
528	не знать	1	1
529	в виде	2	1
530	и везде	1	1
531	при помощи	2	1
532	из них	2	1
533	человека на	1	1
534	не так	2	1
535	целом и	2	1
536	для меня	1	1
537	как его	1	1
538	у него	6	1
539	не говорит	1	1
540	как будто	1	1
541	в них	1	1
542	может жить	1	1
543	к самому	2	1
544	на стороне	4	1
545	уже говорили	1	1
546	за этим	1	1
547	или иной	1	1
548	он живет	1	1
549	представляют собой	1	1
550	ни о	1	1
551	к которому	2	1
552	а с	3	1
553	показано в	1	1
554	в соответствии	4	1
555	связано с	1	1
556	не было	2	1
557	эта важнейшая	1	1
558	на этот	2	1
559	выше и	1	1
560	как ни	1	1
561	одну из	1	1
562	ситуации с	1	1
563	под влиянием	1	1
564	если не	4	1
565	должна была	1	1
566	в связи	1	1
567	связь с	2	1
568	в частности	2	1
569	не давая	1	1
570	и особенно	1	1
571	эти примеры	1	1
572	так мы	2	1
573	в изображении	1	1
574	предположить что	1	1
575	он говорит	1	1
576	он будет	1	1
577	в романах	13	1
578	думается что	2	1
579	из этой	2	1
580	вы мне	1	1
581	года и	4	1
582	как только	1	1
583	только для	2	1
584	заставляет нас	3	1
585	общественной жизни	1	1
586	числе и	1	1
587	однако не	1	1
588	которой он	2	1
589	к другим	1	1
590	в литературе	2	1
591	включает в	2	1
592	в результате	1	1
593	своей собственной	1	1
594	а к	1	1
595	хотя и	4	1
596	жить и	1	1
597	огромную роль	1	1
598	той или	1	1
599	не должен	1	1
600	но зато	3	1
601	мысль на	1	1
602	по самой	3	1
603	отношении к	1	1
604	по поводу	1	1
605	только как	1	1
606	была бы	1	1
607	самой своей	3	1
608	вопрос так	1	1
609	вся история	1	1
610	но эти	2	1
611	видим в	2	1
612	и другие	1	1
613	это понятие	1	1
614	в таком	3	1
615	том числе	1	1
