N	2gram	Bakhtin_Pr_5	NovoeSre
112	нет и	4	2
113	и даже	5	2
114	и т.п	6	2
115	этом смысле	3	2
116	и было	1	2
117	для чего	1	2
118	но я	2	2
119	том что	3	2
120	будет с	1	2
121	вместе с	2	2
122	так же	7	2
123	я уже	2	2
124	не знал	2	2
125	мысли и	1	2
126	другой стороны	3	2
127	том и	1	2
128	как будто	4	2
129	будет и	2	2
130	призыв к	1	2
131	такой же	3	2
132	но для	2	2
133	в то	11	2
134	одна из	1	2
135	мысли в	2	2
136	того чтобы	1	2
137	и от	3	2
138	и весь	1	2
139	хотя бы	2	2
140	а в	7	2
141	ли это	2	2
142	когда мы	1	2
143	его религиозной	1	1
144	весь стиль	2	1
145	от этой	1	1
146	оно может	1	1
147	зависимость от	2	1
148	и через	1	1
149	не хочу	4	1
150	не имел	1	1
151	ни одно	1	1
152	для себя	7	1
153	он может	1	1
154	сама себя	1	1
155	характер и	2	1
156	по старой	1	1
157	живое и	2	1
158	он находится	1	1
159	хочет его	1	1
160	по преимуществу	1	1
161	приводит к	2	1
162	и до	1	1
163	можно лишь	2	1
164	и мысли	3	1
165	был и	1	1
166	и этот	2	1
167	стремится быть	2	1
168	с собой	2	1
169	на нее	2	1
170	мы уже	8	1
171	очень долго	1	1
172	во многом	1	1
173	еще в	4	1
174	дурной бесконечности	3	1
175	героя но	2	1
176	с ним	7	1
177	можно сказать	1	1
178	смысле и	1	1
179	говорить о	3	1
180	как я	1	1
181	и человека	1	1
182	то это	1	1
183	жизни мир	1	1
184	только так	2	1
185	в виду	3	1
186	зависимости от	1	1
187	не способен	1	1
188	это я	3	1
189	с большим	1	1
190	на нем	1	1
191	силы но	1	1
192	на них	7	1
193	стиль ее	2	1
194	что его	2	1
195	в чем	4	1
196	не могу	3	1
197	других людей	1	1
198	и во	3	1
199	нет у	1	1
200	все в	1	1
201	не могут	1	1
202	своего рода	2	1
203	к нему	13	1
204	нем не	1	1
205	то он	1	1
206	переходит в	2	1
207	черты и	1	1
208	в его	21	1
209	в эти	2	1
210	менее всего	1	1
211	себе и	7	1
212	отличие от	2	1
213	и только	1	1
214	и она	1	1
215	в значительной	1	1
216	к которому	1	1
217	в своем	2	1
218	как например	1	1
219	в формах	1	1
220	после катастрофы	1	1
221	к дурной	1	1
222	говорит что	1	1
223	человека в	1	1
224	к последнему	1	1
225	что он	24	1
226	всего как	1	1
227	особое место	1	1
228	только в	6	1
229	во всем	4	1
230	по своей	2	1
231	в этот	2	1
232	в самом	6	1
233	к чему	1	1
234	приходят в	1	1
235	не хочет	2	1
236	а во-вторых	1	1
237	бы сказать	1	1
238	то время	1	1
239	он в	4	1
240	тоже не	1	1
241	же и	4	1
242	для всех	1	1
243	и у	4	1
244	уже в	3	1
245	в большинстве	2	1
246	человек не	1	1
247	вообще не	2	1
248	него и	3	1
249	в статье	1	1
250	большинстве случаев	2	1
251	из них	3	1
252	одному из	1	1
253	для того	1	1
254	к внутренней	1	1
255	и их	1	1
256	всяком случае	4	1
257	нуждается в	3	1
258	к одному	3	1
259	слова в	6	1
260	в конце	5	1
261	не для	1	1
262	но ведь	2	1
263	таков стиль	1	1
264	друг друга	2	1
265	не случайно	2	1
266	вот отчего	1	1
267	человек как	1	1
268	себе всякое	1	1
269	тем что	4	1
270	заключает в	1	1
271	к той	1	1
272	в нее	1	1
273	вот что	1	1
274	и вместе	1	1
275	но все	4	1
276	это конечно	1	1
277	значительной степени	1	1
278	значение в	1	1
279	до начала	1	1
280	не были	1	1
281	в глубине	1	1
282	них не	1	1
283	и из	1	1
284	знает что	3	1
285	с другими	2	1
286	был в	1	1
287	главной задачей	1	1
288	было бы	3	1
289	он есть	2	1
290	и быть	1	1
291	передо мной	2	1
292	себя и	8	1
293	борьба за	1	1
294	в отличие	2	1
295	что не	4	1
296	но оно	1	1
297	обратиться к	1	1
298	что будет	1	1
299	превращается в	1	1
300	нет в	3	1
301	мир все	1	1
302	очень любят	1	1
303	в этой	1	1
304	не на	1	1
305	этого не	3	1
306	всю жизнь	2	1
307	власти и	1	1
308	жизнь в	1	1
309	этом я	1	1
310	ее на	1	1
311	когда она	2	1
312	только себе	1	1
313	и того	2	1
314	он и	5	1
315	одного и	1	1
316	перед собой	1	1
317	себя на	1	1
318	которые будут	1	1
319	в эту	4	1
320	в этих	2	1
321	во время	5	1
322	и продолжал	1	1
323	уже давно	1	1
324	и особенно	1	1
325	в такой	4	1
326	зачем же	1	1
327	к себе	18	1
328	в котором	3	1
329	только для	1	1
330	а само	1	1
331	нет ни	2	1
332	пр в	1	1
333	и мир	2	1
334	с миром	3	1
335	не удалось	1	1
336	оно должно	2	1
337	в другие	1	1
338	но он	4	1
339	в мир	1	1
340	эти черты	1	1
341	мы должны	3	1
342	и более	1	1
343	есть еще	1	1
344	их в	2	1
345	духовные силы	1	1
346	слова все	1	1
347	что этот	1	1
348	по себе	4	1
349	в той	4	1
350	нас к	1	1
351	и очень	1	1
352	будто бы	2	1
353	и стремится	1	1
354	сих пор	1	1
355	так как	4	1
356	обращения к	1	1
357	хочет и	1	1
358	мире а	2	1
359	в сущности	14	1
360	это уже	2	1
361	было лишь	2	1
362	до сих	1	1
363	из их	2	1
364	совершается в	1	1
365	в силах	2	1
366	которая в	1	1
367	проявляется уже	1	1
368	бы он	2	1
369	мыслей и	1	1
370	к ней	2	1
371	я хочу	2	1
372	и его	14	1
373	вот этот	1	1
374	или не	1	1
375	есть уже	1	1
376	все более	1	1
377	замечательно что	1	1
378	для другого	2	1
379	давно уже	1	1
380	реально не	1	1
381	вступает в	2	1
382	возможно лишь	1	1
383	нет ничего	1	1
384	в высшем	1	1
385	в свою	1	1
386	того же	1	1
387	направлена на	1	1
388	в речах	6	1
389	есть только	2	1
390	про себя	2	1
391	вселенной а	1	1
392	в которой	2	1
393	мысли но	1	1
394	эти слова	3	1
395	было быть	1	1
396	не верят	1	1
397	во всяком	4	1
398	того времени	2	1
399	оно не	1	1
400	дурная бесконечность	1	1
401	который не	1	1
402	как на	1	1
403	него как	1	1
