N	2gram	Ircho_Kome_3	FransuaR
122	этом отношении	2	3
123	и особенно	2	3
124	что для	2	3
125	превращается в	1	3
126	образов в	1	3
127	о чем	7	3
128	одной стороны	3	3
129	видит в	1	3
130	в течение	3	3
131	последующих веков	1	3
132	и все	2	3
133	в том	12	3
134	жизни в	1	3
135	другой стороны	2	3
136	одним из	2	2
137	перед лицом	2	2
138	видеть в	1	2
139	и последующих	1	2
140	в ней	4	2
141	меньше чем	2	2
142	еще не	6	2
143	он был	4	2
144	себе и	1	2
145	за пределы	2	2
146	что они	2	2
147	в произведениях	2	2
148	как к	1	2
149	это был	1	2
150	целый ряд	2	2
151	к числу	1	2
152	в нашем	1	2
153	имеем в	1	2
154	на то	3	2
155	на его	2	2
156	на площади	1	2
157	и еще	3	2
158	в понимании	1	2
159	на совершенно	1	2
160	чем она	1	2
161	подобно тому	1	2
162	в мире	2	2
163	еще вернемся	1	2
164	должен был	4	2
165	по поводу	1	2
166	он понимает	2	2
167	в отношении	4	2
168	и без	2	2
169	что касается	2	2
170	в их	2	2
171	жизнь и	1	2
172	его современников	1	2
173	на фоне	1	2
174	точку зрения	1	2
175	что в	5	2
176	в устах	1	2
177	вплоть до	2	2
178	и шутки	1	2
179	того как	1	2
180	он еще	1	2
181	того чтобы	6	2
182	ничего не	3	2
183	к ней	8	2
184	и после	2	2
185	связи с	5	2
186	могут быть	1	2
187	характеризует как	1	2
188	был для	1	2
189	здесь не	2	2
190	без всякого	2	2
191	в пределах	2	2
192	особенно в	1	2
193	не были	1	2
194	по сравнению	2	2
195	в другом	2	2
196	одного из	3	2
197	можно сказать	1	2
198	там же	1	2
199	нуждается в	2	2
200	и серьезность	1	2
201	в ту	1	2
202	его современники	1	2
203	в новой	1	2
204	одной из	3	2
205	всяком случае	3	2
206	со всеми	1	2
207	в качестве	2	2
208	события и	1	2
209	себе в	3	2
210	в конце	7	2
211	к первой	1	2
212	мы можем	3	2
213	у него	4	2
214	в первую	1	2
215	и даже	3	2
216	колеи и	1	2
217	мы еще	1	2
218	века он	1	2
219	до конца	4	2
220	из наиболее	1	2
221	человек в	1	2
222	под влиянием	2	2
223	в связи	4	2
224	для них	1	2
225	вместе с	9	2
226	так же	4	2
227	сравнению с	2	2
228	такого рода	1	2
229	тому как	1	2
230	в тех	1	2
231	по существу	2	2
232	для понимания	2	2
233	своего времени	1	2
234	была очень	1	2
235	в смысле	1	2
236	под названием	1	2
237	пор еще	1	2
238	время его	1	2
239	еще раз	1	2
240	хотя и	5	2
241	совершенно не	2	2
242	из своей	1	2
243	и эта	1	2
244	это в	2	2
245	во всяком	3	2
246	все что	3	2
247	несколько десятков	1	1
248	например в	1	1
249	достаточно вспомнить	2	1
250	самом деле	6	1
251	тем же	3	1
252	здесь и	2	1
253	от античности	1	1
254	которые послужили	1	1
255	в котором	2	1
256	входящих в	1	1
257	той же	1	1
258	из всех	2	1
259	г в	2	1
260	для своего	1	1
261	мы имеем	1	1
262	это совершенно	1	1
263	уже после	1	1
264	же ты	1	1
265	за несколько	1	1
266	еще до	1	1
267	поздней античности	1	1
268	можно предполагать	2	1
269	того же	6	1
270	и он	2	1
271	на них	3	1
272	ответа на	1	1
273	знаем что	1	1
274	в чем	1	1
275	за свое	1	1
276	страшное это	1	1
277	глаза на	1	1
278	после долгого	1	1
279	могло быть	2	1
280	по отношению	5	1
281	в комментариях	1	1
282	и речи	4	1
283	чтобы потом	1	1
284	лишь бы	1	1
285	так что	6	1
286	в одной	1	1
287	так называемом	1	1
288	независимо от	1	1
289	как в	2	1
290	стороны и	2	1
291	и заставить	1	1
292	перед нами	1	1
293	еще больше	3	1
294	что по	1	1
295	и наконец	1	1
296	конечно не	3	1
297	от этого	1	1
298	в которой	3	1
299	с самого	4	1
300	в целом	3	1
301	из той	1	1
302	бы не	2	1
303	что к	4	1
304	и тот	3	1
305	только один	2	1
306	и те	1	1
307	не могла	3	1
308	быть только	1	1
309	теми же	1	1
310	он не	5	1
311	первой трети	1	1
312	избавиться от	1	1
313	в силу	2	1
314	том чтобы	1	1
315	уже за	1	1
316	друг с	1	1
317	его от	2	1
318	и по	1	1
319	на этом	1	1
320	его можно	1	1
321	людей и	2	1
322	в нее	1	1
323	что все	1	1
324	вызвать у	1	1
325	и дальше	1	1
326	об этом	7	1
327	его в	8	1
328	первую очередь	1	1
329	это не	2	1
330	получил от	1	1
331	любовь к	3	1
332	объясняется это	1	1
333	с этой	3	1
334	не всегда	1	1
335	в развитии	2	1
336	очень важный	1	1
337	общим остается	1	1
338	отрывков из	1	1
339	не мог	2	1
340	с еще	1	1
341	его образ	1	1
342	места в	1	1
343	но если	3	1
344	богами и	1	1
345	таким же	1	1
346	человека который	2	1
347	в пятом	1	1
348	представление о	2	1
349	должны были	1	1
350	не менее	5	1
351	образом и	1	1
352	не в	4	1
353	времени не	1	1
354	и новой	1	1
355	том же	1	1
356	что эта	2	1
357	и вся	1	1
358	она не	2	1
359	было с	1	1
360	вернемся к	1	1
361	из которых	2	1
362	случае в	1	1
363	как можно	1	1
364	с ребенком	4	1
365	после того	1	1
366	этой тенденции	1	1
367	не нуждается	1	1
368	все вопросы	1	1
369	он с	1	1
370	то чего	1	1
371	больше чем	2	1
372	текста и	1	1
373	на тему	1	1
374	всего на	1	1
375	таким путем	1	1
376	двусмысленности и	1	1
377	я не	1	1
378	к концу	2	1
379	прибегать к	1	1
380	потому что	10	1
381	же он	1	1
382	и теперь	1	1
383	свидетельствуют о	1	1
384	с новой	1	1
385	с тем	4	1
386	с другом	1	1
387	точке зрения	1	1
388	в русло	2	1
389	к себе	5	1
390	не могут	2	1
391	и сам	5	1
392	к тому	6	1
393	указывает на	1	1
394	слова с	1	1
395	для того	6	1
396	откуда ты	1	1
397	должен быть	2	1
398	правда не	1	1
399	они стали	1	1
400	особый характер	1	1
401	здесь мы	1	1
402	если ты	1	1
403	и совершенно	1	1
404	и когда	1	1
405	в образе	2	1
406	ему до	2	1
407	во многом	1	1
408	особый интерес	2	1
409	все остальные	2	1
410	если бы	8	1
411	для этого	1	1
412	стремление к	1	1
413	все к	2	1
414	ней как	1	1
415	могла не	1	1
416	и начало	1	1
417	и комедии	1	1
418	и здесь	4	1
419	и та	1	1
420	настоящее время	1	1
421	или на	1	1
422	на что	1	1
423	из образов	1	1
424	должно было	3	1
425	комедии и	3	1
426	что и	8	1
427	осла и	1	1
428	любовь в	1	1
429	них в	1	1
430	и она	1	1
431	конце концов	2	1
432	что здесь	1	1
433	хотя бы	4	1
434	он стал	1	1
435	мы видим	1	1
436	в какой	3	1
437	ясно что	6	1
438	линию развития	1	1
439	точки соприкосновения	1	1
440	и ее	2	1
441	и идеологических	1	1
442	образ как	1	1
443	все они	1	1
444	в эти	1	1
445	что из	1	1
446	не входит	1	1
447	и у	1	1
448	в большинстве	1	1
449	ни одного	1	1
450	себя и	2	1
451	составители сборников	1	1
452	является не	1	1
453	за ним	2	1
454	мы знаем	2	1
455	одно из	1	1
456	мы встречаем	1	1
457	и их	1	1
458	более ранние	1	1
459	пока не	1	1
460	намеков на	1	1
461	в прошлом	1	1
462	к ним	3	1
463	не о	3	1
464	известно что	1	1
465	как раз	6	1
466	где в	1	1
467	цитаты из	3	1
468	только на	1	1
469	чувствует себя	2	1
470	с общим	1	1
471	без того	1	1
472	ты не	1	1
473	выходит за	1	1
474	самом его	1	1
475	о своей	1	1
476	что человек	1	1
477	а о	2	1
478	стороны он	1	1
479	после смерти	1	1
480	следовательно не	1	1
481	на которые	3	1
482	что не	3	1
483	говорит о	1	1
484	уже чем	1	1
485	что последний	1	1
486	на этот	3	1
487	не на	1	1
488	а не	4	1
489	да не	1	1
490	у его	1	1
491	понимать как	1	1
492	только как	2	1
493	как ни	1	1
494	а по	5	1
495	чем на	1	1
496	мы остановимся	1	1
497	на время	1	1
498	место на	1	1
499	ближе к	2	1
500	он и	2	1
501	и ему	1	1
502	если не	3	1
503	в жанрах	1	1
504	в руках	1	1
505	с помощью	4	1
506	ближе всего	1	1
507	этой же	1	1
508	в частности	3	1
509	ко всем	1	1
510	относятся к	1	1
511	вопросов на	1	1
512	если она	1	1
513	к своему	2	1
514	ничего страшного	1	1
515	по своему	3	1
516	слишком много	1	1
517	чем в	3	1
518	и там	1	1
519	материал для	1	1
520	этом случае	2	1
521	о его	2	1
522	видно что	2	1
523	выходит из	2	1
524	в средство	1	1
525	с этими	1	1
526	плутарха и	1	1
527	звучит слишком	1	1
528	всего в	1	1
529	написано в	1	1
530	не является	4	1
531	известной степени	2	1
532	и для	4	1
533	его никогда	1	1
534	и от	1	1
535	это как	1	1
536	в настоящее	1	1
537	она уже	1	1
538	для нас	1	1
539	бы в	4	1
540	и как	1	1
541	линии в	1	1
542	ибо в	1	1
543	но вот	1	1
544	человеческой природой	1	1
545	к самому	1	1
546	в лучшем	1	1
547	с ней	1	1
548	на смену	1	1
549	равно как	2	1
550	в свою	7	1
551	отношению к	3	1
552	в кругу	1	1
553	ко времени	1	1
554	на своем	1	1
555	на это	3	1
556	эти слова	1	1
557	ряд моментов	1	1
558	к этому	6	1
