N	2gram	Vygotskiy__2	EvropaiE
409	и наоборот	1	1
410	в человеческом	1	1
411	но все	2	1
412	может остаться	1	1
413	речи эти	1	1
414	бы они	2	1
415	не станем	2	1
416	как они	1	1
417	а затем	1	1
418	в нем	1	1
419	в совершенно	4	1
420	значение в	3	1
421	том случае	1	1
422	лишь в	3	1
423	входит в	1	1
424	сейчас в	2	1
425	которая как	1	1
426	свести к	2	1
427	с равным	1	1
428	в жизни	1	1
429	в ином	2	1
430	который по	1	1
431	о которых	3	1
432	рядом с	1	1
433	является более	1	1
434	является сейчас	1	1
435	зрения этих	1	1
436	более умеренным	1	1
437	во внимание	1	1
438	мы хотели	2	1
439	или менее	2	1
440	есть такая	1	1
441	мы стремились	1	1
442	мы приходим	1	1
443	именно и	1	1
444	в такой	2	1
445	к действительному	1	1
446	мы говорили	1	1
447	установить что	1	1
448	то его	1	1
449	дальнейшее развитие	1	1
450	в отличие	3	1
451	что при	3	1
452	далее в	1	1
453	признать что	4	1
454	своих частях	1	1
455	значение для	4	1
456	на фактические	1	1
457	друг другу	1	1
458	при рассмотрении	3	1
459	много раз	2	1
460	в современном	1	1
461	том же	2	1
462	для этого	3	1
463	с так	1	1
464	бы нас	1	1
465	тому что	1	1
466	все эти	3	1
467	что эта	6	1
468	что с	5	1
469	имеет свое	2	1
470	этого же	2	1
471	и другое	2	1
472	в обоих	1	1
473	с то	1	1
474	одна из	1	1
475	здесь на	1	1
476	что принцип	1	1
477	мы все	1	1
478	не связана	1	1
479	наблюдений над	1	1
480	фактора в	3	1
481	для всего	2	1
482	казалось бы	8	1
483	только и	1	1
484	действительности но	1	1
485	в самой	3	1
486	этом процессе	1	1
487	ту мысль	5	1
488	наряду со	1	1
489	во всем	2	1
490	вместо того	1	1
491	и его	4	1
492	связи с	9	1
493	не находим	1	1
494	в сознании	1	1
495	в случаях	1	1
496	следует что	2	1
497	доказать что	1	1
498	в основе	3	1
499	у нас	1	1
500	ряд проблем	1	1
501	мир в	1	1
502	относиться к	1	1
503	числе и	3	1
504	должны быть	1	1
505	на структуру	1	1
506	о всех	1	1
507	свое значение	1	1
508	этого периода	1	1
509	мы привели	1	1
510	для себя	3	1
511	приходит к	1	1
512	и о	1	1
513	то она	1	1
514	законы и	1	1
515	внутренние потребности	1	1
516	язык и	1	1
517	во внутреннюю	1	1
518	мы думаем	2	1
519	последнее время	5	1
520	следует оговориться	1	1
521	х и	1	1
522	не повторяет	1	1
523	и сам	3	1
524	с собой	3	1
525	был бы	1	1
526	те же	3	1
527	одного из	1	1
528	по природе	1	1
529	об этом	3	1
530	когда в	2	1
531	является в	1	1
532	поэтому в	1	1
533	быть может	2	1
534	и вообще	2	1
535	к другу	1	1
536	которая отличает	1	1
537	с ним	3	1
538	мире в	1	1
539	не случайна	1	1
540	сводится к	1	1
541	силы и	1	1
542	к проблемам	1	1
543	на вопрос	4	1
544	или на	1	1
545	может не	1	1
546	нас в	2	1
547	связанной с	1	1
548	той социальной	1	1
549	развития не	1	1
550	формулировать в	1	1
551	области которые	1	1
552	другой своей	1	1
553	связь между	5	1
554	это может	1	1
555	наблюдения с	1	1
556	из себя	1	1
557	являются в	1	1
558	отрицательный ответ	2	1
559	культурного и	1	1
560	эти два	1	1
561	его мысль	2	1
562	того в	1	1
563	по количеству	1	1
564	друг к	1	1
565	но так	1	1
566	один из	1	1
567	областей не	1	1
568	в двух	1	1
569	тот же	7	1
570	связь и	1	1
571	в эгоцентризме	1	1
572	этого можно	1	1
573	будь то	1	1
574	выше именно	1	1
575	мы увидим	2	1
576	известных условиях	1	1
577	как нечто	2	1
578	факт можно	1	1
579	это стремление	1	1
580	которое мы	3	1
581	и внутри	1	1
582	что как	3	1
583	который в	4	1
584	эта идея	1	1
585	на которые	1	1
586	и ее	3	1
587	что истинное	1	1
588	случаи когда	1	1
589	по этому	6	1
590	играет роль	1	1
591	больше чем	2	1
592	с которыми	1	1
593	переходит в	1	1
594	конечно не	1	1
595	уже в	5	1
596	если мы	6	1
597	то и	1	1
598	всем его	1	1
599	оговориться что	1	1
600	только тогда	2	1
601	в начале	4	1
602	что не	1	1
603	к созданию	1	1
604	признать за	1	1
605	к установлению	3	1
606	этот раз	1	1
607	это обстоятельство	2	1
608	тут есть	1	1
609	одно из	1	1
610	для него	3	1
611	и их	5	1
612	зрения развития	1	1
613	ли этот	1	1
614	психологии может	1	1
615	мы находим	6	1
616	как его	1	1
617	от того	2	1
618	потребности в	1	1
619	в более	2	1
620	в границах	2	1
621	интересующей нас	4	1
622	которые как	1	1
623	социальной средой	2	1
624	потребностей все	1	1
625	эти наблюдения	1	1
626	духовных потребностей	1	1
627	на примере	1	1
628	параллелизм хотя	1	1
629	сказал бы	1	1
630	которые можно	1	1
631	что тот	1	1
632	к которому	6	1
633	с той	1	1
634	уверенным что	1	1
635	что для	3	1
636	обратиться к	1	1
637	на которых	2	1
638	выше и	1	1
639	зависит от	1	1
640	своих потребностей	1	1
641	с которым	1	1
642	что мы	9	1
643	мы знаем	7	1
644	в связи	6	1
645	так называемых	2	1
646	связь с	2	1
647	раз на	1	1
648	своей потребности	1	1
649	быть уверенным	1	1
650	о возможности	1	1
651	основных чертах	1	1
652	для всех	4	1
653	это были	1	1
654	в среде	1	1
655	имеет наибольшее	1	1
656	совершенно достаточно	1	1
657	одновременно с	1	1
658	и единственно	1	1
659	эту мысль	1	1
660	думать не	1	1
661	она неизбежно	1	1
662	многих других	1	1
663	мыслится как	1	1
664	том смысле	1	1
665	действительности как	1	1
666	должно быть	2	1
667	лучше и	1	1
668	с ее	2	1
669	этого слова	3	1
670	аналогии с	1	1
671	эгоцентризма в	1	1
672	для развития	1	1
673	положение которое	1	1
674	и где	1	1
675	ближе к	1	1
676	себя с	1	1
677	более того	1	1
678	вопрос в	1	1
679	к еще	1	1
680	являются не	1	1
681	существенную черту	1	1
682	что оно	4	1
683	о котором	1	1
684	а к	1	1
685	переводе на	1	1
686	в отдельных	2	1
687	в третьем	1	1
688	возникает вопрос	1	1
689	как сказал	1	1
690	ли эти	1	1
691	находим в	1	1
692	но это	1	1
693	не обнаруживают	2	1
694	поскольку это	1	1
695	отличных от	1	1
696	хотели бы	1	1
697	с ней	2	1
698	но этот	1	1
699	с такой	2	1
700	оно не	1	1
701	что даже	1	1
702	не способны	1	1
703	в свое	1	1
704	к числу	1	1
705	но сама	1	1
706	включает в	1	1
707	подтверждение в	1	1
708	к этой	3	1
709	на ту	1	1
710	случае если	1	1
711	он на	3	1
712	который не	1	1
713	все что	5	1
714	том числе	3	1
715	гораздо более	1	1
716	смысле что	1	1
