N	2gram	Voloshinov_1	Dialekti
190	и потому	2	3
191	что же	8	3
192	в его	6	3
193	тех или	4	3
194	не является	5	3
195	и все	4	3
196	у них	2	3
197	бы в	5	3
198	еще более	2	3
199	и смысл	1	3
200	конце концов	3	3
201	но вот	3	3
202	состоит из	1	3
203	была бы	1	3
204	жизни и	3	3
205	думать что	1	3
206	гораздо более	2	3
207	можно говорить	1	2
208	говоря о	1	2
209	явлений природы	1	2
210	мы замечаем	1	2
211	же как	1	2
212	чтобы не	1	2
213	ли оно	1	2
214	просто но	1	2
215	и больше	2	2
216	для своего	1	2
217	или наоборот	1	2
218	вопрос о	2	2
219	и явлений	1	2
220	не нужно	2	2
221	быть в	1	2
222	качестве примера	1	2
223	то мы	3	2
224	из этих	1	2
225	но как	2	2
226	себе и	2	2
227	относится к	2	2
228	что именно	3	2
229	с этим	2	2
230	помнить что	2	2
231	и где	1	2
232	человеческого сознания	1	2
233	бы и	2	2
234	не был	1	2
235	все эти	2	2
236	их взаимоотношение	1	2
237	тому же	2	2
238	связанные с	2	2
239	в виде	1	2
240	не как	1	2
241	сказал что	1	2
242	на этом	1	2
243	является не	1	2
244	это конечно	1	2
245	могла бы	1	2
246	в мире	2	2
247	вещи и	1	2
248	рождается из	1	2
249	с другими	2	2
250	чаще всего	3	2
251	чем другом	1	2
252	но уже	1	2
253	мы имеем	2	2
254	с этой	1	2
255	как и	10	2
256	одна и	1	2
257	выражение может	1	2
258	до сих	1	2
259	и тогда	2	2
260	и при	2	2
261	в своей	2	2
262	то он	3	2
263	нас не	2	2
264	в которых	2	2
265	для всякого	2	2
266	и от	7	2
267	обстановки и	1	2
268	не знает	3	2
269	раз и	1	2
270	если и	1	2
271	не менее	1	2
272	но они	1	2
273	как можно	1	2
274	дело не	1	2
275	это нам	1	2
276	учения о	1	2
277	заметить что	2	2
278	и является	5	2
279	же он	1	2
280	и эта	3	2
281	этом отношении	2	2
282	как только	4	2
283	и это	7	2
284	как не	2	2
285	другими словами	7	2
286	как с	2	2
287	в другом	1	2
288	мог бы	1	2
289	или на	1	2
290	речь как	1	2
291	с реальными	1	2
292	по сравнению	1	2
293	для этого	1	2
294	по мере	1	2
295	мы живем	1	2
296	его самого	1	2
297	грань между	1	2
298	для того	9	2
299	вслед за	1	2
300	и следовательно	5	2
301	в него	1	2
302	того что	4	2
303	с ними	1	2
304	мы увидим	5	2
305	и так	6	2
306	или его	1	2
307	в качестве	4	2
308	же и	1	2
309	уже не	4	2
310	если мы	4	2
311	только тогда	2	2
312	следует за	1	2
313	из них	3	2
314	для него	3	2
315	и их	5	2
316	были бы	4	2
317	со стороны	1	2
318	что человек	1	2
319	именно в	1	2
320	здесь в	1	2
321	с той	1	2
322	а с	5	2
323	с ней	2	2
324	только как	1	2
325	о чем	1	2
326	в частности	3	2
327	как в	2	2
328	сравнению с	1	2
329	ни от	1	2
330	еще не	3	2
331	или хотя	2	2
332	как например	2	2
333	сих пор	2	2
334	говорить что	1	2
335	даже больше	1	2
336	она должна	1	2
337	и для	3	2
338	просто не	1	2
339	тем более	1	2
340	ни к	2	2
341	а о	1	2
342	о своем	3	2
343	или других	1	2
344	они были	1	2
345	как результат	1	2
346	к этому	2	2
347	равным образом	1	1
348	я и	2	1
349	лишь из	1	1
350	не иначе	1	1
351	например в	1	1
352	от самой	1	1
353	я отказываюсь	1	1
354	не остается	1	1
355	не становится	3	1
356	и без	4	1
357	показаться что	2	1
358	к своей	1	1
359	перед лицом	1	1
360	тем же	3	1
361	чего не	1	1
362	и до	1	1
363	что эти	2	1
364	и этот	1	1
365	той же	5	1
366	если я	1	1
367	характер его	1	1
368	и само	3	1
369	мы не	9	1
370	ли быть	1	1
371	общества и	3	1
372	теперь мы	1	1
373	бы что	1	1
374	только благодаря	2	1
375	становится совершенно	1	1
376	что иное	2	1
377	себе этот	1	1
378	на себя	1	1
379	но даже	2	1
380	так а	1	1
381	себе что	1	1
382	это значит?	1	1
383	иное как	2	1
384	столь же	1	1
385	бы мы	3	1
386	природу в	1	1
387	во всех	6	1
388	с реальной	1	1
389	в ее	3	1
390	все больше	2	1
391	эта зависимость	1	1
392	мы будем	6	1
393	в сторону	1	1
394	между внутренним	1	1
395	мы сейчас	1	1
396	свое существование	1	1
397	друга и	1	1
398	нет и	3	1
399	первый взгляд	1	1
400	в той	5	1
401	сновидений и	1	1
402	дает нам	1	1
403	его должны	1	1
404	только ее	1	1
405	в связи	2	1
406	мы имели	2	1
407	картин природы	1	1
408	мысль о	1	1
409	когда он	1	1
410	и наконец	5	1
411	и к	4	1
412	в правильности	1	1
413	к чему	2	1
414	в которой	7	1
415	формы в	1	1
416	эти вопросы	2	1
417	бы не	2	1
418	большей части	1	1
419	так совершенно	1	1
420	выражение в	3	1
421	с их	1	1
422	если он	3	1
423	в наших	1	1
424	не могла	1	1
425	и если	1	1
426	вообще не	1	1
427	при этом	9	1
428	сейчас не	1	1
429	раз навсегда	1	1
430	и эти	1	1
431	нее и	1	1
432	к одному	1	1
433	не к	3	1
434	котором мы	1	1
435	в силу	1	1
436	например явления	1	1
437	нами здесь	1	1
438	существует и	2	1
439	одной и	2	1
440	так например	1	1
441	или иных	3	1
442	таким образом	7	1
443	людей которые	1	1
444	здесь мы	3	1
445	однако все	1	1
446	с соответствующим	1	1
447	даже сделать	1	1
448	не будет	3	1
449	в состоянии	1	1
450	он просто	1	1
451	тем в	1	1
452	главным образом	3	1
453	всех указанных	1	1
454	мы уже	10	1
455	на ту	1	1
456	то есть	4	1
457	зрения на	2	1
458	которое с	1	1
459	его в	4	1
460	ли он	2	1
461	дома и	1	1
462	уже знаем	1	1
463	то все	1	1
464	без нее	1	1
465	весь мир	1	1
466	и тем	6	1
467	от всей	1	1
468	схема и	1	1
469	в жизни	2	1
470	солнце и	1	1
471	ту тему	1	1
472	он является	1	1
473	нет в	1	1
474	своей будущей	1	1
475	в этой	6	1
476	со своими	1	1
477	не всегда	2	1
478	они являются	1	1
479	есть какое-то	1	1
480	в развитии	1	1
481	наконец с	1	1
482	себе все	2	1
483	форму но	1	1
484	и внешним	1	1
485	как такое	1	1
486	нет вы	1	1
487	не поймут	1	1
488	просто и	1	1
489	бы изобразить	1	1
490	взгляд на	1	1
491	в которые	1	1
492	место в	2	1
493	на свою	1	1
494	большей степени	1	1
495	оказывается что	1	1
496	мы теперь	1	1
497	всю сложность	1	1
498	и находит	1	1
499	и той	5	1
500	этого содержания	1	1
501	которые в	2	1
502	тем не	1	1
503	еще раз	1	1
504	откуда я	1	1
505	зрения и	1	1
506	же такое	2	1
507	и вся	1	1
508	этом не	1	1
509	ему как	1	1
510	тем самым	7	1
511	виду что	1	1
512	с теми	1	1
513	самого начала	4	1
514	того как	1	1
515	в нас	2	1
516	о них	1	1
517	того чтобы	7	1
518	таковой не	1	1
519	именно с	1	1
520	смысл для	1	1
521	что тот	1	1
522	выражение то	1	1
523	всего на	1	1
524	заложенные в	1	1
525	бы реально	1	1
526	на те	1	1
527	по своей	2	1
528	лишь с	1	1
529	и его	7	1
530	же самая	2	1
531	связи с	3	1
532	здесь же	1	1
533	одному и	1	1
534	как будто	1	1
535	их точки	1	1
536	в будущем	3	1
537	может показаться	3	1
538	и оно	1	1
539	но там	1	1
540	не могут	1	1
541	конструкции и	1	1
542	мы найдем	2	1
543	и часто	1	1
544	когда мы	6	1
545	сознания как	1	1
546	только намечаем	1	1
547	же самое	5	1
548	мы все	1	1
549	должны быть	1	1
550	с полной	1	1
551	например на	1	1
552	можем считать	1	1
553	долго не	1	1
554	на это	4	1
555	если же	1	1
556	тот смысл	2	1
557	должен быть	2	1
558	находясь в	1	1
559	а круг	1	1
560	но при	3	1
561	здесь не	2	1
562	указывать на	1	1
563	в голову	3	1
564	в каких	1	1
565	характер и	1	1
566	смысл но	1	1
567	уже с	1	1
568	с самого	4	1
569	культуры и	1	1
570	и когда	2	1
571	и сам	2	1
572	что у	3	1
573	оно также	1	1
574	времени и	2	1
575	здесь как	1	1
576	еще в	1	1
577	в результате	1	1
578	без сновидений	1	1
579	переживания как	1	1
580	внутренним и	1	1
581	потребностей и	1	1
582	каждого отдельного	1	1
583	связанное с	1	1
584	воли и	1	1
585	каждый раз	1	1
586	приближается к	2	1
587	форме мы	1	1
588	пришли к	1	1
589	конечно это	1	1
590	язык и	9	1
591	структуру и	1	1
592	но мы	2	1
593	ли или	1	1
594	ясным что	1	1
595	почему же	2	1
596	и просто	1	1
597	но об	2	1
598	все его	1	1
599	энергии как	1	1
600	вне всякой	1	1
601	должно было	3	1
602	того или	5	1
603	между тем	3	1
604	самые основные	1	1
605	какое значение	1	1
606	природы и	2	1
607	от этих	1	1
608	представления о	1	1
609	слова для	1	1
610	все время	5	1
611	у которого	5	1
612	не так	3	1
613	наконец и	1	1
614	минуту не	1	1
615	в какой	2	1
616	на природу	1	1
617	как нечто	2	1
618	и упадка	1	1
619	мира как	1	1
620	бы одного	1	1
621	все они	1	1
622	история и	1	1
623	себя в	4	1
624	голосом и	1	1
625	из которого	1	1
626	было так	1	1
627	построения и	3	1
628	это ни	1	1
629	о происхождении	2	1
630	есть в	1	1
631	да еще	2	1
632	не можем	1	1
633	конечно тоже	1	1
634	уже в	5	1
635	вопроса о	4	1
636	борьбы с	1	1
637	и чаще	1	1
638	то чему	1	1
639	при помощи	1	1
640	в душе	2	1
641	но от	1	1
642	он может	1	1
643	был бы	1	1
644	совсем другое	1	1
645	себе в	2	1
646	или как	6	1
647	отрешенное от	1	1
648	содержание и	3	1
649	от тех	1	1
650	например неба	1	1
651	для них	2	1
652	можно с	1	1
653	ее не	1	1
654	пусть даже	1	1
655	у него	1	1
656	никакого отношения	1	1
657	совершенно ясным	1	1
658	да это	1	1
659	от того	3	1
660	явления природы	3	1
661	нет его	1	1
662	уже совершенно	1	1
663	вне ее	1	1
664	это будет	1	1
665	имеет и	1	1
666	говорить и	2	1
667	эти две	1	1
668	и самая	1	1
669	я был	1	1
670	только один	1	1
671	представления но	1	1
672	такое же	1	1
673	по большей	1	1
674	а целую	1	1
675	и третье	1	1
676	больше и	2	1
677	связано с	2	1
678	превращается в	1	1
679	чтобы убедиться	1	1
680	а на	2	1
681	положение и	1	1
682	перенос значения	1	1
683	зависит от	2	1
684	на солнце	1	1
685	именно так	1	1
686	его как	1	1
687	бы ее	1	1
688	должны поставить	1	1
689	там где	1	1
690	сейчас же	1	1
691	и уже	3	1
692	понимания этого	1	1
693	если не	3	1
694	которого она	1	1
695	роль и	1	1
696	и различны	1	1
697	голову не	2	1
698	вместе с	5	1
699	тогда только	1	1
700	как одно	2	1
701	представить себе	3	1
702	в меру	1	1
703	в разной	1	1
704	поэтому если	1	1
705	к своему	4	1
706	наряду с	1	1
707	перед нами	3	1
708	что всякое	3	1
709	находятся в	1	1
710	точки зрения?	1	1
711	действительности как	1	1
712	не дана	1	1
713	и тому	3	1
714	что мы	11	1
715	действительность в	1	1
716	является как	1	1
717	но для	3	1
718	которые оно	1	1
719	кроме того	2	1
720	неба и	1	1
721	всего в	3	1
722	является ли	1	1
723	это уже	1	1
724	только одна	2	1
725	только мы	1	1
726	не станет	1	1
727	форм и	1	1
728	не знаем	4	1
729	указать на	1	1
730	для выражения	1	1
731	где и	2	1
732	понять что	1	1
733	мира и	1	1
734	о котором	1	1
735	другое дело	1	1
736	это как	1	1
737	бы даже	1	1
738	который является	1	1
739	на первый	1	1
740	для нас	3	1
741	полное отсутствие	1	1
742	не должен	2	1
743	и порядок	1	1
744	в ресторане	1	1
745	по самой	1	1
746	что вообще	1	1
747	друга но	1	1
748	лишь по	1	1
749	между ними	3	1
750	от своего	1	1
751	своего предмета	1	1
752	должен будет	1	1
753	в последнем	1	1
754	не что	4	1
755	действительность не	1	1
756	и жизнь	2	1
757	только о	1	1
758	жизни мы	2	1
759	самое и	1	1
760	это та	1	1
761	тогда не	1	1
762	этом отрывке	1	1
763	и другие	1	1
764	однако мы	1	1
765	из чего	1	1
766	в таком	1	1
767	все что	1	1
