N	2gram	Vinokur_St_1	Istorich
263	и когда	1	2
264	должен был	2	2
265	что тот	1	2
266	тем более	4	2
267	время как	2	2
268	что такое	1	2
269	то время	2	2
270	на этот	3	2
271	его не	1	2
272	такое же	1	2
273	и у	2	2
274	в целях	1	2
275	должно было	2	2
276	на себя	1	2
277	было бы	17	2
278	известно что	1	2
279	точно так	1	2
280	так например	7	2
281	перед нами	1	2
282	и от	1	2
283	и другое	1	2
284	из них	8	2
285	долго и	1	2
286	вытекает из	2	2
287	но для	2	2
288	все в	2	2
289	вообще не	2	2
290	е в	2	2
291	что эти	1	2
292	а если	2	2
293	д в	1	2
294	что ей	1	1
295	не могла	2	1
296	не один	1	1
297	за кого	1	1
298	не для	2	1
299	здесь совершенно	3	1
300	можно назвать	2	1
301	не отметить	1	1
302	не хотелось	1	1
303	один пример	1	1
304	таких примеров	1	1
305	в ряде	1	1
306	е с	3	1
307	не знает	2	1
308	еще до	1	1
309	и из	1	1
310	и с	3	1
311	в свои	1	1
312	таких случаях	1	1
313	и вот	1	1
314	в свое	2	1
315	дела в	1	1
316	в частности	4	1
317	о ней	1	1
318	эти примеры	1	1
319	в другом	3	1
320	что их	1	1
321	входит в	1	1
322	случаев в	1	1
323	за что	4	1
324	можно сказать	1	1
325	бы на	1	1
326	но что	1	1
327	было по	1	1
328	жизни и	5	1
329	что то	2	1
330	бы что	2	1
331	оказывается в	2	1
332	не вытекает	1	1
333	от этого	2	1
334	не считается	1	1
335	могла бы	1	1
336	же значение	1	1
337	как например	1	1
338	и делает	1	1
339	больше чем	2	1
340	не исчерпываются	1	1
341	не должно	1	1
342	иногда и	2	1
343	то получается	1	1
344	для себя	3	1
345	можно считать	1	1
346	никто не	4	1
347	себе в	1	1
348	отношению к	3	1
349	действительно не	1	1
350	между собой	1	1
351	широко распространено	1	1
352	другой и	1	1
353	и их	2	1
354	должна быть	3	1
355	во что	1	1
356	если при	1	1
357	же мы	1	1
358	на ее	1	1
359	даже после	1	1
360	который был	1	1
361	но дело	1	1
362	в виде	3	1
363	как можно	2	1
364	это тем	1	1
365	в сознании	2	1
366	так часто	1	1
367	из двух	3	1
368	показывающих что	1	1
369	в третьем	1	1
370	бы ни	1	1
371	и во	2	1
372	место из	1	1
373	и та	1	1
374	неизвестно почему	2	1
375	это в	4	1
376	хотя бы	6	1
377	мы встречаем	1	1
378	что эта	2	1
379	самом деле	11	1
380	и общественного	1	1
381	но с	3	1
382	но очень	1	1
383	довольно часто	1	1
384	что я	1	1
385	в своей	6	1
386	а только	1	1
387	другом месте	2	1
388	по себе	1	1
389	а на	3	1
390	эпохи и	3	1
391	нет даже	2	1
392	и наоборот	1	1
393	случае в	4	1
394	случаях оказывается	1	1
395	и было	1	1
396	с тем	1	1
397	только тот	1	1
398	вот несколько	2	1
399	случаев что	1	1
400	те которые	1	1
401	ли в	2	1
402	начиная с	2	1
403	через лет	1	1
404	только у	2	1
405	показать что	1	1
406	совсем не	2	1
407	тогда он	1	1
408	и только	3	1
409	слилась с	1	1
410	оно не	1	1
411	что же	6	1
412	в которых	5	1
413	иных случаях	2	1
414	тем и	1	1
415	скрыть от	1	1
416	не хочет	2	1
417	мы стали	1	1
418	является его	1	1
419	тем самым	2	1
420	на той	1	1
421	в таком	3	1
422	и перед	2	1
423	я в	1	1
424	здесь в	1	1
425	они являются	1	1
426	но зато	1	1
427	свойственно только	1	1
428	отношения к	2	1
429	дело с	2	1
430	в начале	3	1
431	д и	2	1
432	на анализе	1	1
433	будет в	1	1
434	что ни	2	1
435	для понимания	1	1
436	но если	4	1
437	к тому	1	1
438	не имел	1	1
439	еще более	4	1
440	к своему	1	1
441	знает и	2	1
442	как я	1	1
443	в середине	1	1
444	по всему	1	1
445	очень часто	3	1
446	дают возможность	1	1
447	хотелось бы	1	1
448	этом случае	2	1
449	на все	1	1
450	с точки	8	1
451	по отношению	3	1
452	во второй	9	1
453	и сам	2	1
454	однако ни	2	1
455	и к	1	1
456	он делает	1	1
457	которые в	2	1
458	можно только	1	1
459	увидим ниже	1	1
460	в пользу	2	1
461	он имеет	1	1
462	в современной	1	1
463	в некоторых	1	1
464	а как	2	1
465	объяснение того	1	1
466	и без	3	1
467	примеров показывающих	1	1
468	истории о	1	1
469	на которой	2	1
470	мог бы	1	1
471	же можно	1	1
472	в наших	2	1
473	имеем дело	2	1
474	итак и	1	1
475	из этого	1	1
476	в целом	5	1
477	на определенной	1	1
478	можно сделать	1	1
479	дело что	2	1
480	чтобы я	1	1
481	за рамки	1	1
482	то ни	1	1
483	он является	1	1
484	него не	1	1
485	именно так	1	1
486	дело в	6	1
487	бы то	1	1
488	всего что	1	1
489	как известно	1	1
490	зависимости от	1	1
491	выйти за	1	1
492	для того	10	1
493	и другая	1	1
494	но эти	1	1
495	основана на	1	1
496	далеко не	1	1
497	особенно интересный	1	1
498	и потому	2	1
499	под его	1	1
500	на основе	1	1
501	нечего и	1	1
502	можно ли	4	1
503	том как	4	1
504	очевидно что	1	1
505	бы с	1	1
506	от своего	1	1
507	ясно что	10	1
508	кто в	1	1
509	это делает	1	1
510	о чем	1	1
511	и за	3	1
512	даже и	2	1
513	только во	1	1
514	на основании	1	1
515	не о	1	1
516	другой же	1	1
517	в каждом	3	1
518	ни один	2	1
519	если бы	9	1
520	в разных	1	1
521	имеет право	1	1
522	в наши	1	1
523	если я	1	1
524	и другим	1	1
525	в науке	1	1
526	и соответствующие	1	1
527	для глаз	1	1
528	для этого	2	1
529	и всей	1	1
530	того в	1	1
531	и тех	1	1
532	в зависимости	1	1
533	его личной	1	1
534	в этой	11	1
535	ту или	1	1
536	же случае	1	1
537	он был	3	1
538	дает право	1	1
539	из его	1	1
540	от того	1	1
541	где у	1	1
542	из которых	1	1
543	что именно	1	1
544	гл ii	2	1
545	в угоду	1	1
546	именно в	6	1
547	детали в	1	1
548	это тоже	1	1
549	в его	9	1
550	не дают	1	1
551	дело совсем	1	1
552	о которых	1	1
553	чего не	1	1
554	во всей	1	1
555	ему и	1	1
556	а по	1	1
557	такой же	5	1
558	в иных	2	1
559	которых в	3	1
560	от себя	1	1
561	д но	4	1
562	и смерти	1	1
563	по одной	1	1
564	или иную	1	1
565	тут-то и	1	1
566	надо сказать	2	1
567	или во	1	1
568	нас особенно	1	1
569	самые разнообразные	1	1
570	этого вопроса	2	1
571	всякий раз	2	1
572	нет не	1	1
573	читаем в	1	1
574	я не	7	1
575	когда в	1	1
576	в известном	1	1
577	должен быть	3	1
578	сразу же	1	1
579	но почему-то	1	1
580	не приходится	1	1
581	во многом	1	1
582	в работе	1	1
583	историческое явление	1	1
584	этого он	1	1
585	ему не	1	1
586	некоторых из	1	1
587	с несомненностью	1	1
588	из которого	2	1
589	большей частью	1	1
590	т п	9	1
591	значит что	3	1
592	а также	2	1
593	в какой	3	1
594	а иногда	2	1
595	и всю	1	1
596	и ему	1	1
597	и есть	1	1
598	в ней	3	1
599	не должны	1	1
600	объяснения в	1	1
601	являются и	1	1
602	который в	1	1
603	них и	1	1
604	а то	2	1
605	же стороны	1	1
606	на которую	1	1
607	и то	5	1
608	ни одной	2	1
609	с другим	1	1
610	и уже	2	1
611	случай в	1	1
612	на протяжении	1	1
613	один раз	1	1
614	очень далеко	1	1
615	как будто	4	1
616	которые являлись	1	1
617	очень мало	3	1
618	для этой	1	1
619	несомненно что	1	1
620	случае есть	1	1
621	только красоты	1	1
622	но именно	2	1
623	а с	3	1
624	можно было	13	1
625	не могу	1	1
626	мысль о	1	1
627	xix века	1	1
628	только путем	1	1
629	две стороны	1	1
630	материал по	1	1
631	от которого	1	1
632	превратилось в	1	1
633	и более	2	1
634	как на	1	1
635	в своем	2	1
636	и при	1	1
