N	2gram	Losev_Dial_4	Istorich
413	знаем как	1	1
414	величиною с	1	1
415	в жизни	5	1
416	по существу	1	1
417	как категория	1	1
418	о которых	1	1
419	она и	1	1
420	пребывает в	1	1
421	не видно	2	1
422	одна и	1	1
423	есть явление	1	1
424	выражена в	1	1
425	меня но	1	1
426	мы с	1	1
427	из нашего	1	1
428	в один	3	1
429	же есть	3	1
430	и становится	1	1
431	одно из	1	1
432	точки зрения	14	1
433	но если	5	1
434	и при	2	1
435	мысль и	1	1
436	можно найти	1	1
437	также есть	1	1
438	и третий	1	1
439	попытки свести	1	1
440	на месте	1	1
441	в котором	2	1
442	оказывается что	4	1
443	не от	1	1
444	что я	5	1
445	другую сторону	1	1
446	тоже нет	1	1
447	все это	9	1
448	и более	1	1
449	только те	1	1
450	что сам	1	1
451	тому чтобы	1	1
452	того кто	1	1
453	вообще на	1	1
454	сам он	1	1
455	и вся	1	1
456	и очень	1	1
457	что есть	2	1
458	можно ли	1	1
459	при всех	1	1
460	не менее	2	1
461	что с	2	1
462	в обоих	1	1
463	ее с	1	1
464	в основе	10	1
465	того чтобы	5	1
466	и смерть	1	1
467	следовательно и	1	1
468	есть уже	1	1
469	самая обыкновенная	1	1
470	с месяцем	1	1
471	такая же	1	1
472	что на	2	1
473	в области	3	1
474	и оно	1	1
475	бог и	1	1
476	не могут	2	1
477	есть только	3	1
478	есть вообще	3	1
479	сравнении с	2	1
480	просто на	1	1
481	на коня	1	1
482	указать на	1	1
483	и надо	1	1
484	тех же	2	1
485	кто же	1	1
486	бы ни	2	1
487	с образом	1	1
488	но такой	1	1
489	из их	1	1
490	и о	8	1
491	с ее	10	1
492	на нем	2	1
493	не могу	1	1
494	в ее	2	1
495	только при	1	1
496	нами выше	1	1
497	чтобы быть	1	1
498	мы наблюдаем	1	1
499	и когда	2	1
500	его самого	1	1
501	другое в	1	1
502	те же	1	1
503	ясно что	11	1
504	здесь как	1	1
505	это только	1	1
506	могла быть	1	1
507	жизнь и	2	1
508	я знаю	1	1
509	для этого	2	1
510	всегда имеет	1	1
511	об этом	3	1
512	образом в	1	1
513	своим собственным	2	1
514	находится в	2	1
515	иное как	8	1
516	и здесь	1	1
517	и возможно	2	1
518	и из	2	1
519	одного из	1	1
520	от земли	1	1
521	все его	1	1
522	д но	1	1
523	должно было	1	1
524	к нему	1	1
525	но дело	1	1
526	то место	1	1
527	и можно	5	1
528	них в	1	1
529	в свете	5	1
530	это приводит	1	1
531	он есть	7	1
532	в современной	1	1
533	быть и	3	1
534	с той	2	1
535	но с	1	1
536	но ничего	1	1
537	и новая	1	1
538	греческой мифологии	1	1
539	думает что	3	1
540	не как	4	1
541	зная что	1	1
542	выше и	1	1
543	но обычно	1	1
544	этот вопрос	1	1
545	не сказано	1	1
546	пришел к	1	1
547	что даже	2	1
548	или другого	2	1
549	как нечто	2	1
550	что одно	1	1
551	которое мы	1	1
552	на большой	1	1
553	что миф	5	1
554	поэтому и	1	1
555	их не	1	1
556	или сам	2	1
557	от них	1	1
558	находим что	1	1
559	по всей	1	1
560	же и	2	1
561	есть в	4	1
562	одной из	2	1
563	уже в	1	1
564	его голове	1	1
565	если мы	5	1
566	о ней	2	1
567	а это	2	1
568	его и	1	1
569	где бы	2	1
570	был бы	2	1
571	и также	1	1
572	в землю	1	1
573	отношение к	1	1
574	как его	1	1
575	но что	5	1
576	случае не	2	1
577	и пр	9	1
578	этим же	1	1
579	они будут	1	1
580	и вместе	1	1
581	для того	5	1
582	смотря по	1	1
583	были бы	1	1
584	в особенности	4	1
585	именно как	1	1
586	убежден в	1	1
587	к самым	1	1
588	и даже	6	1
589	даже не	2	1
590	или иначе	2	1
591	именно в	5	1
592	о своем	1	1
593	заметить что	1	1
594	такое же	1	1
595	своего собственного	1	1
596	на ней	1	1
597	к определенной	1	1
598	в другое	1	1
599	не знает	1	1
600	своем месте	1	1
601	его как	2	1
602	если этот	1	1
603	чего происходит	1	1
604	как о	2	1
605	когда она	3	1
606	или с	1	1
607	как ни	1	1
608	в лесу	1	1
609	где эта	1	1
610	не удается	1	1
611	как кажется	1	1
612	их к	1	1
613	к другому	1	1
614	видит в	1	1
615	это делается	1	1
616	но тогда	1	1
617	а если	3	1
618	вот мы	1	1
619	это так	1	1
620	в чистом	1	1
621	тому как	4	1
622	это есть	13	1
623	и вполне	1	1
624	в обратном	1	1
625	где это	2	1
626	выше в	2	1
627	крови и	1	1
628	такую форму	1	1
629	при переходе	1	1
630	несколько слов	1	1
631	и была	1	1
632	своей жизни	1	1
633	думают что	2	1
634	но разумеется	1	1
635	становится ясным	1	1
636	не является	1	1
637	только мы	2	1
638	и для	5	1
639	и часто	2	1
640	однако и	1	1
641	случае если	1	1
642	не объясняет	2	1
643	место для	1	1
644	мы только	2	1
645	этих трех	1	1
646	меняется и	1	1
647	из себя	1	1
648	бы в	4	1
649	тем более	6	1
650	его уже	1	1
651	будто бы	1	1
652	именно он	1	1
653	в сравнении	3	1
654	уже нет	3	1
655	давно уже	1	1
656	в нечто	1	1
657	награду за	1	1
658	еще ничего	2	1
659	может и	2	1
660	в свою	3	1
661	неотделим от	1	1
662	на этот	1	1
663	обряд и	2	1
664	не что	8	1
665	оно не	2	1
666	что под	1	1
667	д в	1	1
668	время не	1	1
669	бы под	1	1
670	себе не	2	1
671	миф совершенно	1	1
672	видим в	2	1
673	в противоположность	2	1
674	предполагают что	1	1
675	этой точки	2	1
