N	2gram	Voloshinov_2	Problemy
191	или менее	2	3
192	и их	4	3
193	в их	5	3
194	в диалоге	2	3
195	в отношении	4	3
196	ничего не	4	3
197	слова как	2	3
198	уже говорили	1	3
199	могут быть	3	3
200	той или	4	3
201	не менее	1	3
202	но при	1	3
203	в себя	1	3
204	чужой речи	53	3
205	так и	10	3
206	со всею	3	3
207	всех возможных	1	3
208	если бы	11	3
209	и даже	2	3
210	с ним	1	3
211	и здесь	5	3
212	в различных	3	3
213	между тем	6	3
214	что и	3	3
215	и только	1	3
216	другого в	1	3
217	здесь в	2	3
218	и следовательно	6	3
219	в формах	4	3
220	его в	7	3
221	тот же	1	3
222	и ее	4	3
223	со всеми	1	3
224	себя в	2	3
225	есть в	1	3
226	уже не	1	3
227	в виде	2	3
228	тем что	2	3
229	к самому	1	3
230	или иной	5	3
231	себя и	1	3
232	он и	2	3
233	слово слово	1	3
234	него в	1	3
235	ни на	1	3
236	как чужое	1	3
237	но для	2	3
238	все же	5	3
239	и для	7	3
240	сознания и	3	3
241	не знает	2	3
242	другой стороны	1	3
243	того же	5	3
244	в последнем	1	3
245	отношения к	2	2
246	для построения	1	2
247	человека и	1	2
248	чужое высказывание	9	2
249	тем же	4	2
250	на материале	3	2
251	зрения своего	2	2
252	и о	2	2
253	вопрос о	2	2
254	на себя	1	2
255	от друга	1	2
256	слова о	4	2
257	предметное значение	2	2
258	мы и	1	2
259	то это	1	2
260	мы здесь	2	2
261	всем этим	2	2
262	установку на	1	2
263	этих случаях	1	2
264	как если	4	2
265	он говорит	1	2
266	в голове	1	2
267	себе он	1	2
268	то такой	2	2
269	друг от	1	2
270	опирается на	2	2
271	как в	1	2
272	с этим	3	2
273	как нам	1	2
274	и различные	1	2
275	и как	6	2
276	его к	2	2
277	слова он	1	2
278	сливается с	1	2
279	что это	2	2
280	в целом	1	2
281	же слово	2	2
282	бы не	2	2
283	из этих	1	2
284	с их	1	2
285	нами в	3	2
286	как он	1	2
287	к миру	1	2
288	на том	1	2
289	внутренней речи	7	2
290	оно должно	1	2
291	слово или	1	2
292	данное слово	4	2
293	одно и	3	2
294	но все	1	2
295	сознание и	1	2
296	конечно в	3	2
297	из них	1	2
298	входит в	1	2
299	ко второму	1	2
300	диалога в	2	2
301	на почве	9	2
302	он есть	1	2
303	и соответствующие	1	2
304	лишь на	5	2
305	него как	1	2
306	ни в	6	2
307	он является	1	2
308	этих высказываний	1	2
309	монологического высказывания	5	2
310	не проникает	1	2
311	том что	10	2
312	что такое	1	2
313	монологический контекст	1	2
314	в узком	2	2
315	почти не	1	2
316	себе а	1	2
317	мысли и	3	2
318	мы сказали	3	2
319	значение для	1	2
320	пор совершенно	1	2
321	что было	1	2
322	и то	3	2
323	те изменения	1	2
324	слова мы	1	2
325	авторской речи	4	2
326	иной раз	1	2
327	авторского контекста	8	2
328	речь и	4	2
329	дело в	1	2
330	одна из	7	2
331	одной плоскости	1	2
332	на самую	2	2
333	в процессе	18	2
334	слово по	1	2
335	и всегда	1	2
336	данной социальной	4	2
337	слову и	1	2
338	правда это	1	2
339	тем не	1	2
340	и является	2	2
341	а лишь	1	2
342	и эта	2	2
343	у нас	3	2
344	лежит в	2	2
345	должны быть	2	2
346	но к	2	2
347	здесь мы	3	2
348	для себя	4	2
349	нашей работы	3	2
350	всего этого	1	2
351	говорили что	1	2
352	мы наблюдаем	1	2
353	глубже и	1	2
354	в плоскости	1	2
355	как выражение	1	2
356	он говорил	1	2
357	его жизни	1	2
358	все его	2	2
359	переходит в	1	2
360	авторский контекст	4	2
361	от одного	3	2
362	в форме	5	2
363	и всякое	2	2
364	того что	4	2
365	быть и	6	2
366	и так	1	2
367	и мысли	1	2
368	конечно не	4	2
369	уже в	2	2
370	если мы	6	2
371	речь в	4	2
372	его и	3	2
373	ведь это	2	2
374	мы можем	6	2
375	ничего что	1	2
376	на меня	1	2
377	в самый	2	2
378	и речь	2	2
379	оно является	2	2
380	именно как	2	2
381	как же	1	2
382	а с	2	2
383	и др	1	2
384	что не	2	2
385	и пр	25	2
386	превращается в	1	2
387	нами явления	1	2
388	него не	1	2
389	и категории	2	2
390	они могут	2	2
391	так же	5	2
392	и особенно	2	2
393	если оно	1	2
394	прямая речь	10	2
395	для понимания	3	2
396	например в	1	2
397	этого слова	5	2
398	высказывания и	11	2
399	является как	2	2
400	между собой	1	2
401	вне его	1	2
402	слова но	1	2
403	себя на	1	2
404	узком смысле	2	2
405	эти проблемы	1	2
406	лишь как	2	2
407	бы он	3	2
408	еще более	2	2
409	хотя бы	6	2
410	укладывается в	1	2
411	ни было	6	2
412	отношении к	5	2
413	не есть	3	2
414	с ними	4	2
415	сказать что	4	2
416	речи как	1	2
417	ее в	1	2
418	как слово	5	2
419	в авторский	1	2
420	конкретного высказывания	3	2
421	каждое слово	1	2
422	значение в	4	2
423	в таком	7	2
424	во всяком	3	2
425	он совершенно	1	1
426	смысле слова	5	1
427	если б	3	1
428	мы замечаем	1	1
429	относится и	1	1
430	предполагает что	1	1
431	таком случае	3	1
432	конечно во	1	1
433	выражения в	2	1
434	одного высказывания	1	1
435	на самом	7	1
436	это и	1	1
437	но тем	1	1
438	между двумя	1	1
439	с выражением	1	1
440	и объяснение	1	1
441	его же	1	1
442	из другого	1	1
443	проникает в	1	1
444	подхода к	3	1
445	случае оно	1	1
446	все те	4	1
447	собственном смысле	2	1
448	определяется в	1	1
449	уже по	1	1
450	рассказчика замещающего	1	1
451	сказать с	1	1
452	и могут	1	1
453	одним из	2	1
454	всего того	1	1
455	предметный смысл	2	1
456	это совершенно	1	1
457	говорящего коллектива	2	1
458	неизбежно приводит	1	1
459	до крайности	1	1
460	случае это	2	1
461	дан в	1	1
462	именно к	1	1
463	ни единого	1	1
464	он как	1	1
465	и стиль	1	1
466	но она	1	1
467	принадлежит к	1	1
468	как во	1	1
469	и тем	4	1
470	слова например	1	1
471	и чужого	2	1
472	конечно и	2	1
473	социальной группы	6	1
474	нет то	1	1
475	целое и	2	1
476	бы то	4	1
477	этой почве	5	1
478	установкой на	2	1
479	то мы	2	1
480	его так	1	1
481	а следовательно	1	1
482	письменной форме	1	1
483	с одной	3	1
484	землю и	1	1
485	системы языка	1	1
486	то он	1	1
487	но как	2	1
488	же на	1	1
489	точка зрения	1	1
490	если в	1	1
491	менее всего	3	1
492	глава четвертая	1	1
493	из важнейших	2	1
494	имеет громадное	1	1
495	и речи	2	1
496	контексте в	1	1
497	учение о	3	1
498	конечно совершенно	2	1
499	и устойчивые	1	1
500	в собственном	2	1
501	диалога и	1	1
502	мы дадим	1	1
503	выражения как	2	1
504	поэтому-то и	1	1
505	слова эта	1	1
506	в распоряжении	1	1
507	однако не	1	1
508	сюда относятся	1	1
509	характер носит	1	1
510	было только	1	1
511	слово всегда	1	1
512	социальной группе	1	1
513	речи достигает	1	1
514	себе не	1	1
515	увидим что	1	1
516	глава вторая	1	1
517	важность для	1	1
518	речи на	2	1
519	к чему	1	1
520	бы с	1	1
521	так или	1	1
522	в ответ	1	1
523	в нашем	2	1
524	простое и	1	1
525	у каждого	1	1
526	знаем в	1	1
527	следующей главе	2	1
528	в этой	3	1
529	как воспринимается	1	1
530	эти новые	1	1
531	речи но	1	1
532	элементов в	1	1
533	готов и	1	1
534	лингвистических категорий	7	1
535	не могла	1	1
536	его но	1	1
537	слово только	1	1
538	а вовсе	1	1
539	все они	1	1
540	и если	1	1
541	не совершается	1	1
542	вообще не	1	1
543	что она	1	1
544	дать ответ	1	1
545	целого они	1	1
546	ощущаться как	1	1
547	из этой	1	1
548	при соединении	1	1
549	или иному	1	1
550	свою собственную	1	1
551	социальных оценок	2	1
552	мы упоминали	1	1
553	не к	3	1
554	собой не	1	1
555	первым и	1	1
556	в корне	3	1
557	ни были	1	1
558	нем новые	1	1
559	одном направлении	1	1
560	в содержание	1	1
561	речь его	1	1
562	конца и	1	1
563	становится как	1	1
564	значительной степени	2	1
565	не следует	2	1
566	этом последнем	2	1
567	то ни	5	1
568	что все	1	1
569	самого автора	1	1
570	связанных с	1	1
571	их обычной	1	1
572	с целью	1	1
573	из своего	1	1
574	речью и	2	1
575	с другими	3	1
576	друг другу	1	1
577	его слов	1	1
578	и иных	1	1
579	форму и	3	1
580	лео шпитцер	1	1
581	приходит в	1	1
582	делает его	2	1
583	интонация в	1	1
584	может стремиться	2	1
585	из нее	1	1
586	нет в	1	1
587	ориентации по	1	1
588	к которым	3	1
589	их взаимоотношения	1	1
590	в ее	3	1
591	место и	1	1
592	несмотря на	1	1
593	о чем	2	1
594	такою же	1	1
595	как целое	9	1
596	мере не	1	1
597	и тогда	2	1
598	остается в	1	1
599	контекста на	1	1
600	другом как	1	1
601	мы как	1	1
602	можно ответить	1	1
603	данного контекста	2	1
604	от своего	2	1
605	или точнее	1	1
606	значения оно	1	1
607	это ощущение	1	1
608	именно и	1	1
609	мы конечно	1	1
610	объективации и	1	1
611	слова при	2	1
612	нельзя понять	1	1
613	в авторском	1	1
614	от его	1	1
615	чужим и	1	1
616	может развиваться	1	1
617	замещающего автора	1	1
618	точку зрения	2	1
619	авторской и	5	1
620	при условии	1	1
621	по крайней	2	1
622	степени определяется	1	1
623	можем сказать	2	1
624	чрезвычайно велико	1	1
625	вернемся к	1	1
626	высказывания в	7	1
627	быть лишь	1	1
628	к пределу	1	1
629	при всех	1	1
630	в идеологическом	2	1
631	но они	2	1
632	речь самого	1	1
633	рассказ у	1	1
634	что с	1	1
635	эти две	1	1
636	есть прежде	1	1
637	только здесь	2	1
638	высказывание а	1	1
639	мысли в	1	1
640	друг друга	2	1
641	же тип	1	1
642	тогда когда	1	1
643	а ты	1	1
644	в основе	9	1
645	которые оно	1	1
646	сознания как	1	1
647	само по	1	1
648	данную эпоху	2	1
649	того чтобы	6	1
650	в структуре	1	1
651	это еще	1	1
652	не могло	1	1
653	для всего	3	1
654	мышления и	1	1
655	не имеет	3	1
656	заложенные уже	1	1
657	следовательно и	2	1
658	только и	1	1
659	только его	1	1
660	слова героев	1	1
661	находятся в	2	1
662	этих двух	1	1
663	и лишь	3	1
664	всего на	1	1
665	могут стать	1	1
666	говорящим как	1	1
667	заложенные в	1	1
668	и уверенного	1	1
669	монологическое высказывание	11	1
670	нам важно	2	1
671	связи с	13	1
672	только с	2	1
673	форма является	2	1
674	точном смысле	4	1
675	речи значение	2	1
676	ему не	1	1
677	раз все	1	1
678	настоящего времени	2	1
679	языка в	3	1
680	его идеологического	2	1
681	интонации и	3	1
682	все то	2	1
683	значение чужого	1	1
684	на того	1	1
685	же самое	6	1
686	числе и	1	1
687	одного слова	3	1
688	и идеологически	2	1
689	его с	1	1
690	для его	3	1
691	его значение	2	1
692	авторского и	1	1
693	этого второго	1	1
694	особый тип	1	1
695	не поймем	1	1
696	пр он	1	1
697	слов но	1	1
698	этой своей	1	1
699	не делает	1	1
700	но только	1	1
701	но по	2	1
702	нему не	1	1
703	рядом друг	1	1
704	он определяет	1	1
705	или еще	1	1
706	так в	1	1
707	являются лишь	2	1
708	еще лучше	1	1
709	в письменной	1	1
710	собственно не	1	1
711	стремиться к	1	1
712	здесь происходит	1	1
713	в соответствующем	2	1
714	на нее	1	1
715	одного поколения	2	1
716	не с	2	1
717	он соприкасается	1	1
718	здесь как	2	1
719	отсюда и	1	1
720	еще в	1	1
721	высказывание из	1	1
722	понятно что	1	1
723	является в	2	1
724	поэтому в	2	1
725	совершенно невозможно	1	1
726	и вообще	1	1
727	но может	1	1
728	определяется его	2	1
729	слово на	1	1
730	в смысле	6	1
731	высказывание в	8	1
732	социальных тенденциях	1	1
733	слова из	1	1
734	ее при	1	1
735	и поэтому	1	1
736	мы убедимся	2	1
737	которых может	1	1
738	социального общения	3	1
739	можно сказать	1	1
740	в значительной	2	1
741	упоминали выше	1	1
742	от него	2	1
743	не умеет	1	1
744	эта перемена	1	1
745	этих слов	1	1
746	лишь путем	1	1
747	нам важна	1	1
748	тем социальным	1	1
749	какие мы	1	1
750	оценка не	1	1
751	в языке	7	1
752	не найдем	1	1
753	крайней мере	2	1
754	этот последний	1	1
755	ее как	1	1
756	каких бы	1	1
757	и существенно	1	1
758	авторском контексте	3	1
759	и мир	1	1
760	в каких	1	1
761	в каждую	1	1
762	нами случай	1	1
763	что здесь	1	1
764	на которой	1	1
765	войдет в	1	1
766	авторского высказывания	1	1
767	себя с	2	1
768	оно и	1	1
769	мы видим	1	1
770	менее в	1	1
771	одной из	3	1
772	вступить в	3	1
773	в какой	3	1
774	в устах	3	1
775	то в	1	1
776	и действительно	1	1
777	ему и	1	1
778	еще и	1	1
779	иной степени	2	1
780	всяком случае	2	1
781	не сказать	1	1
782	душевной жизни	1	1
783	всегда с	1	1
784	именно на	1	1
785	с которыми	1	1
786	в качестве	3	1
787	социологическое значение	1	1
788	чужой для	1	1
789	вопроса о	1	1
790	он начинает	1	1
791	иной форме	1	1
792	чужому высказыванию	1	1
793	ним не	1	1
794	только слово	1	1
795	к слову	1	1
796	процессе его	2	1
797	здесь же	1	1
798	рано или	1	1
799	или даже	1	1
800	в данной	4	1
801	глава первая	1	1
802	конечно лишь	1	1
803	и репликами	1	1
804	об чем	1	1
805	мы знаем	2	1
806	только их	1	1
807	него нет	1	1
808	и прямой	1	1
809	эти три	1	1
810	совершенно особая	1	1
811	акцент и	1	1
812	иначе как	1	1
813	сами по	1	1
814	не о	1	1
815	зрения другого	1	1
816	но что	2	1
817	взаимоотношений в	1	1
818	и повторяя	1	1
819	каждую эпоху	1	1
820	к чужой	1	1
821	его внутренний	1	1
822	но уже	1	1
823	и сама	1	1
824	во всей	1	1
825	и делает	1	1
826	для передачи	1	1
827	прямого пути	1	1
828	в других	1	1
829	о которых	1	1
830	лишь для	1	1
831	остается за	1	1
832	поколения к	2	1
833	не было	3	1
834	степени в	2	1
835	были бы	1	1
836	чувствует себя	1	1
837	или поздно	1	1
838	одной стороны	3	1
839	мы это	2	1
840	и т.п	10	1
841	и из	1	1
842	или иначе	1	1
843	и сложнее	1	1
844	слово мы	1	1
845	а именно	1	1
846	к которому	1	1
847	ориентируется на	3	1
848	и между	1	1
849	это последнее	1	1
850	на которые	1	1
851	самостоятельного существования	2	1
852	его таково	1	1
853	слово но	1	1
854	приближаться к	1	1
855	больше и	1	1
856	говорит о	1	1
857	равной степени	1	1
858	всякое слово	3	1
859	связано с	3	1
860	смысла и	1	1
861	от этого	2	1
862	которых мы	1	1
863	чужие слова	1	1
864	мышления которые	1	1
865	однако и	2	1
866	и непосредственно	2	1
867	его как	1	1
868	как ни	1	1
869	увидим в	1	1
870	так называемой	2	1
871	все время	2	1
872	а ведь	2	1
873	отсюда возникает	1	1
874	нет слова	1	1
875	социального коллектива	1	1
876	заставляя его	1	1
877	для историка	1	1
878	и ты	1	1
879	существенные различия	1	1
880	на слово	2	1
881	значительно и	1	1
882	в связи	7	1
883	с помощью	6	1
884	чужих устах	1	1
885	на этой	5	1
886	все более	2	1
887	бы оно	1	1
888	слова от	1	1
889	следовательно к	1	1
890	контекста и	4	1
891	в центре	1	1
892	на какой-то	1	1
893	вместе с	2	1
894	и потому	2	1
895	как это	1	1
896	социальной среде	1	1
897	в духе	1	1
898	со словом	1	1
899	и глубоко	1	1
900	принципиальное значение	1	1
901	до настоящего	2	1
902	притом так	1	1
903	принадлежащий к	1	1
904	в чужих	1	1
905	может овладеть	1	1
906	и переживания	2	1
907	смысле этого	4	1
908	и всей	1	1
909	реплике в	1	1
910	высказываний и	2	1
911	различные типы	1	1
912	то к	2	1
913	отношения не	1	1
914	включено в	1	1
915	и войдет	1	1
916	в это	1	1
917	ли не	1	1
918	языковых явлений	2	1
919	в различные	1	1
920	реагирования на	1	1
921	они лишь	1	1
922	лишь то	1	1
923	является для	2	1
924	в основном	4	1
925	новые стороны	2	1
926	слово для	3	1
927	в душевной	1	1
928	в начале	2	1
929	различные степени	2	1
930	силу и	1	1
931	которой он	1	1
932	дела в	1	1
933	но с	1	1
934	слове и	3	1
935	в следующей	2	1
936	мы совершенно	1	1
937	известной степени	1	1
938	и единого	1	1
939	здесь конечно	1	1
940	идеологическим критерием	1	1
941	конечно эта	1	1
942	этот процесс	1	1
943	мы сразу	1	1
944	и от	3	1
945	в точном	4	1
946	взаимоотношение этих	1	1
947	тем более	5	1
948	в другой	1	1
949	о котором	1	1
950	языковые особенности	1	1
951	в двух	3	1
952	себя самого	2	1
953	и ни	1	1
954	может наоборот	1	1
955	ибо в	1	1
956	места в	1	1
957	и резкой	1	1
958	же в	1	1
959	обстоит дело	1	1
960	привлекать к	1	1
961	в равной	1	1
962	контекста в	1	1
963	но вот	1	1
964	по поводу	1	1
965	является отсюда	1	1
966	границу между	1	1
967	лишь те	2	1
968	ведь именно	1	1
969	но можно	1	1
970	целое не	2	1
971	автора в	1	1
972	в кругу	1	1
973	из этого	1	1
974	но оно	1	1
975	выходят за	2	1
976	и другой	1	1
977	предметного значения	1	1
978	основные особенности	1	1
979	общения оно	1	1
980	целей и	1	1
981	сознания а	1	1
982	можно назвать	1	1
983	кричит ему	1	1
984	и слов	1	1
985	жизни и	2	1
986	а может	1	1
987	вполне понятно	4	1
988	в данную	3	1
989	и другие	1	1
990	с чужой	1	1
991	этим явлениям	1	1
992	прямой речи	9	1
993	к этому	5	1
994	как на	2	1
995	том числе	1	1
996	они не	2	1
997	социального положения	1	1
998	речевого потока	2	1
