N	2gram	Potebnia_M_3	KulturaY
154	по отношению	5	3
155	очевидно что	5	3
156	отношение к	2	3
157	что именно	4	3
158	что как	2	3
159	что слово	7	3
160	что это	4	3
161	бы не	4	3
162	тому же	1	3
163	но на	1	3
164	он не	4	3
165	и вот	1	3
166	и с	2	3
167	с этой	2	3
168	мы видели	4	3
169	форма и	1	3
170	но если	1	3
171	в которых	2	3
172	и более	1	3
173	случае когда	1	3
174	перед собою	2	3
175	она не	2	3
176	в то	10	3
177	как о	2	3
178	не имеет	6	3
179	на него	3	3
180	в процессе	1	3
181	и именно	1	3
182	должна быть	1	3
183	был бы	2	3
184	что на	1	3
185	в каком	5	3
186	не есть	17	3
187	только то	1	3
188	слово есть	9	3
189	в результате	1	3
190	и содержание	2	3
191	но и	19	3
192	нас в	1	3
193	связь между	2	3
194	этих слов	2	3
195	это не	1	3
196	в какой	2	3
197	я в	1	3
198	уже в	5	3
199	языка но	1	3
200	ни в	2	3
201	могло бы	1	3
202	то это	6	3
203	именно в	3	3
204	есть язык	1	3
205	а с	2	3
206	в ряду	3	3
207	когда мы	2	3
208	там где	3	3
209	пор еще	1	3
210	к тому	7	3
211	формы и	1	3
212	мы должны	4	3
213	что вообще	2	3
214	слово в	4	3
215	другой стороны	4	3
216	по поводу	4	3
217	таком случае	2	2
218	чтобы не	1	2
219	было как	1	2
220	тем же	4	2
221	отношению к	5	2
222	что эти	1	2
223	собственном смысле	2	2
224	одним и	3	2
225	бы уже	1	2
226	которую я	1	2
227	содержания в	2	2
228	как я	1	2
229	и говорить	1	2
230	нужно будет	1	2
231	быть в	1	2
232	здесь не	1	2
233	заключается не	1	2
234	а тем	2	2
235	не то	3	2
236	но язык	1	2
237	не все	4	2
238	отличие от	1	2
239	за пределы	2	2
240	что они	2	2
241	сама по	2	2
242	относится к	4	2
243	языка и	2	2
244	и я	1	2
245	дает нам	3	2
246	смысле этого	7	2
247	когда он	1	2
248	и как	5	2
249	имеет в	1	2
250	более или	3	2
251	увидим что	1	2
252	но в	1	2
253	какое именно	2	2
254	и тот	2	2
255	как он	1	2
256	слово это	2	2
257	так сказать	2	2
258	что одна	1	2
259	и если	2	2
260	в корне	1	2
261	свое время	1	2
262	но все	2	2
263	что все	3	2
264	языке нет	1	2
265	его в	3	2
266	с другими	5	2
267	с вопросом	1	2
268	приходит в	1	2
269	само собою	1	2
270	для меня	4	2
271	от языка	1	2
272	или менее	3	2
273	в этих	1	2
274	из того	2	2
275	и при	4	2
276	и без	7	2
277	в котором	4	2
278	мы называем	1	2
279	не как	2	2
280	мысли и	2	2
281	бы например	2	2
282	знание этого	1	2
283	если это	1	2
284	однако в	1	2
285	раз и	1	2
286	что есть	2	2
287	к такой	1	2
288	в таких	1	2
289	из собеседников	1	2
290	оттенки в	1	2
291	по своему	2	2
292	более что	1	2
293	никак не	3	2
294	уже о	1	2
295	одно только	3	2
296	отличается от	1	2
297	к другой	3	2
298	не станем	1	2
299	такая же	2	2
300	со значением	2	2
301	из всего	1	2
302	нам о	1	2
303	говоря уже	1	2
304	так в	2	2
305	то или	2	2
306	но мы	2	2
307	на том	1	2
308	убеждение в	1	2
309	здесь как	3	2
310	мог бы	1	2
311	когда в	2	2
312	по тому	5	2
313	слова вообще	1	2
314	она есть	1	2
315	если как	1	2
316	и здесь	1	2
317	при котором	1	2
318	можно сказать	3	2
319	различие в	1	2
320	можно видеть	5	2
321	эти два	1	2
322	а потому	6	2
323	и содержания	1	2
324	и следует	2	2
325	эти последние	2	2
326	означает еще	1	2
327	в двух	1	2
328	о значении	1	2
329	вопрос об	2	2
330	самое содержание	1	2
331	конечно не	1	2
332	то и	6	2
333	что если	1	2
334	не дает	2	2
335	а то	1	2
336	что следует	1	2
337	в одном	2	2
338	точек зрения	1	2
339	себе представить	3	2
340	значении слова	1	2
341	еще и	1	2
342	один и	1	2
343	только что	8	2
344	не говоря	3	2
345	на этот	1	2
346	не означает	1	2
347	понятие о	2	2
348	что мы	8	2
349	чем же	1	2
350	эти слова	2	2
351	вместе с	12	2
352	так же	3	2
353	внутренней формы	19	2
354	в область	1	2
355	тому как	5	2
356	быть не	2	2
357	еще раз	2	2
358	как например	1	2
359	только для	1	2
360	все это	4	2
361	от нас	3	2
362	из ряда	1	2
363	к вопросу	1	2
364	каждой из	3	2
365	то не	2	2
366	не с	1	2
367	главным образом	1	2
368	в большей	2	2
369	язык не	2	2
370	не знает	3	2
371	равно как	1	2
372	первом случае	2	2
373	в свое	2	2
374	это так	1	2
375	как слово	3	2
376	это в	2	2
377	во всяком	1	2
378	если б	5	1
379	говоря о	4	1
380	знает как	1	1
381	отношения к	1	1
382	например в	6	1
383	слова сказал	1	1
384	фактического единства	1	1
385	и то	8	1
386	слово обозначающее	2	1
387	значении этого	1	1
388	право сказать	1	1
389	и должны	1	1
390	бы для	1	1
391	на деле	5	1
392	самый предмет	2	1
393	вряд ли	1	1
394	далее и	2	1
395	когда человек	1	1
396	участия это	1	1
397	не принимая	1	1
398	в силе	1	1
399	и такое	3	1
400	с таким	2	1
401	значение но	1	1
402	уже по	1	1
403	часть его	2	1
404	поэзии и	1	1
405	чего в	1	1
406	или с	2	1
407	видно уже	1	1
408	единства она	1	1
409	с которою	1	1
410	же следует	1	1
411	и язык	1	1
412	что многие	1	1
413	звуки языка	1	1
414	не выходим	1	1
415	имеет смысла	1	1
416	время как	1	1
417	но она	1	1
418	на себе	1	1
419	значит уже	1	1
420	увидим ниже	1	1
421	в разговоре	2	1
422	что до	1	1
423	при таких	2	1
424	есть основная	1	1
425	есть вместе	2	1
426	было до	1	1
427	не иметь	1	1
428	и на	3	1
429	а еще	1	1
430	он сам	1	1
431	бы то	1	1
432	то слово	3	1
433	смысле может	1	1
434	справедливым и	1	1
435	языков например	1	1
436	легко может	1	1
437	а только	3	1
438	что язык	2	1
439	не входит	1	1
440	к слову	2	1
441	тогда как	2	1
442	тут же	2	1
443	нет и	1	1
444	которые не	1	1
445	в одной	1	1
446	же с	6	1
447	с этим	6	1
448	это был	1	1
449	что касается	1	1
450	помнить что	1	1
451	в противном	1	1
452	перед нами	2	1
453	языка хотя	1	1
454	такой который	1	1
455	ср также	1	1
456	языке не	1	1
457	однако на	1	1
458	жизни может	1	1
459	без нашего	2	1
460	для которой	1	1
461	не такое	1	1
462	роль играет	1	1
463	со своей	2	1
464	и конечно	1	1
465	в которой	3	1
466	под ним	2	1
467	формы в	1	1
468	же слово	2	1
469	думать что	5	1
470	может считаться	1	1
471	все силы	1	1
472	всякого нового	1	1
473	такое значение	1	1
474	то какое	1	1
475	формы не	1	1
476	все слова	1	1
477	в словаре	1	1
478	в образы	2	1
479	не могла	2	1
480	можно себе	1	1
481	что без	1	1
482	и таких	1	1
483	чем меньше	1	1
484	кроме фактического	1	1
485	что сказать	1	1
486	есть дело	2	1
487	души впрочем	1	1
488	в понимании	1	1
489	не к	4	1
490	переходит от	1	1
491	образом и	3	1
492	языка нам	1	1
493	нам только	1	1
494	конечно такое	1	1
495	мало того	1	1
496	одной и	4	1
497	будем говорить	1	1
498	так например	2	1
499	может понять	1	1
500	и наоборот	4	1
501	форме а	1	1
502	а вместе	1	1
503	двух слов	5	1
504	в каждом	3	1
505	здесь мы	1	1
506	смысле в	2	1
507	мысль так	1	1
508	не будет	3	1
509	этом слове	1	1
510	не образ	2	1
511	сознание и	1	1
512	нам остается	1	1
513	конечно в	1	1
514	таком же	1	1
515	в старину	1	1
516	именно язык	1	1
517	слова или	1	1
518	входит в	2	1
519	те или	1	1
520	образом если	1	1
521	мы на	1	1
522	искусства в	1	1
523	деле в	1	1
524	и мы	2	1
525	после этого	1	1
526	которая в	1	1
527	то увидим	1	1
528	известным образом	3	1
529	истории языка	1	1
530	все равно	4	1
531	показывает что	2	1
532	следует из	1	1
533	этого не	3	1
534	не всегда	2	1
535	для чего	1	1
536	фраза из	1	1
537	б не	1	1
538	строгом смысле	1	1
539	за предметы	1	1
540	это очевидно	1	1
541	легко будет	1	1
542	мысли что	4	1
543	слова что	1	1
544	во время	2	1
545	мысль а	1	1
546	таким же	1	1
547	и ее	1	1
548	последнее по	1	1
549	не зависит	1	1
550	в такой	1	1
551	не находит	1	1
552	как увидим	1	1
553	чем более	1	1
554	можно убедиться	1	1
555	соединение есть	1	1
556	отличающее ее	1	1
557	на первых	2	1
558	что я	5	1
559	от его	1	1
560	слове или	2	1
561	всякий раз	1	1
562	положим что	2	1
563	и звук	2	1
564	и той	2	1
565	внешняя форма	7	1
566	начнем с	1	1
567	друг другу	1	1
568	не звук	1	1
569	принимаемые нами	1	1
570	по крайней	5	1
571	научной мысли	1	1
572	важную роль	1	1
573	есть еще	3	1
574	не должно	1	1
575	того кто	1	1
576	зрения и	2	1
577	даже в	2	1
578	собою и	1	1
579	известных пределов	1	1
580	слово как	5	1
581	мною в	2	1
582	поэтического произведения	2	1
583	или что	3	1
584	что с	2	1
585	слово к	1	1
586	меня не	1	1
587	например не	2	1
588	уже из	1	1
589	ее с	1	1
590	первая половина	1	1
591	из предыдущего	1	1
592	тогда и	3	1
593	чем не	1	1
594	значение этого	1	1
595	не могло	1	1
596	если ему	1	1
597	существующие независимо	1	1
598	возможно и	1	1
599	на язык	1	1
600	тому содержанию	1	1
601	же время	5	1
602	вопросом об	1	1
603	такой случай	1	1
604	есть такой	1	1
605	слове и	5	1
606	во всем	1	1
607	это слово	4	1
608	и его	4	1
609	к работе	1	1
610	людьми не	1	1
611	целом и	1	1
612	каждый раз	2	1
613	содержания как	1	1
614	необходимости в	1	1
615	убеждения что	1	1
616	ни о	3	1
617	начиная с	1	1
618	формою и	1	1
619	вообще было	1	1
620	языке и	1	1
621	же самое	1	1
622	как для	1	1
623	качества и	1	1
624	ли что	1	1
625	достигнуть ясности	1	1
626	содержании это	1	1
627	особенности и	1	1
628	когда они	1	1
629	отказаться от	2	1
630	на это	4	1
631	приходит к	1	1
632	но только	2	1
633	образ предмета	2	1
634	от друга	1	1
635	свою очередь	3	1
636	это будет	1	1
637	связи со	1	1
638	без всякого	1	1
639	соединение впечатлений	1	1
640	то уже	1	1
641	уже потому	1	1
642	в собственном	2	1
643	представим себе	1	1
644	получает для	1	1
645	останавливаясь на	1	1
646	об отношении	4	1
647	группы и	1	1
648	не те	1	1
649	следовательно и	1	1
650	речи то	1	1
651	выражения и	1	1
652	до самого	1	1
653	все свое	1	1
654	каждого из	2	1
655	и каждый	1	1
656	труднее чем	1	1
657	можно только	2	1
658	это только	1	1
659	без сомнения	4	1
660	со всем	1	1
661	понятно что	1	1
662	силу того	1	1
663	о котором	1	1
664	в словах	3	1
665	остановимся на	1	1
666	нас и	1	1
667	в известной	1	1
668	не отличающее	1	1
669	но здесь	1	1
670	связанное с	2	1
671	разница между	3	1
672	содержание этого	1	1
673	сводится к	1	1
674	именно потому	1	1
675	искусства и	3	1
676	в речи	2	1
677	еще знание	1	1
678	все содержание	1	1
679	точно таким	1	1
680	образа как	3	1
681	одного из	1	1
682	одно то	1	1
683	в сфере	1	1
684	то тем	3	1
685	очевидно не	1	1
686	по этому	1	1
687	к нему	3	1
688	но он	1	1
689	первых порах	2	1
690	ее от	1	1
691	этому поводу	1	1
692	предмета а	3	1
693	материал не	1	1
694	крайней мере	5	1
695	них в	1	1
696	вслед за	3	1
697	слова оказывается	1	1
698	что бы	1	1
699	о предмете	2	1
700	общем смысле	1	1
701	вообще в	1	1
702	нами за	4	1
703	с нашей	1	1
704	слово может	5	1
705	что здесь	1	1
706	хорошо известно	1	1
707	каждая группа	1	1
708	себе еще	1	1
709	слово с	2	1
710	содержанию которое	1	1
711	в произношении	1	1
712	только одной	1	1
713	мы видим	2	1
714	время когда	1	1
715	одной из	2	1
716	с ними	1	1
717	в поэтическом	2	1
718	что даже	4	1
719	в себе	16	1
720	дает еще	1	1
721	словом и	5	1
722	в стороне	1	1
723	которое мы	2	1
724	и после	2	1
725	образа дает	1	1
726	в самое	1	1
727	образа в	4	1
728	как оно	1	1
729	который в	1	1
730	от них	2	1
731	образ как	4	1
732	нашего участия	1	1
733	что внутренняя	2	1
734	же и	3	1
735	нас с	1	1
736	не можем	3	1
737	имеет уже	1	1
738	видеть что	2	1
739	представить что	1	1
740	души животного	1	1
741	в виде	2	1
742	в начале	3	1
743	но самое	1	1
744	здесь же	1	1
745	отличным от	1	1
746	на ней	1	1
747	или даже	1	1
748	при помощи	1	1
749	его имени	1	1
750	на время	1	1
751	каждое отдельное	3	1
752	за ним	3	1
753	мы знаем	1	1
754	нуждаются в	1	1
755	для него	9	1
756	представить себе	3	1
757	иначе как	1	1
758	и со	1	1
759	в современном	1	1
760	никто не	3	1
761	с определенным	1	1
762	содержания а	1	1
763	то время	4	1
764	отношении к	2	1
765	но что	2	1
766	само по	3	1
767	в систему	1	1
768	каждый из	1	1
769	другому и	1	1
770	не говорит	1	1
771	к одной	3	1
772	образом что	1	1
773	указание на	2	1
774	друг от	1	1
775	еще ничего	1	1
776	с общим	2	1
777	свою мысль	2	1
778	со стороны	3	1
779	этого единства	2	1
780	что тем	1	1
781	дурные качества	1	1
782	по своим	1	1
783	только путем	1	1
784	труд и	1	1
785	такое же	3	1
786	могут иметь	1	1
787	через и	1	1
788	следовало бы	1	1
789	что для	4	1
790	противном случае	1	1
791	превращается в	1	1
792	слов а	1	1
793	деле может	1	1
794	нашей души	1	1
795	зависит от	6	1
796	самое слово	2	1
797	и непосредственно	1	1
798	форма кроме	1	1
799	нашей точки	1	1
800	не об	1	1
801	и слово	6	1
802	лишь тогда	2	1
803	формы слова	3	1
804	если не	4	1
805	сделать некоторые	1	1
806	слова имеют	1	1
807	как именно	1	1
808	или наоборот	1	1
809	не видит	1	1
810	впечатлений в	1	1
811	входить в	1	1
812	поэзия есть	2	1
813	и потому	4	1
814	в строгом	1	1
815	некотором внимании	1	1
816	к самому	1	1
817	так мы	1	1
818	следует помнить	1	1
819	который мы	1	1
820	дело нашей	1	1
821	этих словах	1	1
822	несколько раз	1	1
823	это возможно	1	1
824	мыслей не	1	1
825	таких условиях	1	1
826	слов в	2	1
827	образы принимаемые	1	1
828	форма в	4	1
829	в эту	1	1
830	исходя из	1	1
831	и было	1	1
832	том смысле	3	1
833	более сложных	1	1
834	указанием на	3	1
835	будет находиться	1	1
836	намек на	1	1
837	впрочем не	1	1
838	предметы и	1	1
839	с формою	1	1
840	читателя или	1	1
841	каждое из	2	1
842	имеет значение	6	1
843	в смысле	4	1
844	содержанием не	1	1
845	слове а	1	1
846	совокупность этих	1	1
847	это соединение	1	1
848	формы с	1	1
849	уже на	2	1
850	от той	1	1
851	мы тем	1	1
852	тем и	3	1
853	и от	4	1
854	только теперь	1	1
855	от мысли	1	1
856	это можно	3	1
857	всего что	1	1
858	от него	2	1
859	собственно говоря	2	1
860	же что	6	1
861	предметы существующие	1	1
862	или нет	1	1
863	во французском	1	1
864	может ли	1	1
865	слове как	2	1
866	же в	2	1
867	есть уже	11	1
868	давно уже	1	1
869	есть здесь	1	1
870	то вопрос	1	1
871	менее есть	1	1
872	несмотря на	2	1
873	нам не	1	1
874	я говорю	1	1
875	в народной	1	1
876	в свою	3	1
877	единства образа	2	1
878	между ними	1	1
879	а образ	2	1
880	в свой	2	1
881	например и	1	1
882	по одному	1	1
883	и наши	1	1
884	в последнем	3	1
885	возможным только	1	1
886	отдельное слово	5	1
887	части речи	1	1
888	находящихся в	1	1
889	есть и	1	1
890	от души	1	1
891	к этому	3	1
892	что то	1	1
893	при некотором	1	1
894	и вместе	3	1
895	уже есть	1	1
896	заметить что	3	1
897	а может	1	1
898	нельзя например	1	1
899	только не	2	1
900	и эта	1	1
901	понимать что	1	1
902	и содержанием	2	1
903	все что	4	1
904	смысле что	1	1
