N	2gram	Tiupa_Hudo_2	Istorich
390	вопрос и	1	1
391	одной из	3	1
392	только одно	1	1
393	она и	1	1
394	этой комнате	1	1
395	случае мы	1	1
396	соответствии с	3	1
397	берет на	1	1
398	а за	2	1
399	сложен и	1	1
400	которой он	1	1
401	для чего	1	1
402	чем в	1	1
403	отрицает наличие	1	1
404	ним же	1	1
405	и становится	2	1
406	старуха мать	1	1
407	и видит	2	1
408	в своей	6	1
409	этой связи	2	1
410	женщин и	1	1
411	в следующем	1	1
412	где мы	1	1
413	с точки	2	1
414	забыл о	1	1
415	вот он	4	1
416	она в	2	1
417	и цель	1	1
418	своего рода	16	1
419	с дочерью	1	1
420	на мысль	1	1
421	не могли	1	1
422	теперь я	1	1
423	по себе	1	1
424	называет его	2	1
425	же мы	1	1
426	сам он	2	1
427	из нас	2	1
428	самого начала	1	1
429	например не	1	1
430	того как	2	1
431	ее с	1	1
432	и остается	1	1
433	и сама	4	1
434	о них	3	1
435	на которых	1	1
436	для всего	1	1
437	а кто	1	1
438	то чего	1	1
439	казалось бы	6	1
440	в разных	1	1
441	это то	1	1
442	имеем дело	1	1
443	она уже	1	1
444	как она	1	1
445	такая же	1	1
446	на себе	1	1
447	меня и	1	1
448	тогда в	2	1
449	перед ним	1	1
450	лежит в	1	1
451	отличается от	1	1
452	об одном	1	1
453	еще яснее	1	1
454	с тайной	1	1
455	всего что	1	1
456	и тот	1	1
457	для героя	1	1
458	здесь каждый	1	1
459	тот и	1	1
460	платье с	1	1
461	и умер	1	1
462	приходит к	2	1
463	с ее	5	1
464	от друга	1	1
465	жизнью в	1	1
466	в ее	18	1
467	вместе со	2	1
468	однако напомним	1	1
469	жениха и	1	1
470	в себя	1	1
471	с самого	1	1
472	с возвращением	1	1
473	или нескольких	1	1
474	и сам	5	1
475	отдельные черточки	1	1
476	только через	1	1
477	можно было	3	1
478	он приносит	1	1
479	каждого из	1	1
480	во второй	2	1
481	за этими	2	1
482	является в	1	1
483	этой жизни	1	1
484	но иногда	1	1
485	и всякого	1	1
486	он сам	2	1
487	с ним	7	1
488	все те	2	1
489	смысле и	1	1
490	дом но	1	1
491	никак не	1	1
492	его тело	1	1
493	времени в	1	1
494	нечто иное	1	1
495	тем как	2	1
496	толстой в	1	1
497	тогда она	1	1
498	стороны жизнь	1	1
499	из своего	1	1
500	и только	2	1
501	по разным	1	1
502	соединении с	1	1
503	что бы	1	1
504	вернуться к	1	1
505	говорит в	2	1
506	оно и	1	1
507	о двух	2	1
508	ее то	1	1
509	и дело	1	1
510	за столом	1	1
511	хотя бы	2	1
512	и толстым	1	1
513	страх перед	2	1
514	который в	2	1
515	важный для	1	1
516	говорит только	1	1
517	видеть и	1	1
518	именно на	2	1
519	с нею	3	1
520	уже в	1	1
521	же из	1	1
522	с крылатыми	1	1
523	в нашей	1	1
524	в начале	1	1
525	с отцом	1	1
526	или даже	1	1
527	собой на	1	1
528	превращаются в	1	1
529	к своим	1	1
530	с какой	2	1
531	характерно что	3	1
532	что происходило	1	1
533	одно из	5	1
534	искать в	1	1
535	ко всей	1	1
536	могло бы	1	1
537	ты меня	1	1
538	объяснения в	1	1
539	тогда как	7	1
540	от того	1	1
541	это по	1	1
542	ее на	2	1
543	бы это	1	1
544	к двум	1	1
545	ребенка в	1	1
546	были бы	1	1
547	ней и	1	1
548	другого и	2	1
549	голову от	1	1
550	живой и	1	1
551	как у	2	1
552	где живет	1	1
553	говорит вот	1	1
554	или иначе	1	1
555	нас в	1	1
556	что человек	1	1
557	и тех	3	1
558	в соединении	1	1
559	такое же	1	1
560	с сыном	1	1
561	корову и	1	1
562	себя и	2	1
563	говорит о	4	1
564	однако в	2	1
565	этого персонажа	1	1
566	в соответствии	3	1
567	а на	1	1
568	которых мы	1	1
569	она может	2	1
570	не означает	1	1
571	жизнь в	2	1
572	долгое время	1	1
573	о чем	8	1
574	которого она	1	1
575	какая же	1	1
576	ей так	1	1
577	матерью а	1	1
578	она пошла	1	1
579	к себе	3	1
580	а так	1	1
581	жизнь ее	1	1
582	что за	1	1
583	это были	1	1
584	так или	1	1
585	чтобы заставить	1	1
586	тому как	4	1
587	глядите на	2	1
588	как бы	5	1
589	какой-нибудь одной	1	1
590	думать о	1	1
591	человек с	1	1
592	сам не	2	1
593	исходя из	1	1
594	возможность такого	1	1
595	дело здесь	1	1
596	что же	2	1
597	тенденция к	1	1
598	с этой	1	1
599	на другое	1	1
600	умирать и	1	1
601	про то	1	1
602	а когда	1	1
603	своей жизни	4	1
604	он слышит	1	1
605	только для	2	1
606	о его	2	1
607	все это	3	1
608	в один	1	1
609	но для	1	1
610	от матери	1	1
611	это уже	2	1
612	он видел	1	1
613	и думает	2	1
614	не существует	1	1
615	человек и	1	1
616	он себе	1	1
617	каждый год	1	1
618	но когда	1	1
619	с маской	1	1
620	у истоков	1	1
621	мы ничего	1	1
622	все они	3	1
623	по ходу	1	1
624	обстоит дело	1	1
625	на фоне	3	1
626	героя и	3	1
627	не знает	1	1
628	была бы	3	1
629	героя в	1	1
630	бы его	1	1
631	это и	1	1
632	из этого	1	1
633	перед нею	1	1
634	здесь кроется	1	1
635	принимает на	1	1
636	это так	1	1
637	но еще	2	1
638	и эта	2	1
639	это в	1	1
640	на лице	1	1
641	как на	2	1
642	в таком	1	1
643	том числе	1	1
644	об амуре	1	1
645	которая не	1	1
