N	2gram	Bakhtin_Pr_1	Tvorches
513	тому что	2	1
514	с раскольниковым	1	1
515	автора и	5	1
516	принцип изображения	1	1
517	одновременно в	1	1
518	братья карамазовы	1	1
519	сам достоевский	2	1
520	она не	5	1
521	герою в	1	1
522	процесса достоевского	1	1
523	художественные проблемы	2	1
524	дело в	1	1
525	она ни	1	1
526	на себе	2	1
527	всей их	1	1
528	героев и	6	1
529	точно так	2	1
530	одновременно все	1	1
531	творчества достоевского	7	1
532	которые были	3	1
533	но только	1	1
534	чем не	1	1
535	себе самом	6	1
536	письме к	1	1
537	этот тип	1	1
538	самой жизни	1	1
539	ибо не	2	1
540	с большой	1	1
541	и ивана	1	1
542	забывать о	1	1
543	эти связи	1	1
544	к ней	1	1
545	или его	1	1
546	сказать чего	1	1
547	у шекспира	1	1
548	и является	1	1
549	уже говорили	1	1
550	соня мармеладова	1	1
551	жизни как	1	1
552	героиней была	1	1
553	со своим	3	1
554	собственной личности	1	1
555	в сознании	2	1
556	не столь	1	1
557	как будто	3	1
558	героя а	4	1
559	именно потому	2	1
560	композиции у	1	1
561	в области	3	1
562	ему не	2	1
563	и несколько	1	1
564	записок из	3	1
565	и со	1	1
566	апеллирует к	1	1
567	у меня	1	1
568	представляется нам	2	1
569	в момент	1	1
570	не давая	1	1
571	к себе	2	1
572	случайно и	1	1
573	не могут	6	1
574	во все	3	1
575	и вполне	2	1
576	лежит в	1	1
577	которого я	1	1
578	лишена завершающего	1	1
579	как только	1	1
580	и поступков	2	1
581	как личность	1	1
582	является одним	1	1
583	к тому	1	1
584	что оно	1	1
585	всего что	1	1
586	бы он	1	1
587	с алешей	1	1
588	нам буквально	1	1
589	завершающего слова	1	1
590	активности в	1	1
591	на это	1	1
592	если же	2	1
593	соответственно этому	1	1
594	быть назван	1	1
595	его романах	1	1
596	в применении	1	1
597	должен быть	1	1
598	для себя	2	1
599	героя для	1	1
600	представляют собой	1	1
601	как мы	5	1
602	у себя	3	1
603	но при	1	1
604	в структуре	1	1
605	характер и	1	1
606	сочетается с	3	1
607	своих романов	1	1
608	только то	3	1
609	в себя	3	1
610	с самого	2	1
611	то время	2	1
612	в пределах	9	1
613	этот роман	1	1
614	великих художников	1	1
615	о тех	1	1
616	этот период	1	1
617	сознаний в	5	1
618	его героев	5	1
619	действительности он	1	1
620	ценные наблюдения	2	1
621	развития в	1	1
622	в изображении	2	1
623	во второй	1	1
624	с героем	1	1
625	является в	1	1
626	поэтому в	2	1
627	был не	1	1
628	и лишена	1	1
629	форме в	1	1
630	в построении	5	1
631	о нем	11	1
632	и здесь	3	1
633	жизни при	1	1
634	на вопрос	2	1
635	это объясняется	1	1
636	не выступает	1	1
637	второй план	1	1
638	и ставит	1	1
639	утверждает что	1	1
640	лишь в	3	1
641	его героиней	1	1
642	буквально нечего	1	1
643	от автора	3	1
644	важно не	1	1
645	в драме	5	1
646	а потому	2	1
647	находит свое	1	1
648	героя он	1	1
649	непосредственно в	2	1
650	романа в	4	1
651	выше в	1	1
652	в художественной	2	1
653	построении образов	1	1
654	нем и	1	1
655	как она	1	1
656	от всех	1	1
657	условия для	1	1
658	совершенно новый	1	1
659	известном смысле	1	1
660	образом как	1	1
661	обессилена и	1	1
662	и одновременно	3	1
663	художественного изображения	1	1
664	и этических	1	1
665	мне кажется	1	1
666	конце своей	1	1
667	пришел к	1	1
668	ли он	2	1
669	была для	1	1
670	их объективного	1	1
671	то в	1	1
672	даже если	1	1
673	то он	3	1
674	образа с	1	1
675	который в	1	1
676	приходит в	1	1
677	он действует	1	1
678	на мир	8	1
679	том чтобы	1	1
680	нелепо и	1	1
681	не то	1	1
682	произведений достоевского	7	1
683	прямо не	1	1
684	его он	1	1
685	с трагедией	1	1
686	вот что	2	1
687	литературы в	1	1
688	не можем	1	1
689	не находим	1	1
690	в большинстве	2	1
691	жизнь идеи	2	1
692	в журнале	1	1
693	друг за	1	1
694	и вновь	1	1
695	является не	3	1
696	на этих	1	1
697	здесь же	1	1
698	не из	2	1
699	не дает	3	1
700	участие в	1	1
701	достоевский так	1	1
702	самом как	1	1
703	мир в	2	1
704	в снах	1	1
705	был бы	5	1
706	и их	2	1
707	элементов романа	1	1
708	в письме	1	1
709	достоевского его	2	1
710	нечего сказать	2	1
711	сами по	3	1
712	отличен от	1	1
713	при всей	1	1
714	не о	1	1
715	замысла к	1	1
716	бытия и	1	1
717	есть его	1	1
718	суда в	1	1
719	и никогда	1	1
720	как раз	4	1
721	достоевского является	1	1
722	автора как	3	1
723	достоевский и	2	1
724	же это	1	1
725	и герои	1	1
726	что и	5	1
727	со стороны	2	1
728	даже не	1	1
729	он живет	1	1
730	героев но	1	1
731	в высшей	1	1
732	героев с	1	1
733	для героев	1	1
734	если достоевский	2	1
735	проблемы поэтики	1	1
736	например пушкинский	1	1
737	хоть и	1	1
738	знал бы	1	1
739	его с	1	1
740	нет эта	1	1
741	поэтики достоевского	8	1
742	что для	2	1
743	и люди	1	1
744	позиция автора	1	1
745	нужно сказать	1	1
746	мир а	1	1
747	его смерти	1	1
748	герое записок	1	1
749	с большей	1	1
750	не между	1	1
751	так это	1	1
752	автора достоевского	1	1
753	сам себе	1	1
754	одну из	1	1
755	планы и	1	1
756	и шекспира	1	1
757	и исторической	1	1
758	самого начала	3	1
759	всегда и	1	1
760	жизнь в	1	1
761	под влиянием	1	1
762	к сознанию	1	1
763	и имеет	1	1
764	является его	1	1
765	и она	1	1
766	эти слова	1	1
767	автора с	1	1
768	изображает не	1	1
769	только его	1	1
770	достоевского более	1	1
771	за другом	1	1
772	образа героя	3	1
773	нет ни	2	1
774	наказание это	1	1
775	предисловии к	1	1
776	он говорит	2	1
777	целом ряде	1	1
778	что за	1	1
779	не он	1	1
780	такого рода	1	1
781	к окончательному	1	1
782	что весь	1	1
783	что же	1	1
784	достоевского именно	1	1
785	более широкое	1	1
786	достоевский сумел	1	1
787	оставляет за	1	1
788	у ивана	2	1
789	и наглядно	1	1
790	своего времени	2	1
791	вы мне	1	1
792	на свете	1	1
793	мысль с	1	1
794	этого слова	2	1
795	восприятие в	1	1
796	в вас	3	1
797	оценки и	1	1
798	гроссман в	1	1
799	отличается от	2	1
800	в самую	1	1
801	ничего кроме	1	1
802	глубокое и	3	1
803	свое последнее	1	1
804	вообще все	1	1
805	писал в	1	1
806	под названием	1	1
807	в книге	3	1
808	с автором	1	1
809	и для	3	1
810	достоевский как	2	1
811	должна была	4	1
812	и человек	1	1
813	этот принцип	3	1
814	раскольников и	2	1
815	мы только	1	1
816	к автору	1	1
817	такое понимание	1	1
818	в результате	4	1
819	человек и	2	1
820	достоевского осуществляется	1	1
821	бы заранее	1	1
822	себя самого	4	1
823	ее и	1	1
824	для нас	3	1
825	писателя не	1	1
826	среды в	1	1
827	будто бы	1	1
828	действительной жизни	1	1
829	чертами в	1	1
830	достоевского она	1	1
831	тот же	2	1
832	в полифоническом	2	1
833	отношении к	2	1
834	и превращается	1	1
835	не есть	1	1
836	в новый	1	1
837	по поводу	1	1
838	и сила	1	1
839	может и	1	1
840	а о	1	1
841	о своем	1	1
842	героя только	1	1
843	достоевский заставляет	2	1
844	между ними	2	1
845	с ней	1	1
846	не знает	1	1
847	людях и	1	1
848	сказать что	5	1
849	только как	1	1
850	была бы	2	1
851	совершенно не	1	1
852	характер композиции	1	1
853	зрения извне	1	1
854	капитализм и	1	1
855	или иного	1	1
856	его именно	1	1
857	и повести	1	1
858	огромное значение	1	1
859	ни был	1	1
860	в голову	1	1
861	и другие	2	1
862	определение романа	2	1
863	как на	2	1
