N	2gram	Bakhtin_Pr_1	Analitik
403	нуждающейся в	1	1
404	если он	1	1
405	случайно и	1	1
406	эмоционально-волевых реакций	1	1
407	под вопросом	1	1
408	отличается от	2	1
409	же самое	2	1
410	должны быть	4	1
411	так она	1	1
412	как человек	1	1
413	анализа в	1	1
414	объект и	4	1
415	говоря словами	1	1
416	его художественной	1	1
417	в применении	3	1
418	композиции в	1	1
419	некоторой степени	1	1
420	и о	5	1
421	на материал	2	1
422	в виду	4	1
423	свою очередь	1	1
424	в ее	4	1
425	самим собою	2	1
426	могут и	1	1
427	характер и	1	1
428	отвлечься от	1	1
429	не возникает	1	1
430	в совершенно	1	1
431	однако эта	1	1
432	и исторически	1	1
433	связан с	1	1
434	поэтому в	2	1
435	автора к	1	1
436	и здесь	2	1
437	в другом	2	1
438	и выглядит	1	1
439	нашем случае	1	1
440	и что	2	1
441	в которую	1	1
442	к нему	10	1
443	с его	2	1
444	или иначе	1	1
445	от них	2	1
446	комедии и	1	1
447	главы как	1	1
448	личности героя	1	1
449	автор как	2	1
450	ибо и	1	1
451	и взаимодействия	1	1
452	непосредственно в	1	1
453	них в	1	1
454	к личности	2	1
455	как конститутивный	2	1
456	есть вне	1	1
457	что здесь	1	1
458	дело с	6	1
459	нуждается в	2	1
460	в какой	2	1
461	хотя бы	4	1
462	к их	1	1
463	который в	1	1
464	между этими	1	1
465	и ее	2	1
466	все они	5	1
467	форма может	1	1
468	человека с	1	1
469	этот вопрос	1	1
470	вопроса о	3	1
471	единство всех	1	1
472	в начале	2	1
473	впечатления то	1	1
474	мышления и	1	1
475	его и	1	1
476	проникает в	2	1
477	который как	1	1
478	слова в	7	1
479	сами по	1	1
480	к ним	1	1
481	может служить	1	1
482	себе и	1	1
483	как его	3	1
484	дело и	5	1
485	которые могут	2	1
486	образом не	1	1
487	бы ничего	2	1
488	глубине и	1	1
489	определить и	1	1
490	мы это	1	1
491	с другим	1	1
492	на ее	3	1
493	миру и	2	1
494	в свою	2	1
495	характерно для	2	1
496	себя и	3	1
497	исходит из	1	1
498	обратиться к	1	1
499	противном случае	3	1
500	читателю и	1	1
501	и эстетического	3	1
502	более того	4	1
503	есть лишь	3	1
504	композиционной организации	2	1
505	в связи	2	1
506	мире в	1	1
507	было в	1	1
508	но оно	1	1
509	художественное значение	1	1
510	субъектами и	1	1
511	до этого	1	1
512	смысла не	1	1
513	и потому	4	1
514	только его	3	1
515	однако для	1	1
516	не становясь	1	1
517	его личной	1	1
518	и нисколько	1	1
519	для обозначения	1	1
520	который мы	1	1
521	позволил бы	1	1
522	в тех	3	1
523	становится собственно	1	1
524	здесь совершенно	3	1
525	и всей	1	1
526	эстетическое видение	1	1
527	стороны и	1	1
528	да и	3	1
529	своей эстетической	1	1
530	том смысле	1	1
531	слова и	3	1
532	и звучит	1	1
533	на которой	1	1
534	получает от	2	1
535	с этими	1	1
536	научного мышления	1	1
537	эстетическим объектом	5	1
538	не является	3	1
539	за его	3	1
540	известной степени	4	1
541	освобождаясь от	1	1
542	целом как	1	1
543	его не	2	1
544	число композиционных	1	1
545	всякой эстетической	1	1
546	вне нас	1	1
547	но отнюдь	7	1
548	самого внешнего	1	1
549	себя самого	4	1
550	к счастью	1	1
551	для нас	1	1
552	от него	3	1
553	к этой	1	1
554	и как	8	1
555	мы должны	2	1
556	ведь есть	1	1
557	необходимое для	1	1
558	ни к	2	1
559	но это	3	1
560	только что	1	1
561	все остальные	1	1
562	в равной	2	1
563	могли быть	1	1
564	отношении к	1	1
565	своей есть	1	1
566	может и	4	1
567	а о	1	1
568	слово в	2	1
569	в романе	4	1
570	отношением к	1	1
571	совершенно не	7	1
572	быть признано	1	1
573	факторы художественного	1	1
574	не что	1	1
575	из этого	1	1
576	языка то	1	1
577	ее нет	1	1
578	в свое	1	1
579	ли он	1	1
580	есть то	1	1
581	эстетического бытия	2	1
582	это в	1	1
583	значение в	1	1
584	смысле что	1	1
