N	2gram	Bakhtin_Fr_1	Problema
203	ничего не	3	2
204	при всем	1	2
205	именно она	1	2
206	по своей	3	2
207	тем что	1	2
208	в области	7	2
209	не могут	3	2
210	это конечно	1	2
211	ли не	1	2
212	к тому	2	2
213	как мы	6	2
214	которого мы	2	2
215	значительной мере	2	2
216	без всякого	1	2
217	всей своей	1	2
218	как с	1	2
219	можно было	1	2
220	здесь как	1	2
221	он был	2	2
222	нас и	1	2
223	по себе	1	2
224	в глаза	1	2
225	в значительной	6	2
226	и натиска	1	2
227	между тем	5	2
228	от них	1	2
229	и только	1	2
230	здесь в	8	2
231	образом как	1	2
232	ли он	1	2
233	в какой	1	2
234	есть в	5	2
235	конечно не	1	2
236	уже в	1	2
237	и они	1	2
238	из них	4	2
239	земли и	5	2
240	всяком случае	1	2
241	людей не	1	2
242	и человека	2	2
243	до сих	4	2
244	стороны он	1	2
245	что не	2	2
246	и люди	1	2
247	то и	1	2
248	мы и	3	2
249	человеческой жизни	1	2
250	него не	1	2
251	мог быть	1	2
252	и живет	1	2
253	эта идея	1	2
254	рода и	1	2
255	он говорит	1	2
256	наряду с	2	2
257	да и	2	2
258	в мир	2	2
259	чем иным	1	2
260	бросается в	1	2
261	в это	2	2
262	сих пор	4	2
263	только для	1	2
264	но для	3	2
265	один из	1	2
266	тех или	1	2
267	это уже	4	2
268	этот образ	1	2
269	мира и	4	2
270	себя самого	1	2
271	всякого рода	1	2
272	в большей	5	2
273	хотя бы	1	2
274	из тех	2	2
275	отношению к	1	2
276	в заключение	2	2
277	жизни и	7	2
278	но еще	1	2
279	к этому	1	2
280	во всяком	1	2
281	все что	1	2
282	том числе	10	2
283	они не	1	2
284	то на	1	1
285	отношения к	2	1
286	в обычном	3	1
287	xvii века	4	1
288	на самом	6	1
289	тех же	1	1
290	это и	1	1
291	так у	1	1
292	мы встречаем	1	1
293	человеческой души	1	1
294	не находит	1	1
295	имея в	1	1
296	значение но	1	1
297	в их	4	1
298	мы уже	12	1
299	а как	1	1
300	и была	1	1
301	он знает	1	1
302	их с	1	1
303	тоже можно	1	1
304	не вполне	2	1
305	жизни как	3	1
306	и ее	1	1
307	они были	6	1
308	и самой	1	1
309	начала в	4	1
310	подчеркиванием их	1	1
311	жизни это	1	1
312	и понятия	1	1
313	в xix	1	1
314	на кого	1	1
315	время в	2	1
316	с его	5	1
317	начале и	1	1
318	и всего	1	1
319	бы в	1	1
320	же она	1	1
321	что было	1	1
322	в план	1	1
323	или иное	1	1
324	в свои	1	1
325	только путем	1	1
326	которые не	1	1
327	о необходимости	2	1
328	с этим	1	1
329	для всех	1	1
330	и нарочито	1	1
331	это был	1	1
332	что по	1	1
333	и наконец	2	1
334	и превращается	1	1
335	его к	2	1
336	в этот	1	1
337	тон и	1	1
338	поэтому он	1	1
339	для которого	1	1
340	эту идею	1	1
341	и животных	1	1
342	чуть ли	1	1
343	в нашем	1	1
344	из этих	2	1
345	в тех	3	1
346	имеем в	1	1
347	но на	3	1
348	и если	1	1
349	вообще не	1	1
350	главным образом	6	1
351	она становится	1	1
352	всех этих	8	1
353	же это	1	1
354	и вот	2	1
355	этого мотива	1	1
356	не могли	1	1
357	и по	2	1
358	так например	2	1
359	шлегель в	1	1
360	мифологии и	1	1
361	себя и	1	1
362	на всю	4	1
363	они должны	1	1
364	ним в	1	1
365	их и	1	1
366	всех форм	1	1
367	времени и	6	1
368	времени в	1	1
369	чисто литературной	1	1
370	входит в	4	1
371	всех народов	1	1
372	человечества но	1	1
373	и дает	1	1
374	весь мир	3	1
375	тела в	11	1
376	его у	1	1
377	были в	2	1
378	такой же	1	1
379	на первый	1	1
380	не выдерживает	1	1
381	первая из	1	1
382	и при	1	1
383	мире с	1	1
384	что такое	1	1
385	почти не	1	1
386	древних греков	1	1
387	не столько	1	1
388	большей степени	1	1
389	первым и	1	1
390	жизни с	1	1
391	своего рода	1	1
392	для всякого	1	1
393	на рубеже	1	1
394	которой они	1	1
395	смысле а	1	1
396	все это	9	1
397	без всяких	1	1
398	их в	2	1
399	человеческое сознание	1	1
400	где нет	1	1
401	радости и	2	1
402	вместе со	1	1
403	возвращается к	1	1
404	намека на	1	1
405	ни были	1	1
406	даже в	3	1
407	мы встречаемся	1	1
408	и очень	2	1
409	что мотив	1	1
410	можно ли	1	1
411	чтобы освободиться	1	1
412	вплоть до	1	1
413	тем самым	1	1
414	xviii века	2	1
415	с которой	1	1
416	мысли в	1	1
417	о чем	1	1
418	на котором	3	1
419	в xx	1	1
420	противоречии с	1	1
421	которого он	1	1
422	совершенно правильно	1	1
423	для всего	1	1
424	из него	1	1
425	нет места	1	1
426	все свои	1	1
427	не видели	1	1
428	и весь	1	1
429	же время	1	1
430	них мы	1	1
431	во всем	2	1
432	всей жизни	1	1
433	со своим	1	1
434	мотив очень	1	1
435	xvii и	2	1
436	до того	1	1
437	смерть здесь	2	1
438	не потому	1	1
439	к себе	2	1
440	с разными	1	1
441	есть из	1	1
442	в состав	1	1
443	кого не	1	1
444	и пародийного	1	1
445	той или	5	1
446	свое значение	1	1
447	в очень	1	1
448	одно но	1	1
449	на это	1	1
450	где он	1	1
451	она не	1	1
452	бы ни	2	1
453	и это	2	1
454	это снижение	1	1
455	он вовсе	1	1
456	и образ	1	1
457	быть никакой	1	1
458	то или	1	1
459	и этим	2	1
460	и образа	1	1
461	для нового	1	1
462	людей он	1	1
463	признаки его	1	1
464	те же	1	1
465	отсюда и	1	1
466	здесь нет	1	1
467	к самой	1	1
468	это только	1	1
469	но у	2	1
470	он смотрит	1	1
471	поэтому в	2	1
472	преимущественно в	3	1
473	со стороны	1	1
474	других местах	1	1
475	сводится к	1	1
476	и здесь	3	1
477	в работе	1	1
478	нашей работы	6	1
479	в риме	2	1
480	его жизни	1	1
481	даже у	1	1
482	утверждает что	1	1
483	людей как	1	1
484	второй половины	3	1
485	мы понимаем	1	1
486	упоминали выше	1	1
487	науке и	1	1
488	должно было	1	1
489	и просвещения	1	1
490	дать общую	1	1
491	которых они	1	1
492	вся эта	3	1
493	есть с	1	1
494	и следовательно	1	1
495	не зная	1	1
496	наконец и	1	1
497	но с	2	1
498	в новой	1	1
499	к рождению	1	1
500	одной из	1	1
501	умереть чтобы	1	1
502	этот вопрос	2	1
503	и так	2	1
504	и такое	1	1
505	во времени	1	1
506	что нам	1	1
507	в теле	1	1
508	этого достаточно	1	1
509	плодородия и	1	1
510	античности и	2	1
511	же и	1	1
512	в большинстве	2	1
513	только на	2	1
514	стоит на	1	1
515	на этих	1	1
516	здесь же	1	1
517	большинстве случаев	2	1
518	и других	3	1
519	называет его	2	1
520	основные мотивы	1	1
521	за ним	1	1
522	здесь мы	1	1
523	был бы	1	1
524	одно из	6	1
525	стоит и	1	1
526	не для	2	1
527	дана здесь	2	1
528	тому же	1	1
529	к ним	1	1
530	не о	1	1
531	в средневековом	4	1
532	золотого века	3	1
533	этом отношении	3	1
534	от того	2	1
535	дошедших до	2	1
536	в форме	3	1
537	встречаемся с	1	1
538	разработан в	1	1
539	средних веков	3	1
540	момент в	1	1
541	нет и	2	1
542	именно как	1	1
543	не были	3	1
544	без всякой	1	1
545	выступает как	1	1
546	или иной	5	1
547	вовсе и	1	1
548	народного творчества	2	1
549	на людей	1	1
550	и др	24	1
551	старое и	1	1
552	только по	1	1
553	превращается в	5	1
554	не было	1	1
555	и стал	1	1
556	а на	1	1
557	он только	1	1
558	до конца	2	1
559	и самый	2	1
560	не на	1	1
561	однако и	1	1
562	являются носителями	1	1
563	людьми и	2	1
564	и вовсе	3	1
565	на этой	3	1
566	на фоне	3	1
567	но оно	1	1
568	и она	1	1
569	все основные	1	1
570	заслуг и	1	1
571	и потому	10	1
572	как это	1	1
573	из которых	1	1
574	xix века	5	1
575	и глубоко	2	1
576	предисловии к	1	1
577	этого типа	1	1
578	и довольно	1	1
579	есть на	1	1
580	поздней античности	2	1
581	могут быть	2	1
582	в литературе	6	1
583	что одним	1	1
584	там где	1	1
585	и судьбы	2	1
586	но исторически	1	1
587	на свете	1	1
588	среди этих	1	1
589	чисто человеческими	1	1
590	и всех	1	1
591	и смерти	1	1
592	смотрит и	1	1
593	но это	3	1
594	между прочим	2	1
595	числе и	7	1
596	в полном	1	1
597	которые были	1	1
598	под влиянием	1	1
599	в более	3	1
600	он спустился	1	1
601	в мировой	1	1
602	творчество и	1	1
603	и от	2	1
604	ее но	1	1
605	искусства и	6	1
606	которого они	2	1
607	от него	2	1
608	но зато	1	1
609	не носят	1	1
610	от всякого	2	1
611	здесь только	2	1
612	с ними	1	1
613	ли на	1	1
614	а о	1	1
615	всего мира	2	1
616	в романе	2	1
617	с ней	1	1
618	от своего	2	1
619	этот же	1	1
620	и xviii	2	1
621	огромное значение	1	1
622	просто не	1	1
623	в искусстве	3	1
624	в своих	5	1
625	это в	4	1
626	им и	1	1
