N	2gram	Bakhtin_Pr_1	Myshleni
137	то время	1	4
138	не могут	6	4
139	точек зрения	3	4
140	с другой	3	4
141	именно в	5	4
142	к которому	1	4
143	на этот	2	4
144	зависит от	1	4
145	что мы	1	4
146	тому как	3	4
147	в состоянии	1	4
148	далеко за	1	4
149	с этой	2	4
150	в целом	6	4
151	мы видим	2	4
152	в результате	4	4
153	бы в	3	4
154	в свою	1	4
155	речи как	1	4
156	этой точки	1	4
157	функции в	1	3
158	самом деле	6	3
159	это и	5	3
160	в первом	1	3
161	отношения между	1	3
162	с таким	1	3
163	мы не	1	3
164	и чужого	1	3
165	он может	3	3
166	но как	3	3
167	ответ на	1	3
168	с этим	2	3
169	все же	9	3
170	сознания в	1	3
171	как уже	1	3
172	и как	7	3
173	в действительности	1	3
174	то в	1	3
175	он в	3	3
176	чем его	1	3
177	что должно	1	3
178	как с	1	3
179	на этом	1	3
180	мы видели	1	3
181	восприятия и	1	3
182	таким же	3	3
183	в их	3	3
184	сих пор	2	3
185	из которых	2	3
186	до конца	8	3
187	в смысле	2	3
188	но что	1	3
189	только не	1	3
190	и его	14	3
191	связи с	2	3
192	свою очередь	1	3
193	в себя	3	3
194	переход к	1	3
195	и с	4	3
196	вот почему	1	3
197	никак не	2	3
198	до сих	2	3
199	к нему	6	3
200	а потому	2	3
201	что и	4	3
202	в лучшем	2	3
203	одной из	1	3
204	между тем	5	3
205	его и	2	3
206	в одном	10	3
207	а в	7	3
208	от того	4	3
209	перейти к	1	3
210	прежде всего	7	3
211	не на	4	3
212	в частности	1	3
213	чем в	2	3
214	по существу	3	3
215	потому и	1	3
216	этом случае	1	3
217	но это	4	3
218	одного и	1	3
219	для разрешения	1	3
220	к его	1	3
221	мысли но	1	3
222	как на	3	3
223	к этой	1	3
224	ее в	1	3
225	к этому	1	3
226	они не	4	3
227	отношения к	3	2
228	не должны	1	2
229	одним из	6	2
230	же по	1	2
231	нам кажется	2	2
232	исходит из	1	2
233	в зависимости	5	2
234	их и	1	2
235	совершенно в	1	2
236	совпадает с	2	2
237	на свою	1	2
238	на практике	1	2
239	я не	3	2
240	зависимости от	5	2
241	основе этого	1	2
242	в ней	2	2
243	на их	1	2
244	во всех	1	2
245	что я	1	2
246	что было	4	2
247	которые не	1	2
248	его на	2	2
249	стороны и	1	2
250	свою внутреннюю	1	2
251	и к	2	2
252	поэтому он	1	2
253	бы сказать	1	2
254	то и	2	2
255	он делает	1	2
256	нами в	2	2
257	в случае	1	2
258	на его	2	2
259	что она	6	2
260	что сказать	1	2
261	к одному	1	2
262	и единство	2	2
263	мысли как	1	2
264	одному и	1	2
265	но все	5	2
266	в совершенно	1	2
267	те же	2	2
268	которая как	1	2
269	не совпадает	1	2
270	в жизни	2	2
271	в них	3	2
272	мы пытались	1	2
273	в высшей	1	2
274	все равно	1	2
275	в плоскость	3	2
276	же самый	1	2
277	во второй	1	2
278	в своей	8	2
279	в котором	2	2
280	к предмету	1	2
281	как совокупность	1	2
282	иначе как	1	2
283	должны были	1	2
284	значение для	1	2
285	друг другу	2	2
286	все это	6	2
287	их в	4	2
288	же мы	1	2
289	но они	2	2
290	высшей степени	1	2
291	он еще	1	2
292	но только	1	2
293	речи он	1	2
294	эти связи	1	2
295	ничто не	1	2
296	то это	1	2
297	и здесь	3	2
298	в момент	1	2
299	лежит в	1	2
300	должны быть	1	2
301	не способен	1	2
302	знает что	1	2
303	для его	3	2
304	иной чем	1	2
305	в виду	1	2
306	но при	1	2
307	точками зрения	2	2
308	в истории	2	2
309	что у	1	2
310	в плоскости	4	2
311	это осознание	1	2
312	находится в	2	2
313	именно потому	2	2
314	образом в	1	2
315	его в	6	2
316	тем или	2	2
317	говорит он	6	2
318	типичное для	1	2
319	по типу	1	2
320	в первой	2	2
321	ни одного	2	2
322	в единстве	6	2
323	в неразрывной	1	2
324	же в	2	2
325	эти же	1	2
326	но с	3	2
327	является не	2	2
328	не дает	3	2
329	из них	1	2
330	эти три	1	2
331	вовсе не	7	2
332	к ним	1	2
333	само по	3	2
334	как будто	3	2
335	быть совершенно	1	2
336	и даже	2	2
337	а с	1	2
338	себя и	2	2
339	только к	1	2
340	что для	1	2
341	у нас	1	2
342	развитии и	1	2
343	на который	1	2
344	ни на	1	2
345	и потому	6	2
346	сознание и	5	2
347	и от	2	2
348	благодаря этому	2	2
349	является для	2	2
350	чтобы сделать	1	2
351	в более	1	2
352	и другими	1	2
353	сознания и	5	2
354	или иным	1	2
355	совершенно иной	1	2
356	и другие	1	2
357	и становятся	1	2
358	другой стороны	3	2
359	совершенно не	1	2
360	жизни и	2	2
361	из плоскости	1	2
362	в своих	3	2
363	во всяком	5	2
364	все что	3	2
365	и наиболее	1	1
366	эта новая	1	1
367	смысле слова	1	1
368	лежат в	1	1
369	например в	3	1
370	в движение	1	1
371	относится и	1	1
372	словом как	1	1
373	переходит к	2	1
374	в тех	1	1
375	проблемы в	1	1
376	на самом	5	1
377	своими собственными	1	1
378	к другому	2	1
379	из его	2	1
380	проблему и	1	1
381	и больше	1	1
382	и должен	1	1
383	мы уже	2	1
384	для своего	2	1
385	мы имеем	1	1
386	предметом его	2	1
387	на первом	1	1
388	теперь мы	1	1
389	и о	5	1
390	и новые	1	1
391	на эти	1	1
392	это делали	1	1
393	он действует	1	1
394	который был	1	1
395	этапы развития	1	1
396	как во	1	1
397	самого говорящего	1	1
398	раскрытие и	1	1
399	в полной	1	1
400	но уже	1	1
401	и ее	2	1
402	исследования но	1	1
403	же что	5	1
404	быть понято	1	1
405	материала на	1	1
406	которые он	1	1
407	он сам	3	1
408	первый план	1	1
409	бы то	2	1
410	от детей	1	1
411	является таким	1	1
412	с его	9	1
413	в ее	1	1
414	друг к	1	1
415	учителя и	1	1
416	были не	1	1
417	ни одна	1	1
418	независимо от	1	1
419	является один	1	1
420	что именно	1	1
421	сознания нам	1	1
422	то чем	3	1
423	как к	3	1
424	построения целого	1	1
425	как нам	1	1
426	перед нами	5	1
427	кроме того	3	1
428	чего нет	1	1
429	нового не	1	1
430	и понимания	3	1
431	она так	2	1
432	и наконец	4	1
433	и каждое	1	1
434	более или	1	1
435	в себе	7	1
436	за собой	1	1
437	ним как	1	1
438	второго порядка	2	1
439	сказать по	1	1
440	из самых	1	1
441	не приходится	1	1
442	точку зрения	6	1
443	что это	1	1
444	формы в	1	1
445	в нашем	1	1
446	думаем что	1	1
447	на трех	1	1
448	не возникает	2	1
449	другом случае	1	1
450	имеем в	1	1
451	но на	1	1
452	так сказать	4	1
453	мысли у	1	1
454	к миру	1	1
455	сформулировать эти	1	1
456	к некоторому	1	1
457	не как	14	1
458	ни были	2	1
459	к каждому	1	1
460	еще мало	1	1
461	в плане	5	1
462	не делая	1	1
463	смысле как	1	1
464	и независимо	1	1
465	прежде чем	1	1
466	или иных	1	1
467	к очень	1	1
468	одно и	1	1
469	от нее	1	1
470	в каждом	8	1
471	здесь мы	2	1
472	для всей	1	1
473	тем же	1	1
474	осталась не	1	1
475	об этом	1	1
476	к другу	1	1
477	полной мере	1	1
478	зрения на	7	1
479	и менее	1	1
480	лишь в	1	1
481	входит в	7	1
482	и других	1	1
483	всеми своими	2	1
484	может стать	1	1
485	этом смысле	10	1
486	времени что	1	1
487	решения но	1	1
488	приходит в	1	1
489	и этим	3	1
490	оно как	1	1
491	ни в	3	1
492	рядом с	14	1
493	части нашей	1	1
494	пути как	1	1
495	его сознании	1	1
496	и уже	2	1
497	всегда и	1	1
498	несмотря на	6	1
499	как целое	2	1
500	системе как	1	1
501	как таковой	2	1
502	нисколько не	2	1
503	со всей	1	1
504	на первый	1	1
505	места в	1	1
506	в связь	1	1
507	дело таким	1	1
508	сказать так	1	1
509	сознания но	2	1
510	взгляд на	1	1
511	же это	1	1
512	единства сознания	1	1
513	и благодаря	2	1
514	знает и	1	1
515	место в	1	1
516	не столько	1	1
517	он принимает	1	1
518	они уже	3	1
519	что говорит	1	1
520	не путем	1	1
521	то каждый	1	1
522	его действия	1	1
523	в основном	1	1
524	является только	1	1
525	самую существенную	1	1
526	образом и	1	1
527	однако в	2	1
528	отдельные звенья	1	1
529	и самостоятельность	2	1
530	спонтанно и	1	1
531	бывает в	1	1
532	как можно	2	1
533	с которой	2	1
534	она не	7	1
535	другом но	1	1
536	есть нечто	1	1
537	отличается от	3	1
538	только из	1	1
539	другие он	1	1
540	и притом	1	1
541	к этим	2	1
542	и сама	1	1
543	как его	1	1
544	которого он	1	1
545	иметь в	1	1
546	в структуре	2	1
547	не могло	1	1
548	из него	1	1
549	на котором	3	1
550	не разрешает	1	1
551	мысль чтобы	1	1
552	в самой	6	1
553	такова что	1	1
554	всего на	1	1
555	они являются	1	1
556	того в	1	1
557	относится к	1	1
558	наоборот он	1	1
559	уже говорили	1	1
560	плоскости в	1	1
561	в сознании	2	1
562	принять этот	1	1
563	его собственную	1	1
564	входят в	2	1
565	уже и	2	1
566	так то	1	1
567	над ним	1	1
568	в каком	1	1
569	вот в	1	1
570	представляется нам	2	1
571	в духе	3	1
572	из самого	2	1
573	для такого	1	1
574	самом предмете	1	1
575	столько в	1	1
576	предмете но	1	1
577	является своеобразным	1	1
578	но из	1	1
579	вывод из	2	1
580	если же	3	1
581	и он	1	1
582	самостоятельным и	1	1
583	где он	1	1
584	для себя	2	1
585	они вовсе	1	1
586	то во	1	1
587	не показал	1	1
588	первом месте	1	1
589	не существует	1	1
590	следовательно в	1	1
591	только при	1	1
592	от внешней	1	1
593	мы думаем	1	1
594	они ни	2	1
595	глубоки они	1	1
596	только то	3	1
597	сохраняет свою	1	1
598	и совершенно	1	1
599	до самого	1	1
600	которая была	1	1
601	остается только	1	1
602	этого принципа	1	1
603	строго говоря	1	1
604	для этого	1	1
605	единство сознания	2	1
606	к одной	1	1
607	говорит об	1	1
608	и миром	1	1
609	что каждый	1	1
610	и ставит	1	1
611	и сделать	1	1
612	все его	3	1
613	основной путь	1	1
614	и во	2	1
615	если принять	1	1
616	функций в	1	1
617	во втором	1	1
618	отдельные моменты	1	1
619	слово его	1	1
620	и только	1	1
621	все время	2	1
622	в сферу	1	1
623	их основе	2	1
624	он что	1	1
625	один из	2	1
626	в большей	1	1
627	бы глубоки	1	1
628	что даже	1	1
629	в принцип	1	1
630	целого и	1	1
631	обращаться к	1	1
632	не идет	1	1
633	который в	1	1
634	всяком случае	3	1
635	это слово	1	1
636	во времени	3	1
637	ее от	1	1
638	внешних условий	1	1
639	которое его	1	1
640	сколько в	2	1
641	лежащие в	2	1
642	же плоскости	1	1
643	уже в	3	1
644	себя в	1	1
645	на конкретных	1	1
646	как например	2	1
647	в начале	1	1
648	что не	1	1
649	а то	1	1
650	или даже	2	1
651	за ним	3	1
652	и самостоятельным	1	1
653	не так	1	1
654	тогда как	1	1
655	в конце	6	1
656	отношении к	3	1
657	и никогда	1	1
658	объяснение этого	1	1
659	это было	1	1
660	как раз	6	1
661	плана в	1	1
662	он является	1	1
663	значение только	1	1
664	в других	1	1
665	в форме	7	1
666	можно прямо	1	1
667	были бы	4	1
668	объект а	3	1
669	знает не	1	1
670	слово потому	1	1
671	другого и	1	1
672	со стороны	1	1
673	себе а	1	1
674	даже не	1	1
675	здесь в	1	1
676	не потому	2	1
677	как же	4	1
678	они действительно	1	1
679	сознания как	1	1
680	не было	4	1
681	на которых	1	1
682	и самый	1	1
683	более того	5	1
684	сам себе	1	1
685	самый факт	2	1
686	что обычно	1	1
687	там где	10	1
688	знает только	1	1
689	под влиянием	1	1
690	если не	1	1
691	бы оно	1	1
692	особенности или	1	1
693	материал и	3	1
694	прямо сказать	1	1
695	поэтому даже	1	1
696	в одной	6	1
697	только его	1	1
698	эти исследования	1	1
699	мы увидим	1	1
700	он говорит	1	1
701	в данном	2	1
702	что за	1	1
703	в постановке	1	1
704	что всякое	1	1
705	что же	4	1
706	и там	1	1
707	зрения и	2	1
708	или менее	1	1
709	из отдельных	1	1
710	требует совершенно	1	1
711	этого слова	1	1
712	в чистом	1	1
713	вопроса а	1	1
714	этот принцип	3	1
715	новые и	1	1
716	ничего кроме	1	1
717	это последнее	1	1
718	внутреннюю логику	1	1
719	образом как	1	1
720	тех или	1	1
721	известной степени	1	1
722	и для	4	1
723	как такая	1	1
724	его собственными	1	1
725	из прошлого	1	1
726	мы только	1	1
727	функциями но	1	1
728	они даны	1	1
729	не подчиняется	1	1
730	и все	1	1
731	отношении не	1	1
732	случае и	1	1
733	позволяет нам	1	1
734	приходится признать	1	1
735	между ними	2	1
736	с ней	1	1
737	была бы	3	1
738	он представляет	1	1
739	ему но	2	1
740	то здесь	1	1
741	или иного	1	1
742	первом случае	1	1
743	оно может	2	1
744	оно не	3	1
745	не способны	2	1
746	ли он	1	1
747	но эти	2	1
748	и это	5	1
749	того или	1	1
750	это в	1	1
