N	2gram	Bakhtin_Pr_3	Problema
143	нет и	3	3
144	и к	12	3
145	в целом	5	3
146	вследствие этого	2	3
147	к миру	1	3
148	он не	15	3
149	то ни	4	3
150	в мире	4	3
151	а как	2	3
152	с другими	4	3
153	может стать	1	3
154	в слове	5	3
155	несмотря на	1	3
156	том что	3	3
157	тем не	2	3
158	на него	7	3
159	как его	2	3
160	же время	12	3
161	или как	2	3
162	слова но	1	3
163	в применении	1	3
164	и это	4	3
165	хотя и	3	3
166	и от	5	3
167	приводит к	1	3
168	в дальнейшем	1	3
169	дано в	1	3
170	ясно что	1	3
171	если бы	4	3
172	и должно	2	3
173	этом смысле	4	3
174	но с	2	3
175	одной из	1	3
176	мы увидим	2	3
177	с одной	1	3
178	со всеми	2	3
179	слова не	2	3
180	входят в	2	3
181	как такового	3	3
182	и даже	7	3
183	оно не	1	3
184	себя и	8	3
185	есть лишь	1	3
186	на фоне	1	3
187	и на	6	3
188	да и	4	3
189	слова и	10	3
190	но это	4	3
191	все это	16	3
192	не является	2	3
193	от него	6	3
194	и все	19	3
195	ни было	4	3
196	не знает	6	3
197	можно говорить	1	2
198	он может	2	2
199	в котором	3	2
200	проникает в	1	2
201	со всех	1	2
202	правильного понимания	1	2
203	совпадает с	2	2
204	но она	1	2
205	я не	7	2
206	и понять	1	2
207	и он	2	2
208	всех сторон	1	2
209	оно может	1	2
210	оценок и	1	2
211	столь же	2	2
212	со словами	1	2
213	в чем	5	2
214	с его	6	2
215	но как	4	2
216	не все	1	2
217	с совершенно	1	2
218	ивана карамазова	3	2
219	дело идет	5	2
220	показать что	2	2
221	как к	4	2
222	себе не	1	2
223	к чему	2	2
224	и у	5	2
225	что это	5	2
226	бы не	2	2
227	на то	1	2
228	а к	2	2
229	он должен	2	2
230	в корне	1	2
231	на этом	4	2
232	всех своих	1	2
233	человека в	1	2
234	в каждом	3	2
235	здесь мы	1	2
236	момент и	1	2
237	лишь в	5	2
238	и других	1	2
239	что совершенно	1	2
240	переходим к	4	2
241	строгом смысле	1	2
242	как таковой	1	2
243	и при	1	2
244	все и	4	2
245	нему и	5	2
246	где на	1	2
247	и более	1	2
248	войти в	2	2
249	том же	1	2
250	и вообще	2	2
251	можем сказать	1	2
252	раз и	3	2
253	она не	1	2
254	одна из	1	2
255	и именно	1	2
256	того чтобы	1	2
257	чем не	2	2
258	слово и	1	2
259	и весь	1	2
260	в форму	1	2
261	во всем	3	2
262	связи с	1	2
263	здесь же	1	2
264	этом отношении	1	2
265	к себе	17	2
266	не могут	1	2
267	есть только	3	2
268	отличается от	2	2
269	что оно	2	2
270	слова с	3	2
271	а ее	1	2
272	для того	1	2
273	должен быть	1	2
274	что все	4	2
275	самим собою	9	2
276	в себя	1	2
277	она только	1	2
278	материала для	1	2
279	особенно в	2	2
280	с самим	14	2
281	поэтому в	1	2
282	в другом	8	2
283	и что	5	2
284	в значительной	1	2
285	и во	3	2
286	этот момент	1	2
287	не довлеет	1	2
288	выше в	1	2
289	нем и	1	2
290	человека как	4	2
291	в него	3	2
292	и мир	2	2
293	того что	5	2
294	нуждается в	3	2
295	что он	23	2
296	и ее	2	2
297	на мир	1	2
298	себя в	1	2
299	в виде	4	2
300	в начале	4	2
301	что и	5	2
302	вовсе не	11	2
303	бы просто	1	2
304	в некоторых	1	2
305	случае не	1	2
306	тем что	4	2
307	в особенности	1	2
308	без всякой	1	2
309	или иной	2	2
310	форме и	1	2
311	и пр	1	2
312	не было	2	2
313	но лишь	1	2
314	именно поэтому	1	2
315	человек в	2	2
316	в строгом	1	2
317	из которых	1	2
318	к своему	5	2
319	тенденцию к	1	2
320	можно сказать	1	2
321	того или	2	2
322	является как	1	2
323	и внешнего	2	2
324	или в	1	2
325	узком смысле	1	2
326	и события	2	2
327	той или	2	2
328	мы должны	5	2
329	ибо в	2	2
330	целом в	1	2
331	но зато	3	2
332	в этих	1	2
333	слово в	2	2
334	в свою	1	2
335	к его	1	2
336	в своих	1	2
337	а между	3	1
338	достоевского имеет	1	1
339	зависимость от	2	1
340	человека и	1	1
341	жизненной установки	1	1
342	тех же	1	1
343	своей основной	1	1
344	это и	2	1
345	от самого	1	1
346	в первом	1	1
347	к другому	20	1
348	нем нет	1	1
349	его же	1	1
350	нем но	1	1
351	же собственным	1	1
352	из его	4	1
353	в нашу	1	1
354	уже указывали	1	1
355	все те	2	1
356	решении вопроса	1	1
357	обойтись без	1	1
358	этом направлении	1	1
359	из всех	1	1
360	как таковому	1	1
361	бы уже	3	1
362	из подполья	36	1
363	и ничего	1	1
364	до крайности	1	1
365	связан с	2	1
366	что уже	1	1
367	вопрос о	2	1
368	другом направлении	2	1
369	во внутреннем	2	1
370	почти все	2	1
371	так чтобы	3	1
372	время как	1	1
373	на себя	1	1
374	план в	1	1
375	с ее	3	1
376	овладевает своим	1	1
377	бы ни	1	1
378	свой предмет	2	1
379	хотя конечно	1	1
380	как впрочем	1	1
381	такое же	1	1
382	в каждой	1	1
383	собою и	4	1
384	него он	2	1
385	меньшей степени	1	1
386	и самого	1	1
387	и происходит	2	1
388	на своих	1	1
389	ними в	1	1
390	по своему	3	1
391	во внешнем	1	1
392	слова как	2	1
393	отказ от	1	1
394	то он	1	1
395	к слову	2	1
396	в общем	4	1
397	вступают в	1	1
398	себе и	5	1
399	вмешивается в	1	1
400	идет о	1	1
401	более и	1	1
402	ней в	1	1
403	им в	1	1
404	в полном	1	1
405	по внешним	1	1
406	могли бы	1	1
407	конечно отнюдь	1	1
408	что по	1	1
409	и внутреннюю	2	1
410	в непосредственной	1	1
411	это определение	1	1
412	нет здесь	2	1
413	именно эта	1	1
414	всем последующем	1	1
415	то в	2	1
416	нему с	1	1
417	бы и	4	1
418	ни один	1	1
419	всего романа	2	1
420	алеши и	2	1
421	которые в	2	1
422	в главе	1	1
423	в этой	1	1
424	бы только	1	1
425	но он	3	1
426	но ведь	1	1
427	как он	3	1
428	не могла	1	1
429	а вовсе	2	1
430	и если	2	1
431	в первых	2	1
432	независимость от	2	1
433	т д	2	1
434	основное утверждение	1	1
435	всех этих	2	1
436	анализа является	1	1
437	в узком	1	1
438	этого вопроса	1	1
439	не как	3	1
440	и вот	5	1
441	ни были	1	1
442	характер в	1	1
443	подобно тому	2	1
444	его можно	1	1
445	так например	1	1
446	всего то	1	1
447	в нее	1	1
448	именно это	1	1
449	которое как	1	1
450	или слово	1	1
451	всех отношениях	1	1
452	бы они	2	1
453	значение в	1	1
454	мы уже	6	1
455	бы быть	1	1
456	зрения на	1	1
457	это было	3	1
458	или просто	1	1
459	и мы	1	1
460	н е	1	1
461	в свой	1	1
462	не чем	1	1
463	в один	1	1
464	нет в	2	1
465	она и	1	1
466	ни одной	1	1
467	все равно	4	1
468	разобранные нами	1	1
469	понята и	1	1
470	этого не	3	1
471	с тем	5	1
472	самому к	1	1
473	нами особенность	1	1
474	социальной и	1	1
475	выйти за	1	1
476	нисколько не	2	1
477	был бы	2	1
478	но я	2	1
479	ибо не	1	1
480	которую он	1	1
481	суждением и	1	1
482	места в	1	1
483	воли но	1	1
484	можно найти	1	1
485	по сравнению	1	1
486	к одному	3	1
487	слово он	1	1
488	в которых	2	1
489	его отношение	4	1
490	на первой	1	1
491	нем он	1	1
492	может обойтись	1	1
493	иным как	1	1
494	и завершению	1	1
495	и эти	1	1
496	что никакой	1	1
497	том и	1	1
498	однако в	2	1
499	по себе	3	1
500	же мы	1	1
501	тому что	2	1
502	время был	1	1
503	на один	1	1
504	всех их	1	1
505	оно занимает	1	1
506	слова мы	2	1
507	как можно	3	1
508	что с	3	1
509	но для	3	1
510	правда в	1	1
511	что их	1	1
512	идет в	1	1
513	не их	1	1
514	того и	1	1
515	найти в	1	1
516	и без	2	1
517	именно с	1	1
518	этих двух	1	1
519	и лишь	2	1
520	того в	1	1
521	во всей	1	1
522	к концу	3	1
523	мире и	2	1
524	его он	1	1
525	в процессе	1	1
526	слова его	2	1
527	до того	1	1
528	ли это	2	1
529	и несколько	1	1
530	и со	2	1
531	от их	1	1
532	материала но	1	1
533	очень часто	2	1
534	как мысль	1	1
535	в виноградова	2	1
536	сравнительно с	1	1
537	самостоятельности и	1	1
538	все не	1	1
539	значительной степени	1	1
540	этого и	2	1
541	его с	4	1
542	протяжении всего	4	1
543	для его	2	1
544	даже и	4	1
545	эти явления	1	1
546	него как	1	1
547	приходит к	1	1
548	вовлекается как	1	1
549	к такому	1	1
550	как не	1	1
551	свою очередь	1	1
552	на нем	1	1
553	всего этого	2	1
554	без всякого	1	1
555	характер и	3	1
556	они ни	1	1
557	каждый раз	1	1
558	вовлекаются в	1	1
559	первого же	1	1
560	зрения не	1	1
561	на что-то	1	1
562	как с	1	1
563	что у	6	1
564	на нее	2	1
565	было в	2	1
566	мог бы	2	1
567	в одном	5	1
568	не были	1	1
569	что дело	1	1
570	даны в	1	1
571	это как	3	1
572	и отчетливостью	1	1
573	с человеком	2	1
574	смысле и	1	1
575	но может	1	1
576	образом в	1	1
577	мы это	1	1
578	ли она	1	1
579	его художественной	1	1
580	этом произведении	1	1
581	его тело	1	1
582	не вмешивается	1	1
583	на протяжении	5	1
584	нем не	1	1
585	вся эта	1	1
586	лишь путем	1	1
587	всем в	1	1
588	ибо и	2	1
589	человека из	13	1
590	резко отличается	1	1
591	внутреннего и	2	1
592	она на	1	1
593	возможно лишь	1	1
594	что здесь	1	1
595	быть и	2	1
596	на которой	1	1
597	к которой	1	1
598	направлена на	1	1
599	и быть	1	1
600	о другом	4	1
601	и действительно	1	1
602	в напряженном	1	1
603	обращаться к	5	1
604	между этими	1	1
605	не происходит	1	1
606	здесь с	1	1
607	всегда с	1	1
608	человека с	3	1
609	определения и	1	1
610	и теперь	1	1
611	ибо его	1	1
612	для всех	1	1
613	со своим	1	1
614	уже не	2	1
615	только на	4	1
616	все многообразие	1	1
617	не принимает	4	1
618	в душе	2	1
619	из них	5	1
620	потому в	1	1
621	его и	3	1
622	чего бы	2	1
623	глаза и	2	1
624	для него	13	1
625	творчестве достоевского	5	1
626	самого слова	1	1
627	и навсегда	1	1
628	не для	2	1
629	своей оценки	1	1
630	не о	4	1
631	друг друга	2	1
632	если оно	1	1
633	мир человека	1	1
634	но что	1	1
635	только с	3	1
636	можно скорее	1	1
637	а впервые	1	1
638	не просто	1	1
639	деле и	1	1
640	предмету но	1	1
641	момент в	1	1
642	именно как	1	1
643	оно способно	1	1
644	выходит за	2	1
645	точек зрения	2	1
646	с другим	11	1
647	до сих	1	1
648	и суждения	1	1
649	и нельзя	1	1
650	и самая	1	1
651	уходит в	1	1
652	и между	1	1
653	оно является	1	1
654	впервые становится	1	1
655	мы еще	1	1
656	определенности как	1	1
657	или о	1	1
658	предмет и	1	1
659	обратиться к	1	1
660	только что	3	1
661	самом же	1	1
662	на этот	1	1
663	а наоборот	1	1
664	до конца	3	1
665	основной вопрос	1	1
666	власти и	1	1
667	не совсем	1	1
668	с которым	7	1
669	которой есть	1	1
670	все время	5	1
671	одну из	1	1
672	о чем	2	1
673	всех других	1	1
674	слова которое	3	1
675	и ему	2	1
676	нигде не	1	1
677	и вне	1	1
678	но оно	1	1
679	вместе с	4	1
680	так же	8	1
681	происходит в	1	1
682	но этот	2	1
683	внутреннего человека	1	1
684	со всею	2	1
685	без труда	2	1
686	в столь	1	1
687	есть они	1	1
688	она есть	1	1
689	лицом к	1	1
690	в той	2	1
691	нашу задачу	1	1
692	смысле этого	2	1
693	тому как	2	1
694	вне этой	2	1
695	образ и	1	1
696	в тот	1	1
697	слов в	3	1
698	быть не	1	1
699	мы сказали	1	1
700	или хотя	1	1
701	этого слова	7	1
702	как например	1	1
703	и положений	1	1
704	благодаря этому	2	1
705	сих пор	1	1
706	словом в	1	1
707	форму рассказа	1	1
708	здесь есть	1	1
709	себе все	1	1
710	о мире	8	1
711	это уже	2	1
712	сам же	1	1
713	и часто	1	1
714	поступка в	1	1
715	и может	1	1
716	к тому	5	1
717	совсем другим	2	1
718	первом и	1	1
719	может но	1	1
720	своему предмету	6	1
721	и слов	1	1
722	и душевной	1	1
723	которая в	1	1
724	может войти	2	1
725	нельзя созерцать	1	1
726	пр в	1	1
727	бы в	3	1
728	еще более	2	1
729	его уже	1	1
730	я в	4	1
731	же деле	1	1
732	хотя в	1	1
733	отношении к	7	1
734	к лицу	1	1
735	все только	1	1
736	но эта	1	1
737	в творчестве	3	1
738	не говоря	1	1
739	отношением к	4	1
740	а со	1	1
741	себе самому	18	1
742	мы коснемся	1	1
743	чем иным	1	1
744	из этого	1	1
745	но именно	2	1
746	в которой	2	1
747	формальное значение	1	1
748	жизни и	3	1
749	особенно отчетливо	2	1
750	как слово	2	1
751	того времени	2	1
752	нет что	1	1
753	с первого	1	1
754	это в	2	1
755	им и	3	1
756	людьми с	1	1
