N	2gram	Potebnia_M_4	Problema
387	наша мысль	2	2
388	возможно только	3	2
389	оказалось бы	1	2
390	даже в	2	2
391	же мы	2	2
392	мною в	1	2
393	что с	1	2
394	самого начала	2	2
395	в определении	1	2
396	что их	1	2
397	таких например	1	2
398	с и	2	2
399	и слишком	1	2
400	значение а	1	2
401	того чтобы	4	2
402	самого предмета	1	2
403	слово и	3	2
404	или как	1	2
405	как на	1	2
406	настоящего времени	2	2
407	значение только	1	2
408	числе и	1	2
409	себе что	1	2
410	что может	2	2
411	значение как	1	2
412	утверждать что	1	2
413	эта последняя	2	2
414	совершенно правильно	1	2
415	от друга	1	2
416	усилий мысли	1	2
417	представим себе	1	2
418	мысль о	6	2
419	имеет никакого	1	2
420	и сам	1	2
421	том случае	3	2
422	можно только	2	2
423	по тому	2	2
424	является в	1	2
425	о нем	1	2
426	мы могли	2	2
427	и поэтому	1	2
428	что каждый	1	2
429	а также	1	2
430	то тем	1	2
431	это было	2	2
432	к нему	5	2
433	которого оно	1	2
434	что и	7	2
435	предмета который	1	2
436	вообще и	3	2
437	которая и	1	2
438	из моментов	1	2
439	и всякое	1	2
440	если это	1	2
441	может иметь	2	2
442	или может	1	2
443	друг к	1	2
444	быть и	2	2
445	для понятия	1	2
446	самым мы	1	2
447	как нечто	1	2
448	в разные	1	2
449	между этими	1	2
450	или в	1	2
451	в качестве	1	2
452	конечно не	2	2
453	с нею	3	2
454	этого предмета	1	2
455	это обстоятельство	2	2
456	не так	2	2
457	себе в	3	2
458	значение этого	2	2
459	допустим что	5	2
460	сами по	2	2
461	случае когда	2	2
462	только с	1	2
463	само по	5	2
464	в состоянии	2	2
465	были бы	1	2
466	общего между	1	2
467	мы это	1	2
468	и прежде	2	2
469	на чем	1	2
470	и др	2	2
471	слова значение	1	2
472	вещь и	1	2
473	а главное	1	2
474	есть отношение	1	2
475	и многие	2	2
476	в одно	1	2
477	нет ничего	3	2
478	вместе с	6	2
479	эта связь	2	2
480	от ее	2	2
481	относиться к	1	2
482	что всякое	1	2
483	на эту	1	2
484	этим мы	1	2
485	основана на	1	2
486	этим последним	4	2
487	данное время	1	2
488	заставляет нас	1	2
489	все человеческое	1	2
490	в с	1	2
491	при таком	1	2
492	сознания и	1	2
493	свидетельствует о	1	2
494	в данное	1	2
495	еще более	2	2
496	язык не	5	2
497	или не	1	2
498	от всякого	1	2
499	по поводу	4	2
500	ясно также	1	2
501	простым и	1	2
502	мы произносим	1	2
503	слово в	4	2
504	состоит из	1	2
505	но можно	1	2
506	из этого	2	2
507	в действительности	3	2
508	чтобы ее	1	2
509	в голову	2	2
510	а может	2	2
511	случае если	1	2
512	это в	1	2
513	не требуют	1	2
514	том числе	1	2
515	слова это	1	2
516	же нам	1	1
517	ни его	2	1
518	это однако	1	1
519	одним из	1	1
520	сам по	4	1
521	нечто такое	2	1
522	но тем	2	1
523	тем же	1	1
524	к другому	1	1
525	отношения между	2	1
526	ту же	3	1
527	и до	3	1
528	что эти	3	1
529	должна быть	1	1
530	иметь место	1	1
531	звуке и	1	1
532	отношений которые	1	1
533	живой речи	1	1
534	языка с	3	1
535	для своего	1	1
536	мы имеем	4	1
537	тот конечно	1	1
538	что между	3	1
539	которую мы	1	1
540	относится и	1	1
541	до такой	5	1
542	имеет свою	2	1
543	языкознания в	2	1
544	оно есть	2	1
545	указывая на	2	1
546	я не	2	1
547	и другая	1	1
548	ему в	1	1
549	в некотором	1	1
550	и говорить	2	1
551	устарели и	1	1
552	что оба	1	1
553	понятия в	1	1
554	на них	1	1
555	или мало	1	1
556	столь же	2	1
557	что его	2	1
558	только знаком	1	1
559	только после	1	1
560	тем как	2	1
561	без которого	2	1
562	то мы	3	1
563	а следовательно	1	1
564	различия между	1	1
565	в ту	2	1
566	он может	1	1
567	он говорит	1	1
568	то он	2	1
569	заметим что	3	1
570	что язык	7	1
571	но язык	1	1
572	вообще как	1	1
573	глубины что	1	1
574	отношение к	2	1
575	этого последнего	2	1
576	науки о	1	1
577	меньше всего	1	1
578	первый взгляд	1	1
579	если она	1	1
580	как в	7	1
581	математическое уравнение	1	1
582	дает нам	1	1
583	более и	2	1
584	словом в	1	1
585	что нет	1	1
586	виду и	1	1
587	в мысли	3	1
588	как уже	1	1
589	чего мы	1	1
590	и кончается	1	1
591	современное развитие	1	1
592	это их	1	1
593	значение языка	1	1
594	последнее может	1	1
595	что это	7	1
596	формы в	3	1
597	самым и	1	1
598	думать что	4	1
599	может считаться	1	1
600	в известном	1	1
601	человек то	1	1
602	такое значение	1	1
603	им в	1	1
604	вообще а	1	1
605	ничего и	1	1
606	бы только	2	1
607	предметов и	1	1
608	иначе и	1	1
609	и те	1	1
610	имеет для	5	1
611	если он	1	1
612	в наших	2	1
613	так сказать	5	1
614	в значении	3	1
615	мы их	1	1
616	не следует	2	1
617	только потому	4	1
618	в нем	7	1
619	широкое и	1	1
620	материи и	1	1
621	другое название	1	1
622	если один	1	1
623	языкознание в	1	1
624	на одну	1	1
625	и еще	1	1
626	отношений между	2	1
627	в силу	7	1
628	же язык	1	1
629	более для	2	1
630	из виду	2	1
631	этих формул	1	1
632	для понимания	2	1
633	свое время	1	1
634	есть понятие	1	1
635	что ни	1	1
636	мы например	1	1
637	имел бы	1	1
638	на этом	1	1
639	бы язык	2	1
640	пока мы	2	1
641	что такой	1	1
642	в другом	1	1
643	а для	1	1
644	области гуманитарных	1	1
645	и чтобы	1	1
646	свойств и	1	1
647	а его	1	1
648	времени и	1	1
649	и менее	1	1
650	или если	2	1
651	который и	1	1
652	в глазах	2	1
653	это не	7	1
654	понимания слова	1	1
655	он есть	1	1
656	этому предмету	1	1
657	должен был	1	1
658	слово имеет	1	1
659	этого она	1	1
660	является более	1	1
661	и глубины	1	1
662	бы для	1	1
663	значит не	1	1
664	только указывает	1	1
665	и тогда	1	1
666	понятия и	1	1
667	не мог	1	1
668	бы на	1	1
669	если и	2	1
670	еще менее	1	1
671	в следующем	1	1
672	будь это	1	1
673	сам и	1	1
674	а существует	1	1
675	то для	1	1
676	на каждом	1	1
677	и понятия	2	1
678	в которых	3	1
679	и значит	1	1
680	и какое	1	1
681	и этой	1	1
682	выше мы	2	1
683	образом и	1	1
684	видно что	4	1
685	языков и	1	1
686	и наоборот	1	1
687	тому чтобы	1	1
688	бы быть	1	1
689	что например	3	1
690	вещь существует	1	1
691	всегда имеет	1	1
692	ни говорили	1	1
693	что есть	3	1
694	существует для	1	1
695	других отношений	1	1
696	но они	1	1
697	есть математическое	1	1
698	что эта	1	1
699	из тех	2	1
700	имеет свое	1	1
701	и другое	2	1
702	только из	1	1
703	на себе	3	1
704	что каждое	1	1
705	но вместе	1	1
706	какой бы	1	1
707	иметь в	2	1
708	языком и	3	1
709	и отношений	1	1
710	следовательно и	1	1
711	никогда не	3	1
712	можем ли	1	1
713	мира и	1	1
714	этих двух	1	1
715	совсем другое	1	1
716	какой же	1	1
717	бы значение	1	1
718	как не	1	1
719	а является	1	1
720	это слово	4	1
721	и его	2	1
722	со своим	4	1
723	что речь	1	1
724	эти три	1	1
725	этом отношении	1	1
726	смысле в	1	1
727	а мы	3	1
728	я произношу	1	1
729	если только	1	1
730	не потому	1	1
731	и об	1	1
732	его свойства	2	1
733	такие же	5	1
734	между такими	1	1
735	никакого значения	2	1
736	только от	3	1
737	в живой	1	1
738	человека с	1	1
739	что представление	2	1
740	его внутренней	1	1
741	лежит в	1	1
742	одно только	1	1
743	он имел	1	1
744	должны быть	3	1
745	основаны на	1	1
746	по возможности	1	1
747	от нее	1	1
748	без понятия	1	1
749	бы он	1	1
750	но какой	1	1
751	слова с	3	1
752	в каждом	3	1
753	которой она	1	1
754	отказаться от	1	1
755	предмет в	1	1
756	думает что	1	1
757	всегда в	1	1
758	мы его	3	1
759	и самое	1	1
760	которые обозначаются	1	1
761	слово не	1	1
762	то она	1	1
763	как один	1	1
764	такое что	1	1
765	к нам	1	1
766	самим собою	1	1
767	в собственном	1	1
768	необходимости и	1	1
769	чувственные восприятия	1	1
770	или для	1	1
771	то время	1	1
772	самое это	1	1
773	вопрос что	2	1
774	мысль мы	1	1
775	огромное количество	1	1
776	и находится	1	1
777	речи то	1	1
778	от того	4	1
779	то нужно	1	1
780	до самого	1	1
781	и когда	2	1
782	котором мы	1	1
783	что у	3	1
784	слово есть	5	1
785	переход к	1	1
786	на нее	3	1
787	других вполне	1	1
788	о природе	1	1
789	в некоторой	1	1
790	она есть	1	1
791	на что	1	1
792	и математика	1	1
793	к языку	1	1
794	с ним	5	1
795	смысле и	1	1
796	образом в	5	1
797	находится в	5	1
798	тому и	1	1
799	и другому	1	1
800	латинском языке	1	1
801	и та	4	1
802	то уже	2	1
803	находятся в	1	1
804	ли она	1	1
805	может не	1	1
806	как форма	1	1
807	времени в	1	1
808	тела не	1	1
809	то нечто	1	1
810	одно слово	5	1
811	и во	1	1
812	необходимо прибавить	1	1
813	вещи если	1	1
814	между тем	9	1
815	тех отношений	1	1
816	и всякая	1	1
817	творчестве и	1	1
818	но несомненно	1	1
819	основано на	1	1
820	это нужно	1	1
821	чем и	1	1
822	что бы	1	1
823	в теории	1	1
824	еще только	1	1
825	в другую	1	1
826	судить по	2	1
827	слово может	1	1
828	что здесь	1	1
829	но раз	1	1
830	но с	1	1
831	оно и	1	1
832	в математическом	1	1
833	одной из	1	1
834	этот вопрос	3	1
835	дело с	1	1
836	что даже	2	1
837	этом заметим	1	1
838	например так	1	1
839	в вопросе	1	1
840	словом и	1	1
841	то в	3	1
842	которым оно	2	1
843	и так	3	1
844	самые разнообразные	1	1
845	что нам	1	1
846	вполне определенный	1	1
847	отношений но	1	1
848	далеко от	1	1
849	понимания языка	1	1
850	так можно	1	1
851	может выражаться	1	1
852	связи как	1	1
853	а отношения	1	1
854	чтобы он	1	1
855	различия в	1	1
856	же предмет	1	1
857	значения то	1	1
858	чем сложнее	1	1
859	сами не	2	1
860	но от	1	1
861	но для	1	1
862	отсюда вытекают	1	1
863	предмет и	1	1
864	слова если	1	1
865	который как	1	1
866	не будут	1	1
867	свете и	1	1
868	в известной	1	1
869	и сюда	1	1
870	слова в	3	1
871	в одном	4	1
872	в пространстве	1	1
873	слово как	1	1
874	перед собой	1	1
875	от тех	1	1
876	эти понятия	1	1
877	содержания а	1	1
878	к ним	2	1
879	и язык	1	1
880	друг друга	2	1
881	но что	2	1
882	в латинском	4	1
883	речь и	1	1
884	материальное и	1	1
885	бы все	1	1
886	мы обозначим	1	1
887	о пространстве	1	1
888	каждого слова	1	1
889	образом что	2	1
890	к самому	1	1
891	нужно было	1	1
892	мог удержаться	1	1
893	в сфере	1	1
894	со стороны	3	1
895	с другим	1	1
896	оно обозначено	1	1
897	и чем	2	1
898	нельзя сказать	3	1
899	именно в	3	1
900	здесь в	1	1
901	том как	1	1
902	сказать несколько	2	1
903	будет ли	1	1
904	не настолько	1	1
905	было и	2	1
906	а с	1	1
907	предмета но	1	1
908	больше и	1	1
909	превращается в	2	1
910	тоже относится	1	1
911	языкознание и	1	1
912	то обобщение	1	1
913	это опять	1	1
914	не совпадающих	1	1
915	для человека	4	1
916	слова что	1	1
917	споры о	1	1
918	в речи	3	1
919	уже по	2	1
920	все более	3	1
921	такой степени	6	1
922	только к	1	1
923	его забыли	1	1
924	или словом	1	1
925	выраженное в	1	1
926	с первого	1	1
927	к его	2	1
928	который бы	2	1
929	и потому	10	1
930	как это	1	1
931	его содержание	2	1
932	другое имеет	1	1
933	возьмем например	1	1
934	его на	1	1
935	как человек	3	1
936	теоретического языкознания	1	1
937	этих предметов	1	1
938	к своему	1	1
939	в пределах	1	1
940	а если	2	1
941	чем в	2	1
942	этой последней	1	1
943	что такого	1	1
944	это есть	3	1
945	а потом	1	1
946	о человеке	3	1
947	никакой возможности	1	1
948	чувства и	1	1
949	языка язык	2	1
950	думать не	1	1
951	и другой	1	1
952	слова есть	1	1
953	и формы	1	1
954	говорим в	2	1
955	на пути	1	1
956	членораздельных звуков	1	1
957	несколько слов	2	1
958	и нет	1	1
959	возвращаемся к	1	1
960	значение является	1	1
961	и будут	1	1
962	действительность в	1	1
963	то так	2	1
964	что современное	1	1
965	и таким	3	1
966	между прочим	3	1
967	в смысле	3	1
968	это последнее	4	1
969	к другим	2	1
970	важно то	1	1
971	в более	2	1
972	ее можно	1	1
973	в следующей	1	1
974	по теоретическим	1	1
975	этих случаях	2	1
976	тем и	6	1
977	язык без	1	1
978	то можно	1	1
979	которая в	1	1
980	человека это	1	1
981	в отдельных	2	1
982	и самым	1	1
983	к одной	1	1
984	но когда	1	1
985	лишь как	1	1
986	у них	1	1
987	и смысл	1	1
988	разве только	1	1
989	во время	2	1
990	же в	1	1
991	давно уже	3	1
992	всегда есть	1	1
993	менее в	1	1
994	значения в	1	1
995	или другими	1	1
996	не быть	1	1
997	была бы	1	1
998	времени является	1	1
999	что такие	1	1
1000	ее части	1	1
1001	никакого сомнения	1	1
1002	этом мы	2	1
1003	есть и	2	1
1004	в свое	1	1
1005	соответствует в	1	1
1006	себе но	1	1
1007	самую мысль	1	1
1008	ее в	1	1
1009	как слово	1	1
1010	то оно	1	1
1011	и эта	1	1
1012	каждое слово	1	1
1013	можно назвать	2	1
1014	эти категории	1	1
1015	значение слов	1	1
