N	2gram	Ircho_Kome_2	FransuaR
136	в виду	2	2
137	он был	2	2
138	в различных	1	2
139	с одной	2	2
140	но не	3	2
141	если в	2	2
142	в одной	2	2
143	как в	3	2
144	это был	1	2
145	хотя и	4	2
146	и к	2	2
147	как он	3	2
148	на его	1	2
149	время и	1	2
150	после этого	2	2
151	на этом	2	2
152	в основу	1	2
153	может быть	11	2
154	и мы	1	2
155	и дает	2	2
156	в жизни	1	2
157	по всему	3	2
158	ни в	5	2
159	соответствии с	1	2
160	со своими	1	2
161	в один	2	2
162	не мог	1	2
163	на первый	1	2
164	в этих	4	2
165	и при	1	2
166	в котором	3	2
167	с точки	1	2
168	в их	3	2
169	место в	4	2
170	его современников	3	2
171	не столько	1	2
172	их в	1	2
173	том же	1	2
174	у вас	1	2
175	весь этот	1	2
176	никогда не	1	2
177	играли в	1	2
178	связи с	3	2
179	как будто	4	2
180	но там	3	2
181	числе и	1	2
182	к тому	12	2
183	о том	6	2
184	и это	2	2
185	же не	2	2
186	в себя	1	2
187	или в	3	2
188	времени и	1	2
189	было в	1	2
190	образы в	1	2
191	связанных с	2	2
192	во второй	1	2
193	с ним	1	2
194	но мы	1	2
195	а также	1	2
196	и были	1	2
197	будто он	1	2
198	в другой	2	2
199	в споре	1	2
200	также в	2	2
201	всякого рода	1	2
202	образов и	1	2
203	одной из	4	2
204	то он	1	2
205	до нас	4	2
206	замечая что	1	2
207	себя в	3	2
208	и детей	1	2
209	и у	2	2
210	уже в	4	2
211	ни с	1	2
212	мир в	1	2
213	друг друга	3	2
214	и старой	1	2
215	как раз	1	2
216	в других	2	2
217	со стороны	2	2
218	именно в	1	2
219	к которому	1	2
220	и образов	1	2
221	нового времени	2	2
222	одной стороны	2	2
223	не на	1	2
224	что из	2	2
225	изображается в	1	2
226	о чем	3	2
227	в той	2	2
228	да и	3	2
229	о его	4	2
230	о мире	1	2
231	и для	4	2
232	этого рода	1	2
233	еще раз	1	2
234	в основе	1	2
235	жизни в	1	2
236	нет ничего	1	2
237	между ними	1	2
238	от всех	2	2
239	не может	3	2
240	из этого	2	2
241	как на	1	2
242	только в	4	2
243	и другие	2	2
244	и эта	1	2
245	к этому	5	2
246	отношения к	1	1
247	с кем	1	1
248	фон для	1	1
249	победы над	1	1
250	за собой	2	1
251	в чисто	1	1
252	из самых	2	1
253	из его	2	1
254	что эти	1	1
255	в какой-то	2	1
256	видеть в	1	1
257	в самом	4	1
258	и этот	1	1
259	не приходится	1	1
260	еды и	1	1
261	для характеристики	1	1
262	время как	2	1
263	отвадить от	2	1
264	не вполне	2	1
265	современников и	1	1
266	но даже	1	1
267	и самой	1	1
268	и столь	3	1
269	г к	1	1
270	это время	3	1
271	в народном	2	1
272	собой в	1	1
273	всегда можно	1	1
274	первый план	1	1
275	только после	1	1
276	самом деле	1	1
277	правды с	1	1
278	другой пример	1	1
279	обстояло дело	1	1
280	же она	1	1
281	не все	1	1
282	конечном счете	1	1
283	в общем	1	1
284	отношение к	2	1
285	в наиболее	4	1
286	отличие от	2	1
287	тут же	2	1
288	нет и	2	1
289	значение для	1	1
290	не давали	1	1
291	первый взгляд	1	1
292	государства и	1	1
293	с этим	5	1
294	из вас	2	1
295	этом же	2	1
296	целый ряд	2	1
297	что по	2	1
298	самом начале	2	1
299	историческая действительность	1	1
300	в герое	1	1
301	роль играет	1	1
302	он дал	1	1
303	удар по	3	1
304	бы и	2	1
305	нее так	1	1
306	в целом	4	1
307	все прочее	1	1
308	думать что	1	1
309	это знаменитое	1	1
310	всего к	1	1
311	только на	1	1
312	с их	4	1
313	ни одного	1	1
314	из пепла	1	1
315	о ее	1	1
316	тому же	11	1
317	существенное различие	1	1
318	лица и	1	1
319	на площадях	1	1
320	к участию	1	1
321	и если	2	1
322	ей в	1	1
323	главным образом	1	1
324	в плен	2	1
325	в традиционных	2	1
326	у самого	1	1
327	в силу	2	1
328	что она	2	1
329	приводит все	1	1
330	за то	4	1
331	в мире	2	1
332	об этом	2	1
333	полной мере	1	1
334	зрения на	1	1
335	г в	1	1
336	знает что	1	1
337	входит в	1	1
338	это было	4	1
339	на протяжении	10	1
340	на пиру	1	1
341	не одна	1	1
342	даже в	2	1
343	в бытовом	1	1
344	в хронологическом	1	1
345	с последующим	1	1
346	же образом	1	1
347	он же	1	1
348	и очень	1	1
349	на этот	4	1
350	мы не	2	1
351	поводом для	2	1
352	автора и	1	1
353	и тогда	1	1
354	для продажи	1	1
355	нас не	1	1
356	и без	1	1
357	пор в	1	1
358	у того	2	1
359	в отличие	2	1
360	что стало	1	1
361	не считал	1	1
362	из области	1	1
363	нельзя было	1	1
364	которые в	2	1
365	времени не	1	1
366	друг другу	3	1
367	спустя после	2	1
368	как от	1	1
369	времени а	1	1
370	пока в	1	1
371	между людьми	1	1
372	случае в	1	1
373	i в	1	1
374	что эта	1	1
375	в обоих	3	1
376	на четыре	1	1
377	правда в	1	1
378	здесь на	1	1
379	своего героя	1	1
380	не по	4	1
381	первая половина	1	1
382	говорить о	2	1
383	и внутренней	1	1
384	же его	2	1
385	самой жизни	1	1
386	ничего не	1	1
387	при всем	3	1
388	ему было	1	1
389	буквальном смысле	1	1
390	потому что	6	1
391	бытовом плане	1	1
392	участию в	1	1
393	в самих	1	1
394	ему в	1	1
395	что на	3	1
396	актеры в	1	1
397	от того	2	1
398	у нас	1	1
399	в духе	2	1
400	но все	3	1
401	похож на	2	1
402	бы он	1	1
403	именно таким	1	1
404	как человек	1	1
405	они и	1	1
406	в полной	1	1
407	из числа	3	1
408	в каждой	1	1
409	и был	2	1
410	свою очередь	1	1
411	и от	4	1
412	суд в	1	1
413	так в	2	1
414	почти каждая	1	1
415	можно было	4	1
416	в последующих	1	1
417	еще в	4	1
418	возможно что	3	1
419	если бы	9	1
420	о котором	1	1
421	остановимся на	1	1
422	с утра	1	1
423	в тех	3	1
424	к древнейшему	2	1
425	действительности но	1	1
426	в самой	3	1
427	историю в	1	1
428	и та	1	1
429	и что	2	1
430	можем сказать	1	1
431	все его	1	1
432	нас в	1	1
433	плане в	1	1
434	это была	1	1
435	и во	2	1
436	авторов в	1	1
437	что люди	1	1
438	а у	3	1
439	лет спустя	1	1
440	судить о	1	1
441	при дворе	1	1
442	не без	1	1
443	что и	7	1
444	я вижу	1	1
445	еще более	2	1
446	них в	1	1
447	в современной	1	1
448	тех пор	3	1
449	собой разумеется	1	1
450	из глаз	1	1
451	в бой	1	1
452	дело с	3	1
453	будто бы	1	1
454	очень много	1	1
455	и называлось	1	1
456	и ее	2	1
457	от них	1	1
458	по этому	1	1
459	не воспринимались	1	1
460	смертью за	1	1
461	для всех	3	1
462	и молодой	2	1
463	драматические представления	1	1
464	чем они	1	1
465	г и	5	1
466	этот раз	4	1
467	к своим	1	1
468	на столе	1	1
469	мы знаем	3	1
470	для него	1	1
471	как их	1	1
472	мы находим	2	1
473	в одном	2	1
474	у нее	2	1
475	как его	1	1
476	не столь	2	1
477	в соответствии	1	1
478	этими словами	1	1
479	люди не	1	1
480	в когда	4	1
481	одежду и	1	1
482	само собой	1	1
483	в очень	1	1
484	в это	2	1
485	уважение к	1	1
486	до сих	2	1
487	одно понятие	1	1
488	а с	1	1
489	говорит о	1	1
490	и самый	1	1
491	выступает в	1	1
492	вот в	1	1
493	этому времени	2	1
494	в собрании	1	1
495	у других	2	1
496	который с	1	1
497	с которым	2	1
498	из героев	1	1
499	ближе к	1	1
500	и вовсе	2	1
501	в руках	4	1
502	на фоне	1	1
503	они играли	1	1
504	xviii в	1	1
505	к его	2	1
506	друзьями и	1	1
507	отрывок из	1	1
508	независимо от	5	1
509	в платье	1	1
510	к самому	1	1
511	над ним	1	1
512	фрагмент из	1	1
513	в изображении	2	1
514	и там	1	1
515	свадьбы с	1	1
516	в делах	1	1
517	с этой	3	1
518	в женщине	1	1
519	чисто бытовых	1	1
520	сих пор	2	1
521	которые были	1	1
522	мира в	4	1
523	под названием	2	1
524	в более	1	1
525	предложение и	1	1
526	в связи	3	1
527	в уже	2	1
528	жизнь в	1	1
529	это как	1	1
530	в ходу	1	1
531	для нас	3	1
532	интерес к	3	1
533	не более	2	1
534	в знаменитом	1	1
535	не должен	1	1
536	том случае	1	1
537	временем с	1	1
538	века мы	1	1
539	в системе	1	1
540	в свою	1	1
541	этого времени	2	1
542	это касается	1	1
543	и старого	1	1
544	речи и	1	1
545	ведь он	1	1
546	равно как	1	1
547	пола в	1	1
548	всех других	1	1
549	два противоположных	1	1
550	ко всему	1	1
551	с каждым	1	1
552	более поздние	2	1
553	на это	2	1
554	в действительности	2	1
555	со всей	1	1
556	что в	9	1
557	случае если	1	1
558	для эпохи	1	1
559	всего этого	1	1
560	все что	1	1
