N	2gram	Voloshinov_2	Problema
334	произведения в	1	2
335	для нее	1	2
336	в отношении	4	2
337	при условии	1	2
338	и сама	1	2
339	в процессе	18	2
340	в основе	9	2
341	но что	2	2
342	и именно	2	2
343	отличное от	1	2
344	и всегда	1	2
345	в самой	1	2
346	слова как	2	2
347	ровно ничего	1	2
348	могут быть	3	2
349	что оно	3	2
350	и за	1	2
351	но также	1	2
352	в языкознании	1	2
353	для себя	4	2
354	можем назвать	1	2
355	от друга	1	2
356	в буквальном	1	2
357	остается только	1	2
358	искусства и	1	2
359	это вполне	3	2
360	прав в	2	2
361	это было	2	2
362	является здесь	1	2
363	по типу	1	2
364	переходит в	1	2
365	мы ни	5	2
366	и следовательно	6	2
367	но с	1	2
368	она ни	1	2
369	с одной	3	2
370	себя в	2	2
371	и у	2	2
372	в нашей	1	2
373	ведь если	4	2
374	в начале	2	2
375	это значение	1	2
376	является не	5	2
377	из них	1	2
378	друг друга	2	2
379	от того	1	2
380	были бы	1	2
381	нам не	1	2
382	до сих	3	2
383	именно в	2	2
384	в баснях	1	2
385	а с	2	2
386	имеют никакого	1	2
387	о чем	2	2
388	произведение в	1	2
389	вместе с	2	2
390	и особенно	2	2
391	как это	1	2
392	этим мы	1	2
393	на какой-то	1	2
394	и всей	1	2
395	к проблеме	2	2
396	в контексте	5	2
397	сих пор	3	2
398	и для	7	2
399	только тогда	1	2
400	мы только	3	2
401	к одной	1	2
402	но когда	1	2
403	от него	2	2
404	у них	1	2
405	бы в	4	2
406	возможно также	1	2
407	только что	3	2
408	все они	1	2
409	к самому	1	2
410	по поводу	1	2
411	как на	2	2
412	речь идет	1	1
413	одним из	2	1
414	речи во	2	1
415	словами и	1	1
416	не идет	3	1
417	основан на	1	1
418	ее целостность	1	1
419	вещей к	1	1
420	в конкретном	3	1
421	что эти	1	1
422	должна быть	4	1
423	собственном смысле	2	1
424	уже по	1	1
425	одним и	2	1
426	живой речи	2	1
427	жизни для	1	1
428	той же	3	1
429	например в	1	1
430	именно при	1	1
431	языка с	1	1
432	принадлежит только	2	1
433	вопрос о	2	1
434	этот смысл	1	1
435	именно к	1	1
436	почти все	1	1
437	план в	1	1
438	которое не	1	1
439	для нашей	1	1
440	конечно и	2	1
441	и структура	1	1
442	как впрочем	1	1
443	подчеркнуть что	1	1
444	и он	2	1
445	себе является	1	1
446	следовательно в	1	1
447	самое примитивное	1	1
448	и на	5	1
449	по линии	1	1
450	между собой	1	1
451	мысли и	3	1
452	к целому	4	1
453	является таким	1	1
454	бы не	2	1
455	ли такое	1	1
456	то мы	2	1
457	видели что	1	1
458	он говорит	1	1
459	легкой и	1	1
460	природе языка	1	1
461	значением и	2	1
462	случай когда	1	1
463	не все	1	1
464	ответ на	2	1
465	таком положении	1	1
466	для знака	1	1
467	и речи	2	1
468	относится к	3	1
469	всю эту	1	1
470	в истории	3	1
471	они ни	1	1
472	независимо от	2	1
473	это одно	2	1
474	его на	1	1
475	что именно	1	1
476	так называемая	1	1
477	чем мы	1	1
478	однако не	1	1
479	чего нет	1	1
480	всей конкретной	1	1
481	нами именно	1	1
482	в каком-то	1	1
483	более или	2	1
484	следующим образом	1	1
485	как таковое	1	1
486	от этого	2	1
487	и хотя	1	1
488	в этот	1	1
489	сливается с	1	1
490	так или	1	1
491	которого или	1	1
492	из этих	1	1
493	воплощена в	1	1
494	говорить об	1	1
495	учение о	3	1
496	значение так	2	1
497	тому же	2	1
498	но ведь	3	1
499	как он	1	1
500	этот вывод	1	1
501	просто является	1	1
502	вообще не	1	1
503	к выводу	1	1
504	в определенном	2	1
505	связанные с	1	1
506	нашей терминологии	1	1
507	все те	4	1
508	а просто	1	1
509	о которой	1	1
510	соприкасается с	2	1
511	перестает быть	1	1
512	различать и	1	1
513	момента в	1	1
514	не связан	1	1
515	и когда	1	1
516	и читателя	1	1
517	этого вопроса	1	1
518	не к	3	1
519	собой не	1	1
520	слово или	1	1
521	и связанные	1	1
522	какой бы	3	1
523	возможно только	1	1
524	так например	1	1
525	что она	1	1
526	конца и	1	1
527	бы они	1	1
528	здесь мы	3	1
529	как они	1	1
530	различие между	2	1
531	речи или	1	1
532	конечно в	3	1
533	лишь в	14	1
534	жизни вообще	1	1
535	определенное и	3	1
536	входит в	1	1
537	в него	1	1
538	может стать	2	1
539	они состоят	1	1
540	и соответствующие	1	1
541	быть не	1	1
542	мы сказали	3	1
543	делает его	2	1
544	в жизни	2	1
545	этом мы	1	1
546	в них	1	1
547	далеко не	2	1
548	дела и	1	1
549	отражается в	2	1
550	которой он	1	1
551	всегда и	2	1
552	как целое	9	1
553	и того	5	1
554	или менее	2	1
555	той огромной	1	1
556	во время	1	1
557	отрыве от	1	1
558	категории как	1	1
559	от своего	2	1
560	первой главы	2	1
561	мы конечно	1	1
562	в узком	2	1
563	не как	3	1
564	слова мы	1	1
565	значение то	1	1
566	слова в	8	1
567	точку зрения	2	1
568	но он	1	1
569	но они	2	1
570	речи в	10	1
571	верх и	1	1
572	и почти	2	1
573	же мы	1	1
574	и вся	1	1
575	же самого	1	1
576	и какая	1	1
577	что с	1	1
578	далее что	1	1
579	деле это	1	1
580	можно понимать	1	1
581	отражает и	1	1
582	есть прежде	1	1
583	что превращает	1	1
584	мысли в	1	1
585	тогда когда	1	1
586	по нашей	1	1
587	для языка	1	1
588	слова но	1	1
589	состоящее из	1	1
590	мы все	1	1
591	сущность дела	1	1
592	говорить что	1	1
593	при полной	1	1
594	того чтобы	6	1
595	близкими и	1	1
596	к вопросу	1	1
597	поскольку оно	1	1
598	они являются	3	1
599	в другую	1	1
600	такая же	1	1
601	правда это	1	1
602	душу но	1	1
603	это слово	1	1
604	не столь	1	1
605	так то	1	1
606	не нуждается	1	1
607	если только	1	1
608	в нее	1	1
609	мы встречаем	2	1
610	ведь при	1	1
611	представляется нам	1	1
612	исходить из	1	1
613	являются не	1	1
614	не могут	1	1
615	и часто	1	1
616	отношении гораздо	1	1
617	бы он	3	1
618	под которую	1	1
619	его значение	2	1
620	и свое	1	1
621	оно не	1	1
622	смысле уже	1	1
623	всегда в	1	1
624	где этот	1	1
625	мы его	1	1
626	слов но	1	1
627	из всего	2	1
628	значения и	3	1
629	состоят из	1	1
630	внимание на	1	1
631	но при	1	1
632	на нем	1	1
633	всего этого	1	1
634	наших слов	1	1
635	как самого	1	1
636	в собственном	2	1
637	или еще	1	1
638	нет никакой	1	1
639	как знак	1	1
640	говорили что	1	1
641	и самого	2	1
642	в пределах	10	1
643	нельзя разделить	1	1
644	на том	1	1
645	развития языка	3	1
646	и давно	1	1
647	на нее	1	1
648	их живого	1	1
649	можно только	1	1
650	понятно что	1	1
651	поэтому в	2	1
652	но может	1	1
653	образом в	1	1
654	но к	2	1
655	каждой из	1	1
656	и поэтому	1	1
657	или может	2	1
658	прямо и	1	1
659	звукового комплекса	1	1
660	к одному	1	1
661	все его	2	1
662	особого рода	1	1
663	мы делаем	1	1
664	данного языка	2	1
665	мы понимаем	1	1
666	вопросу о	1	1
667	в отрыве	1	1
668	на какую-то	1	1
669	которой мы	2	1
670	этих слов	1	1
671	нуждается в	1	1
672	этом как	2	1
673	язык есть	1	1
674	все время	2	1
675	нашем понимании	1	1
676	и соответствующая	1	1
677	войдет в	1	1
678	с художественным	1	1
679	дело с	1	1
680	как вещи	1	1
681	и действительно	1	1
682	целого и	1	1
683	впрочем и	1	1
684	их жизни	1	1
685	не сказать	1	1
686	отношении в	1	1
687	точка зрения	1	1
688	со всеми	1	1
689	образами и	1	1
690	и политической	1	1
691	или не	1	1
692	языка как	9	1
693	свидетельствует о	2	1
694	время является	1	1
695	наоборот она	1	1
696	в душе	4	1
697	и других	1	1
698	и понимание	1	1
699	был бы	1	1
700	себе в	1	1
701	как языковой	1	1
702	цели и	1	1
703	в одном	1	1
704	оно так	2	1
705	у него	2	1
706	его внутренний	1	1
707	только по	1	1
708	и им	1	1
709	ее понимает	1	1
710	что им	1	1
711	другого слова	1	1
712	именно этой	1	1
713	каждый элемент	1	1
714	смысла и	1	1
715	для того	6	1
716	понимая под	1	1
717	мы это	2	1
718	же самым	1	1
719	или иначе	1	1
720	а эти	1	1
721	случае оно	1	1
722	не прав	3	1
723	и между	1	1
724	значения того	1	1
725	к ее	1	1
726	отдельного слова	1	1
727	себя и	1	1
728	что не	2	1
729	в живом	3	1
730	конечно нет	1	1
731	которых мы	1	1
732	а наоборот	1	1
733	она является	3	1
734	стремится к	2	1
735	до конца	2	1
736	не на	2	1
737	которые более	1	1
738	и непосредственно	2	1
739	однако и	2	1
740	что обычно	1	1
741	там где	2	1
742	каких бы	1	1
743	на который	1	1
744	обычно называется	1	1
745	нет в	1	1
746	языком как	1	1
747	которое в	1	1
748	от предмета	1	1
749	как та	1	1
750	со словом	1	1
751	даже до	1	1
752	употребления данного	1	1
753	который на	1	1
754	этих случаях	1	1
755	одной стороны	3	1
756	для обозначения	1	1
757	на тот	1	1
758	какого-нибудь одного	1	1
759	всякая абстракция	1	1
760	смысле этого	4	1
761	здесь имеется	1	1
762	поскольку он	1	1
763	огромной исторической	2	1
764	к ночи	1	1
765	в гораздо	1	1
766	разделить на	1	1
767	мере не	1	1
768	только для	1	1
769	направления в	1	1
770	трактовке в	1	1
771	и развития	1	1
772	но для	2	1
773	остается в	1	1
774	нее только	1	1
775	тому или	1	1
776	является как	2	1
777	в более	2	1
778	бы общего	1	1
779	одного и	4	1
780	от той	1	1
781	не существует	3	1
782	или иному	1	1
783	об отношении	1	1
784	всегда связано	1	1
785	имеет дело	2	1
786	о котором	1	1
787	но отнюдь	1	1
788	не с	2	1
789	себя самого	2	1
790	в языке	7	1
791	здесь именно	1	1
792	было только	1	1
793	зрения в	1	1
794	исключительно в	1	1
795	несмотря на	1	1
796	узком смысле	2	1
797	знака в	1	1
798	бы далеко	1	1
799	менее в	1	1
800	себе никакого	1	1
801	к самым	1	1
802	является и	1	1
803	не сами	1	1
804	оторваны от	1	1
805	языка то	1	1
806	значение не	1	1
807	были и	1	1
808	самое что	1	1
809	целей и	1	1
810	и слов	1	1
811	сказать следующее	1	1
812	вполне понятно	4	1
813	ее в	1	1
814	далеко в	1	1
815	к этому	5	1
816	можно назвать	1	1
817	эти категории	2	1
818	они не	2	1
