N	2gram	Tiupa_Anal_2	Istorich
310	подобно тому	3	1
311	никому не	1	1
312	одно и	1	1
313	исходя из	1	1
314	в совершенно	1	1
315	и второй	2	1
316	вера в	1	1
317	них не	2	1
318	на этой	2	1
319	и жадному	1	1
320	то все	1	1
321	смерть и	1	1
322	в них	1	1
323	мифа но	1	1
324	этого персонажа	2	1
325	со своими	1	1
326	однажды в	1	1
327	иначе говоря	11	1
328	такой же	1	1
329	и тогда	1	1
330	легко прослеживается	1	1
331	но я	1	1
332	точки зрения	4	1
333	что появление	1	1
334	или точнее	2	1
335	этой связи	1	1
336	представить себе	1	1
337	и смерть	2	1
338	в котором	2	1
339	дается в	1	1
340	не считает	1	1
341	при рассмотрении	1	1
342	не его	1	1
343	и эти	1	1
344	именно к	1	1
345	не любит	4	1
346	уже встречались	1	1
347	тому что	1	1
348	вплоть до	1	1
349	все три	1	1
350	встреча с	1	1
351	и другое	1	1
352	в то	2	1
353	тогда когда	1	1
354	тому кто	1	1
355	которого он	1	1
356	облекается в	1	1
357	подобные примеры	1	1
358	и имеет	1	1
359	имеет отношение	1	1
360	именно с	1	1
361	близки к	1	1
362	которые и	2	1
363	впрочем в	1	1
364	можно сказать	4	1
365	и является	4	1
366	это слово	1	1
367	со своим	3	1
368	или иных	2	1
369	сказал он	1	1
370	и несколько	1	1
371	у меня	1	1
372	правой руке	1	1
373	на границе	1	1
374	и другой	1	1
375	его за	1	1
376	и смертью	1	1
377	должны быть	1	1
378	в своего	1	1
379	к тому	7	1
380	этот переход	1	1
381	пребывание в	1	1
382	и мне	2	1
383	что при	1	1
384	с ее	2	1
385	на основе	2	1
386	сохраняет свою	1	1
387	в пределах	9	1
388	приводит к	3	1
389	роль в	2	1
390	особенно в	7	1
391	в борьбе	2	1
392	во второй	4	1
393	веры в	1	1
394	показать как	1	1
395	это только	2	1
396	наше внимание	1	1
397	вступил в	2	1
398	жизнь и	1	1
399	с героем	1	1
400	в последней	1	1
401	короче говоря	1	1
402	с ним	2	1
403	классический пример	1	1
404	все его	1	1
405	в виду	1	1
406	слова а	1	1
407	о нем	1	1
408	внимание на	2	1
409	не ту	1	1
410	одного из	3	1
411	говорилось о	1	1
412	тексте упоминаются	1	1
413	этих двух	1	1
414	путь к	1	1
415	данного текста	1	1
416	бы в	3	1
417	мире так	1	1
418	тем более	1	1
419	сказать и	1	1
420	врывается в	1	1
421	один по	1	1
422	один из	2	1
423	человека в	1	1
424	тот же	1	1
425	одной из	3	1
426	что даже	1	1
427	к их	1	1
428	одни и	1	1
429	форма этого	1	1
430	своего рода	12	1
431	только на	3	1
432	в начале	1	1
433	очевидно что	1	1
434	одно из	2	1
435	пока не	1	1
436	случае с	1	1
437	как раз	4	1
438	к совершенно	1	1
439	по смыслу	1	1
440	со стороны	3	1
441	как у	1	1
442	на ее	1	1
443	или иначе	1	1
444	нельзя сказать	1	1
445	с мотивом	1	1
446	именно в	3	1
447	что тот	1	1
448	при всей	3	1
449	человека который	1	1
450	с небом	1	1
451	до смерти	1	1
452	обратиться к	1	1
453	его из	1	1
454	прежде всего	3	1
455	или выражаясь	1	1
456	текста это	3	1
457	зависит от	1	1
458	понимать как	1	1
459	долгое время	1	1
460	хотя он	1	1
461	объединены в	1	1
462	для человека	1	1
463	он и	2	1
464	вступает в	2	1
465	в центре	3	1
466	до этого	1	1
467	то можно	1	1
468	например если	1	1
469	о существе	1	1
470	тому как	3	1
471	что же	1	1
472	и всей	1	1
473	быть только	1	1
474	человек всегда	1	1
475	с тремя	1	1
476	на бледном	1	1
477	довольно много	1	1
478	как будто	3	1
479	останавливаться на	1	1
480	в основном	1	1
481	скажем в	1	1
482	получает от	1	1
483	естественно не	1	1
484	я от	1	1
485	здесь в	2	1
486	это явление	1	1
487	случае он	1	1
488	роль при	1	1
489	прямо на	1	1
490	которых он	1	1
491	сколько бы	1	1
492	он по	2	1
493	в результате	3	1
494	характерно и	2	1
495	с действительностью	2	1
496	здесь по	1	1
497	или нет	1	1
498	еще более	2	1
499	не будучи	1	1
500	природа этого	1	1
501	ни к	1	1
502	будто бы	1	1
503	силы в	1	1
504	но если	1	1
505	как вы	1	1
506	к ее	1	1
507	ты не	2	1
508	персонажа и	1	1
509	не знает	3	1
510	это в	1	1
511	к его	2	1
512	по которой	1	1
513	что ты	1	1
514	самое что	1	1
515	собой лишь	1	1
516	что вообще	1	1
517	по поводу	3	1
518	героя как	1	1
519	тем самым	4	1
520	который не	1	1
521	как на	1	1
