N	2gram	Tiupa_Anal_2	FransuaR
137	для всех	2	3
138	есть в	3	3
139	в поэзии	2	3
140	для него	4	3
141	в одном	2	3
142	еще и	1	3
143	о чем	2	3
144	вместе с	2	3
145	по существу	2	3
146	и для	2	3
147	на этот	2	3
148	и наиболее	1	2
149	с точки	2	2
150	и до	2	2
151	из его	2	2
152	и больше	1	2
153	и за	3	2
154	из своих	2	2
155	говорить о	6	2
156	в целом	8	2
157	в чем	1	2
158	в данном	8	2
159	в сторону	5	2
160	отличие от	2	2
161	образ смерти	1	2
162	независимо от	1	2
163	когда он	1	2
164	и наконец	1	2
165	он в	4	2
166	еще один	1	2
167	раз в	1	2
168	роль в	2	2
169	и если	3	2
170	при этом	10	2
171	в начале	1	2
172	так например	2	2
173	том же	1	2
174	распространяется на	1	2
175	самого автора	1	2
176	лишь в	9	2
177	было бы	3	2
178	делает его	1	2
179	смерть и	1	2
180	и смерти	4	2
181	глазами и	1	2
182	несмотря на	3	2
183	одно из	2	2
184	во второй	4	2
185	не столько	3	2
186	но эта	2	2
187	во времени	2	2
188	даже в	2	2
189	в отношении	1	2
190	вплоть до	1	2
191	на котором	2	2
192	на него	2	2
193	уже и	2	2
194	за его	1	2
195	конечно и	1	2
196	с другом	1	2
197	начиная с	1	2
198	что все	2	2
199	к тому	7	2
200	он оказывается	1	2
201	в каждом	1	2
202	образы и	1	2
203	данном случае	5	2
204	встреча с	1	2
205	и что	1	2
206	еще в	2	2
207	жизнь и	1	2
208	же самое	1	2
209	и т.д	3	2
210	но мы	1	2
211	можно сказать	4	2
212	в значительной	2	2
213	на всех	2	2
214	к нему	1	2
215	между тем	2	2
216	борьба с	3	2
217	ли он	1	2
218	в уста	1	2
219	в качестве	11	2
220	разыгрывается в	2	2
221	ведь это	2	2
222	может быть	6	2
223	тут же	1	2
224	в отличие	2	2
225	себя и	1	2
226	превращается в	2	2
227	в третьей	1	2
228	один из	2	2
229	и слово	2	2
230	в пределах	9	2
231	во все	1	2
232	и там	1	2
233	друг с	1	2
234	слова и	1	2
235	только для	1	2
236	это явление	1	2
237	на улице	1	2
238	в эту	3	2
239	почти вовсе	1	2
240	хотя бы	1	2
241	в системе	1	2
242	на фоне	3	2
243	то что	7	2
244	ко всему	1	2
245	это в	1	2
246	к этому	2	2
247	неотделима от	1	1
248	с жизнью	1	1
249	выражения в	1	1
250	и сюжет	1	1
251	между всеми	1	1
252	тем же	1	1
253	сам автор	1	1
254	другой жизни	1	1
255	и появляется	1	1
256	по его	1	1
257	в несколько	1	1
258	а как	2	1
259	полагает что	1	1
260	есть не	1	1
261	черта в	1	1
262	целого в	2	1
263	после игры	1	1
264	проявляется в	3	1
265	не осознается	1	1
266	столь же	4	1
267	и мира	1	1
268	служит для	1	1
269	же самые	1	1
270	тем как	1	1
271	и всего	1	1
272	особенно если	1	1
273	не все	1	1
274	конечном счете	2	1
275	по отношению	4	1
276	себя его	1	1
277	рассказывает как	1	1
278	и речи	1	1
279	за пределы	4	1
280	характер и	1	1
281	о жизни	2	1
282	все остальные	1	1
283	самом начале	3	1
284	имеет в	1	1
285	следует говорить	1	1
286	бы и	1	1
287	бы не	1	1
288	что автор	1	1
289	в себе	7	1
290	свободы но	1	1
291	сливаются в	1	1
292	на то	2	1
293	в наших	1	1
294	так сказать	1	1
295	время и	1	1
296	а скорее	1	1
297	которая является	1	1
298	в понимании	1	1
299	не как	1	1
300	характер в	1	1
301	чтобы в	1	1
302	никому не	1	1
303	и по	1	1
304	человека в	1	1
305	значительной степени	2	1
306	в одну	2	1
307	а затем	2	1
308	здесь он	1	1
309	значение в	1	1
310	битвы с	2	1
311	в мире	6	1
312	и неизбежно	1	1
313	них не	2	1
314	самим собой	1	1
315	полной мере	1	1
316	на этой	2	1
317	было в	1	1
318	ко второму	1	1
319	и эпизод	1	1
320	эту минуту	1	1
321	главного героя	3	1
322	начала и	1	1
323	в жизни	1	1
324	далеко не	1	1
325	в главе	1	1
326	место и	1	1
327	говорится о	1	1
328	жизни но	2	1
329	обратимся к	1	1
330	со всей	1	1
331	сосредоточиться на	1	1
332	игру и	1	1
333	в ходе	4	1
334	в котором	2	1
335	что я	1	1
336	которые в	1	1
337	обращение к	1	1
338	не его	1	1
339	тем не	3	1
340	и более	1	1
341	на его	3	1
342	что этот	1	1
343	для нее	2	1
344	со смертью	3	1
345	нас к	2	1
346	и вся	1	1
347	тому что	1	1
348	раз и	1	1
349	точно и	1	1
350	подтверждается и	1	1
351	все три	1	1
352	что с	2	1
353	мышления и	1	1
354	тогда когда	1	1
355	одна из	1	1
356	тому кто	1	1
357	это всегда	1	1
358	всей их	1	1
359	и внутренней	1	1
360	налагает на	1	1
361	для всего	1	1
362	никогда не	3	1
363	казалось бы	3	1
364	этих двух	1	1
365	в полной	1	1
366	и выражение	1	1
367	как она	1	1
368	на природу	1	1
369	это слово	1	1
370	по земле	1	1
371	со своим	3	1
372	внешней и	1	1
373	всех присутствующих	1	1
374	возвращает нас	1	1
375	что впрочем	1	1
376	как будто	3	1
377	игре и	1	1
378	первый эпизод	1	1
379	о гибели	2	1
380	может показаться	1	1
381	у нас	1	1
382	в специальном	1	1
383	в мировой	1	1
384	места для	1	1
385	прямо говорит	1	1
386	выход из	1	1
387	встречается в	1	1
388	взятое в	1	1
389	позволил бы	1	1
390	здесь совершенно	1	1
391	и такие	1	1
392	сама жизнь	1	1
393	и смертью	1	1
394	бы он	1	1
395	той или	3	1
396	указывает на	1	1
397	что при	1	1
398	и потому	1	1
399	значения и	1	1
400	существенное значение	1	1
401	свою очередь	1	1
402	и сами	1	1
403	это только	2	1
404	о власти	1	1
405	в организации	3	1
406	в произведении	2	1
407	никак не	2	1
408	приводит к	3	1
409	и сам	3	1
410	начинается словами	1	1
411	говорит на	1	1
412	в образе	1	1
413	те же	2	1
414	времени и	1	1
415	еще не	2	1
416	она была	1	1
417	вся его	1	1
418	поэтому в	1	1
419	если бы	3	1
420	в игре	7	1
421	и смерть	2	1
422	и viii	1	1
423	в разбираемом	1	1
424	о нем	1	1
425	это рассуждение	1	1
426	было не	1	1
427	на вопрос	1	1
428	это первый	1	1
429	все его	1	1
430	не позволяет	2	1
431	времени в	4	1
432	в конечном	3	1
433	на протяжении	2	1
434	от них	1	1
435	он по	2	1
436	тем более	1	1
437	борясь с	2	1
438	слов и	1	1
439	крайними пределами	1	1
440	рассуждение о	1	1
441	автор этой	1	1
442	в двух	2	1
443	тот же	1	1
444	с ними	3	1
445	и является	4	1
446	и свободы	2	1
447	на несколько	1	1
448	между этими	1	1
449	и ее	1	1
450	и из	1	1
451	себя в	2	1
452	это ни	1	1
453	почти до	1	1
454	же явления	1	1
455	свидетельствует о	2	1
456	на этих	1	1
457	из них	3	1
458	его и	1	1
459	говорит о	5	1
460	в прозе	1	1
461	это место	1	1
462	с этими	1	1
463	покойника в	1	1
464	к ним	1	1
465	при всей	3	1
466	не о	2	1
467	не случайно	8	1
468	и будет	1	1
469	людей не	1	1
470	тем что	3	1
471	но к	1	1
472	иное как	1	1
473	рост и	1	1
474	она вполне	1	1
475	или иной	3	1
476	по которой	1	1
477	как у	1	1
478	игры и	4	1
479	нельзя сказать	1	1
480	и тех	1	1
481	что иное	1	1
482	в эпизодах	1	1
483	во внешней	1	1
484	нового времени	1	1
485	а главное	1	1
486	его из	1	1
487	выведена из	1	1
488	более того	1	1
489	и стал	2	1
490	не знает	3	1
491	смерти но	1	1
492	и своим	1	1
493	и внутренне	2	1
494	же точно	1	1
495	хотя он	1	1
496	ни о	3	1
497	для человека	1	1
498	со своими	1	1
499	мира в	1	1
500	прямо на	1	1
501	если не	1	1
502	должна была	2	1
503	себя на	1	1
504	но оно	1	1
505	в частности	16	1
506	о себе	2	1
507	до этого	1	1
508	границы между	1	1
509	ко всем	1	1
510	но особенно	1	1
511	в рамках	3	1
512	в присутствии	1	1
513	из трех	3	1
514	к своему	2	1
515	и семейных	1	1
516	и всей	1	1
517	да и	1	1
518	понимать как	1	1
519	этого слова	3	1
520	ему в	3	1
521	еще раз	1	1
522	о его	4	1
523	не получает	1	1
524	будучи в	1	1
525	еще одна	2	1
526	зато очень	1	1
527	этого рода	2	1
528	и другими	2	1
529	эту игру	1	1
530	себя самого	1	1
531	от него	1	1
532	отметить еще	1	1
533	еще более	2	1
534	вслед за	2	1
535	у самой	1	1
536	от лица	1	1
537	слово в	1	1
538	в свою	1	1
539	которая на	1	1
540	как смерть	2	1
541	и при	1	1
542	речи и	2	1
543	не что	1	1
544	отношению к	4	1
545	из этого	1	1
546	в свое	1	1
547	почти нет	1	1
548	существенная сторона	1	1
549	юности и	1	1
550	ее в	1	1
551	именно здесь	1	1
552	в таком	2	1
