N	2gram	Vinokur_Ku_3	Problemy
409	бы сказать	3	1
410	же слово	1	1
411	или во	1	1
412	то я	1	1
413	о слове	5	1
414	нами в	1	1
415	слово это	2	1
416	не могла	1	1
417	достаточный материал	1	1
418	для выделения	1	1
419	в статье	2	1
420	раз когда	1	1
421	а вовсе	1	1
422	как увидим	1	1
423	ведь не	1	1
424	был и	1	1
425	и если	2	1
426	свое время	2	1
427	так уж	1	1
428	так например	1	1
429	фразы с	1	1
430	форма у	1	1
431	здесь мы	1	1
432	с целью	2	1
433	входит в	1	1
434	что дают	1	1
435	его структуре	1	1
436	пока он	3	1
437	и мы	1	1
438	приходит в	2	1
439	он приходит	1	1
440	собранные им	1	1
441	стоит на	1	1
442	само собою	2	1
443	тех которые	1	1
444	они то	1	1
445	далеко не	5	1
446	образ мы	1	1
447	для чего	1	1
448	здесь можно	5	1
449	строгом смысле	1	1
450	этом я	1	1
451	и было	1	1
452	выразительное и	1	1
453	как таковой	2	1
454	одного и	2	1
455	одна группа	1	1
456	в г	1	1
457	что такое	4	1
458	таким же	1	1
459	рассказа о	1	1
460	и ее	1	1
461	достаточно все	1	1
462	к главному	1	1
463	смысле можно	2	1
464	же это	2	1
465	случае в	1	1
466	они уже	1	1
467	и решается	1	1
468	свой смысл	1	1
469	мысли и	2	1
470	признать что	1	1
471	об этих	1	1
472	которые в	4	1
473	иначе как	1	1
474	тем не	9	1
475	по крайней	1	1
476	которых перед	1	1
477	и более	3	1
478	есть еще	1	1
479	для нее	1	1
480	а вот	2	1
481	же такое	1	1
482	нас к	2	1
483	мною в	1	1
484	так он	1	1
485	в таких	2	1
486	она не	3	1
487	от нас	2	1
488	которых он	1	1
489	правда в	1	1
490	первая часть	1	1
491	на себе	1	1
492	в процессе	3	1
493	в основе	1	1
494	и именно	3	1
495	того чтобы	11	1
496	чем не	1	1
497	это еще	2	1
498	все без	1	1
499	для всего	1	1
500	только не	1	1
501	в самой	1	1
502	именно с	1	1
503	слова как	2	1
504	в форму	1	1
505	того в	1	1
506	не говорит	1	1
507	а лишь	3	1
508	и после	1	1
509	сам я	1	1
510	связи с	6	1
511	своей статье	2	1
512	здесь же	1	1
513	из истории	1	1
514	и при	2	1
515	в ответе	1	1
516	эту сторону	2	1
517	зрения во	1	1
518	еще резче	1	1
519	от их	1	1
520	структуре слова	3	1
521	вернемся к	2	1
522	не могут	5	1
523	когда мы	3	1
524	сказать только	1	1
525	случаях когда	1	1
526	и другой	1	1
527	это конечно	2	1
528	отличается от	2	1
529	же самое	1	1
530	об одном	1	1
531	всего в	1	1
532	как для	1	1
533	для того	12	1
534	которых каждый	1	1
535	решается в	1	1
536	приходит к	1	1
537	можно и	1	1
538	не совсем	1	1
539	но по	1	1
540	от друга	1	1
541	как не	1	1
542	им слов	1	1
543	основной порок	2	1
544	в некоторых	2	1
545	здесь не	2	1
546	данном случае	4	1
547	из приведенных	1	1
548	в особенности	2	1
549	но мы	2	1
550	то время	1	1
551	мы наблюдаем	1	1
552	дано в	2	1
553	речи то	1	1
554	же касается	1	1
555	с известными	1	1
556	все из	1	1
557	это вовсе	1	1
558	здесь как	2	1
559	вопрос который	1	1
560	чем у	1	1
561	она была	1	1
562	что дело	2	1
563	если бы	8	1
564	форме в	1	1
565	но здесь	1	1
566	каждый раз	1	1
567	и должно	5	1
568	тех кто	1	1
569	зрения на	3	1
570	никак не	2	1
571	что каждый	1	1
572	это потому	1	1
573	после того	6	1
574	не выходит	1	1
575	нас в	3	1
576	связь между	3	1
577	от них	1	1
578	во втором	1	1
579	мыслей и	1	1
580	и только	3	1
581	крайней мере	1	1
582	выше в	1	1
583	глаза на	1	1
584	но она	1	1
585	следовало бы	1	1
586	у которого	1	1
587	эти последние	2	1
588	известно что	1	1
589	что здесь	1	1
590	как например	2	1
591	один из	4	1
592	в большей	2	1
593	но с	1	1
594	же все	1	1
595	значение в	2	1
596	сразу же	2	1
597	и дело	1	1
598	сущности уже	1	1
599	этот вопрос	3	1
600	дают достаточный	1	1
601	и часто	1	1
602	и действительно	3	1
603	дана в	1	1
604	еще и	2	1
605	падает на	1	1
606	знает так	1	1
607	очень много	2	1
608	деле не	2	1
609	одних и	1	1
610	образа в	1	1
611	что ж	1	1
612	с одной	4	1
613	никакого реального	1	1
614	не то	2	1
615	не входит	1	1
616	точно и	1	1
617	я имею	2	1
618	то и	2	1
619	быть что	1	1
620	есть уже	1	1
621	а то	2	1
622	или даже	1	1
623	и обратно	1	1
624	иной смысл	3	1
625	характерно что	1	1
626	котором все	1	1
627	его основные	1	1
628	чтобы она	1	1
629	уклоняется от	1	1
630	не для	1	1
631	слово как	1	1
632	для меня	2	1
633	противоречии с	1	1
634	дело и	1	1
635	отметить что	3	1
636	он мог	1	1
637	один не	1	1
638	и вместе	1	1
639	со всем	1	1
640	до сих	8	1
641	мы скажем	1	1
642	и тех	1	1
643	по своим	1	1
644	а именно	3	1
645	форме и	1	1
646	а наоборот	1	1
647	к его	2	1
648	быть с	2	1
649	обратиться к	1	1
650	же есть	1	1
651	более интересна	1	1
652	и их	1	1
653	превращается в	1	1
654	и сказали	1	1
655	может ли	1	1
656	возможно лишь	1	1
657	выше и	1	1
658	таких двух	1	1
659	новых слов	1	1
660	есть лишь	1	1
661	о чем	2	1
662	или с	1	1
663	стоит в	1	1
664	если не	1	1
665	именно поэтому	2	1
666	в критике	1	1
667	слова то	1	1
668	и потому	1	1
669	в строгом	1	1
670	речь не	1	1
671	из которых	1	1
672	не кончаются	1	1
673	да рядом	2	1
674	в данном	7	1
675	и следует	2	1
676	интересна что	1	1
677	мы сразу	1	1
678	общения с	1	1
679	в первой	1	1
680	конечно и	1	1
681	одно только	2	1
682	еще раз	2	1
683	этом случае	4	1
684	можно сказать	2	1
685	сплошь да	2	1
686	сих пор	8	1
687	только для	2	1
688	о его	1	1
689	наоборот все	1	1
690	не видит	1	1
691	остается в	2	1
692	при том	1	1
693	смысл имеет	1	1
694	ли в	1	1
695	пор еще	3	1
696	она знает	1	1
697	и выражений	2	1
698	в результате	3	1
699	между ними	1	1
700	которая в	1	1
701	бы ему	1	1
702	в двух	2	1
703	в те	1	1
704	уже совсем	1	1
705	лишь как	1	1
706	еще более	2	1
707	главным образом	2	1
708	не должен	1	1
709	целом в	1	1
710	или несколько	1	1
711	вот этот	1	1
712	на более	1	1
713	укладывается в	1	1
714	же в	1	1
715	но вот	1	1
716	давно уже	1	1
717	себе как	1	1
718	на фоне	7	1
719	в свою	1	1
720	а ведь	1	1
721	является и	2	1
722	в кругу	2	1
723	в свое	2	1
724	бы привести	2	1
725	работы этого	1	1
726	речи как	3	1
727	того или	3	1
728	как слово	2	1
729	и другие	1	1
730	и эта	1	1
731	который не	1	1
732	к этому	1	1
733	как на	8	1
