N	2gram	Vygotskiy__5	Literetu
191	искусства как	4	2
192	должен быть	2	2
193	более не	1	2
194	в себя	2	2
195	для читателя	2	2
196	на том	2	2
197	ту же	2	2
198	или иной	2	2
199	в другом	3	2
200	о том	10	2
201	с одной	12	2
202	не могло	1	2
203	между тем	1	2
204	и только	3	2
205	хотя бы	3	2
206	их не	2	2
207	по этому	5	2
208	только на	4	2
209	что не	1	2
210	по выражению	1	2
211	что для	1	2
212	не сам	1	2
213	для него	3	2
214	тем что	6	2
215	одной стороны	12	2
216	превращается в	1	2
217	не тот	1	2
218	все более	1	2
219	нет ничего	1	2
220	оказывается не	1	2
221	и татьяны	3	2
222	тому как	1	2
223	для понимания	1	2
224	произведение в	1	2
225	художественное произведение	5	2
226	можно было	3	2
227	не является	2	2
228	в сферу	2	2
229	которая в	1	2
230	тем более	1	2
231	все они	1	2
232	полагал что	2	2
233	не есть	4	2
234	героя как	1	2
235	отношению к	1	2
236	ко всему	1	2
237	на это	1	2
238	в искусстве	6	2
239	по поводу	3	2
240	этого романа	1	1
241	воображении и	1	1
242	этой фразы	1	1
243	конструктивный фактор	1	1
244	же как	2	1
245	переходит к	1	1
246	из принципа	1	1
247	на самом	2	1
248	только потому	1	1
249	идет о	1	1
250	показать что	12	1
251	к другому	2	1
252	на две	1	1
253	каком отношении	2	1
254	и за	1	1
255	который в	1	1
256	есть не	4	1
257	ощущать себя	1	1
258	мы не	3	1
259	уверен что	1	1
260	говоря и	1	1
261	вопрос о	3	1
262	двумя или	1	1
263	художественного произведения	3	1
264	есть нечто	3	1
265	на вымышленный	1	1
266	в полной	2	1
267	зависимости от	7	1
268	отступление от	1	1
269	и он	2	1
270	он был	2	1
271	в чем	1	1
272	тем как	1	1
273	во внешнем	2	1
274	но как	1	1
275	всем его	1	1
276	здесь этому	1	1
277	к которой	1	1
278	было указано	1	1
279	ответ на	5	1
280	отношение к	1	1
281	тут же	1	1
282	не просто	1	1
283	теперь не	1	1
284	что они	5	1
285	этом есть	1	1
286	один и	1	1
287	и читатель	2	1
288	письма что	1	1
289	в центре	2	1
290	в одной	2	1
291	его на	2	1
292	а третий	1	1
293	как к	1	1
294	как нам	1	1
295	перед нами	2	1
296	мы можем	7	1
297	могли бы	4	1
298	и как	7	1
299	неизмеримо более	1	1
300	имеет в	1	1
301	в противоположность	2	1
302	то в	1	1
303	за собой	1	1
304	еще на	1	1
305	себе как	1	1
306	в которой	3	1
307	он в	2	1
308	в нашем	2	1
309	если мы	16	1
310	большей части	1	1
311	время чумы	1	1
312	в последнее	1	1
313	на то	17	1
314	так сказать	1	1
315	задний план	1	1
316	в поэтике	1	1
317	он не	3	1
318	в понимании	1	1
319	едва ли	2	1
320	качестве своего	2	1
321	в начале	1	1
322	и вот	2	1
323	в зависимости	6	1
324	у пушкина	1	1
325	то самое	1	1
326	целого ряда	1	1
327	так например	3	1
328	не бывает	1	1
329	но все	2	1
330	человека в	3	1
331	этом последнем	1	1
332	в одну	1	1
333	в каждом	2	1
334	подход к	1	1
335	а затем	2	1
336	самого автора	1	1
337	воображении а	1	1
338	и с	2	1
339	говорил что	2	1
340	бы быть	1	1
341	полной мере	1	1
342	материала и	5	1
343	что перед	1	1
344	первой главе	1	1
345	образом если	2	1
346	искусства в	2	1
347	в глазах	2	1
348	может стать	1	1
349	и мы	16	1
350	в них	4	1
351	человек который	1	1
352	свое начало	1	1
353	в ее	3	1
354	мы имеем	8	1
355	с тем	8	1
356	и уже	3	1
357	уклонением от	1	1
358	основывается на	1	1
359	с такой	4	1
360	должно быть	2	1
361	иначе говоря	1	1
362	в один	1	1
363	со всей	1	1
364	одного и	2	1
365	на первый	2	1
366	в эту	1	1
367	в этих	3	1
368	о ком	1	1
369	как некоторое	1	1
370	и одно	1	1
371	представить себе	2	1
372	опоры для	1	1
373	в следующем	1	1
374	это делает	2	1
375	в отношении	2	1
376	которого является	1	1
377	и нашедшая	1	1
378	что от	2	1
379	в которых	2	1
380	одном из	1	1
381	как онегин	1	1
382	принадлежит ему	1	1
383	по крайней	1	1
384	если бы	11	1
385	не могли	4	1
386	такие отношения	1	1
387	тому чтобы	1	1
388	того кто	1	1
389	вовсе не	3	1
390	есть всегда	1	1
391	что чем	1	1
392	героем и	1	1
393	что есть	2	1
394	если и	1	1
395	весь в	2	1
396	случае в	1	1
397	единство так	1	1
398	она не	1	1
399	иной раз	1	1
400	татьяны в	1	1
401	не имеет	1	1
402	самого начала	3	1
403	тогда когда	1	1
404	только из	1	1
405	ее с	1	1
406	во время	1	1
407	на него	1	1
408	когда они	1	1
409	из такой	1	1
410	иметь в	3	1
411	во всякой	2	1
412	но только	3	1
413	это еще	1	1
414	это мы	1	1
415	на котором	1	1
416	карамазова и	1	1
417	переживания в	2	1
418	из четырех	1	1
419	имеем дело	1	1
420	онегина и	3	1
421	искусство которое	2	1
422	начинает казаться	2	1
423	другой стороны	5	1
424	именно его	1	1
425	для нас	3	1
426	о нем	1	1
427	только с	1	1
428	в каком	3	1
429	с другом	3	1
430	перед ним	1	1
431	все то	2	1
432	и времени	1	1
433	отличается от	2	1
434	надежд и	1	1
435	и другим	1	1
436	и говорит	3	1
437	имеет место	3	1
438	что при	3	1
439	отказаться от	1	1
440	одним и	3	1
441	ничего общего	1	1
442	следует отнести	1	1
443	как мы	5	1
444	но по	1	1
445	искусство на	1	1
446	свою очередь	1	1
447	как один	1	1
448	и от	1	1
449	сознания однако	1	1
450	последнее время	1	1
451	так в	3	1
452	не имеющим	1	1
453	мысль о	4	1
454	мы никогда	2	1
455	за счет	1	1
456	в произведении	1	1
457	с самого	3	1
458	в произведение	1	1
459	искусство как	2	1
460	или в	6	1
461	он говорит	3	1
462	каждого из	1	1
463	собой в	2	1
464	возникающее в	1	1
465	мог бы	2	1
466	что подобное	1	1
467	по тому	1	1
468	предмет его	1	1
469	строго говоря	2	1
470	быть может	1	1
471	в словах	2	1
472	трактуется как	1	1
473	и здесь	6	1
474	в состав	3	1
475	и т.д	1	1
476	это вполне	1	1
477	никак не	6	1
478	и что	23	1
479	очевидно что	2	1
480	его жизни	1	1
481	означает не	1	1
482	можно сказать	2	1
483	пор пока	2	1
484	это должно	1	1
485	в значительной	1	1
486	каждого элемента	1	1
487	к нему	1	1
488	в евгении	1	1
489	во всех	2	1
490	том или	1	1
491	этому поводу	4	1
492	и во	1	1
493	существу в	1	1
494	на одном	4	1
495	что же	1	1
496	крайней мере	1	1
497	под именем	1	1
498	вслед за	1	1
499	что эстетическая	1	1
500	что искусство	4	1
501	который бы	1	1
502	существует как	1	1
503	это приводит	1	1
504	и другую	1	1
505	что художественное	1	1
506	воли в	1	1
507	наконец в-третьих	1	1
508	жизнь то	1	1
509	поэтому для	1	1
510	тот же	3	1
511	одной из	1	1
512	что даже	2	1
513	в какой	1	1
514	гораздо более	2	1
515	эстетики но	1	1
516	это становится	1	1
517	между этими	1	1
518	с самой	1	1
519	искусства об	1	1
520	только при	1	1
521	однако с	1	1
522	со своим	2	1
523	оказывается в	1	1
524	не можем	4	1
525	искусства с	3	1
526	мы получим	2	1
527	эти и	1	1
528	в поэзии	1	1
529	оно в	2	1
530	в виде	1	1
531	кажется что	1	1
532	от других	1	1
533	и остаться	1	1
534	за ним	1	1
535	не так	1	1
536	слова в	1	1
537	в котором	2	1
538	в одном	2	1
539	никто не	1	1
540	произведения и	1	1
541	так как	9	1
542	не о	1	1
543	может служить	1	1
544	до тех	2	1
545	или ином	1	1
546	герой и	2	1
547	представляют собой	2	1
548	из двух	3	1
549	что и	3	1
550	до сих	5	1
551	может и	1	1
552	сюда же	1	1
553	именно в	6	1
554	стороны он	2	1
555	я был	1	1
556	с той	2	1
557	чем он	1	1
558	негой и	1	1
559	на чем	1	1
560	а с	5	1
561	в воображении	2	1
562	себя и	2	1
563	в некоторых	1	1
564	не делает	1	1
565	в употреблении	1	1
566	до конца	2	1
567	в рассказе	2	1
568	легко и	1	1
569	понятие о	1	1
570	и эстетической	1	1
571	есть лишь	1	1
572	или с	2	1
573	мы знаем	2	1
574	если не	1	1
575	они все	1	1
576	между собою	1	1
577	и если	6	1
578	в последней	1	1
579	нами как	1	1
580	ни на	1	1
581	согласно этой	1	1
582	звучать как	1	1
583	состав произведения	1	1
584	внешнем мире	1	1
585	многих случаях	1	1
586	жизни но	1	1
587	ударение на	1	1
588	целом ряде	1	1
589	искусства но	1	1
590	позволить себе	1	1
591	в той	3	1
592	и на	3	1
593	и пусть	1	1
594	пример в	1	1
595	в ответ	2	1
596	речевого материала	3	1
597	эту мысль	2	1
598	в первой	1	1
599	по существу	2	1
600	сам не	1	1
601	евгении онегине	1	1
602	на самое	3	1
603	в состоянии	3	1
604	тех пор	2	1
605	с ее	1	1
606	тенденцию к	1	1
607	места и	2	1
608	как например	2	1
609	и о	3	1
610	сих пор	5	1
611	только для	1	1
612	о его	1	1
613	лучшем случае	3	1
614	общественной жизни	1	1
615	произведении искусства	1	1
616	но для	1	1
617	можно назвать	1	1
618	пока еще	1	1
619	как частный	1	1
620	себя с	1	1
621	другом месте	1	1
622	и ему	1	1
623	из которых	4	1
624	не имея	1	1
625	совершается в	1	1
626	при таком	3	1
627	на задний	1	1
628	искусства то	1	1
629	и другими	2	1
630	смерти он	2	1
631	от него	4	1
632	и все	4	1
633	это может	2	1
634	у них	1	1
635	пушкин совершенно	1	1
636	находит свое	2	1
637	держится на	1	1
638	его тем	1	1
639	угодно но	1	1
640	только что	4	1
641	отношению ко	1	1
642	переживает все	1	1
643	как человек	1	1
644	в стихах	1	1
645	целый ряд	3	1
646	ее развития	1	1
647	и формой	1	1
648	в лучшем	3	1
649	в свою	3	1
650	в моем	1	1
651	в романе	2	1
652	между ними	2	1
653	героя и	7	1
654	не знает	2	1
655	сказать что	9	1
656	состоит из	1	1
657	была бы	3	1
658	от всех	1	1
659	прямо противоположное	2	1
660	совершенно не	6	1
661	нашей мысли	1	1
662	из этого	2	1
663	в трех	3	1
664	в работах	1	1
665	в действительности	1	1
666	к действительности	1	1
667	самого онегина	1	1
668	однако мы	1	1
669	вместе с	12	1
670	событий в	2	1
671	к этому	3	1
672	значение в	1	1
673	все что	1	1
