N	2gram	Bakhtin_Fr_4	Dialekti
123	с этим	1	3
124	кроме того	2	3
125	после этого	2	3
126	всех этих	3	3
127	не значит	1	3
128	же не	2	3
129	об этом	1	3
130	и почти	1	3
131	его в	9	3
132	это было	1	3
133	и мы	2	3
134	уже знаем	1	3
135	в один	2	3
136	и тогда	1	3
137	в этих	2	3
138	или точнее	1	3
139	что такое	1	3
140	времени а	1	3
141	даже в	1	3
142	можно ли	1	3
143	ничего не	1	3
144	в разных	3	3
145	хочет быть	1	3
146	но только	2	3
147	все его	1	3
148	уже не	2	3
149	как они	1	3
150	все время	3	3
151	тех пор	1	3
152	будто бы	1	3
153	у меня	2	3
154	из них	6	3
155	ведь это	3	3
156	мы находим	1	3
157	о котором	1	3
158	и их	3	3
159	о чем	2	3
160	в данном	1	3
161	в той	2	3
162	в это	1	3
163	и от	1	3
164	это как	1	3
165	они не	2	3
166	как известно	2	2
167	также и	4	2
168	человека и	1	2
169	связана с	4	2
170	на самом	4	2
171	что эти	1	2
172	что время	1	2
173	я по	1	2
174	в ней	3	2
175	что я	2	2
176	явлений и	1	2
177	если в	2	2
178	в общем	1	2
179	времени то	1	2
180	к сожалению	1	2
181	как в	2	2
182	перед нами	4	2
183	что по	1	2
184	более или	3	2
185	но в	12	2
186	в противоположность	1	2
187	в которой	4	2
188	бы и	1	2
189	все эти	9	2
190	никто никогда	1	2
191	с тех	1	2
192	раз в	2	2
193	на его	2	2
194	время и	2	2
195	в узком	3	2
196	не как	1	2
197	на этом	2	2
198	но все	1	2
199	не будет	1	2
200	в мире	1	2
201	об этой	1	2
202	в жизни	2	2
203	само время	1	2
204	или менее	3	2
205	во время	10	2
206	и при	2	2
207	в их	2	2
208	их в	2	2
209	такие образы	1	2
210	виду что	1	2
211	самого начала	3	2
212	дело не	1	2
213	в сущности	6	2
214	на него	1	2
215	не по	1	2
216	он мог	1	2
217	только и	1	2
218	уже и	2	2
219	и делает	1	2
220	что на	1	2
221	к тому	2	2
222	этих самых	1	2
223	времени но	1	2
224	также имеет	1	2
225	в конце	9	2
226	с ее	3	2
227	данном случае	1	2
228	с самого	3	2
229	что у	3	2
230	имеется в	3	2
231	со всем	1	2
232	и должно	1	2
233	но мы	2	2
234	он берет	1	2
235	все в	2	2
236	эти два	1	2
237	и она	1	2
238	что здесь	3	2
239	и образы	9	2
240	мы видим	3	2
241	с ними	3	2
242	на мир	1	2
243	с одной	2	2
244	себя в	2	2
245	есть в	2	2
246	и они	3	2
247	или в	2	2
248	тем что	4	2
249	смысла и	1	2
250	в очень	1	2
251	момент в	1	2
252	живой и	2	2
253	до сих	1	2
254	именно в	2	2
255	так вот	1	2
256	в некоторых	1	2
257	был в	1	2
258	не на	2	2
259	жизнь в	1	2
260	что мы	1	2
261	в частности	3	2
262	нами как	1	2
263	так же	7	2
264	в изображении	1	2
265	та которая	1	2
266	объединяются в	1	2
267	в тех	1	2
268	нечто совершенно	1	2
269	сих пор	1	2
270	же самое	1	2
271	думают что	1	2
272	которые были	1	2
273	тех или	1	2
274	форм и	2	2
275	и всякая	1	2
276	колокольного звона	1	2
277	в результате	4	2
278	в другое	1	2
279	от всего	1	2
280	я же	1	2
281	в системе	1	2
282	только о	1	2
283	в виде	1	2
284	другого рода	1	2
285	а я	1	2
286	в своих	2	2
287	смысле слова	1	1
288	он также	1	1
289	даны здесь	1	1
290	того же	5	1
291	людей на	1	1
292	и будущих	1	1
293	же по	1	1
294	перед лицом	2	1
295	очень много	1	1
296	можем судить	1	1
297	по преимуществу	3	1
298	и до	5	1
299	существенное различие	1	1
300	но важно	1	1
301	уже указывали	1	1
302	в какой-то	1	1
303	все те	2	1
304	века в	1	1
305	будущих времен	1	1
306	вы же	1	1
307	не была	1	1
308	но она	2	1
309	но под	1	1
310	ему в	1	1
311	и самой	1	1
312	не все	1	1
313	кто же	1	1
314	и он	1	1
315	всех сторон	1	1
316	литературы и	1	1
317	проявляет себя	1	1
318	он был	2	1
319	на них	2	1
320	всегда можно	1	1
321	он сам	1	1
322	вечных истин	1	1
323	в различных	2	1
324	не без	1	1
325	другой пример	1	1
326	со всеми	1	1
327	а он	1	1
328	в новом	2	1
329	смыслу и	1	1
330	общая точка	1	1
331	в наиболее	1	1
332	отличие от	1	1
333	нет и	1	1
334	переходит на	1	1
335	нет надобности	1	1
336	первый взгляд	1	1
337	его на	1	1
338	чем мы	1	1
339	стороны и	1	1
340	дороге в	1	1
341	содержащий в	1	1
342	весь мир	5	1
343	для которой	1	1
344	вполне понятно	1	1
345	уже с	1	1
346	то в	3	1
347	только один	1	1
348	в целом	1	1
349	образом и	3	1
350	за это	1	1
351	он в	1	1
352	всей своей	1	1
353	года и	2	1
354	с их	1	1
355	тому же	1	1
356	так сказать	2	1
357	связанные с	4	1
358	одному из	2	1
359	дает нам	2	1
360	человеческого тела	1	1
361	мало того	1	1
362	на земле	1	1
363	узком и	1	1
364	чтобы их	1	1
365	даже прямо	1	1
366	когда на	1	1
367	но дело	1	1
368	не бывает	1	1
369	в основу	2	1
370	появляется уже	1	1
371	что все	1	1
372	главным образом	1	1
373	тело на	1	1
374	значение в	1	1
375	пожалуйста не	1	1
376	или даже	1	1
377	в единую	1	1
378	знает что	1	1
379	со всех	1	1
380	врача есть	1	1
381	что один	1	1
382	делает его	1	1
383	ведь если	1	1
384	тела в	2	1
385	тех которые	1	1
386	в них	7	1
387	далеко не	5	1
388	равно и	1	1
389	со своими	2	1
390	одного и	1	1
391	и становится	1	1
392	на первый	2	1
393	в эту	3	1
394	бы на	2	1
395	и ее	1	1
396	как все	1	1
397	на месте	1	1
398	брака он	1	1
399	в котором	2	1
400	их значения	1	1
401	от времени	1	1
402	знаем что	1	1
403	бы мы	1	1
404	символом и	1	1
405	веселой и	2	1
406	времени не	1	1
407	не узнал	1	1
408	друг другу	1	1
409	уже сказали	1	1
410	можем сказать	1	1
411	и очень	1	1
412	время то	1	1
413	вернемся к	3	1
414	случае в	1	1
415	что эта	1	1
416	и начинает	1	1
417	в обоих	1	1
418	что ему	1	1
419	сфера в	1	1
420	в основе	2	1
421	тогда и	1	1
422	в самых	1	1
423	чем не	1	1
424	подобно тому	3	1
425	нами раньше	1	1
426	у этого	1	1
427	протеста против	1	1
428	и независимо	1	1
429	из основных	1	1
430	остается в	1	1
431	деле он	1	1
432	исторического процесса	2	1
433	и искусства	1	1
434	этом отношении	1	1
435	но даже	1	1
436	и оно	1	1
437	основе в	1	1
438	нам что	1	1
439	похож на	1	1
440	в древнейших	1	1
441	голову и	1	1
442	сходство с	1	1
443	о браке	2	1
444	как человек	1	1
445	они и	1	1
446	ни даже	1	1
447	своего развития	1	1
448	и о	5	1
449	и образ	1	1
450	всем этим	1	1
451	вечности и	1	1
452	здесь не	3	1
453	это средство	1	1
454	нечто и	1	1
455	в дальнейшем	3	1
456	половые органы	2	1
457	и органами	1	1
458	смысле но	1	1
459	в образе	4	1
460	на нее	1	1
461	за то	1	1
462	те же	1	1
463	к его	1	1
464	еще в	1	1
465	она была	1	1
466	подойти к	1	1
467	и на	11	1
468	у вас	2	1
469	быть может	2	1
470	по мере	1	1
471	с утра	1	1
472	он остается	1	1
473	образом в	3	1
474	ярче всего	1	1
475	быть ни	1	1
476	и здесь	3	1
477	что самая	1	1
478	это вполне	1	1
479	никогда так	1	1
480	все прочие	1	1
481	нас в	1	1
482	это была	1	1
483	и во	1	1
484	превращены в	1	1
485	а у	1	1
486	которой мы	1	1
487	от них	1	1
488	сущности это	1	1
489	судить о	1	1
490	как его	1	1
491	не видел	1	1
492	как всегда	1	1
493	них в	1	1
494	святых и	3	1
495	в литературе	4	1
496	эти последние	1	1
497	но с	1	1
498	год и	1	1
499	оно и	1	1
500	и одновременно	4	1
501	тот же	3	1
502	важно то	1	1
503	характера самих	1	1
504	такой уж	1	1
505	во всем	1	1
506	уже говорили	5	1
507	ему и	1	1
508	эта характеристика	1	1
509	эта общая	1	1
510	воздухе это	1	1
511	на вечность	1	1
512	поэтому и	5	1
513	в гуще	1	1
514	это же	2	1
515	образ как	1	1
516	времени как	1	1
517	именно на	1	1
518	где они	2	1
519	указанные нами	1	1
520	только на	1	1
521	удовольствием и	1	1
522	новую и	1	1
523	человеческие тела	1	1
524	на этих	1	1
525	этой новой	1	1
526	при помощи	1	1
527	его и	2	1
528	превращаются в	1	1
529	мы знаем	1	1
530	и исторического	1	1
531	у нее	1	1
532	друг друга	2	1
533	мы можем	3	1
534	у него	5	1
535	к одной	1	1
536	в других	2	1
537	даже и	2	1
538	такие которые	1	1
539	здесь только	2	1
540	в особенности	2	1
541	же деле	2	1
542	и начинается	1	1
543	стороны эта	1	1
544	здесь в	6	1
545	на то	1	1
546	к которому	2	1
547	еще и	7	1
548	мы еще	1	1
549	чтобы я	1	1
550	и др	4	1
551	в живом	1	1
552	говорит о	1	1
553	превращается в	3	1
554	них и	1	1
555	самом же	2	1
556	одной стороны	2	1
557	он только	1	1
558	и опять	1	1
559	с которым	1	1
560	в руках	1	1
561	человек в	1	1
562	философской мысли	1	1
563	в боге	1	1
564	там где	3	1
565	нет ничего	2	1
566	живое тело	1	1
567	даже своего	1	1
568	например почти	1	1
569	и выражения	1	1
570	всех людей	1	1
571	над ним	1	1
572	слишком много	1	1
573	вечность и	1	1
574	литературе как	1	1
575	тому как	3	1
576	когда же	2	1
577	происходит в	1	1
578	всем их	1	1
579	ни одного	1	1
580	с этой	1	1
581	слова и	1	1
582	только для	4	1
583	это выражение	1	1
584	о мире	2	1
585	при всем	1	1
586	по дороге	1	1
587	время его	1	1
588	в его	8	1
589	мира и	4	1
590	еще раз	2	1
591	к счастью	1	1
592	черт в	1	1
593	не должен	1	1
594	у которого	1	1
595	конце концов	4	1
596	мы не	1	1
597	ведь как	1	1
598	и земли	2	1
599	все они	5	1
600	все остальные	3	1
601	уже давно	2	1
602	выражение это	1	1
603	из всей	1	1
604	к самому	1	1
605	не видят	3	1
606	состоит из	1	1
607	в живописи	1	1
608	равно как	1	1
609	знаем и	1	1
610	но этот	2	1
611	гл xiv	1	1
612	ко всему	1	1
613	в отдельности	1	1
614	из этого	2	1
615	если же	2	1
616	но эти	2	1
617	и эта	2	1
618	это в	2	1
619	как на	2	1
620	все что	1	1
621	высокая и	1	1
