N	2gram	Ircho_Kome_2	StatiiOP
201	к г	1	2
202	а по	1	2
203	на пять	1	2
204	а с	1	2
205	он и	1	2
206	мы не	2	2
207	в развитии	2	2
208	и тогда	1	2
209	не мог	1	2
210	которую он	1	2
211	нас не	1	2
212	можно найти	1	2
213	не столько	1	2
214	которые в	2	2
215	тем не	1	2
216	произведения и	1	2
217	этой области	1	2
218	стихов и	1	2
219	случае в	1	2
220	не менее	4	2
221	но они	1	2
222	важно что	4	2
223	как можно	1	2
224	что эта	1	2
225	самого начала	1	2
226	как о	1	2
227	одна из	2	2
228	было у	1	2
229	не имеет	3	2
230	никогда не	1	2
231	на долю	1	2
232	этих двух	1	2
233	можно усмотреть	1	2
234	более что	1	2
235	х годов	2	2
236	на себе	1	2
237	этот образ	1	2
238	от того	2	2
239	к тому	12	2
240	для его	1	2
241	темы и	1	2
242	для того	5	2
243	на это	2	2
244	должен быть	1	2
245	находясь в	1	2
246	как мы	4	2
247	то она	1	2
248	в виду	2	2
249	из трагедии	1	2
250	на основе	1	2
251	в драматическом	1	2
252	с самого	2	2
253	что у	4	2
254	или в	3	2
255	времени и	1	2
256	здесь нет	1	2
257	до нас	4	2
258	внимание на	1	2
259	одного из	1	2
260	с одной	2	2
261	на что	2	2
262	что его	3	2
263	и во	2	2
264	от них	1	2
265	все время	2	2
266	была не	2	2
267	еще не	6	2
268	и ее	2	2
269	в уста	2	2
270	ряде случаев	1	2
271	и у	2	2
272	то и	1	2
273	одно из	2	2
274	а то	1	2
275	мы находим	2	2
276	вовсе не	2	2
277	на четыре	1	2
278	или иной	1	2
279	пришли к	1	2
280	до сих	2	2
281	этой комедии	2	2
282	что не	1	2
283	не на	1	2
284	тогда было	1	2
285	что из	2	2
286	вместе с	9	2
287	в одной	2	2
288	а у	3	2
289	в рамках	1	2
290	но не	3	2
291	без труда	1	2
292	в последнем	1	2
293	своего времени	2	2
294	быть не	1	2
295	в это	2	2
296	сих пор	2	2
297	это был	1	2
298	является как	1	2
299	здесь есть	1	2
300	один из	5	2
301	которые были	1	2
302	в результате	1	2
303	его не	1	2
304	в духе	2	2
305	и ни	1	2
306	я думаю	1	2
307	все более	1	2
308	в стихах	1	2
309	одной из	4	2
310	в свою	1	2
311	в общих	1	2
312	молодой человек	9	2
313	гораздо более	1	2
314	как известно	2	1
315	одним из	2	1
316	до него	1	1
317	по отдельным	2	1
318	а из	2	1
319	говорилось выше	1	1
320	в молодые	1	1
321	идет о	2	1
322	раб или	1	1
323	перед лицом	2	1
324	тем же	1	1
325	в первом	2	1
326	которые очень	1	1
327	на западе	1	1
328	видеть в	1	1
329	отношения к	1	1
330	разработана в	1	1
331	в и	1	1
332	для своего	1	1
333	в последние	4	1
334	известной комедии	1	1
335	этого нет	1	1
336	ни у	1	1
337	вопрос о	3	1
338	темы в	1	1
339	нам в	1	1
340	на себя	7	1
341	но уже	1	1
342	было вызвано	1	1
343	ему в	1	1
344	похожи на	3	1
345	о роли	1	1
346	драмы в	1	1
347	между собой	1	1
348	всего этого	1	1
349	то мы	1	1
350	тот или	1	1
351	или иначе	3	1
352	и другие	2	1
353	тех же	3	1
354	не все	1	1
355	время на	1	1
356	из таких	1	1
357	и я	2	1
358	чем же	1	1
359	в истории	5	1
360	как сын	1	1
361	опирается на	1	1
362	по которому	1	1
363	в своем	6	1
364	современников в	2	1
365	и нет	1	1
366	в одних	1	1
367	однако не	1	1
368	этом же	2	1
369	когда он	1	1
370	целый ряд	2	1
371	и как	1	1
372	не являются	1	1
373	самом начале	2	1
374	более или	1	1
375	с г	2	1
376	от этого	2	1
377	политическую обстановку	1	1
378	при таком	1	1
379	для которого	1	1
380	нам известны	2	1
381	из жизни	1	1
382	отношения с	1	1
383	так или	3	1
384	представляет собой	1	1
385	думать что	1	1
386	почти одновременно	1	1
387	о ее	1	1
388	как он	3	1
389	что она	2	1
390	к традициям	1	1
391	в нем	6	1
392	в плен	2	1
393	и легко	1	1
394	в разработке	1	1
395	и почему	2	1
396	торжество и	1	1
397	же это	1	1
398	i в	1	1
399	к гг	1	1
400	что ни	2	1
401	отвечает что	1	1
402	совпадают с	1	1
403	а затем	5	1
404	не считать	1	1
405	самим собой	1	1
406	зрения на	1	1
407	второй половины	2	1
408	вместе со	1	1
409	ты мне	1	1
410	уважением и	1	1
411	в последующих	1	1
412	остановиться на	1	1
413	на сцене	2	1
414	еще одно	1	1
415	рядом с	2	1
416	соответствии с	1	1
417	этого не	1	1
418	мы располагаем	1	1
419	несколько стихов	1	1
420	мы видели	1	1
421	мы знаем	3	1
422	чем в	2	1
423	и некоторые	1	1
424	или менее	1	1
425	себя внимание	5	1
426	и при	1	1
427	его современников	3	1
428	на фоне	1	1
429	они уже	1	1
430	могло бы	1	1
431	нельзя отрицать	2	1
432	сам же	1	1
433	к начальному	1	1
434	друг другу	3	1
435	чего нельзя	1	1
436	не могли	1	1
437	том же	1	1
438	бы быть	1	1
439	по себе	1	1
440	даже в	2	1
441	свою силу	1	1
442	и очень	1	1
443	и одной	1	1
444	дело как	1	1
445	на рубеже	1	1
446	не раз	1	1
447	не о	1	1
448	может служить	1	1
449	того как	3	1
450	родился в	1	1
451	за своего	1	1
452	в деятельности	1	1
453	иметь в	1	1
454	того чтобы	6	1
455	о комедии	2	1
456	вытекает из	1	1
457	судя по	4	1
458	его от	1	1
459	последние десятилетия	5	1
460	благодаря тому	1	1
461	в разных	1	1
462	в самой	3	1
463	из четырех	2	1
464	с гомером	1	1
465	ему было	1	1
466	по своей	1	1
467	такая же	2	1
468	друг друга	3	1
469	углом зрения	1	1
470	со своим	1	1
471	обращает на	5	1
472	вот в	1	1
473	уже о	2	1
474	но там	3	1
475	нет ни	1	1
476	да рядом	1	1
477	и другой	1	1
478	первого и	1	1
479	его с	1	1
480	в любых	1	1
481	бы он	1	1
482	той или	1	1
483	в поле	3	1
484	здесь же	1	1
485	и г	1	1
486	протяжении всего	1	1
487	своего отца	2	1
488	в наше	1	1
489	г во	1	1
490	для себя	1	1
491	приходит к	1	1
492	в театре	2	1
493	к будущему	1	1
494	свою очередь	1	1
495	при его	1	1
496	говоря уже	2	1
497	мировой литературой	1	1
498	в ее	2	1
499	только при	1	1
500	с каким	1	1
501	в собственном	1	1
502	это была	1	1
503	в пределах	1	1
504	так в	2	1
505	приводит к	1	1
506	в рамки	1	1
507	до самого	1	1
508	в многочисленных	2	1
509	и сам	3	1
510	в годы	1	1
511	в образе	3	1
512	чтобы дать	1	1
513	можно было	4	1
514	в нескольких	1	1
515	эти факты	1	1
516	ясно что	8	1
517	что был	1	1
518	появлялась на	1	1
519	разного рода	1	1
520	но у	1	1
521	является в	1	1
522	г два	1	1
523	в эпоху	1	1
524	о котором	1	1
525	с ним	1	1
526	в а	1	1
527	в содержании	1	1
528	означает что	1	1
529	трагедии iv	1	1
530	не дай	1	1
531	все его	1	1
532	автор не	1	1
533	в порядке	1	1
534	начале хх	1	1
535	его жизни	1	1
536	эти качества	1	1
537	времени в	2	1
538	половина этого	1	1
539	знает что	1	1
540	с нормами	1	1
541	эта версия	1	1
542	если принять	1	1
543	говорить об	1	1
544	уже находясь	1	1
545	что и	7	1
546	этого периода	1	1
547	сил и	1	1
548	именно в	1	1
549	также в	2	1
550	по содержанию	2	1
551	же можно	2	1
552	показывают что	1	1
553	поле зрения	2	1
554	в двух	6	1
555	его в	4	1
556	мне кажется	1	1
557	на очень	1	1
558	александр в	1	1
559	оказалась в	1	1
560	наше время	1	1
561	тема в	1	1
562	одних и	2	1
563	место из	1	1
564	для всех	3	1
565	конечно не	1	1
566	с нею	1	1
567	да еще	2	1
568	и они	1	1
569	ни одного	1	1
570	действующего лица	1	1
571	целого ряда	1	1
572	черты лица	1	1
573	является не	2	1
574	от других	1	1
575	на пути	2	1
576	из них	7	1
577	в комедии	19	1
578	свои силы	1	1
579	и их	3	1
580	к соединению	1	1
581	в известной	1	1
582	содержания и	1	1
583	нас только	1	1
584	в одном	2	1
585	как его	1	1
586	идет в	1	1
587	того или	1	1
588	во всей	1	1
589	к той	1	1
590	в других	2	1
591	следует признать	2	1
592	в очень	1	1
593	где в	1	1
594	не укладывается	1	1
595	из двух	1	1
596	возможно что	3	1
597	из примеров	1	1
598	и из	1	1
599	на примере	1	1
600	был способен	1	1
601	то это	2	1
602	и тех	2	1
603	стороны он	1	1
604	человек который	1	1
605	и создает	1	1
606	где к	1	1
607	и образов	1	1
608	на которые	1	1
609	говорит о	1	1
610	к более	1	1
611	не говоря	2	1
612	этому времени	2	1
613	она является	1	1
614	не означает	1	1
615	о чем	3	1
616	из названных	1	1
617	там где	1	1
618	речи и	1	1
619	свидетельствует не	1	1
620	в одно	1	1
621	если не	2	1
622	для этой	2	1
623	после г	1	1
624	с помощью	1	1
625	является его	1	1
626	нет ничего	1	1
627	в частности	4	1
628	люди и	1	1
629	представляют два	1	1
630	из трех	1	1
631	монархии а	1	1
632	встречается в	1	1
633	ли ты	1	1
634	тогда бы	2	1
635	наряду с	6	1
636	в той	2	1
637	отказу от	1	1
638	и этот	1	1
639	античного театра	1	1
640	что же	1	1
641	в литературе	1	1
642	по существу	1	1
643	то к	1	1
644	из отдельных	1	1
645	в состоянии	1	1
646	сначала это	1	1
647	xix в	1	1
648	с отдельными	1	1
649	изображен как	1	1
650	в контексте	1	1
651	намеки на	1	1
652	сплошь да	1	1
653	о его	4	1
654	характерные для	1	1
655	не больше	1	1
656	одновременно с	2	1
657	каждой из	2	1
658	это уже	1	1
659	однако и	1	1
660	ее содержания	1	1
661	это как	1	1
662	для нас	3	1
663	и все	2	1
664	к отказу	1	1
665	бы в	2	1
666	почти в	1	1
667	что народ	1	1
668	представляли собой	1	1
669	своих героев	1	1
670	хотя бы	2	1
671	находим в	1	1
672	силу в	1	1
673	впечатление которое	1	1
674	как человек	1	1
675	молодые годы	1	1
676	в период	3	1
677	от первого	1	1
678	не знает	1	1
679	лишь только	1	1
680	или иного	1	1
681	ко всему	1	1
682	и еще	2	1
683	в делах	1	1
684	занимает в	1	1
685	представляла собой	1	1
686	жизни и	3	1
687	пути к	2	1
688	от роду	1	1
689	и эта	1	1
690	так же	1	1
691	все что	1	1
