N	2gram	Vygotskiy__2	Hudozhes
391	зрения или	1	1
392	для иллюстрации	1	1
393	специфически человеческий	1	1
394	обратимся к	1	1
395	являются наиболее	1	1
396	связь со	1	1
397	речи от	2	1
398	в такой	2	1
399	в котором	2	1
400	на каждом	1	1
401	от его	4	1
402	всякий раз	2	1
403	значение для	4	1
404	и другого	1	1
405	обнаруживает свою	1	1
406	есть его	1	1
407	для данного	2	1
408	друг другу	1	1
409	из виду	2	1
410	и наоборот	1	1
411	том же	2	1
412	это скорее	1	1
413	мы встречаемся	1	1
414	случае мы	1	1
415	нас к	2	1
416	она по	1	1
417	то с	1	1
418	на один	1	1
419	таких случаях	1	1
420	в таких	1	1
421	с которой	2	1
422	но для	2	1
423	не имеет	4	1
424	двух различных	2	1
425	что такое	1	1
426	к этим	1	1
427	к изучению	1	1
428	ситуаций или	1	1
429	которого он	1	1
430	когда они	1	1
431	иметь в	1	1
432	все без	1	1
433	нельзя не	1	1
434	того и	1	1
435	казалось бы	8	1
436	эта сторона	1	1
437	только и	1	1
438	в самой	3	1
439	иными словами	2	1
440	стола и	1	1
441	своей природе	1	1
442	не говорит	1	1
443	и является	1	1
444	же этот	1	1
445	и теперь	2	1
446	связи с	9	1
447	из того	4	1
448	не по	1	1
449	и оказывается	1	1
450	и делает	1	1
451	языков в	2	1
452	о чем-то	1	1
453	и здесь	1	1
454	в момент	1	1
455	разрыв между	1	1
456	когда мы	1	1
457	с логической	3	1
458	предметов в	1	1
459	и развития	2	1
460	различных людей	1	1
461	всего что	1	1
462	но два	1	1
463	на это	1	1
464	здесь мы	1	1
465	должен быть	2	1
466	опираясь на	2	1
467	к индивидуальной	1	1
468	как мы	6	1
469	точно так	1	1
470	что составляет	1	1
471	языка и	3	1
472	в собственном	3	1
473	каждая вещь	1	1
474	в особенности	1	1
475	действия и	3	1
476	но мы	3	1
477	на объект	3	1
478	значение в	3	1
479	переход к	1	1
480	те же	3	1
481	сознаний в	1	1
482	живет в	2	1
483	для этого	3	1
484	мире в	1	1
485	не случайна	1	1
486	из других	1	1
487	о ней	1	1
488	именно потому	1	1
489	незаметно для	1	1
490	и поэтому	1	1
491	направленной на	1	1
492	после того	1	1
493	и который	1	1
494	может не	1	1
495	понимая что	1	1
496	вопросу о	1	1
497	и речевой	1	1
498	другой своей	1	1
499	от всего	1	1
500	эти два	1	1
501	ибо и	1	1
502	в другой	2	1
503	отдельные слова	1	1
504	иной мере	1	1
505	вслед за	1	1
506	речи есть	1	1
507	о своих	2	1
508	и мир	1	1
509	для установления	1	1
510	существует не	1	1
511	известном смысле	1	1
512	с той	1	1
513	на которой	2	1
514	один из	1	1
515	но с	2	1
516	каждой новой	1	1
517	обе эти	1	1
518	мы видим	4	1
519	тот же	7	1
520	характерна для	1	1
521	что даже	1	1
522	например так	1	1
523	такое же	1	1
524	же типа	1	1
525	между этими	1	1
526	бы ни	2	1
527	этим словом	1	1
528	не происходит	1	1
529	теперь в	2	1
530	а после	1	1
531	и образует	1	1
532	с которыми	1	1
533	так что	1	1
534	же и	1	1
535	для всех	4	1
536	это ни	1	1
537	если говорить	1	1
538	он состоит	1	1
539	если мы	6	1
540	всем его	1	1
541	то и	1	1
542	свидетельствует о	1	1
543	мнению и	1	1
544	основе его	1	1
545	и обладает	1	1
546	не дает	2	1
547	мышления и	16	1
548	из них	3	1
549	что речь	2	1
550	за ним	1	1
551	ведь это	1	1
552	мы находим	6	1
553	представлений о	1	1
554	не для	1	1
555	так как	4	1
556	и от	1	1
557	тому же	1	1
558	к ним	1	1
559	ту сторону	2	1
560	должен был	1	1
561	его мысли	4	1
562	по тем	1	1
563	личность и	1	1
564	и даже	5	1
565	точек зрения	1	1
566	и глубже	1	1
567	ту форму	1	1
568	как у	2	1
569	связаны с	1	1
570	никакого определенного	1	1
571	в уме	1	1
572	и учеными	1	1
573	еще и	1	1
574	окружающей его	1	1
575	перед ним	1	1
576	что не	1	1
577	что для	3	1
578	его сложности	1	1
579	природе и	1	1
580	всю жизнь	1	1
581	более того	1	1
582	зависит от	1	1
583	однако и	2	1
584	с которым	1	1
585	же точно	1	1
586	думает только	1	1
587	знака при	1	1
588	когда же	1	1
589	не всегда	1	1
590	стороны в	1	1
591	то она	1	1
592	в связи	6	1
593	к возникновению	1	1
594	нет никаких	2	1
595	вступает в	1	1
596	свести к	2	1
597	только к	1	1
598	вместе с	6	1
599	в присутствии	2	1
600	каждая из	2	1
601	не могут	2	1
602	другу и	1	1
603	социального поведения	1	1
604	он говорит	3	1
605	для обозначения	2	1
606	типа и	3	1
607	этого слова	3	1
608	одновременно с	1	1
609	тому как	2	1
610	и вполне	1	1
611	да и	1	1
612	мыслится как	1	1
613	с этой	2	1
614	к понятию	1	1
615	свою культурную	1	1
616	как другая	1	1
617	от окружающих	1	1
618	необходимым условием	2	1
619	действительность в	1	1
620	и каждая	1	1
621	своей жизни	2	1
622	ты здесь	1	1
623	личность как	1	1
624	только для	3	1
625	направления в	1	1
626	все же	4	1
627	о мире	3	1
628	к вопросу	2	1
629	мы по	1	1
630	при всем	1	1
631	в более	2	1
632	напротив как	1	1
633	в результате	3	1
634	о котором	1	1
635	в отдельных	2	1
636	его природы	1	1
637	не позволяет	1	1
638	для нас	4	1
639	выдвигается на	1	1
640	от него	1	1
641	это может	1	1
642	в третьем	1	1
643	бы в	1	1
644	за него	1	1
645	действительной жизни	1	1
646	я внутри	1	1
647	предмета и	1	1
648	ни было	1	1
649	им с	1	1
650	но если	2	1
651	не есть	1	1
652	не обладает	1	1
653	имеет в	1	1
654	отдает себе	2	1
655	как эмоциональная	1	1
656	в системе	1	1
657	жизни а	1	1
658	в свое	1	1
659	который в	4	1
660	к числу	1	1
661	открывает что	3	1
662	включает в	1	1
663	всего в	1	1
664	частности в	1	1
665	ее в	2	1
666	видим в	2	1
667	случае если	1	1
668	в своих	1	1
669	по поводу	4	1
670	существенный момент	1	1
671	группирующихся вокруг	1	1
672	все что	5	1
673	этой точки	1	1
674	они не	3	1
