N	2gram	Losev_Prob_4	Dialekti
655	мы замечаем	1	1
656	в который	1	1
657	символ символ	1	1
658	величины или	1	1
659	себе а	1	1
660	как символ	6	1
661	миф о	1	1
662	и значит	1	1
663	ни аллегория	1	1
664	конечно тоже	1	1
665	сам же	1	1
666	бы мы	1	1
667	этих моментов	1	1
668	которые в	1	1
669	же тут	1	1
670	и какие	1	1
671	вещей и	1	1
672	общего и	7	1
673	том же	1	1
674	жизни а	1	1
675	аршине пространства	1	1
676	даже в	1	1
677	сам он	1	1
678	всего его	1	1
679	и вся	1	1
680	для познания	2	1
681	вплоть до	3	1
682	категория в	1	1
683	в обоих	2	1
684	художественного символа	1	1
685	ее с	1	1
686	и сама	3	1
687	это нисколько	1	1
688	слова но	3	1
689	в непрерывном	1	1
690	можно ли	3	1
691	нельзя ли	2	1
692	субъекта но	1	1
693	это мы	1	1
694	следовательно и	1	1
695	того и	1	1
696	помощи диалектического	1	1
697	количеством разных	1	1
698	самой жизни	3	1
699	это то	1	1
700	имеем дело	3	1
701	до их	1	1
702	и весь	3	1
703	или как	1	1
704	символ как	2	1
705	о типах	1	1
706	его смысл	1	1
707	возникает необходимость	1	1
708	связи с	3	1
709	всего то	1	1
710	сама вещь	1	1
711	всматриваясь в	1	1
712	даже самая	1	1
713	это уже	3	1
714	однако это	2	1
715	если только	1	1
716	у меня	2	1
717	а в	4	1
718	а во-вторых	1	1
719	является то	1	1
720	если его	1	1
721	судьбы и	1	1
722	когда мы	5	1
723	и вполне	5	1
724	человека в	3	1
725	сама жизнь	1	1
726	символом то	1	1
727	зависимости от	3	1
728	всего в	1	1
729	о полном	1	1
730	они и	2	1
731	категории с	1	1
732	и возникает	1	1
733	просто о	1	1
734	достоевского где	1	1
735	из их	1	1
736	как они	2	1
737	приходит к	2	1
738	как мы	3	1
739	раз даже	1	1
740	чем не	1	1
741	всего этого	1	1
742	мыслить и	1	1
743	только при	6	1
744	каждая вещь	2	1
745	что всякая	1	1
746	чтобы быть	1	1
747	нет никакой	4	1
748	только то	1	1
749	в пределах	2	1
750	верит в	2	1
751	смысле но	1	1
752	на том	1	1
753	что может	1	1
754	можно было	4	1
755	так гласит	1	1
756	можно понять	3	1
757	здесь как	4	1
758	реальной жизни	1	1
759	элевсинских мистерий	1	1
760	но никак	2	1
761	мыслится и	1	1
762	это только	1	1
763	всех возможных	1	1
764	мы в	1	1
765	о котором	1	1
766	то понятие	1	1
767	эти мифологические	1	1
768	о самом	1	1
769	основе своей	1	1
770	действительность и	1	1
771	и нужно	1	1
772	мифологии в	1	1
773	и здесь	1	1
774	возможна только	1	1
775	представления об	1	1
776	не содержит	1	1
777	с одной	1	1
778	были бы	3	1
779	в новую	1	1
780	все его	1	1
781	есть отражение	5	1
782	учения о	2	1
783	бытием и	1	1
784	то тем	1	1
785	к нему	3	1
786	вечной жизни	1	1
787	стремлений и	2	1
788	смысле не	2	1
789	категорий но	1	1
790	противопоставить все	1	1
791	познание и	1	1
792	когда оно	1	1
793	и хорошо	1	1
794	фактически очень	1	1
795	как учение	1	1
796	все в	3	1
797	не будучи	1	1
798	все время	2	1
799	и она	1	1
800	отдельных и	1	1
801	но почти	1	1
802	который бы	1	1
803	эти последние	1	1
804	нечто по	1	1
805	но так	2	1
806	одного из	1	1
807	вполне можно	2	1
808	ближайшее размышление	1	1
809	степени мифа	1	1
810	эти указанные	1	1
811	не сказано	1	1
812	самый принцип	1	1
813	не само	1	1
814	веры в	1	1
815	то для	3	1
816	будто бы	2	1
817	с другим	1	1
818	и основные	1	1
819	даже если	3	1
820	и такое	1	1
821	себе есть	1	1
822	без этого	3	1
823	есть чисто	1	1
824	понятие которое	2	1
825	и у	1	1
826	уже в	4	1
827	однако так	1	1
828	и всякая	1	1
829	а то	2	1
830	за ним	2	1
831	предмет и	1	1
832	тоже в	1	1
833	выражена в	1	1
834	совсем другое	2	1
835	не так	3	1
836	себе в	3	1
837	религии но	1	1
838	для всякой	1	1
839	в бесконечную	2	1
840	в конце	2	1
841	от тех	1	1
842	с этими	1	1
843	таких категорий	1	1
844	и никакой	1	1
845	самая обыкновенная	1	1
846	поэтому и	1	1
847	должны сказать	2	1
848	и вдруг	2	1
849	о совпадении	1	1
850	заметить что	1	1
851	и максимально	1	1
852	от всякого	1	1
853	и вместе	1	1
854	необходимо заметить	1	1
855	которая обладает	1	1
856	существуют только	1	1
857	бы тогда	1	1
858	же деле	2	1
859	ней и	1	1
860	или иной	13	1
861	с другой	7	1
862	и прежде	2	1
863	дело в	2	1
864	бы эти	1	1
865	и между	1	1
866	о данном	1	1
867	такое же	1	1
868	исторического развития	1	1
869	и существует	1	1
870	но есть	1	1
871	только к	3	1
872	что для	1	1
873	каком смысле	2	1
874	только по	1	1
875	превращается в	1	1
876	церкви и	1	1
877	нужно сказать	1	1
878	в подлинном	1	1
879	до конца	1	1
880	и самый	1	1
881	верящего в	1	1
882	и далее	1	1
883	своем месте	1	1
884	обыкновенная диалектика	1	1
885	однако и	1	1
886	нужно считать	1	1
887	понимали эту	1	1
888	без которых	1	1
889	в какую-нибудь	1	1
890	существенного в	1	1
891	в связи	3	1
892	нужно думать	1	1
893	входить в	1	1
894	ни за	1	1
895	отличается от	4	1
896	образ который	2	1
897	и противопоставить	1	1
898	зачем же	1	1
899	бы это	1	1
900	человека к	1	1
901	есть такое	1	1
902	пространства и	1	1
903	тут перед	2	1
904	и самые	1	1
905	при переходе	1	1
906	сама же	1	1
907	чем то	1	1
908	на каком-нибудь	1	1
909	после его	1	1
910	уже вполне	1	1
911	который мы	1	1
912	в той	8	1
913	вещественно и	1	1
914	в чистом	2	1
915	подлинном смысле	1	1
916	содержать в	1	1
917	а потом	1	1
918	мира сего	1	1
919	и наглядно	1	1
920	ней не	1	1
921	исходя из	1	1
922	находить и	1	1
923	мы сказали	1	1
924	в это	2	1
925	разве это	1	1
926	и пожалуй	1	1
927	в контексте	1	1
928	на тысячу	1	1
929	смысле есть	1	1
930	но символ	1	1
931	в заключение	1	1
932	не является	10	1
933	отношениях к	1	1
934	не знаем	1	1
935	всего с	1	1
936	и искусства	1	1
937	уже на	1	1
938	основанная на	1	1
939	до степени	1	1
940	и от	6	1
941	настоящего и	1	1
942	в известном	2	1
943	художественные символы	1	1
944	это можно	2	1
945	мира и	1	1
946	чтобы понять	1	1
947	человек и	1	1
948	четвертой степени	2	1
949	себя самого	1	1
950	на первый	1	1
951	есть такая	1	1
952	из себя	2	1
953	они суть	3	1
954	наконец все	1	1
955	отношении не	1	1
956	разве только	1	1
957	конце концов	1	1
958	тоже есть	7	1
959	все они	3	1
960	себе или	1	1
961	есть уже	1	1
962	третьей и	1	1
963	но принципиально	1	1
964	хотя в	1	1
965	находятся в	2	1
966	в нечто	1	1
967	на фоне	1	1
968	мы поняли	1	1
969	вопрос как	1	1
970	жизни в	2	1
971	становления и	1	1
972	о своем	1	1
973	в романе	1	1
974	не самые	1	1
975	из тех	1	1
976	не знает	1	1
977	с необходимостью	1	1
978	но можно	1	1
979	в глаза	1	1
980	новой категории	1	1
981	является и	3	1
982	что понятие	3	1
983	в символе	6	1
984	самой же	2	1
985	что под	1	1
986	из этого	3	1
987	явления в	1	1
988	это она	1	1
989	что то	1	1
990	формальной логики	1	1
991	всем этом	1	1
992	как на	1	1
993	о себе	3	1
994	чтобы эти	1	1
995	в своих	1	1
996	во сне	1	1
997	как результат	1	1
998	гораздо более	1	1
