N	2gram	Vygotskiy__2	Narrotol
99	самом деле	16	3
100	едва ли	4	3
101	а как	1	3
102	мы имеем	4	3
103	с его	2	3
104	но не	2	3
105	что они	7	3
106	как к	3	3
107	в целом	4	3
108	все эти	7	3
109	и его	7	3
110	не следует	1	3
111	и по	4	3
112	конечном счете	3	3
113	того или	3	3
114	он является	1	3
115	характер и	1	3
116	которой он	1	3
117	и того	1	3
118	тому что	4	3
119	одна из	1	3
120	того чтобы	14	3
121	же время	2	3
122	этом отношении	5	3
123	на том	2	3
124	и когда	4	3
125	и сам	4	3
126	мира и	1	3
127	действующих лиц	3	3
128	строго говоря	1	3
129	о ней	4	3
130	о нем	1	3
131	в конечном	3	3
132	это не	2	3
133	к ней	1	3
134	один из	3	3
135	с ними	1	3
136	никак не	4	3
137	между тем	4	3
138	представить себе	3	3
139	для других	1	3
140	как раз	5	3
141	и даже	5	3
142	только к	1	3
143	в соответствии	1	3
144	с этой	4	3
145	и для	4	3
146	а к	2	3
147	сказать что	7	3
148	или иного	2	3
149	в таком	2	3
150	и т	10	2
151	он может	1	2
152	мере в	1	2
153	к другому	1	2
154	мы не	3	2
155	же как	4	2
156	своих героев	1	2
157	в каждой	1	2
158	в ней	5	2
159	еще не	2	2
160	он сам	1	2
161	столь же	4	2
162	в чем	4	2
163	на самом	5	2
164	этого рассказа	1	2
165	себе и	2	2
166	однако не	2	2
167	могли бы	2	2
168	в самом	12	2
169	бы с	2	2
170	в нашем	1	2
171	из этих	1	2
172	роль в	2	2
173	как он	2	2
174	на то	11	2
175	вследствие этого	1	2
176	что она	16	2
177	в принципе	1	2
178	и читателя	1	2
179	которая не	2	2
180	мы его	1	2
181	не будет	1	2
182	той же	8	2
183	было бы	11	2
184	должен был	2	2
185	несмотря на	4	2
186	бы на	1	2
187	сводятся к	2	2
188	не зависит	1	2
189	за которым	1	2
190	с точки	10	2
191	и что	22	2
192	жизни с	3	2
193	от его	1	2
194	всякий раз	2	2
195	и другого	3	2
196	стало быть	1	2
197	но он	3	2
198	и более	4	2
199	однако в	1	2
200	что с	3	2
201	не имеет	4	2
202	в процессе	2	2
203	только не	1	2
204	далеком прошлом	1	2
205	имеем дело	1	2
206	потому что	21	2
207	для нас	2	2
208	с таким	8	2
209	в сознании	4	2
210	не вполне	2	2
211	в области	1	2
212	в детстве	1	2
213	и здесь	2	2
214	все то	1	2
215	мы узнаем	1	2
216	оно не	2	2
217	и он	3	2
218	подобно тому	2	2
219	и служит	1	2
220	то чтобы	2	2
221	что у	5	2
222	можно было	7	2
223	те же	6	2
224	начала и	2	2
225	том как	2	2
226	быть может	1	2
227	все те	2	2
228	восходит к	1	2
229	собственной жизни	1	2
230	эти два	1	2
231	что и	17	2
232	представления о	1	2
233	вся жизнь	1	2
234	казалось что	1	2
235	дело с	8	2
236	может оказаться	2	2
237	со всеми	1	2
238	исключительно в	1	2
239	ему казалось	1	2
240	в виде	1	2
241	о них	1	2
242	обратиться к	1	2
243	а то	1	2
244	могло бы	2	2
245	т п	8	2
246	вовсе не	2	2
247	может служить	3	2
248	в других	2	2
249	только на	5	2
250	с другим	1	2
251	именно в	1	2
252	а с	2	2
253	говорит о	2	2
254	зависит от	2	2
255	когда же	1	2
256	его характер	1	2
257	более чем	1	2
258	так же	18	2
259	в него	2	2
260	к своему	2	2
261	по своему	3	2
262	видит в	3	2
263	тому как	3	2
264	его жизни	2	2
265	но это	2	2
266	к которому	2	2
267	потому не	1	2
268	в результате	1	2
269	интерес к	2	2
270	бы в	1	2
271	тем более	2	2
272	хотя бы	3	2
273	только что	1	2
274	как показывает	1	2
275	они все	1	2
276	в свою	3	2
277	который она	1	2
278	точно так	3	2
279	в своих	9	2
280	по поводу	1	2
281	во сне	2	2
282	как на	5	2
283	и вновь	1	2
284	они не	1	2
285	а между	1	1
286	говоря о	1	1
287	отношения к	1	1
288	одним из	1	1
289	также и	2	1
290	например в	3	1
291	с с	1	1
292	предполагает что	1	1
293	таком случае	1	1
294	которого в	1	1
295	все остальное	1	1
296	противоречие с	2	1
297	словами и	1	1
298	это и	1	1
299	другому человеку	1	1
300	решительно все	1	1
301	каждый из	2	1
302	смотрит на	2	1
303	далее и	1	1
304	тем же	1	1
305	просто человека	1	1
306	из его	1	1
307	противном случае	1	1
308	в зависимости	1	1
309	и должен	1	1
310	делаем то	1	1
311	если я	1	1
312	с человеческого	1	1
313	ни у	2	1
314	мы никак	1	1
315	именно к	1	1
316	исследования в	1	1
317	оба эти	2	1
318	как во	2	1
319	а для	1	1
320	вместо того	1	1
321	мы и	1	1
322	похожи на	1	1
323	главную мысль	1	1
324	зависимости от	1	1
325	о роли	1	1
326	и говорить	2	1
327	на другом	1	1
328	в уста	1	1
329	иное как	1	1
330	его словам	1	1
331	иначе как	1	1
332	на своих	1	1
333	не роман	1	1
334	во всех	3	1
335	читателя и	2	1
336	самым социальным	1	1
337	совершенно прав	1	1
338	могло быть	1	1
339	он относится	1	1
340	слов не	1	1
341	важный для	1	1
342	в общем	3	1
343	с совершенно	1	1
344	очевидно что	2	1
345	него с	1	1
346	отношение к	2	1
347	не просто	1	1
348	за пределы	1	1
349	сложному и	1	1
350	относится к	3	1
351	нашего сознания	3	1
352	чем же	1	1
353	как говорит	3	1
354	наряду с	4	1
355	если она	2	1
356	данный момент	1	1
357	за этим	1	1
358	и нет	1	1
359	что касается	1	1
360	в противном	1	1
361	им в	1	1
362	кто не	1	1
363	как полагает	1	1
364	и как	7	1
365	и наконец	1	1
366	по пути	1	1
367	его к	1	1
368	неизмеримо более	1	1
369	более или	1	1
370	себе не	1	1
371	то в	1	1
372	бесконечное число	1	1
373	точкой зрения	1	1
374	а есть	1	1
375	в которой	2	1
376	бы и	3	1
377	в литературном	1	1
378	все так	1	1
379	можно не	1	1
380	бы не	2	1
381	по преимуществу	1	1
382	говорит не	1	1
383	не могла	1	1
384	например как	1	1
385	однако при	1	1
386	или иному	2	1
387	сказал что	1	1
388	у читателя	1	1
389	является тот	1	1
390	нашего времени	1	1
391	в плане	1	1
392	что ни	1	1
393	на этом	3	1
394	людей и	1	1
395	в нее	1	1
396	с собой	1	1
397	с белыми	1	1
398	исходя из	1	1
399	здесь мы	2	1
400	музыки и	1	1
401	и характер	1	1
402	матери или	1	1
403	его не	1	1
404	оно становится	1	1
405	есть не	4	1
406	свое я	1	1
407	этом смысле	1	1
408	всю свою	1	1
409	мы встречаемся	1	1
410	отказавшись от	1	1
411	ни в	2	1
412	литературного произведения	1	1
413	но мы	1	1
414	роли и	1	1
415	не сводит	1	1
416	к которым	3	1
417	все было	1	1
418	как об	1	1
419	всю жизнь	2	1
420	жизни но	1	1
421	совершенно на	1	1
422	должно быть	1	1
423	объектов которые	1	1
424	еще раз	1	1
425	и ничего	1	1
426	между ними	1	1
427	одного и	2	1
428	или менее	1	1
429	к восприятию	1	1
430	ничего подобного	1	1
431	и без	2	1
432	всяком случае	2	1
433	как будет	1	1
434	в которых	3	1
435	впадая в	1	1
436	мир и	1	1
437	он представляется	1	1
438	другом и	1	1
439	что было	1	1
440	их в	2	1
441	не могли	3	1
442	же может	1	1
443	для нее	2	1
444	и долго	1	1
445	связи с	1	1
446	нет никакого	1	1
447	что есть	1	1
448	в отношении	3	1
449	вплоть до	2	1
450	к такой	1	1
451	как можно	2	1
452	истории о	1	1
453	она не	2	1
454	в такое	1	1
455	дело не	1	1
456	на котором	1	1
457	принадлежат к	2	1
458	лессингу не	1	1
459	своего существования	1	1
460	в основе	11	1
461	время как	3	1
462	что иное	1	1
463	нам и	1	1
464	того и	2	1
465	возможно и	1	1
466	народной жизни	1	1
467	жизни не	1	1
468	о кошке	1	1
469	в противоречие	1	1
470	с нами	1	1
471	мыслей и	1	1
472	ничто не	1	1
473	от действительного	1	1
474	моря и	1	1
475	не по	1	1
476	эти три	1	1
477	только с	1	1
478	как будто	7	1
479	или читатель	1	1
480	в каком	3	1
481	к той	1	1
482	свое собственное	3	1
483	настоящего к	1	1
484	принадлежит к	1	1
485	не могут	3	1
486	есть только	5	1
487	во все	1	1
488	чтобы сделать	1	1
489	ли не	1	1
490	как только	2	1
491	же самое	6	1
492	сходство с	1	1
493	не встречается	1	1
494	только мертвые	1	1
495	читатель получает	1	1
496	жизнь оказывается	1	1
497	если же	4	1
498	гласит что	1	1
499	как мы	1	1
500	тем и	2	1
501	и о	1	1
502	с ее	3	1
503	что все	9	1
504	в виду	3	1
505	и сами	1	1
506	действующие лица	1	1
507	на другой	2	1
508	для читателя	1	1
509	то время	3	1
510	приводит к	1	1
511	сознания в	1	1
512	природе своей	1	1
513	по аналогии	1	1
514	на нее	1	1
515	не с	1	1
516	ясно что	7	1
517	жизнь а	1	1
518	было в	1	1
519	к анализу	1	1
520	еще в	1	1
521	когда в	1	1
522	это только	3	1
523	по сравнению	2	1
524	жизнь и	3	1
525	благодаря этому	1	1
526	собой и	1	1
527	всегда имеет	1	1
528	число раз	1	1
529	не на	2	1
530	при такой	1	1
531	произведения как	2	1
532	тому и	1	1
533	в самой	2	1
534	время в	1	1
535	означает что	1	1
536	таким же	1	1
537	утверждает что	5	1
538	и объяснить	3	1
539	на что	1	1
540	с того	2	1
541	основе своей	1	1
542	аналогии с	1	1
543	к фабуле	1	1
544	это было	3	1
545	к нему	2	1
546	грань между	1	1
547	он прямо	2	1
548	и во	1	1
549	а потому	2	1
550	без которого	1	1
551	сюжетная схема	1	1
552	в другой	1	1
553	хотя оно	1	1
554	человеческую жизнь	1	1
555	этом читатель	1	1
556	тотчас после	1	1
557	все время	6	1
558	что искусство	4	1
559	и она	1	1
560	следует рассматривать	1	1
561	с той	4	1
562	людей а	1	1
563	получает возможность	1	1
564	в двух	1	1
565	что только	1	1
566	связь и	1	1
567	этот вопрос	3	1
568	одного сознания	1	1
569	которым он	1	1
570	ли он	2	1
571	как мир	1	1
572	как нечто	2	1
573	и так	3	1
574	роковым образом	2	1
575	действительной жизни	3	1
576	мы будем	2	1
577	это означает	2	1
578	к детской	1	1
579	именно на	2	1
580	так что	3	1
581	того же	2	1
582	в большинстве	1	1
583	ни одного	1	1
584	героя с	1	1
585	в нашей	3	1
586	от своей	1	1
587	по выражению	1	1
588	существенных и	1	1
589	искать в	1	1
590	и их	3	1
591	в одном	2	1
592	свои усилия	1	1
593	и фантазии	1	1
594	не о	1	1
595	но что	2	1
596	которые могут	1	1
597	заметить что	2	1
598	тем что	9	1
599	тогда в	1	1
600	то а	1	1
601	в любви	1	1
602	п не	1	1
603	бы это	1	1
604	для того	13	1
605	нужно было	1	1
606	для художника	1	1
607	даже не	1	1
608	в данный	1	1
609	не ведая	1	1
610	до сих	5	1
611	однако что	1	1
612	ли это	2	1
613	этого человека	1	1
614	личной жизни	1	1
615	что не	3	1
616	связано с	1	1
617	от тех	1	1
618	полагал что	2	1
619	на этот	2	1
620	и составляет	1	1
621	ничем не	1	1
622	однако его	1	1
623	человеческой жизни	1	1
624	другой в	2	1
625	с которым	1	1
626	и с	4	1
627	его собственной	1	1
628	на эту	1	1
629	когда она	4	1
630	что мы	1	1
631	из народной	1	1
632	как именно	1	1
633	с помощью	1	1
634	нет никаких	1	1
635	конца из	1	1
636	вместе с	2	1
637	такое определение	1	1
638	с конца	1	1
639	басни крылова	2	1
640	же с	2	1
641	что именно	3	1
642	например когда	2	1
643	эта история	1	1
644	предположить что	1	1
645	он говорит	5	1
646	сравнению с	2	1
647	объектов и	1	1
648	что же	3	1
649	того не	2	1
650	поскольку он	1	1
651	в первой	1	1
652	на свете	1	1
653	том смысле	1	1
654	герой в	1	1
655	и восприятие	2	1
656	и от	2	1
657	сих пор	5	1
658	о его	1	1
659	все это	5	1
660	и оно	1	1
661	этом и	1	1
662	тому или	2	1
663	сам того	1	1
664	в связи	1	1
665	природе как	1	1
666	не существует	2	1
667	художника и	3	1
668	или в	1	1
669	том виде	3	1
670	не впадая	1	1
671	когда он	10	1
672	можно согласиться	1	1
673	было на	1	1
674	в этих	2	1
675	еще более	3	1
676	мы должны	3	1
677	все содержание	1	1
678	ее проявления	1	1
679	будто бы	1	1
680	хотя в	1	1
681	сходятся в	1	1
682	нам не	1	1
683	может и	1	1
684	в психологии	7	1
685	взывает к	1	1
686	первый раз	2	1
687	в романе	2	1
688	всегда можем	1	1
689	косвенным путем	1	1
690	и сейчас	3	1
691	же самой	2	1
692	с такой	1	1
693	своей матери	1	1
694	не что	1	1
695	что при	9	1
696	из этого	4	1
697	который не	3	1
698	имеет в	1	1
699	в действительности	4	1
700	себе но	1	1
701	а я	2	1
702	этой точки	2	1
703	прийти в	1	1
704	поэтому как	1	1
705	к этому	1	1
706	тайны и	2	1
707	кажется и	1	1
708	во всяком	2	1
