N	2gram	Potebnia_M_3	Istorich
242	у царя	2	2
243	так что	7	2
244	следует за	1	2
245	на ней	1	2
246	из них	6	2
247	его и	1	2
248	на одном	1	2
249	вовсе не	7	2
250	мы можем	3	2
251	у него	2	2
252	уже и	1	2
253	и вместе	3	2
254	в других	2	2
255	из двух	3	2
256	со стороны	3	2
257	до сих	3	2
258	как у	1	2
259	и быть	1	2
260	такое же	3	2
261	но есть	1	2
262	а не	15	2
263	с которым	1	2
264	один из	4	2
265	что мы	8	2
266	под влиянием	1	2
267	в одно	3	2
268	и потому	4	2
269	как бы	3	2
270	это значит	1	2
271	с этой	2	2
272	сих пор	3	2
273	и таким	1	2
274	животное не	1	2
275	формы и	1	2
276	входящий в	2	2
277	сказать что	5	2
278	и при	4	2
279	отношению к	5	2
280	находящихся в	1	2
281	сам в	1	2
282	в свое	2	2
283	к этому	3	2
284	жизни и	2	2
285	указывают на	1	2
286	в птицу	1	2
287	вряд ли	1	1
288	что образ	1	1
289	сам по	5	1
290	себе путь	1	1
291	вне связи	1	1
292	так у	2	1
293	но тем	2	1
294	и должны	1	1
295	и есть	3	1
296	что когда	1	1
297	тем же	4	1
298	непосредственной близости	1	1
299	из его	1	1
300	должна быть	1	1
301	едва ли	1	1
302	той же	2	1
303	на первом	1	1
304	что уже	2	1
305	сделал его	1	1
306	душу в	1	1
307	и совсем	1	1
308	место в	3	1
309	во всю	1	1
310	нас это	1	1
311	время как	1	1
312	под ним	2	1
313	не вполне	1	1
314	с небольшими	1	1
315	и другая	1	1
316	из того	2	1
317	так дети	1	1
318	связано то	1	1
319	и заставляет	1	1
320	же что	6	1
321	мы читаем	1	1
322	быть в	1	1
323	мысль что	1	1
324	не без	1	1
325	речь только	1	1
326	одним словом	2	1
327	на самом	1	1
328	к образу	1	1
329	совсем не	1	1
330	но как	2	1
331	легко может	1	1
332	не то	3	1
333	мы же	1	1
334	ответ на	3	1
335	остаются в	2	1
336	отношение к	2	1
337	себе и	1	1
338	отличие от	1	1
339	что они	2	1
340	думать что	5	1
341	человек может	2	1
342	и я	1	1
343	чем же	1	1
344	приходит на	1	1
345	вследствие чего	1	1
346	в одной	1	1
347	дает нам	3	1
348	стороны и	1	1
349	не сделает	1	1
350	что как	2	1
351	что касается	1	1
352	а и	4	1
353	целый ряд	2	1
354	и наконец	2	1
355	себе не	4	1
356	увидим что	1	1
357	но в	1	1
358	и говорит	1	1
359	и вслед	1	1
360	можно в	1	1
361	сливается с	2	1
362	носит в	1	1
363	случае они	1	1
364	та же	2	1
365	одно время	1	1
366	может считаться	1	1
367	только на	3	1
368	и тот	2	1
369	формы не	1	1
370	в себе	16	1
371	во многих	1	1
372	но на	1	1
373	и если	2	1
374	и напоминает	1	1
375	что она	3	1
376	при этом	3	1
377	области и	1	1
378	идет от	1	1
379	одно целое	1	1
380	до появления	2	1
381	которым человек	1	1
382	в силу	3	1
383	сердце и	1	1
384	и вот	1	1
385	или другое	2	1
386	мало того	1	1
387	подобно тому	2	1
388	сказке говорится	1	1
389	него в	1	1
390	рядом а	1	1
391	смысле в	2	1
392	мы его	1	1
393	друг в	1	1
394	главным образом	1	1
395	форма есть	1	1
396	на ту	1	1
397	знает что	1	1
398	было бы	9	1
399	в жизни	1	1
400	сами себя	1	1
401	люди не	1	1
402	людей из	1	1
403	она и	1	1
404	этого не	3	1
405	одна и	1	1
406	для чего	1	1
407	многие другие	2	1
408	материал но	1	1
409	и тогда	3	1
410	не сам	1	1
411	что собственно	2	1
412	вещи в	1	1
413	места в	1	1
414	к тем	2	1
415	мир он	1	1
416	право на	1	1
417	он должен	1	1
418	с точки	1	1
419	в их	2	1
420	в своем	5	1
421	на свою	2	1
422	от его	1	1
423	именно из	1	1
424	его своими	1	1
425	в одном	2	1
426	начнем с	1	1
427	на мысль	4	1
428	и более	1	1
429	в мое	1	1
430	например и	1	1
431	с которой	1	1
432	что есть	2	1
433	в пищу	1	1
434	тем самым	7	1
435	что эта	2	1
436	что с	2	1
437	виду что	1	1
438	и другое	1	1
439	меня не	1	1
440	как о	2	1
441	например не	2	1
442	не имеет	6	1
443	на котором	2	1
444	уже из	1	1
445	нет но	1	1
446	искусству и	1	1
447	иметь в	2	1
448	не могло	1	1
449	представления и	3	1
450	а образ	2	1
451	он с	1	1
452	верно то	1	1
453	судя по	1	1
454	находятся в	1	1
455	же время	5	1
456	к ней	5	1
457	или его	1	1
458	и связи	1	1
459	развивается в	1	1
460	такой случай	1	1
461	в горе	1	1
462	в сознании	15	1
463	здесь же	1	1
464	в процессе	1	1
465	в каком	5	1
466	языка в	5	1
467	нам что	1	1
468	его за	1	1
469	мере того	3	1
470	к тому	7	1
471	его с	2	1
472	как для	1	1
473	о происхождении	1	1
474	указывает на	6	1
475	оно не	4	1
476	на это	4	1
477	ту пору	1	1
478	известных нам	1	1
479	приходит к	1	1
480	и о	2	1
481	или чтобы	1	1
482	в виду	1	1
483	свою очередь	3	1
484	и многие	1	1
485	здесь не	1	1
486	без всякого	1	1
487	другими словами	1	1
488	с каким	2	1
489	уже потому	1	1
490	ли возможно	1	1
491	есть мифы	1	1
492	с самого	1	1
493	то время	4	1
494	как представление	1	1
495	не за	1	1
496	каждого из	2	1
497	мог бы	1	1
498	во многом	2	1
499	но нет	1	1
500	можно только	2	1
501	остается только	2	1
502	это только	1	1
503	с предшествующим	1	1
504	составные части	1	1
505	он сам	1	1
506	для этого	1	1
507	действия не	1	1
508	то эти	1	1
509	это может	1	1
510	даже не	1	1
511	выше о	2	1
512	через этот	1	1
513	же после	1	1
514	сводится к	1	1
515	форму но	2	1
516	выше может	1	1
517	никак не	3	1
518	одного из	1	1
519	другое его	2	1
520	в которое	1	1
521	о далеком	1	1
522	как форма	1	1
523	листьев и	1	1
524	гораздо чаще	1	1
525	состоит не	3	1
526	но очень	1	1
527	эти два	1	1
528	еще другое	1	1
529	вслед за	3	1
530	в ту	1	1
531	в земле	1	1
532	как из	1	1
533	менее она	1	1
534	то он	2	1
535	тот же	1	1
536	одной из	2	1
537	ней то	1	1
538	не само	1	1
539	целого и	1	1
540	еще и	1	1
541	он уже	1	1
542	и ее	1	1
543	не мешает	1	1
544	человек при	1	1
545	положение что	1	1
546	же и	3	1
547	не исчерпывают	2	1
548	что не	8	1
549	а это	1	1
550	есть однако	1	1
551	а то	1	1
552	не дает	2	1
553	или даже	1	1
554	его имени	1	1
555	с морем	1	1
556	одно из	5	1
557	искать в	1	1
558	для него	9	1
559	как животное	1	1
560	слова в	7	1
561	в котором	4	1
562	или птица	1	1
563	в современном	1	1
564	это верно	1	1
565	ее не	1	1
566	должны будем	3	1
567	само по	3	1
568	в систему	1	1
569	смерти и	1	1
570	в очень	1	1
571	другие более	1	1
572	еще ничего	1	1
573	имели бы	1	1
574	что на	1	1
575	не были	2	1
576	со всем	1	1
577	и даже	2	1
578	себе представить	3	1
579	имеет и	1	1
580	есть не	7	1
581	что человек	2	1
582	тем мы	1	1
583	я был	1	1
584	а с	2	1
585	мы еще	1	1
586	по всей	1	1
587	что для	4	1
588	можно назвать	1	1
589	только по	5	1
590	то и	6	1
591	не было	4	1
592	относится к	4	1
593	ней самой	1	1
594	не знает	3	1
595	которое по	1	1
596	от мира	1	1
597	сложное явление	1	1
598	и оно	3	1
599	здесь найдем	1	1
600	равно как	1	1
601	единства и	1	1
602	видели в	1	1
603	представляет себе	1	1
604	к другой	3	1
605	стороны формы	2	1
606	власть над	1	1
607	себя из	1	1
608	к своему	2	1
609	случаях в	1	1
610	конечно не	1	1
611	только как	5	1
612	по своему	2	1
613	и обычный	1	1
614	в страну	1	1
615	тому как	5	1
616	и там	1	1
617	есть как	1	1
618	а потом	1	1
619	в тот	1	1
620	каких именно	1	1
621	ко мне	1	1
622	том смысле	3	1
623	к следующему	1	1
624	быть не	2	1
625	животных на	1	1
626	есть и	1	1
627	было ни	1	1
628	на пути	1	1
629	много лет	1	1
630	и видит	2	1
631	только для	1	1
632	заставляет нас	2	1
633	все остальные	3	1
634	из ряда	1	1
635	он сказал	1	1
636	и следует	2	1
637	происходит в	1	1
638	и от	4	1
639	это можно	3	1
640	что оно	11	1
641	за словом	2	1
642	заметим что	1	1
643	а все	1	1
644	души в	1	1
645	от него	2	1
646	не говорит	1	1
647	или нет	1	1
648	из своего	1	1
649	бы в	2	1
650	только что	8	1
651	я думаю	2	1
652	есть уже	11	1
653	хотя в	1	1
654	морем а	1	1
655	своего народа	1	1
656	к ее	1	1
657	и начинается	1	1
658	есть представление	6	1
659	но если	1	1
660	из мифов	1	1
661	его пониманию	1	1
662	но очевидно	1	1
663	формы его	1	1
664	в самом	8	1
665	чего в	1	1
666	представление которое	1	1
667	что такое	2	1
668	допустить что	1	1
669	в искусстве	3	1
670	как на	5	1
671	в таком	3	1
672	точно так	12	1
673	во всяком	1	1
674	все что	4	1
