N	2gram	Trubetskoy_1	Myslijsy
123	в свою	2	4
124	в своих	1	4
125	а между	1	3
126	того же	6	3
127	но тем	1	3
128	более как	1	3
129	относится к	2	3
130	в своем	3	3
131	помнить что	1	3
132	в самом	4	3
133	что это	3	3
134	думать что	1	3
135	он не	4	3
136	прежде чем	1	3
137	так например	2	3
138	а вместе	1	3
139	то ни	2	3
140	что все	4	3
141	в мире	5	3
142	той же	1	3
143	и с	10	3
144	заключается в	1	3
145	в жизни	1	3
146	в них	2	3
147	в этой	4	3
148	во внимание	1	3
149	понятия и	1	3
150	не так	1	3
151	и при	3	3
152	в своей	1	3
153	с точки	6	3
154	бытия и	1	3
155	человеком и	1	3
156	для того	5	3
157	самого начала	2	3
158	не могло	2	3
159	в языках	1	3
160	этих последних	1	3
161	как она	1	3
162	в сознании	1	3
163	для себя	1	3
164	и это	2	3
165	но при	2	3
166	с самого	3	3
167	том как	1	3
168	из одного	1	3
169	с ним	1	3
170	к одной	2	3
171	и во	1	3
172	в создании	2	3
173	в глазах	2	3
174	есть что	1	3
175	из коих	1	3
176	с одной	7	3
177	из которого	3	3
178	только на	1	3
179	одно из	2	3
180	и их	1	3
181	никто не	1	3
182	представить себе	1	3
183	могло бы	1	3
184	на душу	1	3
185	эти явления	1	3
186	нужно было	1	3
187	связи с	9	3
188	все более	1	3
189	в самой	2	3
190	одной стороны	7	3
191	души на	1	3
192	только для	2	3
193	к которому	2	3
194	и от	4	3
195	о котором	2	3
196	то не	1	3
197	и все	2	3
198	к этой	1	3
199	мы должны	6	3
200	сказать что	2	3
201	как на	8	3
202	во всяком	6	3
203	и волю	1	2
204	этого в	1	2
205	одним из	2	2
206	чтобы не	1	2
207	и есть	1	2
208	тем же	1	2
209	их и	1	2
210	а как	1	2
211	есть не	1	2
212	в сущности	1	2
213	человеческого ума	1	2
214	бы то	2	2
215	живых существ	2	2
216	одном и	1	2
217	то вновь	1	2
218	тогда как	1	2
219	что именно	2	2
220	выйти из	1	2
221	в течение	4	2
222	более и	1	2
223	в одних	1	2
224	могли бы	1	2
225	его к	1	2
226	убеждение что	2	2
227	в которой	3	2
228	есть как	2	2
229	что к	1	2
230	на то	2	2
231	не могла	2	2
232	и если	3	2
233	по крайней	5	2
234	так сказать	1	2
235	мы можем	2	2
236	он должен	1	2
237	к одному	1	2
238	и более	1	2
239	из него	2	2
240	между человеком	1	2
241	с этой	3	2
242	но все	7	2
243	на все	2	2
244	жизнь народа	1	2
245	о которых	1	2
246	чем в	1	2
247	духовной жизни	1	2
248	и того	1	2
249	одного и	1	2
250	но если	2	2
251	таким же	1	2
252	взгляд на	2	2
253	в их	1	2
254	не представляется	1	2
255	природы но	1	2
256	не могли	1	2
257	том же	1	2
258	эта мысль	1	2
259	на себе	1	2
260	того чтобы	5	2
261	только не	2	2
262	следовательно и	1	2
263	в разных	2	2
264	дни и	1	2
265	ее с	2	2
266	заметить что	1	2
267	заключает в	2	2
268	не потому	2	2
269	когда мы	1	2
270	его с	1	2
271	ничего общего	2	2
272	с ее	1	2
273	мысль о	2	2
274	уже с	3	2
275	только то	1	2
276	для этого	2	2
277	стремление к	1	2
278	но такая	1	2
279	в виду	2	2
280	них не	2	2
281	и должно	1	2
282	о том	6	2
283	одного из	1	2
284	все в	1	2
285	связь между	1	2
286	и только	4	2
287	крайней мере	5	2
288	еще только	2	2
289	и следовательно	1	2
290	к сознанию	1	2
291	и отдельные	1	2
292	известно что	1	2
293	этот вопрос	1	2
294	в разные	1	2
295	которое мы	1	2
296	уже не	3	2
297	не можем	1	2
298	указания на	1	2
299	же в	1	2
300	в начале	2	2
301	при помощи	1	2
302	но совершенно	1	2
303	к мысли	1	2
304	иначе как	1	2
305	к ним	3	2
306	и вместе	4	2
307	в других	3	2
308	перейти к	1	2
309	не были	1	2
310	у нас	1	2
311	на этот	4	2
312	таком случае	1	2
313	и том	1	2
314	в одно	2	2
315	если не	2	2
316	людьми и	1	2
317	связь с	2	2
318	нет ничего	1	2
319	необходимо было	1	2
320	как эти	1	2
321	за тем	1	2
322	и о	3	2
323	о его	1	2
324	но с	3	2
325	не существует	1	2
326	тем более	1	2
327	хотя бы	3	2
328	только что	2	2
329	все они	1	2
330	ни было	2	2
331	что оно	4	2
332	но вместе	2	2
333	что даже	1	2
334	из этого	2	2
335	жизни и	2	2
336	все что	2	2
337	такая душа	1	1
338	от этой	1	1
339	вряд ли	1	1
340	отношения к	1	1
341	не должны	2	1
342	же как	3	1
343	дошел до	1	1
344	человека и	1	1
345	начинается с	1	1
346	которого в	1	1
347	языку и	1	1
348	самом деле	1	1
349	он может	1	1
350	силы и	2	1
351	индивидуальности и	1	1
352	явления и	1	1
353	образованном обществе	1	1
354	первое время	2	1
355	что эти	3	1
356	объясняется и	1	1
357	и этот	1	1
358	и могут	1	1
359	его не	2	1
360	мы имеем	2	1
361	именно к	1	1
362	этом не	1	1
363	ее частей	1	1
364	совпадает с	1	1
365	образом уже	1	1
366	не вполне	3	1
367	ему в	2	1
368	которое в	1	1
369	в каждой	1	1
370	другой всякое	1	1
371	а другие	1	1
372	различны и	1	1
373	и на	2	1
374	к их	1	1
375	на них	1	1
376	что его	1	1
377	в чем	1	1
378	с его	2	1
379	основано на	2	1
380	природы и	1	1
381	что вполне	1	1
382	друг на	2	1
383	если в	3	1
384	то совсем	1	1
385	а и	1	1
386	уже как	1	1
387	менее продолжает	1	1
388	друга и	1	1
389	по приемам	1	1
390	что они	1	1
391	связи и	1	1
392	предметы природы	1	1
393	духовную жизнь	1	1
394	каждая из	3	1
395	одном из	1	1
396	для создания	1	1
397	некоторое время	1	1
398	и нет	3	1
399	на человека	1	1
400	что когда	1	1
401	когда он	3	1
402	не имеющие	1	1
403	более или	5	1
404	лицу с	1	1
405	от этого	1	1
406	еще на	2	1
407	та же	1	1
408	а во-вторых	1	1
409	бы с	1	1
410	связь ее	1	1
411	он в	2	1
412	все эти	6	1
413	в нашем	1	1
414	все усилия	1	1
415	не обнаруживает	1	1
416	что так	1	1
417	тоже не	1	1
418	его может	1	1
419	одни из	1	1
420	в славянских	1	1
421	приводит к	2	1
422	с их	1	1
423	по форме	1	1
424	сказать чтобы	1	1
425	отвлеченные понятия	2	1
426	если он	1	1
427	вследствие этого	1	1
428	на его	1	1
429	задний план	1	1
430	связанные с	7	1
431	миром но	1	1
432	соприкасается с	1	1
433	перестает быть	2	1
434	мост через	1	1
435	не как	2	1
436	существует и	1	1
437	от людей	2	1
438	с представлением	1	1
439	его от	2	1
440	на этом	1	1
441	что она	1	1
442	законы не	1	1
443	касается до	1	1
444	в старину	1	1
445	ему возможность	1	1
446	лишь в	5	1
447	его в	1	1
448	входит в	1	1
449	было в	1	1
450	всех народов	1	1
451	не совпадает	1	1
452	части одной	1	1
453	совершенно ясно	1	1
454	что один	1	1
455	должен был	4	1
456	весь мир	1	1
457	которым он	1	1
458	из низших	1	1
459	этого слова	1	1
460	воплощение своей	1	1
461	далеко не	4	1
462	жизни то	1	1
463	на друга	2	1
464	его все	1	1
465	не всегда	2	1
466	божества а	1	1
467	а отчасти	1	1
468	же есть	1	1
469	и выйти	1	1
470	или менее	5	1
471	его нельзя	1	1
472	во время	4	1
473	и другие	3	1
474	из общего	1	1
475	от своего	1	1
476	что такое	1	1
477	в отношении	6	1
478	в такой	1	1
479	в котором	4	1
480	ничего в	1	1
481	в которых	4	1
482	душа только	1	1
483	признать что	2	1
484	должны были	1	1
485	сами по	1	1
486	их в	1	1
487	этот мир	1	1
488	даже в	1	1
489	случае мы	1	1
490	народом в	1	1
491	то с	3	1
492	всех их	1	1
493	случае эта	1	1
494	или что	1	1
495	что с	1	1
496	этими двумя	2	1
497	и отсюда	1	1
498	в уме	1	1
499	и проч	2	1
500	может только	1	1
501	возникают при	1	1
502	ничего не	1	1
503	и весь	1	1
504	языка это	1	1
505	по своей	2	1
506	это слово	1	1
507	к этим	1	1
508	не нужен	1	1
509	силы природы	1	1
510	этом отношении	2	1
511	и делает	1	1
512	тела и	1	1
513	в области	9	1
514	в известных	1	1
515	может показаться	1	1
516	он вполне	1	1
517	лежит в	1	1
518	как только	1	1
519	примыкают к	1	1
520	и другим	1	1
521	по возможности	1	1
522	сказать нельзя	1	1
523	указывает на	1	1
524	всегда в	1	1
525	особенности этого	1	1
526	значения и	1	1
527	период развития	1	1
528	как не	1	1
529	людей в	1	1
530	здесь не	1	1
531	всего этого	1	1
532	в ее	1	1
533	к нам	1	1
534	живущие в	1	1
535	которые как	1	1
536	человека тоже	1	1
537	нельзя в	1	1
538	то время	1	1
539	всей своей	1	1
540	роль в	1	1
541	с течением	3	1
542	существовать и	1	1
543	различие между	1	1
544	славянских и	1	1
545	и совершенно	1	1
546	если они	1	1
547	в образе	2	1
548	на нее	3	1
549	те же	2	1
550	не с	2	1
551	это состояние	1	1
552	же эти	1	1
553	человека над	2	1
554	в результате	3	1
555	развития души	1	1
556	всей вероятности	1	1
557	что от	1	1
558	из животного	1	1
559	не исчерпывается	2	1
560	в общих	1	1
561	в отвлеченные	1	1
562	против этого	1	1
563	образом в	5	1
564	как существо	1	1
565	все прочие	1	1
566	притом в	1	1
567	иное значение	1	1
568	не устраняя	1	1
569	после того	1	1
570	отличаются от	2	1
571	в вопросах	1	1
572	затем в	1	1
573	потому только	1	1
574	каждом из	1	1
575	к нему	7	1
576	с другими	4	1
577	видели выше	1	1
578	общих чертах	1	1
579	и всякая	1	1
580	должно было	2	1
581	во всей	1	1
582	существования и	1	1
583	вслед за	2	1
584	нельзя считать	1	1
585	наконец в	2	1
586	исторического развития	2	1
587	на словах	1	1
588	духовной и	1	1
589	чем когда	1	1
590	и об	1	1
591	его богом	1	1
592	предполагается что	1	1
593	эти последние	1	1
594	тех пор	2	1
595	на которой	1	1
596	один из	2	1
597	большею частью	2	1
598	каком он	1	1
599	видели что	1	1
600	воплощается в	1	1
601	при всяком	1	1
602	с ними	1	1
603	дело с	1	1
604	что он	4	1
605	как нечто	1	1
606	такое же	1	1
607	всяком случае	6	1
608	между этими	2	1
609	и ее	1	1
610	от них	2	1
611	земного шара	1	1
612	бы по	1	1
613	почти совсем	1	1
614	как средство	1	1
615	уже в	2	1
616	нами и	2	1
617	себя в	1	1
618	друг за	3	1
619	в виде	4	1
620	чем с	1	1
621	душа в	1	1
622	они могли	1	1
623	в понятие	1	1
624	и скорее	1	1
625	нам все	1	1
626	человека когда	1	1
627	из них	7	1
628	к области	1	1
629	ни в	1	1
630	с психологической	1	1
631	сознаем что	1	1
632	чтобы она	1	1
633	не для	1	1
634	от тех	1	1
635	с этими	1	1
636	власти над	1	1
637	у него	1	1
638	случае не	3	1
639	формы в	1	1
640	вообще можно	1	1
641	явления природы	1	1
642	и духовные	1	1
643	из своих	2	1
644	в свой	1	1
645	видно из	1	1
646	человека то	1	1
647	но одно	1	1
648	до сих	5	1
649	нельзя сказать	1	1
650	именно в	2	1
651	еще и	1	1
652	человек может	1	1
653	по всей	1	1
654	их не	1	1
655	к сожалению	3	1
656	превращается в	2	1
657	представляется в	1	1
658	ничем не	4	1
659	человеческой жизни	1	1
660	человек есть	1	1
661	то по	1	1
662	а следовательно	1	1
663	в связи	3	1
664	виде в	2	1
665	так называемых	1	1
666	к лицу	1	1
667	начиная с	2	1
668	и животным	1	1
669	в одной	1	1
670	духом он	1	1
671	без помощи	2	1
672	по одному	1	1
673	общего с	2	1
674	оно имеет	1	1
675	душа уже	1	1
676	с внутренней	1	1
677	в данном	1	1
678	при нормальном	1	1
679	между нами	1	1
680	лицом к	1	1
681	всех других	2	1
682	в следующий	1	1
683	смысле этого	1	1
684	когда же	2	1
685	с тех	2	1
686	о сознательном	1	1
687	ко всему	2	1
688	призыва к	1	1
689	да и	1	1
690	человек всегда	1	1
691	многих других	1	1
692	этому учению	1	1
693	выше что	1	1
694	происходит с	1	1
695	сих пор	5	1
696	за выполнение	1	1
697	все это	6	1
698	в так	4	1
699	и таким	3	1
700	что касается	1	1
701	ничего кроме	1	1
702	но для	1	1
703	или по	2	1
704	говорить что	1	1
705	ибо он	1	1
706	не имея	1	1
707	основанная на	1	1
708	тем и	2	1
709	на задний	1	1
710	на небе	2	1
711	человека для	1	1
712	том виде	2	1
713	язык к	1	1
714	не представляет	1	1
715	души в	1	1
716	в эту	2	1
717	находит свое	1	1
718	пришлось бы	1	1
719	не воплощается	1	1
720	если нам	1	1
721	бы опять	1	1
722	есть продукт	1	1
723	могли быть	1	1
724	психологической точки	1	1
725	давно уже	1	1
726	к ее	1	1
727	всех тех	1	1
728	лишь по	1	1
729	слова с	1	1
730	это убеждение	1	1
731	совершенно не	1	1
732	их с	1	1
733	жизни а	1	1
734	первом случае	1	1
735	на это	1	1
736	от слова	1	1
737	себе не	1	1
738	это было	1	1
739	следует сказать	1	1
740	к этому	3	1
741	этой точки	2	1
742	они не	1	1
