1	не только	16	31
339	от его	3	1
340	какие только	1	1
341	не драматический	1	1
342	и было	1	1
343	в большей	3	1
344	с одной	4	1
345	и слово	2	1
346	новых лиц	1	1
347	во всем	1	1
348	произведения как	3	1
349	и по	2	1
350	могла бы	1	1
351	это его	1	1
352	чем его	1	1
353	за все	1	1
354	не из	2	1
355	под понятие	1	1
356	свою жизнь	1	1
357	то ни	1	1
358	в некотором	1	1
359	когда она	1	1
360	на том	2	1
361	чужих слов	7	1
362	что она	1	1
363	и лишь	1	1
364	принципиально иначе	1	1
365	которых мы	1	1
366	автора и	4	1
367	в обращении	1	1
368	или даже	2	1
369	не встречается	1	1
370	и языка	1	1
371	голоса в	2	1
372	из всех	1	1
373	на которую	1	1
374	какой бы	1	1
375	для этого	1	1
376	в значительной	1	1
377	не знаем	1	1
378	и у	2	1
379	что видит	1	1
380	приводит к	1	1
381	порядок и	1	1
382	и со	1	1
383	из одного	2	1
384	оно провоцирует	1	1
385	в душе	1	1
386	если во	1	1
387	которая не	3	1
388	того о	1	1
389	не такова	1	1
390	произведение как	1	1
391	с этим	3	1
392	в комнату	1	1
393	ценностных кругозора	1	1
394	произведение в	1	1
395	к слову	1	1
396	не все	1	1
397	слове но	1	1
398	даже в	2	1
399	языка как	4	1
400	нет своего	1	1
401	остановимся на	2	1
402	интерес к	2	1
403	все слова	3	1
404	тем более	1	1
405	и уже	1	1
406	в нее	1	1
407	условий но	1	1
408	персонажей а	1	1
409	его сознании	1	1
410	тех же	1	1
411	данного высказывания	1	1
412	чужих высказываний	5	1
413	и где	1	1
414	тот же	1	1
415	говорящего и	2	1
416	совершенно не	2	1
417	напряженное взаимодействие	1	1
418	во всех	17	1
419	о художественной	1	1
420	бы то	1	1
421	в специальном	1	1
422	и тот	1	1
423	его слово	2	1
424	первый раз	1	1
425	каждого из	1	1
426	только с	1	1
427	на разных	1	1
428	не исчерпывается	2	1
429	до этого	1	1
430	композиционная форма	2	1
431	творчества в	1	1
432	его в	3	1
433	в него	3	1
434	на предмет	4	1
435	различия между	2	1
436	или менее	3	1
437	в котором	2	1
438	только одно	1	1
439	известной степени	4	1
440	мы уже	2	1
441	у них	2	1
442	автор и	2	1
443	не как	4	1
444	но уже	1	1
445	в художественной	1	1
446	на нескольких	1	1
447	и ему	1	1
448	все время	3	1
449	который не	1	1
450	с другими	5	1
451	два высказывания	1	1
452	оно и	4	1
453	оно живет	1	1
454	в первый	1	1
455	о котором	1	1
456	к одному	1	1
457	поскольку его	1	1
458	в контексте	2	1
459	возникает и	1	1
460	той же	2	1
461	одной из	3	1
462	персонажей происходит	1	1
463	его на	1	1
464	еще более	5	1
465	в меньшей	1	1
466	протяжении всего	1	1
467	прямой речи	1	1
468	не знает	1	1
469	отличается от	1	1
470	речи но	2	1
471	он только	1	1
472	для всего	1	1
473	от других	2	1
474	в последние	2	1
475	был не	1	1
476	и рассказчик	1	1
477	направлено на	1	1
478	на языке	1	1
479	одним из	4	1
480	к автору	2	1
481	таким образом	9	1
482	в каждый	5	1
483	этого момента	1	1
484	что и	1	1
485	друг с	2	1
486	лишь на	3	1
487	в их	4	1
488	значительной степени	1	1
489	или меньшей	4	1
490	в которой	4	1
491	особый кругозор	1	1
492	а главное	1	1
493	в виду	1	1
494	и к	5	1
495	не предполагает	2	1
496	и совершенно	1	1
497	т д	5	1
498	языком в	1	1
499	должен быть	1	1
500	же как	2	1
501	и вообще	2	1
502	не с	2	1
503	бы не	1	1
504	его как	2	1
505	слова и	13	1
506	же о	1	1
507	еще на	1	1
508	точку зрения	3	1
509	в ряде	1	1
510	речи и	1	1
511	в более	1	1
512	ни было	2	1
513	преимущественно в	4	1
514	в лирике	1	1
515	на будущее	1	1
516	на самом	2	1
517	входит как	1	1
518	наше внимание	1	1
519	отношении к	6	1
520	нуждается в	1	1
521	с которыми	2	1
522	на фоне	7	1
523	там где	4	1
524	основной для	1	1
525	по аналогии	1	1
526	как за	1	1
527	более или	3	1
528	он был	1	1
529	выражается в	1	1
530	его становления	1	1
531	система языка	2	1
532	обращение к	1	1
533	не на	5	1
534	в последних	1	1
535	же национального	2	1
536	мы отчетливо	4	1
537	и сам	3	1
538	оказываются в	1	1
539	задний план	1	1
540	тому что	2	1
541	переход к	1	1
542	персонажа а	1	1
543	и борьба	1	1
544	и композиционно	2	1
545	ему не	2	1
546	далек от	1	1
547	но это	1	1
548	что для	1	1
549	чтобы не	1	1
550	ближе к	1	1
551	с помощью	1	1
552	слова как	6	1
553	о себе	1	1
554	то и	1	1
555	со всеми	1	1
556	риторического слова	2	1
557	и понимание	1	1
558	не входит	1	1
559	в другом	2	1
560	смысловых и	4	1
561	связь с	2	1
562	него нет	1	1
563	а потому	1	1
564	из персонажей	1	1
565	в свое	3	1
566	и ценностных	2	1
567	отношение к	7	1
568	слово не	2	1
569	в самостоятельный	2	1
570	на одном	1	1
571	для его	1	1
572	которые не	1	1
573	так называемый	1	1
574	и главное	1	1
575	на мир	4	1
576	нисколько не	2	1
577	чужое слово	1	1
578	крайней мере	1	1
579	к своей	2	1
580	и многообразно	1	1
581	такая композиционная	1	1
582	мы и	2	1
583	чем у	1	1
584	ли он	4	1
585	практике его	1	1
586	где язык	1	1
587	образ и	1	1
588	тургенева в	1	1
589	в которых	1	1
590	бы ни	3	1
591	кругозоре и	1	1
592	рассказ в	2	1
593	тем это	1	1
594	как единого	1	1
595	по своей	1	1
596	что между	1	1
597	сам же	1	1
598	мы видели	1	1
599	до известной	2	1
600	как высказывания	1	1
601	не просто	1	1
602	несобственно-прямая речь	1	1
603	но даже	1	1
604	так как	3	1
