N	2gram	Vygotskiy__5	StatiiOP
111	в которой	3	4
112	вопрос о	3	4
113	в основу	4	4
114	столь же	1	4
115	что это	8	4
116	на то	17	4
117	что она	6	4
118	и почему	2	4
119	в россии	1	4
120	но все	2	4
121	и сейчас	3	4
122	случае в	1	4
123	представление о	1	4
124	и очень	1	4
125	не имеет	1	4
126	как будто	6	4
127	в ее	3	4
128	что у	3	4
129	и что	23	4
130	заключается в	8	4
131	этот вопрос	4	4
132	в качестве	2	4
133	никто не	1	4
134	мы находим	2	4
135	как раз	13	4
136	не было	1	4
137	в частности	4	4
138	как бы	19	4
139	тем более	1	4
140	еще более	1	4
141	или иного	1	4
142	того или	1	4
143	это в	3	4
144	гораздо более	2	4
145	же как	2	3
146	того же	2	3
147	тем же	3	3
148	должна быть	2	3
149	и за	1	3
150	то это	4	3
151	конечно и	1	3
152	в ней	4	3
153	еще не	5	3
154	он был	2	3
155	в чем	1	3
156	из двух	3	3
157	но не	7	3
158	не все	1	3
159	ответ на	5	3
160	по отношению	2	3
161	или иное	1	3
162	к сожалению	1	3
163	общего с	1	3
164	с этим	2	3
165	как к	1	3
166	что касается	2	3
167	говорит что	6	3
168	не являются	1	3
169	то в	1	3
170	точку зрения	1	3
171	что так	1	3
172	во многих	1	3
173	задний план	1	3
174	в каждом	2	3
175	в другом	3	3
176	и с	2	3
177	и тем	6	3
178	даже в	1	3
179	кажется что	1	3
180	ни в	3	3
181	чем в	2	3
182	о которой	1	3
183	что не	1	3
184	тому что	8	3
185	во время	1	3
186	в конце	4	3
187	в основе	7	3
188	этих двух	7	3
189	стремление к	1	3
190	очень мало	1	3
191	в каком	3	3
192	обстоятельство что	1	3
193	в остальных	1	3
194	здесь совершенно	1	3
195	должны быть	1	3
196	что оно	6	3
197	в применении	1	3
198	должен быть	2	3
199	то или	1	3
200	не трудно	1	3
201	об этом	3	3
202	и вообще	1	3
203	в стих	1	3
204	внимание на	4	3
205	его жизни	1	3
206	между тем	1	3
207	и только	3	3
208	в двух	5	3
209	в какой	1	3
210	и так	2	3
211	это очень	2	3
212	по мнению	6	3
213	по этому	5	3
214	с одной	12	3
215	вопроса о	2	3
216	в виде	1	3
217	в начале	1	3
218	в очень	1	3
219	а с	5	3
220	что для	1	3
221	говорит о	4	3
222	на этот	3	3
223	применении к	1	3
224	да и	1	3
225	материал для	2	3
226	с этой	2	3
227	не является	2	3
228	и для	6	3
229	не существует	3	3
230	в результате	4	3
231	будто бы	1	3
232	отношению к	1	3
233	в таком	3	3
234	ничего общего	1	3
235	отношения к	2	2
236	по его	3	2
237	а как	2	2
238	мы имеем	8	2
239	мы не	3	2
240	бы что	1	2
241	оба эти	2	2
242	в сущности	12	2
243	или же	1	2
244	время как	2	2
245	совпадает с	1	2
246	из того	3	2
247	конечно это	1	2
248	совсем не	2	2
249	отношение к	1	2
250	евгений онегин	1	2
251	идет о	1	2
252	на которое	1	2
253	в своем	6	2
254	что нет	1	2
255	смысле этого	1	2
256	целый ряд	3	2
257	в каком-то	1	2
258	к числу	1	2
259	это их	1	2
260	от этого	1	2
261	в литературном	1	2
262	ни один	2	2
263	чуть ли	1	2
264	время чумы	1	2
265	то обстоятельство	1	2
266	в себе	5	2
267	но он	3	2
268	в наших	1	2
269	будто на	2	2
270	при этом	8	2
271	но именно	1	2
272	он не	3	2
273	он должен	8	2
274	чем у	3	2
275	этого вопроса	1	2
276	на совершенно	1	2
277	что ни	3	2
278	что все	6	2
279	при помощи	1	2
280	должен был	4	2
281	ни одной	1	2
282	и уже	3	2
283	только тем	1	2
284	в такой	1	2
285	одним и	3	2
286	бы мы	3	2
287	всякий раз	2	2
288	которые в	1	2
289	надо сказать	1	2
290	их в	1	2
291	что эта	4	2
292	она не	1	2
293	что с	6	2
294	на него	1	2
295	вытекает из	1	2
296	ничего не	2	2
297	больше чем	1	2
298	имеем дело	1	2
299	в сознании	1	2
300	только с	1	2
301	что на	3	2
302	есть только	2	2
303	ли не	2	2
304	что при	3	2
305	и это	8	2
306	без всякого	1	2
307	говорит об	1	2
308	сам пушкин	1	2
309	то время	1	2
310	каждого из	1	2
311	что от	2	2
312	для этого	9	2
313	то есть	13	2
314	материала и	5	2
315	другом месте	1	2
316	и все	4	2
317	этому поводу	4	2
318	и во	1	2
319	крайней мере	1	2
320	и можно	2	2
321	к нему	1	2
322	что здесь	3	2
323	быть и	2	2
324	на которой	1	2
325	с которыми	1	2
326	оказывается в	1	2
327	конечно не	1	2
328	за основу	3	2
329	уже в	6	2
330	если в	1	2
331	целого ряда	1	2
332	раз я	1	2
333	могло бы	1	2
334	очевидно не	1	2
335	второй части	1	2
336	у него	3	2
337	в других	1	2
338	даже и	2	2
339	еще и	1	2
340	превращается в	1	2
341	которое я	1	2
342	одной стороны	12	2
343	по крайней	1	2
344	если не	1	2
345	ни на	1	2
346	и потому	5	2
347	этой работы	1	2
348	многих случаях	1	2
349	нет ни	2	2
350	и их	1	2
351	по существу	2	2
352	том смысле	1	2
353	этого слова	1	2
354	не у	1	2
355	этом случае	2	2
356	точно и	1	2
357	но для	1	2
358	это явление	1	2
359	что то	1	2
360	при таком	3	2
361	о котором	6	2
362	ни одного	2	2
363	в этих	3	2
364	несмотря на	5	2
365	дело с	5	2
366	не знает	2	2
367	всех трех	2	2
368	в своих	5	2
369	справедливо указывает	1	2
370	можно назвать	1	2
371	в вопросе	1	1
372	художественного произведения	3	1
373	по моему	2	1
374	на деле	8	1
375	и есть	5	1
376	почти не	2	1
377	здесь и	1	1
378	чего не	1	1
379	который совершенно	1	1
380	на две	1	1
381	из его	1	1
382	что эти	2	1
383	исходит из	4	1
384	едва ли	2	1
385	в зависимости	6	1
386	и могут	1	1
387	мы называем	2	1
388	более серьезных	1	1
389	полагает что	3	1
390	смотреть на	3	1
391	в лучшем	3	1
392	если я	2	1
393	в строфе	1	1
394	в каждый	1	1
395	понять смысл	1	1
396	и такой	1	1
397	с но	2	1
398	от друга	2	1
399	быть уверен	1	1
400	с нашими	1	1
401	зависимости от	7	1
402	отступление от	1	1
403	что оба	1	1
404	и на	3	1
405	на них	1	1
406	между собой	2	1
407	это действительно	2	1
408	с его	2	1
409	них всегда	1	1
410	отказ от	1	1
411	но как	1	1
412	а только	1	1
413	только при	1	1
414	в стихе	4	1
415	очевидно что	2	1
416	времени то	1	1
417	всему тому	1	1
418	друг от	2	1
419	линию к	1	1
420	в точно	1	1
421	нет и	1	1
422	противоречия которые	1	1
423	теперь не	1	1
424	и таким	2	1
425	конечно совершенно	1	1
426	как говорит	4	1
427	оказывается не	1	1
428	в одной	2	1
429	ответ в	1	1
430	показать что	12	1
431	стороны и	4	1
432	перед нами	2	1
433	как вполне	1	1
434	себе совершенно	1	1
435	хотя и	1	1
436	что по	2	1
437	и к	4	1
438	самое важное	3	1
439	для ее	3	1
440	котором она	1	1
441	еще на	1	1
442	себе как	1	1
443	бы с	1	1
444	он в	2	1
445	тут и	1	1
446	в нашем	2	1
447	или во	1	1
448	лучшем случае	3	1
449	так в	3	1
450	в известном	1	1
451	он делает	1	1
452	и до	2	1
453	должен звучать	1	1
454	как он	2	1
455	больше всего	1	1
456	время и	1	1
457	раз когда	1	1
458	с принципом	1	1
459	которая является	1	1
460	не как	3	1
461	дело именно	1	1
462	в корне	1	1
463	и вот	2	1
464	сказал что	1	1
465	так часто	1	1
466	и философской	1	1
467	в английском	1	1
468	можно даже	1	1
469	даже прямо	2	1
470	действительно так	2	1
471	отступает от	1	1
472	такого же	1	1
473	котором говорит	2	1
474	в одну	1	1
475	могла бы	1	1
476	том случае	1	1
477	по первому	1	1
478	те или	1	1
479	на протяжении	1	1
480	мы на	1	1
481	являются единственно	1	1
482	всякого внимания	1	1
483	в глазах	2	1
484	который так	1	1
485	и дает	1	1
486	выше на	1	1
487	здесь нет	1	1
488	которым он	1	1
489	только одно	1	1
490	упоминать о	1	1
491	он является	2	1
492	в них	4	1
493	это положение	1	1
494	о которых	2	1
495	далеко не	1	1
496	показывает что	3	1
497	с тем	8	1
498	во внимание	5	1
499	которой он	1	1
500	сейчас мы	1	1
501	иначе говоря	1	1
502	в один	1	1
503	когда в	2	1
504	со всей	1	1
505	что значит	1	1
506	которую он	1	1
507	бы на	2	1
508	бы поступить	1	1
509	и при	2	1
510	будет в	1	1
511	что такое	1	1
512	представить себе	2	1
513	нас не	2	1
514	это только	3	1
515	из прежних	1	1
516	мы в	1	1
517	оказывается что	1	1
518	или вернее	2	1
519	от себя	1	1
520	мы теперь	1	1
521	несомненно что	2	1
522	одном из	1	1
523	том чтобы	2	1
524	доказывает что	1	1
525	и эти	1	1
526	на другую	1	1
527	речи в	1	1
528	том и	2	1
529	однако в	1	1
530	и наоборот	1	1
531	короля его	1	1
532	бы быть	1	1
533	по себе	7	1
534	же мы	1	1
535	нас к	1	1
536	нет никакого	1	1
537	если и	1	1
538	но они	1	1
539	равно не	1	1
540	лиц и	1	1
541	из нас	1	1
542	и ясно	2	1
543	и другое	2	1
544	хотелось бы	1	1
545	в русской	1	1
546	на котором	1	1
547	тогда когда	1	1
548	одна из	3	1
549	что их	2	1
550	к этим	2	1
551	в процессе	1	1
552	что ей	1	1
553	во всякой	2	1
554	но только	3	1
555	чем не	2	1
556	татьяны в	1	1
557	не могло	1	1
558	казалось бы	4	1
559	на язык	1	1
560	в разных	1	1
561	того как	2	1
562	явление в	1	1
563	совершенно неправильно	1	1
564	с этих	1	1
565	своей задачей	1	1
566	и является	1	1
567	и чувства	2	1
568	вернее сказать	2	1
569	бы по	2	1
570	ему не	1	1
571	всех прочих	1	1
572	ни о	1	1
573	является то	2	1
574	мы встречаем	1	1
575	один раз	1	1
576	которых он	2	1
577	многие исследователи	1	1
578	не могут	3	1
579	когда мы	6	1
580	другой и	1	1
581	отличается от	2	1
582	пир во	1	1
583	и другим	1	1
584	к тому	8	1
585	верст и	1	1
586	отказаться от	1	1
587	как мы	5	1
588	и о	3	1
589	каждое произведение	1	1
590	в виду	4	1
591	встречаем и	1	1
592	парадоксальный и	1	1
593	проявляется в	1	1
594	и говорить	1	1
595	как по	1	1
596	последнее время	1	1
597	еще почти	1	1
598	мысль о	4	1
599	можно сделать	1	1
600	и говорит	3	1
601	и этим	1	1
602	только то	1	1
603	на той	1	1
604	с самого	3	1
605	на том	2	1
606	и когда	9	1
607	то как	1	1
608	имею в	1	1
609	проблем и	1	1
610	времени и	3	1
611	ссылается на	1	1
612	мог бы	2	1
613	во многом	1	1
614	произведения не	1	1
615	в научном	1	1
616	еще в	2	1
617	является в	2	1
618	отнесены к	1	1
619	становится яснее	1	1
620	в отдельном	1	1
621	изучения этого	1	1
622	которые также	1	1
623	он жил	1	1
624	мы вправе	1	1
625	вот это	1	1
626	о нем	1	1
627	понять как	2	1
628	но к	1	1
629	и та	2	1
630	язык и	1	1
631	его словам	1	1
632	указано что	1	1
633	отдельном случае	1	1
634	утверждает что	2	1
635	скажу что	1	1
636	после того	1	1
637	и просто	1	1
638	можно сказать	2	1
639	не просто	1	1
640	там же	1	1
641	это была	1	1
642	вообще имеет	1	1
643	образом мы	3	1
644	двух сторон	1	1
645	и всю	1	1
646	что самое	2	1
647	однако с	1	1
648	которые мы	1	1
649	что-либо более	1	1
650	нуждается в	1	1
651	в форме	2	1
652	говорить как	1	1
653	при совершенно	2	1
654	что тот	2	1
655	является результатом	1	1
656	не зная	1	1
657	следовательно в	1	1
658	указывает что	5	1
659	который следует	1	1
660	что только	1	1
661	чем он	1	1
662	тот же	3	1
663	понимание этого	1	1
664	этого материала	1	1
665	этому принципу	1	1
666	или иные	1	1
667	давно и	1	1
668	и кажется	1	1
669	пор не	1	1
670	который в	1	1
671	исключительно для	1	1
672	тот что	1	1
673	времени как	1	1
674	именно на	5	1
675	себя в	1	1
676	он считал	1	1
677	мы очень	1	1
678	уже не	1	1
679	я имею	1	1
680	и насколько	3	1
681	если мы	16	1
682	всем его	1	1
683	чтобы он	1	1
684	создает впечатление	1	1
685	каким образом	2	1
686	прямую линию	1	1
687	его и	1	1
688	он имеет	1	1
689	был бы	5	1
690	не так	1	1
691	о шекспире	1	1
692	слова в	1	1
693	в одном	2	1
694	сами по	2	1
695	не о	1	1
696	дело и	3	1
697	естественно что	2	1
698	повод для	3	1
699	каждый из	1	1
700	от того	4	1
701	именно об	1	1
702	которое на	1	1
703	были бы	1	1
704	представляется в	1	1
705	не были	1	1
706	или иной	2	1
707	объяснение в	1	1
708	значение которое	1	1
709	на ее	1	1
710	говорит я	1	1
711	каждом отдельном	1	1
712	здесь в	1	1
713	с той	2	1
714	и др	1	1
715	обратиться к	5	1
716	больше и	1	1
717	обратить внимание	2	1
718	в некоторых	1	1
719	связано с	1	1
720	которых мы	4	1
721	до конца	2	1
722	для начала	1	1
723	меньше всего	3	1
724	о чем	4	1
725	бы совершенно	1	1
726	же мнения	1	1
727	ближе к	1	1
728	в одно	1	1
729	и ему	1	1
730	и вовсе	1	1
731	но что	1	1
732	именно поэтому	2	1
733	противоречия в	1	1
734	вместе с	12	1
735	где эта	1	1
736	на чем	1	1
737	мы говорим	1	1
738	тот факт	4	1
739	что именно	5	1
740	приводит в	1	1
741	из которых	4	1
742	целом ряде	1	1
743	к самой	1	1
744	в течение	2	1
745	на такие	1	1
746	пример в	1	1
747	на факты	1	1
748	и там	1	1
749	и всей	1	1
750	для понимания	1	1
751	согласно которому	1	1
752	сам не	1	1
753	и другой	1	1
754	и смерти	1	1
755	как например	2	1
756	онегина в	1	1
757	всех его	1	1
758	ясно указано	1	1
759	ни для	1	1
760	этом смысле	2	1
761	каждой из	1	1
762	итог нашего	1	1
763	указать на	1	1
764	факт что	6	1
765	от той	2	1
766	содержанием и	1	1
767	и от	1	1
768	пушкин и	1	1
769	или в	6	1
770	которая в	1	1
771	от принципа	1	1
772	своей трагедии	1	1
773	это может	2	1
774	у них	1	1
775	но еще	2	1
776	той или	2	1
777	ответы на	1	1
778	бы в	5	1
779	конце концов	2	1
780	скажется в	1	1
781	во вторую	1	1
782	раз ту	1	1
783	пушкина мы	1	1
784	исключительно в	1	1
785	уже давно	4	1
786	я в	1	1
787	этот стих	1	1
788	которым мы	1	1
789	в стихах	1	1
790	к самым	1	1
791	одной из	1	1
792	принято в	1	1
793	но эта	1	1
794	месте в	1	1
795	что форма	1	1
796	когда говорит	8	1
797	это делает	2	1
798	то понимание	1	1
799	состоит из	1	1
800	для каждой	1	1
801	от всех	1	1
802	то здесь	2	1
803	к его	1	1
804	не показано	1	1
805	с несомненностью	2	1
806	из этого	2	1
807	большей частью	1	1
808	внутри одного	1	1
809	и другие	3	1
810	основана на	1	1
811	к этому	3	1
812	как на	11	1
