N	2gram	Tiupa_Hudo_2	Problema
241	в которой	1	2
242	так или	1	2
243	он в	1	2
244	из этих	2	2
245	поскольку в	1	2
246	пор мы	1	2
247	и заключается	1	2
248	не будет	2	2
249	и с	6	2
250	это было	2	2
251	с другими	3	2
252	делает его	1	2
253	для чего	1	2
254	и при	1	2
255	не как	2	2
256	знаем что	1	2
257	и уж	1	2
258	образом и	1	2
259	однако в	2	2
260	же мы	1	2
261	она не	5	2
262	и другое	1	2
263	вишневого сада	2	2
264	во всякой	1	2
265	для всего	1	2
266	учения о	1	2
267	не о	1	2
268	и сама	4	2
269	в области	1	2
270	и своя	1	2
271	нам о	1	2
272	подобно тому	4	2
273	нет никакой	1	2
274	с собой	2	2
275	особенно в	1	2
276	и всегда	1	2
277	это только	1	2
278	является в	1	2
279	на что	1	2
280	смысле и	1	2
281	на пол	1	2
282	хоть на	2	2
283	и внутреннее	1	2
284	и который	1	2
285	нас в	1	2
286	того или	2	2
287	между тем	8	2
288	нечто иное	1	2
289	на одном	1	2
290	нельзя сказать	1	2
291	все время	3	2
292	сразу же	1	2
293	том как	2	2
294	и так	1	2
295	не мешает	1	2
296	со всеми	1	2
297	в качестве	4	2
298	одно из	5	2
299	для него	5	2
300	ведь это	1	2
301	не для	1	2
302	или иначе	1	2
303	человека а	1	2
304	действующих лиц	1	2
305	которых мы	1	2
306	уже давно	1	2
307	вместе с	2	2
308	который бы	1	2
309	он будет	2	2
310	тому как	4	2
311	а потом	1	2
312	поскольку он	1	2
313	по существу	1	2
314	в это	3	2
315	этом случае	1	2
316	о его	2	2
317	что нет	1	2
318	у вас	4	2
319	но когда	1	2
320	но еще	2	2
321	о своем	4	2
322	или иного	2	2
323	уже одно	2	2
324	гораздо более	2	2
325	человек идет	1	1
326	а между	4	1
327	одним из	1	1
328	знать в	1	1
329	чтобы не	3	1
330	говорили о	2	1
331	течение всей	1	1
332	и объясняется	1	1
333	отношения между	1	1
334	но чего	1	1
335	отношения к	1	1
336	которыми он	1	1
337	той же	2	1
338	г в	1	1
339	нам в	1	1
340	со смертью	1	1
341	который был	2	1
342	время как	1	1
343	к смыслу	1	1
344	я не	7	1
345	но то	1	1
346	кто же	1	1
347	это время	1	1
348	и самого	1	1
349	может дать	1	1
350	нам представляется	2	1
351	бы то	1	1
352	внутреннего смысла	1	1
353	именно тем	1	1
354	о смерти	3	1
355	только тогда	1	1
356	в общем	1	1
357	а если	1	1
358	или иное	1	1
359	и чем	1	1
360	во что	1	1
361	в течение	1	1
362	поскольку они	1	1
363	под этой	1	1
364	показать что	1	1
365	и нет	1	1
366	все же	2	1
367	его к	1	1
368	самом начале	1	1
369	к числу	2	1
370	здесь и	1	1
371	от этого	1	1
372	о самом	1	1
373	не знает	1	1
374	бы и	4	1
375	ни один	1	1
376	мне не	1	1
377	бы не	3	1
378	ее как	1	1
379	ни одна	1	1
380	виде ее	1	1
381	нами в	1	1
382	ничего и	1	1
383	тому же	2	1
384	в мышлении	1	1
385	на смену	1	1
386	всей его	1	1
387	здесь по-видимому	1	1
388	о которой	2	1
389	отношений между	1	1
390	однако он	1	1
391	в силу	1	1
392	на этом	2	1
393	к такого	1	1
394	он об	1	1
395	человека в	4	1
396	тут не	1	1
397	в каждом	1	1
398	жизнь которая	1	1
399	то ни	1	1
400	а по	2	1
401	а его	1	1
402	лишь в	2	1
403	в художественном	4	1
404	заключается в	1	1
405	и других	1	1
406	то все	1	1
407	даже в	1	1
408	на свои	1	1
409	всеми уже	1	1
410	и внутренним	2	1
411	жизни то	2	1
412	превращает их	1	1
413	и такая	1	1
414	и было	2	1
415	и тогда	2	1
416	и становится	2	1
417	только тем	2	1
418	во время	1	1
419	на душе	2	1
420	что между	1	1
421	в казенной	1	1
422	ее внутренней	1	1
423	внешним и	2	1
424	обыденной жизни	1	1
425	мыслью о	1	1
426	наших дней	1	1
427	место в	2	1
428	признать что	1	1
429	свое существование	1	1
430	и другого	1	1
431	из центральных	1	1
432	одна только	1	1
433	том чтобы	1	1
434	что было	3	1
435	т п	2	1
436	что сам	1	1
437	том же	1	1
438	не должна	1	1
439	для нее	4	1
440	вместе со	2	1
441	случае мы	1	1
442	сам он	2	1
443	же такое	1	1
444	что ему	1	1
445	как о	3	1
446	дело не	2	1
447	если в	2	1
448	в основе	2	1
449	что ей	2	1
450	и внутренней	3	1
451	образом в	1	1
452	есть гораздо	1	1
453	о них	3	1
454	та или	1	1
455	бы желая	1	1
456	а кто	1	1
457	понять ее	1	1
458	в определении	1	1
459	на язык	1	1
460	этого сознания	1	1
461	уверенности в	1	1
462	одна из	2	1
463	это то	1	1
464	имеем дело	1	1
465	обратим внимание	1	1
466	этих двух	1	1
467	мыслей и	1	1
468	это именно	1	1
469	к ней	2	1
470	смерти только	1	1
471	просто с	1	1
472	было не	1	1
473	этом отношении	1	1
474	что на	3	1
475	ему не	1	1
476	настоящего времени	1	1
477	смыкаются в	1	1
478	представляется нам	2	1
479	в момент	1	1
480	это также	1	1
481	его с	1	1
482	бы он	1	1
483	мысли о	2	1
484	все еще	1	1
485	время он	1	1
486	этом тоже	1	1
487	у себя	1	1
488	но по	1	1
489	с ее	5	1
490	на другой	2	1
491	самим собою	2	1
492	ни стало	1	1
493	для читателя	1	1
494	ни слова	3	1
495	хочется и	1	1
496	быть вполне	1	1
497	мысль о	2	1
498	то время	1	1
499	начало или	1	1
500	всей своей	1	1
501	в пределах	1	1
502	не возникает	1	1
503	и сам	5	1
504	в условиях	1	1
505	только через	1	1
506	на нее	1	1
507	не с	2	1
508	него всегда	1	1
509	с самим	2	1
510	глубоко и	1	1
511	наше внимание	1	1
512	она тоже	1	1
513	он был	1	1
514	и единичные	1	1
515	был не	1	1
516	и всякого	1	1
517	остановимся на	1	1
518	движение которое	1	1
519	и внешней	2	1
520	не случайна	1	1
521	одно это	2	1
522	и смерть	1	1
523	это нужно	1	1
524	весьма существенно	1	1
525	сводится к	6	1
526	случайно при	1	1
527	в другом	2	1
528	внимание на	3	1
529	как ее	1	1
530	его жизни	5	1
531	и просто	2	1
532	ее и	1	1
533	это в	1	1
534	немая сцена	1	1
535	во втором	2	1
536	и хорошо	1	1
537	эти два	1	1
538	внешним образом	1	1
539	чем и	1	1
540	не более	2	1
541	тотчас же	1	1
542	тот момент	1	1
543	которая и	1	1
544	что бы	1	1
545	уже во	1	1
546	и об	2	1
547	не зная	2	1
548	здесь однако	1	1
549	известном смысле	1	1
550	по своей	1	1
551	не случайно	10	1
552	но с	1	1
553	этого ряда	1	1
554	чехова которая	1	1
555	символ этот	1	1
556	было что	1	1
557	что даже	2	1
558	о вещи	1	1
559	в самое	1	1
560	который в	2	1
561	это же	1	1
562	которая была	2	1
563	тот или	1	1
564	меня самого	1	1
565	бы один	1	1
566	себя в	8	1
567	для всех	1	1
568	чем даже	1	1
569	раз в	3	1
570	этом что	1	1
571	не понимаю	2	1
572	ни одного	2	1
573	вернуться к	1	1
574	в нашей	1	1
575	в начале	1	1
576	внешней и	1	1
577	в душе	8	1
578	его и	2	1
579	за ним	1	1
580	мы знаем	2	1
581	ко всей	1	1
582	могло бы	1	1
583	при всей	1	1
584	образом не	1	1
585	к той	2	1
586	от того	1	1
587	его подлинная	1	1
588	бы это	1	1
589	в свои	1	1
590	другого и	2	1
591	со стороны	3	1
592	на примере	1	1
593	на ее	3	1
594	что человек	1	1
595	и говорил	1	1
596	же о	1	1
597	времени в	1	1
598	личности героя	1	1
599	оглядки на	1	1
600	ей не	2	1
601	означало бы	1	1
602	с которым	1	1
603	человек в	3	1
604	человек есть	1	1
605	была бы	3	1
606	для объективной	1	1
607	и часы	1	1
608	среди прочих	1	1
609	с удивлением	1	1
610	характеризуется в	1	1
611	нечто такое	1	1
612	вступает в	1	1
613	говорит нам	1	1
614	он уже	2	1
615	в одной	1	1
616	зачем же	1	1
617	человека к	1	1
618	этого момента	1	1
619	в разговоре	1	1
620	и к	2	1
621	для искусства	1	1
622	что за	1	1
623	никоим образом	1	1
624	наряду с	5	1
625	и начинает	1	1
626	в москве	1	1
627	сам не	2	1
628	с этой	1	1
629	слова и	1	1
630	художественное произведение	1	1
631	разговора о	2	1
632	видно что	1	1
633	пусто и	1	1
634	это уж	1	1
635	несет в	1	1
636	что я	2	1
637	и от	2	1
638	бы даже	1	1
639	говорят не	1	1
640	же пока	1	1
641	из себя	1	1
642	на свою	1	1
643	в третьем	1	1
644	с художественным	1	1
645	между внутренней	1	1
646	но зато	1	1
647	будто бы	3	1
648	в ресторане	2	1
649	жизни так	2	1
650	все они	3	1
651	между внешним	2	1
652	в памяти	3	1
653	это все	1	1
654	только как	1	1
655	они все	2	1
656	т е	2	1
657	бы его	1	1
658	здесь кроется	1	1
659	между внешней	2	1
660	в такое	1	1
661	важно для	1	1
662	с внешней	2	1
663	жизни и	6	1
664	к этой	1	1
665	разговоре с	2	1
666	а я	1	1
667	и эта	2	1
668	к этому	1	1
669	как на	2	1
670	что внешнее	1	1
671	которая не	1	1
