N	2gram	Ircho_Kome_3	Istorich
663	задолго до	1	1
664	и ему	1	1
665	ли в	2	1
666	ты хочешь	1	1
667	и посылает	1	1
668	формы и	1	1
669	его видит	1	1
670	не объясняет	1	1
671	и видит	1	1
672	соглашается отдать	1	1
673	человек и	1	1
674	его происхождение	1	1
675	с уже	2	1
676	его тем	1	1
677	хотя бы	4	1
678	только что	7	1
679	все они	1	1
680	по традиции	1	1
681	по всему	3	1
682	к самому	1	1
683	все еще	2	1
684	этот дом	1	1
685	а о	2	1
686	с сыном	1	1
687	сведения о	1	1
688	свадебной церемонии	1	1
689	это делает	1	1
690	не знает	3	1
691	только как	2	1
692	обычно не	1	1
693	поздно и	1	1
694	но этот	1	1
695	отношению к	3	1
696	что ты	2	1
697	из этого	2	1
698	в свое	2	1
699	эти слова	1	1
700	всем этом	1	1
701	все что	3	1
702	в частности	3	1
703	это тем	1	1
704	это в	2	1
705	можно назвать	1	1
706	как на	1	1
707	в таком	2	1
708	такой же	1	1
