N	2gram	Propp_Isto_2	Komedia
438	почему же	1	1
439	с целью	1	1
440	связанной с	1	1
441	и власть	2	1
442	представления и	2	1
443	отметить что	1	1
444	от рук	1	1
445	говорит он	1	1
446	и только	2	1
447	непосредственно в	1	1
448	в середине	1	1
449	и следовательно	1	1
450	если это	3	1
451	идти на	1	1
452	того что	3	1
453	этой силы	1	1
454	доходит до	1	1
455	в двух	1	1
456	и мелкими	1	1
457	идет по	1	1
458	нуждается в	1	1
459	хотя бы	2	1
460	к их	1	1
461	в стороне	1	1
462	вопрос об	1	1
463	тот что	1	1
464	до наших	1	1
465	так что	6	1
466	птиц и	1	1
467	за ним	1	1
468	животных или	3	1
469	себе в	1	1
470	яркий пример	1	1
471	из функций	1	1
472	друг друга	1	1
473	заметить что	2	1
474	известно но	1	1
475	в руки	2	1
476	ее на	1	1
477	известных нам	1	1
478	друг от	1	1
479	в особенности	2	1
480	представление о	2	1
481	в исторической	1	1
482	возможно что	2	1
483	в высшей	1	1
484	или иначе	1	1
485	его себе	1	1
486	миру и	1	1
487	далеко не	1	1
488	и прежде	1	1
489	и др	4	1
490	этой роли	1	1
491	на которых	1	1
492	этому времени	1	1
493	его из	2	1
494	к человеку	1	1
495	что им	2	1
496	превращается в	2	1
497	другие исследователи	1	1
498	материал в	2	1
499	на весь	1	1
500	с наступлением	3	1
501	о чем	1	1
502	они лишь	1	1
503	стороны в	1	1
504	следовало бы	1	1
505	не осталось	1	1
506	связь с	4	1
507	и она	3	1
508	эти слова	3	1
509	это мог	1	1
510	ко всем	1	1
511	наталкивается на	1	1
512	и потому	1	1
513	отрывок из	1	1
514	всем что	1	1
515	сама же	1	1
516	к своему	1	1
517	к жизни	1	1
518	мы узнаем	1	1
519	в той	1	1
520	тому как	3	1
521	заключению что	1	1
522	несколько человек	1	1
523	как бы	6	1
524	а потом	4	1
525	думается что	1	1
526	в египетском	2	1
527	герой в	3	1
528	бросается в	1	1
529	в это	1	1
530	материал для	1	1
531	этого слова	1	1
532	с этой	1	1
533	чтобы я	1	1
534	в основном	2	1
535	показывают что	2	1
536	о его	2	1
537	его отца	1	1
538	не знаем	1	1
539	но едва	1	1
540	которые были	2	1
541	в книге	1	1
542	очень интересный	1	1
543	только одна	1	1
544	случаях когда	1	1
545	этого рода	1	1
546	наш герой	1	1
547	прошлом правда	1	1
548	в сопровождении	1	1
549	более ранних	2	1
550	чтобы понять	2	1
551	молодых людей	3	1
552	от него	1	1
553	у них	1	1
554	еще более	1	1
555	хотя в	3	1
556	пока же	1	1
557	бы на	1	1
558	то оно	1	1
559	вопрос как	1	1
560	дошли до	1	1
561	не знает	2	1
562	сказать что	2	1
563	понимать как	1	1
564	но чем	1	1
565	формы его	1	1
566	на весах	1	1
567	на это	1	1
568	в каком	1	1
569	человека к	1	1
570	к этой	4	1
571	и другие	4	1
572	в античности	3	1
573	и эта	1	1
574	в состояние	2	1
575	молодой человек	1	1
576	в таком	1	1
577	они не	4	1
