N	2gram	Vygotskiy__2	Stilisti
529	он является	2	1
530	нет в	1	1
531	к которым	4	1
532	на третьей	1	1
533	с этой	2	1
534	сам с	2	1
535	только свою	1	1
536	во внимание	1	1
537	являются как	1	1
538	языка конечно	1	1
539	движется в	1	1
540	должен стать	1	1
541	и тогда	2	1
542	или менее	2	1
543	мы попытаемся	3	1
544	нам необходимо	1	1
545	с областью	1	1
546	связь со	1	1
547	таким же	3	1
548	мы приходим	1	1
549	в следующем	3	1
550	по сравнению	5	1
551	на каждом	1	1
552	мысли и	1	1
553	о языке	2	1
554	своих частях	1	1
555	природы но	1	1
556	значение для	4	1
557	мнения и	1	1
558	поэтому в	1	1
559	самых первых	1	1
560	по ту	2	1
561	речи в	6	1
562	этой самой	1	1
563	том же	2	1
564	стоит только	1	1
565	зрения и	1	1
566	по себе	7	1
567	даже в	4	1
568	мы встречаемся	1	1
569	организации общества	1	1
570	речи которую	1	1
571	и вся	1	1
572	знакомого нам	1	1
573	на один	1	1
574	объективную действительность	2	1
575	своим тонким	1	1
576	тех выводов	1	1
577	в таких	1	1
578	и роль	1	1
579	как можно	1	1
580	что эта	6	1
581	с которой	2	1
582	она не	1	1
583	и время	1	1
584	знаком и	3	1
585	тогда когда	5	1
586	того как	4	1
587	одна из	1	1
588	на два	1	1
589	в развитии	26	1
590	благодаря тому	1	1
591	так чтобы	1	1
592	мы все	1	1
593	к верному	1	1
594	иметь в	1	1
595	а тот	1	1
596	только не	1	1
597	его социальной	1	1
598	в самой	3	1
599	значительно позже	1	1
600	образом речь	1	1
601	того в	1	1
602	же этот	1	1
603	убедиться в	1	1
604	и теперь	2	1
605	вопрос в	1	1
606	доказать что	1	1
607	и делает	1	1
608	которому мы	1	1
609	другой социальной	1	1
610	представлять себе	1	1
611	к таким	1	1
612	не могут	2	1
613	тех явлений	1	1
614	т.е с	1	1
615	и другой	2	1
616	должны быть	1	1
617	вновь и	1	1
618	раз навсегда	1	1
619	для его	1	1
620	социальная функция	1	1
621	что при	3	1
622	жизни уже	1	1
623	речь не	2	1
624	должен быть	2	1
625	человеческая речь	1	1
626	на нечто	1	1
627	что для	3	1
628	приходит к	1	1
629	вторая стадия	1	1
630	речи мы	4	1
631	и о	1	1
632	а круг	1	1
633	а затем	1	1
634	к объективной	3	1
635	отношения и	1	1
636	без всякого	2	1
637	это позволяет	1	1
638	можем подвести	2	1
639	как по	2	1
640	мы рассматриваем	1	1
641	говорили что	1	1
642	своим происхождением	1	1
643	всей своей	1	1
644	целым рядом	1	1
645	речи или	2	1
646	нам остается	1	1
647	одно явление	1	1
648	явление а	1	1
649	с самим	1	1
650	в действиях	1	1
651	в себя	2	1
652	или на	1	1
653	мы пытаемся	1	1
654	когда в	2	1
655	физической среды	1	1
656	понятно что	2	1
657	является в	1	1
658	т.е все	1	1
659	для этого	3	1
660	потребностей и	1	1
661	по мере	1	1
662	слова а	1	1
663	именно потому	1	1
664	знака и	1	1
665	другом месте	2	1
666	на вопрос	4	1
667	столь же	2	1
668	сила которая	1	1
669	определенным образом	1	1
670	структуру и	1	1
671	и что	8	1
672	к действительности	8	1
673	вопросов но	1	1
674	что его	4	1
675	звуковой комплекс	1	1
676	может не	1	1
677	и во	1	1
678	образом мы	1	1
679	в конечном	4	1
680	жизни он	2	1
681	и лишь	1	1
682	воздействия на	1	1
683	зрения того	1	1
684	других людей	1	1
685	удовлетворение его	1	1
686	являются в	1	1
687	между тем	1	1
688	этих различных	1	1
689	организма и	1	1
690	что первый	1	1
691	при исследовании	1	1
692	этот момент	1	1
693	и хорошо	1	1
694	не надо	3	1
695	всего эта	1	1
696	вслед за	1	1
697	с нее	1	1
698	народов и	1	1
699	вещи как	1	1
700	места и	1	1
701	точно образом	1	1
702	социальной среды	5	1
703	достаточно убедительно	3	1
704	обе эти	1	1
705	словами мы	1	1
706	которым мы	5	1
707	говорили выше	2	1
708	верно но	1	1
709	правда и	1	1
710	и после	1	1
711	внутренней речью	1	1
712	что нам	4	1
713	между этими	1	1
714	этим словом	1	1
715	социальной ситуации	1	1
716	действительность но	2	1
717	так что	1	1
718	же и	1	1
719	это ни	1	1
720	первостепенное значение	1	1
721	найденные нами	1	1
722	которому он	1	1
723	не можем	3	1
724	одном и	1	1
725	развития мы	1	1
726	но достаточно	1	1
727	в нашей	1	1
728	в виде	1	1
729	его с	2	1
730	свидетельствует о	1	1
731	время является	1	1
732	является не	1	1
733	следует за	2	1
734	здесь же	1	1
735	сделать то	1	1
736	каким образом	2	1
737	речь в	3	1
738	что вообще	1	1
739	этого процесса	1	1
740	при помощи	4	1
741	времени по	1	1
742	по отношению	6	1
743	к установлению	3	1
744	он принадлежит	1	1
745	где бы	1	1
746	отдельные элементы	1	1
747	был бы	1	1
748	цели и	1	1
749	ни в	2	1
750	могло бы	1	1
751	слов это	1	1
752	мы прибегли	2	1
753	вовсе не	6	1
754	они сами	1	1
755	от тех	1	1
756	можно с	1	1
757	и оказывается	1	1
758	ту сторону	2	1
759	друг друга	5	1
760	вспомогательного средства	1	1
761	у него	2	1
762	должны будем	2	1
763	то у	1	1
764	самой основе	1	1
765	отдельных весьма	1	1
766	показали что	2	1
767	речь он	1	1
768	предметов и	1	1
769	социальной средой	2	1
770	в особенности	1	1
771	в другой	2	1
772	уже говорили	3	1
773	свою мысль	1	1
774	со стороны	3	1
775	слово которое	1	1
776	за самую	1	1
777	до сих	1	1
778	с другой	6	1
779	ростом и	1	1
780	за пределы	2	1
781	здесь в	1	1
782	все равно	2	1
783	среде в	1	1
784	такое же	1	1
785	всякого смысла	1	1
786	ничем не	3	1
787	к личности	2	1
788	как часть	1	1
789	на этот	6	1
790	объективным значением	1	1
791	и зачаткам	1	1
792	языка не	1	1
793	же точно	1	1
794	возвращаясь к	1	1
795	человека под	1	1
796	на эту	2	1
797	его чисто	1	1
798	ближе к	1	1
799	зрения а	1	1
800	и отношение	1	1
801	в речи	1	1
802	позволяет нам	1	1
803	путем известного	1	1
804	нашей мысли	1	1
805	бы ее	1	1
806	только его	2	1
807	тот факт	1	1
808	и одновременно	1	1
809	воззрений и	1	1
810	предположить что	1	1
811	социального поведения	1	1
812	он говорит	3	1
813	сравнению с	5	1
814	ею и	1	1
815	в течение	2	1
816	и соответствующие	1	1
817	бы здесь	1	1
818	тому как	2	1
819	понятия о	2	1
820	для человека	2	1
821	наконец мы	1	1
822	яснее и	1	1
823	в человеческом	1	1
824	многих других	1	1
825	с едва	1	1
826	действительности как	1	1
827	только то	1	1
828	действительность в	1	1
829	весь ход	1	1
830	именно в	2	1
831	не будем	1	1
832	слов которые	1	1
833	как раз	4	1
834	даже больше	1	1
835	от социального	1	1
836	другой и	1	1
837	действительность не	3	1
838	в более	2	1
839	уж конечно	1	1
840	являются не	1	1
841	к пониманию	1	1
842	всегда будет	1	1
843	к социальному	1	1
844	внешним проявлением	1	1
845	на одном	2	1
846	сознания и	1	1
847	само по	2	1
848	в результате	3	1
849	мира и	2	1
850	о котором	1	1
851	это как	1	1
852	бы даже	1	1
853	что в	14	1
854	речи с	5	1
855	говоря о	1	1
856	который является	1	1
857	этой действительности	1	1
858	вот это	1	1
859	с языком	1	1
860	еще более	1	1
861	тем более	3	1
862	речи так	2	1
863	снова к	1	1
864	направление его	1	1
865	от всего	1	1
866	знак в	1	1
867	развития речи	8	1
868	с другими	3	1
869	ее в	2	1
870	основные направления	1	1
871	или не	1	1
872	т.е как	1	1
873	есть продукт	1	1
874	к мысли	1	1
875	то вопрос	1	1
876	не обладает	1	1
877	т.д то	1	1
878	но если	2	1
879	жестами мимикой	1	1
880	из тех	3	1
881	другой стороны	1	1
882	развитие и	1	1
883	человек это	1	1
884	до какой	1	1
885	отношению к	5	1
886	это и	1	1
887	путь развития	2	1
888	общее значение	1	1
889	подтверждение в	1	1
890	наряду с	2	1
891	указывают на	1	1
892	человека к	2	1
893	на ту	1	1
894	говорит ли	1	1
895	все что	5	1
896	и вновь	1	1
