N	2gram	Vinokur_St_2	Dialekti
184	они не	2	3
185	смысле что	1	3
186	как известно	2	2
187	также и	2	2
188	на самом	3	2
189	только потому	2	2
190	тем же	2	2
191	его не	3	2
192	например в	3	2
193	бы ни	2	2
194	как не	1	2
195	зависимости от	1	2
196	в ней	7	2
197	говоря уже	1	2
198	что я	2	2
199	в голове	1	2
200	в общем	3	2
201	очевидно что	2	2
202	к сожалению	2	2
203	которые не	3	2
204	и я	2	2
205	в истории	2	2
206	мере в	2	2
207	если она	1	2
208	как в	3	2
209	более или	2	2
210	но в	8	2
211	не очень	1	2
212	в которой	11	2
213	так или	1	2
214	все эти	2	2
215	иначе и	1	2
216	с тех	1	2
217	раз в	2	2
218	бы только	1	2
219	на его	2	2
220	в определенном	1	2
221	не как	1	2
222	на этом	1	2
223	но все	7	2
224	в каждом	1	2
225	не будет	1	2
226	об этой	1	2
227	говорил что	1	2
228	на все	1	2
229	не умеет	1	2
230	не стану	1	2
231	с тем	7	2
232	несмотря на	2	2
233	или менее	2	2
234	во время	2	2
235	в их	3	2
236	далее в	2	2
237	в зависимости	1	2
238	тем не	2	2
239	тому что	7	2
240	нет никакого	2	2
241	что есть	1	2
242	не раз	2	2
243	что с	2	2
244	виду что	1	2
245	самого начала	3	2
246	дело не	2	2
247	того как	7	2
248	в сущности	1	2
249	на него	1	2
250	у пушкина	12	2
251	не по	2	2
252	иметь в	3	2
253	только не	2	2
254	что на	3	2
255	в области	2	2
256	сомневаться в	3	2
257	к тому	10	2
258	в конце	2	2
259	данном случае	1	2
260	с самого	3	2
261	и совершенно	1	2
262	что у	4	2
263	разница между	1	2
264	смысле не	1	2
265	между тем	5	2
266	или иначе	1	2
267	если принять	2	2
268	эти два	1	2
269	всяком случае	3	2
270	в каких	1	2
271	время т	1	2
272	с ними	1	2
273	в какой	2	2
274	вы хотите	1	2
275	или в	1	2
276	т п	3	2
277	тем что	3	2
278	в очень	1	2
279	до сих	6	2
280	но нельзя	1	2
281	именно в	4	2
282	я был	1	2
283	только к	2	2
284	в некоторых	2	2
285	не на	2	2
286	жизнь в	1	2
287	ни о	1	2
288	уже о	1	2
289	в частности	4	2
290	на который	1	2
291	ни на	1	2
292	вместе с	7	2
293	так же	3	2
294	в изображении	1	2
295	что же	1	2
296	в тех	2	2
297	нечто совершенно	1	2
298	сих пор	5	2
299	которые были	1	2
300	в результате	2	2
301	это еще	2	2
302	же в	1	2
303	не говоря	1	2
304	но разве	1	2
305	все наиболее	1	2
306	только о	2	2
307	а я	1	2
308	ее в	2	2
309	в своих	1	2
310	нельзя ли	1	2
311	во всяком	3	2
312	я ни	1	1
313	смысле слова	1	1
314	речь идет	4	1
315	сыну и	1	1
316	того же	2	1
317	увеселения и	1	1
318	вторую половину	1	1
319	всего это	1	1
320	идет о	3	1
321	очень много	1	1
322	по преимуществу	1	1
323	и до	1	1
324	но важно	1	1
325	в какой-то	1	1
326	чтобы эта	1	1
327	века в	1	1
328	таком виде	1	1
329	по его	3	1
330	их и	1	1
331	и значение	1	1
332	им самим	1	1
333	бы уже	1	1
334	сравнению с	1	1
335	для своего	2	1
336	он почти	1	1
337	ответить на	1	1
338	на тему	1	1
339	мы и	1	1
340	этого термина	1	1
341	и он	3	1
342	говорил о	1	1
343	что оба	2	1
344	литературы и	1	1
345	он был	2	1
346	на них	1	1
347	он сам	1	1
348	сам а	1	1
349	бы то	2	1
350	осторожным в	1	1
351	временной последовательности	1	1
352	последнего слова	1	1
353	точка зрения	1	1
354	от характера	1	1
355	отличие от	2	1
356	нет и	2	1
357	евгений онегин	1	1
358	меньше всего	3	1
359	не хотел	1	1
360	общего с	1	1
361	что именно	2	1
362	можно сомневаться	1	1
363	понимать в	1	1
364	что касается	1	1
365	когда он	1	1
366	реальности но	1	1
367	суждения об	1	1
368	и отличаются	1	1
369	это просто	1	1
370	где все	1	1
371	только один	1	1
372	из этих	1	1
373	с их	1	1
374	остановиться на	1	1
375	тому же	3	1
376	вообще то	1	1
377	вообще не	3	1
378	к выводу	1	1
379	целый год	1	1
380	одному из	1	1
381	и эти	1	1
382	и еще	1	1
383	не нуждаются	1	1
384	них нет	1	1
385	этого вопроса	1	1
386	не к	2	1
387	ни была	1	1
388	это дело	1	1
389	мало того	1	1
390	свое время	1	1
391	в основу	1	1
392	больше всего	2	1
393	что все	1	1
394	значение в	1	1
395	определенном направлении	1	1
396	входя в	1	1
397	со всех	1	1
398	действительности в	1	1
399	на почве	2	1
400	известно что	1	1
401	форму и	1	1
402	этом смысле	1	1
403	что один	1	1
404	лишь на	1	1
405	истории и	2	1
406	я слышу	1	1
407	и тем	1	1
408	не выше	1	1
409	на первую	1	1
410	во многом	2	1
411	но уже	1	1
412	в них	2	1
413	на которую	1	1
414	нас к	1	1
415	нигде не	2	1
416	в москве	2	1
417	выйти за	1	1
418	несомненно не	1	1
419	в эту	3	1
420	но если	1	1
421	свою собственную	1	1
422	и сейчас	3	1
423	по тому	1	1
424	в котором	7	1
425	в принципе	1	1
426	но сами	1	1
427	быть еще	1	1
428	от его	2	1
429	сам же	1	1
430	не будем	1	1
431	времени не	2	1
432	силу и	1	1
433	и очень	1	1
434	что эта	3	1
435	хотя это	1	1
436	с теми	1	1
437	в обоих	3	1
438	приведу несколько	1	1
439	что ему	3	1
440	и проч	1	1
441	и прочие	1	1
442	в основе	1	1
443	чем не	1	1
444	он с	1	1
445	и всегда	2	1
446	больше чем	1	1
447	одна из	1	1
448	предполагать что	1	1
449	это слово	3	1
450	и теперь	2	1
451	этом отношении	9	1
452	ему не	2	1
453	не знали	5	1
454	или лучше	2	1
455	в стиле	1	1
456	и далее	1	1
457	и живой	1	1
458	нам что	1	1
459	годунов и	1	1
460	на границе	1	1
461	взглянуть на	2	1
462	похож на	1	1
463	заметил что	1	1
464	отличается от	1	1
465	вокруг него	1	1
466	же только	1	1
467	особый смысл	1	1
468	они и	1	1
469	наконец что	1	1
470	оно не	3	1
471	быть конечно	1	1
472	о них	1	1
473	то ни	2	1
474	и о	4	1
475	у себя	1	1
476	не существует	1	1
477	может совершенно	1	1
478	здесь не	1	1
479	сферу ее	1	1
480	лица не	1	1
481	были бы	1	1
482	воплощен в	1	1
483	мысль о	1	1
484	слова а	1	1
485	котором мы	1	1
486	в живых	1	1
487	в образе	3	1
488	на нее	3	1
489	за то	3	1
490	те же	1	1
491	и которые	1	1
492	одного из	1	1
493	здесь нет	1	1
494	к его	1	1
495	которые он	1	1
496	еще в	2	1
497	она была	1	1
498	и на	6	1
499	по сравнению	1	1
500	выводу что	1	1
501	образом в	1	1
502	своей фактической	2	1
503	быть ни	1	1
504	и здесь	3	1
505	искусства и	2	1
506	не был	3	1
507	вот почему	1	1
508	внимание на	4	1
509	заметить как	1	1
510	его тело	1	1
511	по их	2	1
512	и во	1	1
513	на всех	1	1
514	в которую	2	1
515	однако что	1	1
516	от них	1	1
517	судить о	1	1
518	как его	1	1
519	никаких сомнений	1	1
520	целиком в	1	1
521	тему о	1	1
522	ему все	1	1
523	которой все	1	1
524	у обоих	1	1
525	свете и	1	1
526	стихии в	1	1
527	говорит в	1	1
528	а другое	1	1
529	наконец и	1	1
530	баратынского и	1	1
531	но с	4	1
532	совсем не	1	1
533	мне кажется	3	1
534	тот же	1	1
535	речи о	1	1
536	не имеет	2	1
537	отцу и	1	1
538	и действительно	1	1
539	поэтому и	1	1
540	их не	1	1
541	это же	1	1
542	но между	1	1
543	с какой	1	1
544	и литературоведы	1	1
545	внимание что	1	1
546	только на	1	1
547	то и	1	1
548	а это	1	1
549	при помощи	4	1
550	но совершенно	1	1
551	и также	1	1
552	у нее	1	1
553	не о	1	1
554	мы можем	1	1
555	у него	1	1
556	случае не	2	1
557	было самым	1	1
558	на меня	2	1
559	к одной	1	1
560	и вместе	1	1
561	обязана создавать	1	1
562	в особенности	2	1
563	даже не	1	1
564	и характер	1	1
565	как у	3	1
566	отличаются от	1	1
567	не входя	1	1
568	на то	2	1
569	к которому	1	1
570	несколько примеров	1	1
571	представляет собою	1	1
572	еще и	3	1
573	наконец в	3	1
574	конца как	1	1
575	и др	2	1
576	себя и	1	1
577	обоих случаях	1	1
578	в живом	1	1
579	говорит о	2	1
580	считаю что	1	1
581	каком смысле	1	1
582	месте и	1	1
583	связано с	1	1
584	только по	2	1
585	них и	1	1
586	его голову	1	1
587	них как	1	1
588	ничем не	1	1
589	сомнений ни	1	1
590	принципиально не	1	1
591	действительности и	1	1
592	с которым	1	1
593	его как	2	1
594	в руках	1	1
595	долго и	1	1
596	свое собственное	1	1
597	этом основании	1	1
598	там где	2	1
599	факт что	6	1
600	и ему	1	1
601	имея в	1	1
602	входить в	1	1
603	не содержать	1	1
604	борис годунов	28	1
605	наедине с	1	1
606	над ним	1	1
607	вас в	1	1
608	что первая	1	1
609	скорее наоборот	1	1
610	что за	2	1
611	не дают	1	1
612	которые являются	1	1
613	в характере	1	1
614	на тот	2	1
615	по существу	2	1
616	на какие	2	1
617	и такие	1	1
618	действительно не	2	1
619	ни одного	3	1
620	нам еще	1	1
621	с этой	2	1
622	говорить по	1	1
623	заставляя его	1	1
624	внимания на	1	1
625	но для	1	1
626	о мире	2	1
627	при всем	1	1
628	на одной	1	1
629	по дороге	1	1
630	вопрос в	1	1
631	в идеале	1	1
632	всегда будет	2	1
633	в его	13	1
634	а все	1	1
635	еще раз	1	1
636	из нее	3	1
637	а к	2	1
638	пр в	1	1
639	в поле	1	1
640	не должен	2	1
641	у которого	1	1
642	конце концов	1	1
643	мы не	1	1
644	находим в	2	1
645	все они	1	1
646	к самому	1	1
647	от обычной	1	1
648	но точно	1	1
649	но этот	1	1
650	е по	1	1
651	из этого	1	1
652	в свое	1	1
653	который не	1	1
654	на своем	1	1
655	можно назвать	1	1
656	в голову	1	1
657	но эти	1	1
658	пушкина а	1	1
659	уже после	2	1
660	невозможна без	1	1
661	как на	9	1
662	точно так	1	1
663	все что	1	1
664	гораздо более	1	1
