N	2gram	Trubetskoy_1	Russkaja
105	в другое	2	4
106	жизни и	2	4
107	что в	9	4
108	к этой	1	4
109	все что	2	4
110	вряд ли	1	3
111	то в	1	3
112	и этот	1	3
113	так чтобы	2	3
114	от церкви	1	3
115	в будущем	1	3
116	еще не	2	3
117	он сам	1	3
118	из этих	10	3
119	что они	1	3
120	в самом	4	3
121	что это	3	3
122	непременно будет	1	3
123	главным образом	8	3
124	и по	4	3
125	лишь в	5	3
126	о которых	1	3
127	несмотря на	6	3
128	должно быть	1	3
129	всех этих	1	3
130	но если	2	3
131	и сейчас	2	3
132	таким же	1	3
133	связи с	9	3
134	в сознании	1	3
135	что оно	4	3
136	той или	2	3
137	что все	4	3
138	данном случае	1	3
139	может только	1	3
140	не произойдет	1	3
141	собой и	1	3
142	для этого	2	3
143	может не	1	3
144	в вопросах	1	3
145	в значительной	3	3
146	и во	1	3
147	что и	6	3
148	а следовательно	1	3
149	того что	3	3
150	одной из	5	3
151	в качестве	3	3
152	тем чтобы	5	3
153	в виде	4	3
154	из них	7	3
155	в конце	6	3
156	друг друга	1	3
157	тем что	1	3
158	именно в	2	3
159	россии а	1	3
160	не было	2	3
161	и потому	6	3
162	таких условиях	1	3
163	да и	1	3
164	культуры в	1	3
165	о котором	2	3
166	конце концов	3	3
167	и как	3	3
168	ибо в	1	3
169	все они	1	3
170	не есть	1	3
171	из этого	2	3
172	с виду	1	3
173	себя как	1	2
174	от этой	1	2
175	речь идет	1	2
176	и есть	1	2
177	этом направлении	1	2
178	к чему	1	2
179	из всех	3	2
180	в заблуждение	1	2
181	но даже	1	2
182	мировоззрения в	1	2
183	в ней	1	2
184	в таком	3	2
185	по отношению	1	2
186	тогда как	1	2
187	с этим	1	2
188	помнить что	1	2
189	у народов	1	2
190	по воле	1	2
191	целый ряд	4	2
192	и наконец	2	2
193	к культуре	2	2
194	но в	7	2
195	не можем	1	2
196	это есть	1	2
197	а во-вторых	1	2
198	все эти	6	2
199	это учение	1	2
200	нельзя считать	1	2
201	и тот	1	2
202	и те	3	2
203	отправной точкой	1	2
204	состоит в	2	2
205	не к	2	2
206	дела не	1	2
207	европейской культуры	3	2
208	чтобы в	1	2
209	значительной части	2	2
210	касается до	1	2
211	факт что	1	2
212	мы уже	1	2
213	на этой	1	2
214	всех народов	1	2
215	в глазах	2	2
216	на почве	1	2
217	по себе	1	2
218	участие в	1	2
219	русской культуры	15	2
220	этой борьбы	1	2
221	и тогда	4	2
222	в этих	4	2
223	во время	4	2
224	что такое	1	2
225	в котором	4	2
226	место в	1	2
227	в силу	5	2
228	и более	1	2
229	их в	1	2
230	том же	1	2
231	для россии	1	2
232	только для	2	2
233	что с	1	2
234	у него	1	2
235	следовательно и	1	2
236	больше чем	2	2
237	людей и	2	2
238	и является	2	2
239	на которой	1	2
240	в области	9	2
241	отличается от	2	2
242	т.е к	1	2
243	указывает на	1	2
244	которых каждый	1	2
245	и смотреть	1	2
246	для себя	1	2
247	и о	3	2
248	значительной мере	2	2
249	культуры и	3	2
250	во главе	1	2
251	или нескольких	1	2
252	если они	1	2
253	ясно что	3	2
254	и должно	1	2
255	настоящее время	1	2
256	и что	4	2
257	обеих сторон	1	2
258	любви к	1	2
259	к нему	7	2
260	быть и	2	2
261	европейской цивилизации	1	2
262	сделать это	1	2
263	этот вопрос	1	2
264	совершенно не	1	2
265	их не	1	2
266	представителя данного	1	2
267	так что	3	2
268	уже не	3	2
269	только на	1	2
270	в начале	2	2
271	но совершенно	1	2
272	не так	1	2
273	представить себе	1	2
274	ни в	1	2
275	чтобы она	1	2
276	данный народ	1	2
277	мы можем	2	2
278	только с	1	2
279	и вместе	4	2
280	в других	3	2
281	и даже	3	2
282	у многих	1	2
283	а с	7	2
284	этой роли	1	2
285	зависит от	1	2
286	а не	5	2
287	на эту	1	2
288	так же	5	2
289	тот факт	1	2
290	для обеих	1	2
291	в течение	4	2
292	если человек	1	2
293	отношения к	1	2
294	благодаря этому	2	2
295	но это	1	2
296	но для	1	2
297	работе по	1	2
298	если не	2	2
299	и от	4	2
300	в результате	3	2
301	в настоящее	1	2
302	с ним	1	2
303	на это	1	2
304	и состоит	1	2
305	пути к	2	2
306	точно так	3	2
307	этим свойствам	1	1
308	с новыми	1	1
309	духом любви	1	1
310	не должны	2	1
311	в сфере	1	1
312	и действительно	2	1
313	того же	6	1
314	согласно этому	1	1
315	он может	1	1
316	силы и	2	1
317	к своей	1	1
318	это и	1	1
319	идет о	1	1
320	что дает	1	1
321	в среду	1	1
322	с культурой	1	1
323	культура не	1	1
324	первое время	2	1
325	и друг	1	1
326	что эти	3	1
327	то самое	1	1
328	и за	1	1
329	их и	1	1
330	есть не	1	1
331	для достижения	1	1
332	есть единственное	1	1
333	надо было	2	1
334	мы не	1	1
335	же как	3	1
336	к западным	2	1
337	ни у	2	1
338	к новой	1	1
339	он как	1	1
340	такое положение	2	1
341	ввести в	1	1
342	в сущности	1	1
343	оно есть	1	1
344	которое в	1	1
345	формы в	1	1
346	без всякого	1	1
347	будущее он	1	1
348	а другие	1	1
349	своем целом	1	1
350	в создании	2	1
351	на них	1	1
352	участвовать в	1	1
353	не был	1	1
354	что его	1	1
355	именно тем	1	1
356	от дьявола	1	1
357	друг к	1	1
358	при жизни	4	1
359	к этому	3	1
360	в православии	1	1
361	определяться не	1	1
362	только тогда	1	1
363	к известной	1	1
364	силу этого	1	1
365	в китае	2	1
366	к самобытной	1	1
367	в общем	8	1
368	должны были	1	1
369	существом своим	1	1
370	оно является	2	1
371	его учение	1	1
372	нравственной жизни	1	1
373	и небольшой	1	1
374	из таких	1	1
375	человек может	1	1
376	трудно сказать	1	1
377	работа в	1	1
378	в одной	1	1
379	каждая из	3	1
380	в постоянном	1	1
381	учений и	1	1
382	что касается	1	1
383	когда он	3	1
384	заключается главное	1	1
385	всем существом	1	1
386	иные чем	1	1
387	данной национальной	1	1
388	свой истинный	1	1
389	от этого	1	1
390	взаимодействия между	1	1
391	и конечно	1	1
392	еще на	2	1
393	в которой	3	1
394	практические выводы	1	1
395	ни один	2	1
396	что так	1	1
397	что к	1	1
398	образом при	1	1
399	тому же	5	1
400	данного национального	1	1
401	если он	1	1
402	вследствие этого	1	1
403	духовной культуры	3	1
404	на его	1	1
405	не могла	2	1
406	не следует	1	1
407	высшее существо	1	1
408	что когда	1	1
409	значительная часть	2	1
410	на создание	1	1
411	совершенно самостоятельные	1	1
412	тем не	3	1
413	время и	1	1
414	творца и	2	1
415	чтобы они	1	1
416	они в	2	1
417	у романогерманцев	1	1
418	к одному	1	1
419	именно из	2	1
420	веет от	1	1
421	только ценою	1	1
422	этом духе	2	1
423	базируются на	1	1
424	постольку поскольку	1	1
425	его можно	2	1
426	так например	2	1
427	перед сознанием	1	1
428	находит себе	1	1
429	заключает в	2	1
430	но все	7	1
431	в одну	1	1
432	тем же	1	1
433	никто из	2	1
434	другой вид	1	1
435	единое целое	1	1
436	единственное что	1	1
437	к другу	2	1
438	а по	1	1
439	то есть	4	1
440	себя не	1	1
441	говорить не	1	1
442	входит в	1	1
443	заключается в	1	1
444	может явиться	1	1
445	с другими	4	1
446	чтобы он	1	1
447	этнических элементов	1	1
448	это не	1	1
449	другом не	1	1
450	части одной	1	1
451	принципиально отличается	1	1
452	чаще всего	1	1
453	в жизни	1	1
454	с богом	1	1
455	этого слова	1	1
456	она и	1	1
457	и сил	1	1
458	культуры к	1	1
459	как видно	1	1
460	культурных ценностей	4	1
461	не всегда	2	1
462	всегда и	3	1
463	на одну	1	1
464	не противоречат	1	1
465	стать во	1	1
466	такой же	1	1
467	быть совершено	1	1
468	и того	1	1
469	от культуры	1	1
470	одного и	1	1
471	перед собой	1	1
472	видами и	2	1
473	с господствующей	1	1
474	произведя коренной	1	1
475	выше что	1	1
476	нет для	2	1
477	от своего	1	1
478	национальной психики	2	1
479	что среди	1	1
480	культуры ибо	1	1
481	что высшей	1	1
482	в такой	1	1
483	что о	2	1
484	им возможность	1	1
485	фактом что	1	1
486	прийти к	1	1
487	представление о	6	1
488	та культура	1	1
489	оказывается что	3	1
490	в которых	4	1
491	с какими-нибудь	1	1
492	ко всему	2	1
493	превратиться в	1	1
494	по крайней	5	1
495	на такое	1	1
496	ни было	2	1
497	необходимо чтобы	1	1
498	даже в	1	1
499	национального целого	5	1
500	сознании в	1	1
501	всех их	1	1
502	самостоятельные и	1	1
503	уйти в	1	1
504	эта культура	2	1
505	не менее	3	1
506	народа это	1	1
507	случае эта	1	1
508	или что	1	1
509	до известной	1	1
510	из нас	1	1
511	самого начала	2	1
512	для каждого	2	1
513	других существ	1	1
514	и проч	2	1
515	ее с	2	1
516	на себе	1	1
517	не по	1	1
518	при наличности	1	1
519	народа к	1	1
520	о полном	2	1
521	образом в	5	1
522	говорить что	1	1
523	чтобы стать	1	1
524	конкретные формы	1	1
525	иметь в	1	1
526	только не	2	1
527	для творчества	1	1
528	найти в	1	1
529	казалось бы	1	1
530	в разных	2	1
531	невозможно но	1	1
532	и весь	1	1
533	между нами	1	1
534	с одним	2	1
535	этих последних	1	1
536	христианин во	1	1
537	данной культуры	1	1
538	очень скоро	1	1
539	этом отношении	2	1
540	однако это	1	1
541	это два	1	1
542	только от	1	1
543	из предыдущего	1	1
544	выход из	2	1
545	могут быть	1	1
546	этот выход	1	1
547	похож на	2	1
548	человека в	1	1
549	для этих	2	1
550	как только	1	1
551	же самое	2	1
552	должны быть	1	1
553	гения в	1	1
554	в сокровищницу	1	1
555	по возможности	1	1
556	наконец что	1	1
557	и это	2	1
558	но по	3	1
559	с ее	1	1
560	как не	1	1
561	свою очередь	1	1
562	но при	2	1
563	к общему	1	1
564	людей в	1	1
565	всего этого	1	1
566	в ее	1	1
567	не могло	2	1
568	совершенно ясно	1	1
569	живущие в	1	1
570	мысль о	2	1
571	только то	1	1
572	в себя	1	1
573	с самого	3	1
574	это для	1	1
575	в индии	8	1
576	роль в	1	1
577	выполнению этой	1	1
578	существовать и	1	1
579	до самого	1	1
580	из существующих	1	1
581	ином виде	1	1
582	так и	6	1
583	те же	2	1
584	сам уже	1	1
585	том виде	2	1
586	в какое-то	1	1
587	ничего подобного	1	1
588	по сравнению	2	1
589	народных масс	4	1
590	стороны русской	1	1
591	в эпоху	7	1
592	из одного	1	1
593	культура есть	1	1
594	в догматах	1	1
595	православной церкви	2	1
596	национальный характер	2	1
597	в состав	1	1
598	то они	1	1
599	всех существ	1	1
600	одного из	1	1
601	можно сказать	3	1
602	с другой	8	1
603	должно было	2	1
604	невозможным не	1	1
605	под именем	1	1
606	которые и	1	1
607	переворот во	1	1
608	от них	2	1
609	мощным орудием	1	1
610	крайней мере	5	1
611	ближайшем рассмотрении	1	1
612	от этих	1	1
613	у всех	2	1
614	в русском	2	1
615	происходит в	1	1
616	эти последние	1	1
617	оставаясь в	1	1
618	по своей	2	1
619	один из	2	1
620	обе эти	1	1
621	с ними	1	1
622	положение в	2	1
623	в разные	1	1
624	воплощения в	1	1
625	а после	3	1
626	земного шара	1	1
627	в сторону	1	1
628	и у	8	1
629	нами и	2	1
630	своей природы	1	1
631	есть проблема	1	1
632	борьбы с	1	1
633	с запада	1	1
634	веры и	1	1
635	и других	1	1
636	дает ему	1	1
637	лишь постольку	1	1
638	конечно нет	1	1
639	к своим	4	1
640	мы знаем	1	1
641	несомненно в	1	1
642	к мысли	1	1
643	и их	1	1
644	могло бы	1	1
645	не для	1	1
646	от тех	1	1
647	богу не	1	1
648	у этих	1	1
649	к ним	3	1
650	бытия и	1	1
651	случае не	3	1
652	связано с	2	1
653	то у	1	1
654	явствует что	1	1
655	превращается в	2	1
656	в очень	1	1
657	господствующее положение	1	1
658	природы и	1	1
659	этой задачи	2	1
660	смотря по	1	1
661	которые как	1	1
662	из двух	1	1
663	видно из	1	1
664	связан с	2	1
665	чему не	1	1
666	из среды	1	1
667	может ли	2	1
668	русской жизни	4	1
669	по своим	2	1
670	к которому	2	1
671	и прежде	1	1
672	дело при	1	1
673	еще и	1	1
674	души и	1	1
675	православная церковь	1	1
676	быть тем	1	1
677	представляется в	1	1
678	на этот	4	1
679	ничем не	4	1
680	черты в	1	1
681	человеческой жизни	1	1
682	то по	1	1
683	и стать	1	1
684	культуры мы	1	1
685	в одно	2	1
686	в связи	3	1
687	к сознанию	1	1
688	связь с	2	1
689	и германцев	1	1
690	знаем и	1	1
691	характеру и	1	1
692	в самой	2	1
693	без помощи	2	1
694	хозяйственной жизни	1	1
695	в европе	1	1
696	совершенно чуждые	1	1
697	с людьми	1	1
698	по своему	2	1
699	смысле этого	1	1
700	не удалось	1	1
701	когда же	2	1
702	внешней стороны	1	1
703	при ближайшем	1	1
704	предыдущего явствует	1	1
705	с этой	3	1
706	подходя к	2	1
707	сейчас же	1	1
708	богу и	2	1
709	и некоторые	1	1
710	является для	1	1
711	может смотреть	1	1
712	и таким	3	1
713	поэтому что	2	1
714	по образцу	1	1
715	ничего кроме	1	1
716	числе и	4	1
717	сознании и	2	1
718	важно то	1	1
719	и надо	1	1
720	не является	1	1
721	известной степени	1	1
722	на все	2	1
723	которых он	1	1
724	являются не	1	1
725	не знаем	1	1
726	истинно верующий	1	1
727	при таком	2	1
728	особые исторические	1	1
729	утверждение своей	1	1
730	это как	1	1
731	такому человеку	1	1
732	русских людей	1	1
733	но когда	2	1
734	синтеза между	1	1
735	бы в	1	1
736	тем более	1	1
737	по совершенно	1	1
738	его жизнь	1	1
739	и все	2	1
740	люди которые	1	1
741	разума в	1	1
742	соединяется с	1	1
743	к ее	1	1
744	может и	1	1
745	в свою	2	1
746	о сущности	1	1
747	с ней	3	1
748	своего престижа	1	1
749	освободится от	1	1
750	к его	2	1
751	всех других	2	1
752	отношению к	3	1
753	духом и	1	1
754	разных народов	1	1
755	коренной переворот	1	1
756	вступивших на	1	1
757	есть то	1	1
758	эти элементы	1	1
759	с внешней	1	1
760	человека является	1	1
761	выходу из	1	1
762	русского гения	1	1
763	ни на	1	1
764	для создания	1	1
765	и культуре	1	1
766	т.е как	1	1
767	этого и	1	1
768	народ с	1	1
769	для эпохи	2	1
770	можно назвать	2	1
771	том числе	5	1
772	они не	1	1
