N	2gram	Propp_Isto_5	Dialekti
355	представление об	2	1
356	как этот	1	1
357	в литературе	1	1
358	и сейчас	1	1
359	говорит о	2	1
360	того же	2	1
361	в предыдущем	1	1
362	ней а	1	1
363	не бог	1	1
364	уходила в	1	1
365	даже не	1	1
366	а это	1	1
367	ее на	1	1
368	как на	1	1
369	время в	2	1
370	показывает что	5	1
371	по мере	2	1
372	и хочет	1	1
373	это показывает	2	1
374	здесь не	1	1
375	и ее	1	1
376	акулы и	1	1
377	остановиться на	1	1
378	дают нам	1	1
379	и действительно	5	1
380	здесь как	2	1
381	форма есть	1	1
382	например почти	1	1
383	и начинает	3	1
384	его мы	1	1
385	и вместе	2	1
386	над ним	3	1
387	этом мы	1	1
388	или просто	1	1
389	но дело	1	1
390	попадает в	2	1
391	и всякий	1	1
392	только по	1	1
393	нет никаких	1	1
394	в эти	1	1
395	примеров можно	3	1
396	наконец в	1	1
397	толкуется как	1	1
398	из двух	2	1
399	его и	2	1
400	связанные с	2	1
401	у этого	1	1
402	дает нам	1	1
403	нет у	1	1
404	мы не	5	1
405	и здесь	7	1
406	уже из	1	1
407	однако так	1	1
408	категория в	1	1
409	нам что	1	1
410	не знает	1	1
411	также не	2	1
412	то и	1	1
413	в руках	1	1
414	на ней	2	1
415	в чужую	1	1
416	много что	1	1
417	на ту	1	1
418	здесь в	1	1
419	есть она	1	1
420	его тела	1	1
421	если он	1	1
422	и он	6	1
423	превратиться в	1	1
424	не будем	5	1
425	ли это	1	1
426	то в	2	1
427	имеет свое	1	1
428	видим в	1	1
429	не содержащий	1	1
430	существования и	1	1
431	стороны и	1	1
432	или даже	1	1
433	были бы	1	1
434	наоборот в	2	1
435	он сам	1	1
436	и другое	1	1
437	всех людей	3	1
438	тогда он	2	1
439	по дороге	1	1
440	в образе	5	1
441	когда он	2	1
442	очень высокой	1	1
443	самое обыкновенное	1	1
444	но который	1	1
445	знаем это	1	1
446	меньше и	1	1
447	зато она	1	1
448	как принцип	1	1
449	уже видели	1	1
450	оно не	1	1
451	нужно быть	1	1
452	и этого	1	1
453	вокруг него	1	1
454	понимать в	1	1
455	не знали	1	1
456	там где	6	1
457	только один	3	1
458	уже после	2	1
459	появиться только	1	1
460	превращается в	7	1
461	не знал	2	1
462	с этой	2	1
463	многих отношениях	1	1
464	с другом	2	1
465	что касается	1	1
466	во всей	1	1
467	мы еще	1	1
468	знаем что	6	1
469	другой форме	1	1
470	здесь нет	1	1
471	состоит из	3	1
472	но если	1	1
473	или другого	1	1
474	представления это	1	1
475	с женщиной	1	1
476	задний план	1	1
477	что под	1	1
478	в глубине	1	1
479	происходит от	1	1
480	и характер	1	1
481	из ряда	1	1
482	как живой	1	1
483	вопрос почему	1	1
484	вывод что	1	1
485	он от	1	1
486	их не	1	1
487	в его	12	1
488	это ясно	1	1
489	из которых	2	1
490	превращаются в	2	1
491	д все	1	1
492	в стиле	1	1
493	на месте	1	1
494	нож которым	1	1
495	то можно	1	1
496	без всяких	2	1
497	не ясно	3	1
498	вещи все	1	1
499	и всегда	1	1
500	не имеет	1	1
501	сердце и	1	1
502	здесь речь	1	1
503	и отчасти	1	1
504	не видел	1	1
505	в других	2	1
506	одного из	1	1
507	в дальнейшем	4	1
508	изучены в	1	1
509	на тот	1	1
510	мог бы	1	1
511	свою силу	1	1
512	они и	1	1
513	во всю	1	1
514	из этого	1	1
515	отличие от	1	1
516	в целом	3	1
517	нем в	1	1
518	именно на	2	1
519	с которым	2	1
520	на почве	1	1
521	чтобы она	2	1
522	мере того	1	1
523	из себя	4	1
524	допустить что	1	1
525	он с	1	1
526	близка к	1	1
527	д с	1	1
528	становится ясной	1	1
529	друг с	2	1
530	тут он	1	1
531	тот же	1	1
532	на одном	2	1
533	в самых	1	1
534	я думаю	1	1
535	даже если	1	1
536	но уже	3	1
537	мира и	1	1
538	не без	1	1
539	можно назвать	1	1
540	и о	1	1
541	во всем	2	1
542	во многих	1	1
543	уже давно	1	1
544	но на	1	1
545	но эти	3	1
546	связано с	5	1
547	о существовании	1	1
548	же необходимо	1	1
549	со своими	2	1
550	по которому	3	1
551	мы получим	1	1
552	не изучены	1	1
553	на то	2	1
554	в жертву	3	1
555	это же	3	1
556	в сказках	2	1
557	таких примеров	2	1
558	это можно	1	1
559	что за	2	1
560	остаются в	1	1
561	на них	2	1
562	считает что	1	1
563	уже говорили	1	1
564	понимать не	1	1
565	мало того	1	1
566	огонь а	1	1
567	формы как	1	1
568	в основе	1	1
569	что все	4	1
570	ему в	3	1
571	тому как	1	1
572	некоторых случаях	2	1
573	образом в	2	1
574	и начинается	1	1
575	все вещи	1	1
576	на задний	1	1
577	не был	1	1
578	в особенности	3	1
579	друг друга	3	1
580	моя мать	1	1
581	и др	3	1
582	не всегда	4	1
583	одной стороны	7	1
584	одна из	2	1
585	равно как	1	1
586	в котором	1	1
587	из него	2	1
588	из нее	2	1
589	у него	2	1
590	он в	1	1
591	к его	2	1
592	как человек	3	1
593	представляет себе	1	1
594	составные части	1	1
595	силу и	2	1
596	только для	1	1
597	с началом	1	1
598	есть царство	2	1
599	и на	8	1
600	что один	1	1
601	это несомненно	1	1
602	от его	1	1
603	истории не	1	1
604	обе эти	1	1
605	о них	1	1
606	ее и	3	1
607	что эта	1	1
608	на какие	1	1
609	солнца и	1	1
610	на другие	1	1
611	как у	2	1
612	к небу	5	1
613	нет ничего	1	1
614	ли он	2	1
615	в различных	2	1
616	встречается в	3	1
617	самый общий	1	1
618	при помощи	7	1
619	бы мы	2	1
620	в которую	2	1
621	должен быть	2	1
622	заметил что	2	1
623	от них	2	1
624	а другое	1	1
625	еще и	1	1
626	который часто	1	1
627	еще в	2	1
628	подобно тому	1	1
629	всего это	1	1
630	во многом	1	1
631	не указывает	1	1
632	мы можем	2	1
633	в состав	1	1
634	на свой	1	1
635	из мифа	1	1
636	проникнуть в	1	1
637	и эти	1	1
638	чтобы быть	1	1
639	по существу	2	1
640	и женщина	1	1
641	извне и	1	1
642	и сопоставить	1	1
643	в некотором	2	1
644	в свое	2	1
645	земли на	1	1
646	потом и	1	1
647	между двумя	1	1
648	оно уже	2	1
649	знает что	1	1
650	идет по	1	1
651	она в	1	1
652	человек в	1	1
653	где и	1	1
654	нас от	1	1
655	но даже	1	1
656	известно что	1	1
657	как несколько	1	1
658	другой пример	2	1
659	сюда же	3	1
660	точно так	1	1
661	бросается в	2	1
662	только на	1	1
663	а все	1	1
664	или иной	1	1
665	на нее	2	1
666	пусть не	1	1
667	и прочие	1	1
668	еще нет	1	1
669	совсем не	1	1
670	с мифом	1	1
671	все остальные	1	1
672	ней самой	1	1
673	как о	1	1
674	на небо	6	1
675	часто даже	1	1
676	все что	1	1
677	за это	1	1
678	мы знаем	8	1
679	но то	1	1
680	дело сводится	1	1
681	но для	2	1
682	а если	2	1
683	это делается	4	1
