N	2gram	Bakhtin_Fr_7	Vvedenie
247	после этого	1	2
248	не мог	2	2
249	момента в	1	2
250	об особом	1	2
251	и при	1	2
252	с точки	3	2
253	мы называем	1	2
254	большей степени	1	2
255	мысли и	1	2
256	том же	1	2
257	в отношении	3	2
258	культуры это	1	2
259	на котором	1	2
260	того как	5	2
261	одна из	4	2
262	никогда не	2	2
263	ничего не	4	2
264	иной раз	1	2
265	у нас	1	2
266	есть только	1	2
267	возрождения и	1	2
268	как только	1	2
269	с полной	1	2
270	рядом с	4	2
271	свое значение	1	2
272	в дальнейшем	1	2
273	так и	10	2
274	не с	1	2
275	отсюда и	2	2
276	известной мере	1	2
277	же самое	1	2
278	преимущественно в	1	2
279	и здесь	4	2
280	второй половине	1	2
281	в значительной	2	2
282	по их	1	2
283	во всех	3	2
284	этому поводу	1	2
285	во втором	1	2
286	в форме	3	2
287	тем более	1	2
288	все время	2	2
289	по содержанию	1	2
290	оказалось что	1	2
291	здесь не	1	2
292	целого и	1	2
293	и так	2	2
294	по этому	3	2
295	обращенная к	1	2
296	до наших	1	2
297	только на	2	2
298	чем они	1	2
299	само собой	1	2
300	по его	1	2
301	в ряде	3	2
302	и др	2	2
303	те кто	2	2
304	по тем	1	2
305	них и	2	2
306	не было	3	2
307	в подлинном	1	2
308	ближе к	1	2
309	в связи	2	2
310	с помощью	6	2
311	него в	1	2
312	мы говорим	1	2
313	из которых	2	2
314	направление в	2	2
315	с этим	2	2
316	человеческой культуры	2	2
317	по существу	8	2
318	был в	2	2
319	еще раз	1	2
320	но это	3	2
321	и развития	1	2
322	которые были	2	2
323	и собственно	1	2
324	в более	4	2
325	это уже	1	2
326	и сама	2	2
327	котором он	1	2
328	между ними	1	2
329	у них	2	2
330	бы в	2	2
331	конце концов	4	2
332	с ней	1	2
333	он и	1	2
334	жизни и	3	2
335	и другие	3	2
336	это в	3	2
337	обращена к	1	1
338	например в	3	1
339	до него	1	1
340	по адресу	2	1
341	не остается	1	1
342	сам по	1	1
343	на самом	2	1
344	это и	1	1
345	в средние	4	1
346	к данному	1	1
347	например у	2	1
348	всем что	1	1
349	ведь и	1	1
350	был и	1	1
351	отношения к	1	1
352	развития человечества	2	1
353	та же	4	1
354	и новые	2	1
355	его современников	1	1
356	есть нечто	1	1
357	все здесь	1	1
358	реальным и	1	1
359	нем все	1	1
360	заключенных в	1	1
361	он был	3	1
362	на них	3	1
363	этот текст	1	1
364	к целому	1	1
365	что его	1	1
366	которое он	2	1
367	этим не	1	1
368	эти вещи	1	1
369	только после	1	1
370	более того	1	1
371	то мы	1	1
372	в область	3	1
373	также часто	1	1
374	как в	5	1
375	в новом	1	1
376	по греческому	1	1
377	этого типа	1	1
378	отличие от	1	1
379	легче и	1	1
380	тесно связан	1	1
381	что они	1	1
382	всех ее	1	1
383	общего с	1	1
384	как к	1	1
385	необходимо несколько	1	1
386	кроме того	3	1
387	говорит что	2	1
388	что по	1	1
389	более или	2	1
390	из самых	3	1
391	не приходится	1	1
392	в которой	2	1
393	перестановками и	1	1
394	бы сказать	1	1
395	он в	1	1
396	тем лучше	1	1
397	то обстоятельство	1	1
398	слова было	1	1
399	от простого	1	1
400	говорят о	1	1
401	античности в	1	1
402	имеем в	2	1
403	тому же	1	1
404	но на	1	1
405	не могла	1	1
406	вследствие этого	1	1
407	явления современности	1	1
408	обширный круг	1	1
409	по словам	1	1
410	оно было	2	1
411	время и	1	1
412	у древних	1	1
413	же это	1	1
414	античного мира	1	1
415	здесь говорится	1	1
416	котором мы	1	1
417	новое и	1	1
418	утварь и	1	1
419	его от	1	1
420	даже прямо	1	1
421	именно это	1	1
422	одно и	2	1
423	что все	2	1
424	различие между	1	1
425	в глубине	1	1
426	этой традиции	2	1
427	материала и	1	1
428	нет вообще	1	1
429	он есть	1	1
430	известно что	1	1
431	видеть и	1	1
432	против этой	1	1
433	ведь в	1	1
434	его и	1	1
435	и совершается	2	1
436	в слове	1	1
437	этим и	1	1
438	говорится о	1	1
439	наконец с	1	1
440	ряде других	1	1
441	автора и	1	1
442	народа и	1	1
443	и становится	1	1
444	или менее	2	1
445	во время	3	1
446	что между	2	1
447	в следующем	2	1
448	в такой	1	1
449	и без	1	1
450	почти не	1	1
451	еще сильнее	1	1
452	из которой	1	1
453	представление о	1	1
454	очевидностью это	1	1
455	должны были	1	1
456	культура и	1	1
457	ряда других	1	1
458	но он	4	1
459	что было	1	1
460	речи в	1	1
461	не должно	3	1
462	не была	1	1
463	в историческом	2	1
464	же мы	1	1
465	природа и	1	1
466	мысли в	1	1
467	самого начала	1	1
468	ее с	1	1
469	к новым	1	1
470	возлагает на	1	1
471	не по	1	1
472	было не	1	1
473	представлением о	1	1
474	и искусство	1	1
475	свою роль	1	1
476	в достаточной	1	1
477	следовательно и	2	1
478	так много	3	1
479	и всегда	2	1
480	правда в	1	1
481	он избирает	1	1
482	таким путем	1	1
483	показывает как	1	1
484	к концу	1	1
485	за исключением	1	1
486	во всем	1	1
487	и после	1	1
488	не принадлежит	1	1
489	чем ближе	1	1
490	входят в	2	1
491	что на	1	1
492	ему не	1	1
493	у меня	1	1
494	обстоятельство что	1	1
495	обращенной к	1	1
496	на соответствующие	1	1
497	превращается в	1	1
498	в остальных	1	1
499	встречается в	1	1
500	человека в	2	1
501	всего в	5	1
502	жить в	1	1
503	которым в	1	1
504	оно не	2	1
505	в эпоху	7	1
506	смысле в	1	1
507	правда не	2	1
508	дошедшие до	1	1
509	зрения совершенно	1	1
510	нас от	1	1
511	и о	1	1
512	значения и	1	1
513	свою очередь	3	1
514	и этим	1	1
515	на той	1	1
516	с самого	2	1
517	культуры и	1	1
518	во главе	1	1
519	что именно	1	1
520	на свой	1	1
521	как с	1	1
522	что у	3	1
523	больше в	1	1
524	и которые	1	1
525	что идея	1	1
526	и глубины	1	1
527	том как	2	1
528	по ее	1	1
529	жизнь и	2	1
530	отрицательный характер	1	1
531	образом в	1	1
532	но здесь	1	1
533	в построении	2	1
534	именно потому	1	1
535	и та	1	1
536	другими словами	2	1
537	и из	1	1
538	одного из	2	1
539	после того	4	1
540	или меньшую	1	1
541	образом мы	1	1
542	это было	2	1
543	все в	1	1
544	том или	1	1
545	вся эта	2	1
546	замкнутое и	1	1
547	во всей	2	1
548	них в	1	1
549	наконец в	1	1
550	также в	1	1
551	в свете	3	1
552	в лучшем	1	1
553	стать предметом	1	1
554	в литературе	2	1
555	на которой	2	1
556	в новой	7	1
557	мы видим	6	1
558	ней то	1	1
559	явления в	1	1
560	в дальнейшей	1	1
561	очень много	1	1
562	помощи которого	1	1
563	нечто замкнутое	1	1
564	с которыми	1	1
565	роста и	2	1
566	по другим	1	1
567	себя в	1	1
568	целое так	1	1
569	есть в	6	1
570	и у	5	1
571	кризиса и	1	1
572	или даже	1	1
573	дает ему	2	1
574	участие в	1	1
575	человека на	1	1
576	обратиться к	1	1
577	роль и	1	1
578	который как	1	1
579	для него	6	1
580	теснейшим образом	1	1
581	характер но	1	1
582	руки и	1	1
583	ведь это	1	1
584	слова в	1	1
585	мы находим	1	1
586	гораздо большей	1	1
587	к ним	1	1
588	у него	6	1
589	или ином	1	1
590	дошедших до	1	1
591	самом же	1	1
592	времени было	1	1
593	момент в	4	1
594	этот последний	1	1
595	и т.п	9	1
596	эпоху возрождения	1	1
597	здесь в	1	1
598	к которому	1	1
599	и прежде	1	1
600	на которые	1	1
601	в настоящем	1	1
602	связи не	1	1
603	виде и	1	1
604	но есть	3	1
605	иногда это	1	1
606	к человеку	2	1
607	связано с	2	1
608	не на	3	1
609	притом не	1	1
610	нужно сказать	2	1
611	он только	2	1
612	что находится	2	1
613	однако и	1	1
614	и объединяет	1	1
615	в простейшем	1	1
616	в руках	3	1
617	среди них	1	1
618	чем на	1	1
619	в подобных	1	1
620	мира в	4	1
621	в одно	1	1
622	для этой	3	1
623	формах и	2	1
624	и об	1	1
625	бы оно	2	1
626	все то	3	1
627	ближе всего	1	1
628	и особенно	1	1
629	с идеями	1	1
630	эта идея	1	1
631	и потому	3	1
632	для нашего	2	1
633	от целого	1	1
634	и языки	1	1
635	в изображении	2	1
636	это были	1	1
637	знать что	1	1
638	лицом к	1	1
639	история этой	1	1
640	в тех	1	1
641	в первой	2	1
642	своего времени	2	1
643	которой состоит	1	1
644	и сложного	1	1
645	есть тот	1	1
646	человек которого	1	1
647	слова и	1	1
648	не касается	1	1
649	в гораздо	1	1
650	части своего	1	1
651	связь истории	1	1
652	оба они	1	1
653	или по	1	1
654	имел в	1	1
655	этот образ	2	1
656	связь в	1	1
657	от той	1	1
658	и от	8	1
659	она может	1	1
660	и все	14	1
661	лишь как	1	1
662	находит свое	2	1
663	напомнить что	1	1
664	еще более	2	1
665	не должен	1	1
666	большую или	1	1
667	на языке	1	1
668	них были	1	1
669	ни было	2	1
670	же в	2	1
671	нельзя было	1	1
672	в системе	1	1
673	не осталось	2	1
674	может и	1	1
675	в свою	3	1
676	и каждая	1	1
677	от своего	1	1
678	средние века	4	1
679	автора в	1	1
680	одновременно и	2	1
681	первом случае	1	1
682	ко всему	1	1
683	есть то	2	1
684	через них	1	1
685	момента хотя	1	1
686	в заключение	2	1
687	также не	1	1
688	ее в	1	1
689	того времени	1	1
690	в своих	1	1
691	и эта	3	1
692	в таком	1	1
693	все что	4	1
694	они не	1	1
695	которая не	1	1
