N	2gram	Vinokur_St_3	Myshleni
497	к изучению	1	1
498	которого он	1	1
499	поэтому в	1	1
500	в деятельности	1	1
501	но здесь	1	1
502	иметь в	1	1
503	значение этого	1	1
504	только не	1	1
505	движения в	2	1
506	слова как	2	1
507	эпохи в	1	1
508	связано с	5	1
509	пути и	1	1
510	того в	1	1
511	он хочет	2	1
512	своей задачей	1	1
513	вот что	3	1
514	две функции	1	1
515	в области	6	1
516	тесной связи	1	1
517	перед ним	1	1
518	у нас	4	1
519	обстоятельство что	5	1
520	начиная с	2	1
521	его мышления	1	1
522	когда мы	1	1
523	отличается от	4	1
524	всего в	4	1
525	развития который	1	1
526	не встречается	2	1
527	бы он	1	1
528	слова с	1	1
529	и возникает	1	1
530	на это	2	1
531	внимание значение	1	1
532	это такое	2	1
533	приходит к	1	1
534	он решает	1	1
535	говорит и	2	1
536	на основной	1	1
537	в пределах	1	1
538	в дальнейшем	1	1
539	его работа	1	1
540	с языком	1	1
541	нельзя не	3	1
542	особенно в	1	1
543	и которые	2	1
544	важна что	1	1
545	элементов речи	1	1
546	но у	1	1
547	является в	1	1
548	основана на	1	1
549	это как	1	1
550	в словах	3	1
551	по мере	1	1
552	стремление к	1	1
553	мн др	1	1
554	уже сейчас	1	1
555	а к	1	1
556	которого можно	1	1
557	и здесь	3	1
558	и должно	1	1
559	развития как	1	1
560	язык и	1	1
561	одного из	2	1
562	до сих	2	1
563	и который	1	1
564	может не	1	1
565	вопросу о	1	1
566	к нему	4	1
567	являются в	1	1
568	и во	2	1
569	эти два	1	1
570	а потому	2	1
571	ним и	1	1
572	есть с	1	1
573	этого периода	1	1
574	вообще и	1	1
575	выше в	1	1
576	также в	1	1
577	в свете	1	1
578	течение лет	1	1
579	у которого	3	1
580	для самого	1	1
581	смысле с	1	1
582	это приводит	1	1
583	известном смысле	1	1
584	показывают что	1	1
585	но так	1	1
586	один из	2	1
587	том как	1	1
588	в двух	1	1
589	о двух	1	1
590	и так	1	1
591	по мнению	3	1
592	между тем	6	1
593	речи чем	1	1
594	он действует	1	1
595	которых в	1	1
596	между этими	1	1
597	именно на	1	1
598	с которыми	2	1
599	характерной для	1	1
600	так что	11	1
601	оказывается в	1	1
602	конечно не	1	1
603	которому он	1	1
604	то и	2	1
605	ни одного	1	1
606	имеют не	2	1
607	слова в	1	1
608	первое и	1	1
609	в виде	3	1
610	время является	1	1
611	является не	1	1
612	здесь же	1	1
613	в данной	1	1
614	он принадлежит	1	1
615	одно из	2	1
616	тогда он	1	1
617	цели и	2	1
618	могло бы	1	1
619	в языке	8	1
620	в современном	1	1
621	при всей	2	1
622	как его	1	1
623	характерны для	1	1
624	в очень	1	1
625	в особенности	4	1
626	чтобы показать	1	1
627	образом но	1	1
628	не были	1	1
629	на примере	1	1
630	иной мере	1	1
631	связаны с	1	1
632	и тех	1	1
633	а именно	1	1
634	более резкой	1	1
635	дело в	1	1
636	о котором	1	1
637	они возникли	1	1
638	еще и	1	1
639	такое же	2	1
640	на которые	1	1
641	показывает что	3	1
642	окружающей его	1	1
643	могут иметь	1	1
644	целым рядом	1	1
645	этой форме	1	1
646	которая и	1	1
647	по тем	1	1
648	часты и	1	1
649	до конца	3	1
650	долгое время	1	1
651	человека под	1	1
652	этой точки	1	1
653	во внимание	1	1
654	с которым	3	1
655	языка не	1	1
656	более глубокое	1	1
657	то она	2	1
658	для этой	1	1
659	в речи	4	1
660	виде в	1	1
661	все более	2	1
662	вступает в	1	1
663	эти слова	1	1
664	как эти	1	1
665	но этот	1	1
666	этой основной	1	1
667	это были	1	1
668	для сравнения	1	1
669	этой последней	1	1
670	применении к	1	1
671	одновременно с	1	1
672	том смысле	2	1
673	сих пор	2	1
674	личность как	1	1
675	направления в	1	1
676	в одних	1	1
677	в смысле	4	1
678	с элементами	2	1
679	можно сравнить	1	1
680	мы сталкиваемся	1	1
681	одна из	2	1
682	сравнить с	1	1
683	должна была	4	1
684	в данный	1	1
685	по принципу	1	1
686	как она	1	1
687	всю фактическую	1	1
688	совершенно иной	1	1
689	или нет	1	1
690	бы в	1	1
691	возникает вопрос	1	1
692	для его	2	1
693	находим в	1	1
694	но это	4	1
695	в связь	1	1
696	сверх того	1	1
697	в системе	3	1
698	он наблюдал	1	1
699	любопытно что	2	1
700	не знает	1	1
701	другой стороны	5	1
702	но можно	1	1
703	которым он	1	1
704	которые всегда	1	1
705	доказательств того	1	1
706	не признать	1	1
707	из этого	4	1
708	уже эти	1	1
709	в свое	1	1
710	этих вещей	1	1
711	также не	1	1
712	это было	8	1
713	в своих	8	1
714	нас не	2	1
715	как на	6	1
716	жизни уже	1	1
717	ср с	3	1
718	гораздо более	2	1
719	смысле что	1	1
