N	2gram	Propp_Isto_6	Tvorches
325	встречаются и	1	1
326	же не	2	1
327	его не	2	1
328	и чтобы	1	1
329	на все	1	1
330	на этой	2	1
331	его в	5	1
332	которого не	1	1
333	воспринимается как	1	1
334	было бы	2	1
335	все другие	1	1
336	приходит в	2	1
337	нам по	1	1
338	в огонь	1	1
339	с водой	2	1
340	ни в	2	1
341	люди не	1	1
342	но мы	2	1
343	в них	3	1
344	о которых	1	1
345	он же	1	1
346	показывает что	3	1
347	с этой	2	1
348	с тем	4	1
349	на друга	1	1
350	одна и	1	1
351	он и	2	1
352	меня но	1	1
353	чем в	1	1
354	ключ к	1	1
355	их на	1	1
356	пребывает в	1	1
357	на первый	3	1
358	и ее	3	1
359	их сознания	1	1
360	на месте	1	1
361	в народе	2	1
362	крылья и	1	1
363	человеком и	2	1
364	еще с	1	1
365	не от	1	1
366	бы что	1	1
367	миф о	2	1
368	женщины которую	1	1
369	живут в	1	1
370	образом и	2	1
371	развивается и	2	1
372	в прямом	1	1
373	борьбу с	1	1
374	и более	1	1
375	как от	1	1
376	его до	1	1
377	что этот	2	1
378	тому что	1	1
379	мотива в	2	1
380	с развитием	1	1
381	а от	1	1
382	в таких	1	1
383	что с	1	1
384	не знающих	2	1
385	и другое	2	1
386	меня не	1	1
387	считает что	1	1
388	не имеет	2	1
389	ее с	1	1
390	к этим	1	1
391	на него	2	1
392	в уме	1	1
393	это еще	3	1
394	это мы	2	1
395	казалось бы	1	1
396	не вполне	2	1
397	эта традиция	1	1
398	это из	1	1
399	как она	1	1
400	уже говорили	1	1
401	сердца а	1	1
402	со своим	1	1
403	только с	1	1
404	ним на	1	1
405	в области	1	1
406	ли это	1	1
407	у нас	5	1
408	осталась на	1	1
409	начиная с	1	1
410	к себе	2	1
411	не могут	1	1
412	выход из	1	1
413	в глубоких	1	1
414	но все	2	1
415	в других	4	1
416	вокруг него	3	1
417	как впоследствии	1	1
418	что оно	4	1
419	бы он	1	1
420	что на	1	1
421	все попытки	1	1
422	мысли о	1	1
423	не есть	2	1
424	оно не	1	1
425	она не	3	1
426	и это	8	1
427	того самого	1	1
428	яркий образ	1	1
429	на помощь	1	1
430	и о	1	1
431	меня в	3	1
432	но при	2	1
433	в ее	1	1
434	другой стороны	8	1
435	как по	1	1
436	смерти в	2	1
437	так на	2	1
438	только то	2	1
439	мы наблюдаем	1	1
440	прямом смысле	1	1
441	если они	3	1
442	что у	2	1
443	в образе	10	1
444	другое в	1	1
445	мире не	1	1
446	часто в	1	1
447	жизнь и	1	1
448	по мере	1	1
449	означает что	1	1
450	нас и	1	1
451	человеческое существо	1	1
452	в таком	1	1
453	связанное с	1	1
454	каждый раз	1	1
455	и здесь	1	1
456	и возможно	1	1
457	обращается к	2	1
458	никак не	1	1
459	и что	5	1
460	или на	1	1
461	с того	1	1
462	все его	1	1
463	представлениями о	5	1
464	кажется что	2	1
465	как у	2	1
466	знает что	1	1
467	которая сама	1	1
468	к нему	1	1
469	его губы	1	1
470	между тем	1	1
471	от них	1	1
472	эти два	2	1
473	стоит и	1	1
474	это указание	2	1
475	восходит к	1	1
476	большого дома	1	1
477	и гармония	1	1
478	выступает как	1	1
479	происходит его	1	1
480	представления о	10	1
481	все время	2	1
482	в современной	1	1
483	т с	1	1
484	как он	6	1
485	с ними	2	1
486	пришел к	1	1
487	и действительно	3	1
488	всех его	2	1
489	их не	1	1
490	остров на	2	1
491	с одной	7	1
492	по всей	1	1
493	его совесть	1	1
494	если мы	1	1
495	то и	2	1
496	не все	1	1
497	но с	1	1
498	а это	1	1
499	рассказывает о	1	1
500	то у	1	1
501	его и	1	1
502	глаза и	1	1
503	выражена в	1	1
504	мы знаем	2	1
505	к мысли	1	1
506	он весь	1	1
507	в одном	3	1
508	у нее	1	1
509	оно так	1	1
510	ее не	3	1
511	к ним	1	1
512	а через	2	1
513	но что	1	1
514	и силой	1	1
515	отметить что	2	1
516	и богом	1	1
517	заметить что	1	1
518	тем что	5	1
519	не было	3	1
520	никого не	2	1
521	совершенно иного	1	1
522	и из	1	1
523	до сих	4	1
524	у самых	1	1
525	совершенно точно	2	1
526	с той	1	1
527	для этого	1	1
528	наконец в	1	1
529	а с	2	1
530	происходить и	1	1
531	лицо он	1	1
532	превращается в	7	1
533	имя которого	1	1
534	одной стороны	7	1
535	а на	1	1
536	он только	1	1
537	это прежде	1	1
538	на этот	1	1
539	на которых	1	1
540	в картине	1	1
541	о чем	2	1
542	когда она	1	1
543	нет есть	1	1
544	при появлении	1	1
545	связь с	11	1
546	него в	2	1
547	мы перейдем	1	1
548	но кто	1	1
549	как это	5	1
550	того где	1	1
551	в цикле	1	1
552	где еще	1	1
553	а если	1	1
554	есть только	1	1
555	это есть	1	1
556	что же	2	1
557	самого себя	2	1
558	сравнительно с	1	1
559	это значит	1	1
560	сейчас же	1	1
561	и некоторые	2	1
562	в литературу	1	1
563	сих пор	4	1
564	о его	1	1
565	отличается от	2	1
566	между прочим	1	1
567	в полном	1	1
568	и сам	2	1
569	в более	6	1
570	и часто	1	1
571	живет и	1	1
572	в связи	1	1
573	но на	1	1
574	человека для	1	1
575	еще раз	1	1
576	может происходить	1	1
577	в другое	1	1
578	как озеро	1	1
579	не встречается	1	1
580	от него	3	1
581	область пока	1	1
582	себе что	1	1
583	тем более	1	1
584	чтобы его	1	1
585	мы должны	2	1
586	же в	1	1
587	давно уже	1	1
588	за полтора	1	1
589	может и	1	1
590	в моем	1	1
591	этот вопрос	1	1
592	всего мира	1	1
593	вся вселенная	1	1
594	равно как	1	1
595	этап в	1	1
596	него и	3	1
597	обречены на	2	1
598	как драгоценный	1	1
599	не что	1	1
600	отношению к	2	1
601	т е	22	1
602	героя в	2	1
603	приводит нас	2	1
604	но эти	2	1
605	именно здесь	1	1
606	во сне	3	1
