N	2gram	Vygotskiy__6	RusskieA
480	было бы	9	1
481	это приводит	1	1
482	развития но	3	1
483	что здесь	1	1
484	на которой	1	1
485	слово с	1	1
486	эту точку	2	1
487	тот же	1	1
488	что он	18	1
489	соответствующих ему	1	1
490	после нее	1	1
491	он уже	1	1
492	который в	1	1
493	работе мы	1	1
494	что нам	2	1
495	точка зрения	1	1
496	через их	1	1
497	с которыми	1	1
498	которой оно	1	1
499	ему помогают	1	1
500	есть в	3	1
501	с живыми	1	1
502	в значении	1	1
503	в нашей	3	1
504	только тогда	4	1
505	помогают в	1	1
506	каким образом	2	1
507	как показал	1	1
508	но совершенно	2	1
509	который по	1	1
510	заключить что	4	1
511	понятия так	5	1
512	нуждается в	3	1
513	лежит не	1	1
514	и должна	1	1
515	с этими	1	1
516	не могут	5	1
517	от того	10	1
518	в очень	1	1
519	приводят нас	1	1
520	влияние на	1	1
521	как у	1	1
522	совершенно ином	1	1
523	к которому	2	1
524	с той	1	1
525	еще и	1	1
526	тому как	1	1
527	ясно в	1	1
528	обратиться к	1	1
529	говорит о	1	1
530	связано с	3	1
531	по тем	1	1
532	и своего	2	1
533	в любой	2	1
534	которых мы	2	1
535	в руках	1	1
536	возвращаясь к	1	1
537	первые два	1	1
538	совершенно очевидно	3	1
539	которой он	1	1
540	под влиянием	1	1
541	место на	1	1
542	становится ясным	1	1
543	мы знаем	4	1
544	всецело и	1	1
545	если не	1	1
546	на год	1	1
547	представления о	2	1
548	но этого	1	1
549	можно будет	1	1
550	что дало	1	1
551	вопрос можно	1	1
552	в иной	2	1
553	представить себе	3	1
554	с общей	1	1
555	быть продолжена	1	1
556	из которых	1	1
557	в пределах	5	1
558	по своему	2	1
559	в данном	2	1
560	имеют первостепенное	1	1
561	который мы	4	1
562	в той	4	1
563	сослаться на	3	1
564	друг с	5	1
565	есть и	1	1
566	и том	2	1
567	к понятию	4	1
568	как только	2	1
569	что мы	11	1
570	подчинить себе	1	1
571	видел что	3	1
572	кроме того	1	1
573	это как	1	1
574	содержится в	5	1
575	ближе к	1	1
576	деле как	1	1
577	форм и	2	1
578	к пониманию	1	1
579	при таком	1	1
580	всем этим	2	1
581	в двух	1	1
582	оказалось что	1	1
583	это часто	1	1
584	от него	2	1
585	и все	5	1
586	на одной	1	1
587	только с	1	1
588	его жизнь	1	1
589	и различные	1	1
590	иначе чем	1	1
591	нам не	1	1
592	слово в	1	1
593	это все	1	1
594	между ними	7	1
595	не знает	3	1
596	сказать что	13	1
597	только как	1	1
598	на общий	1	1
599	это на	3	1
600	отношению к	10	1
601	оно не	4	1
602	находящихся в	2	1
603	только о	1	1
604	которых наиболее	1	1
605	в заключение	1	1
606	в работах	1	1
607	от слова	1	1
608	а нечто	1	1
609	они не	4	1
610	как на	3	1
611	точно так	1	1
612	все что	1	1
