N	2gram	Bakhtin_sl_2	Formalny
726	у него	3	1
727	меньше чем	2	1
728	отличие от	13	1
729	они заимствуют	1	1
730	вне произведения	1	1
731	гораздо органичнее	1	1
732	связан с	3	1
733	материал и	3	1
734	не были	1	1
735	или иной	5	1
736	даже не	1	1
737	как у	1	1
738	в общественном	1	1
739	чем интенсивнее	1	1
740	и нельзя	1	1
741	а именно	2	1
742	и создает	3	1
743	завершенность и	1	1
744	характерно для	1	1
745	во второй	1	1
746	этой роли	1	1
747	что не	1	1
748	на развитие	1	1
749	связано с	3	1
750	и политического	1	1
751	смысла и	3	1
752	нужно сказать	1	1
753	индивидуального сознания	2	1
754	а на	1	1
755	зависит от	1	1
756	слове в	3	1
757	к своему	9	1
758	изображения в	2	1
759	однако и	1	1
760	идет уже	1	1
761	этим определяются	1	1
762	в слове	6	1
763	его собственной	1	1
764	о предмете	1	1
765	там где	6	1
766	или с	1	1
767	ее идеологический	1	1
768	несмотря на	1	1
769	развитии и	1	1
770	представления о	1	1
771	разрыв между	3	1
772	в непрерывном	1	1
773	данной формы	1	1
774	к его	2	1
775	целом здесь	1	1
776	его на	1	1
777	сведены к	1	1
778	требует от	2	1
779	какого бы	1	1
780	если оно	2	1
781	они могли	1	1
782	предмету и	2	1
783	индивидуальным сознанием	1	1
784	в той	4	1
785	во все	1	1
786	об особенностях	1	1
787	что как	1	1
788	ней не	1	1
789	самостоятельности и	1	1
790	дело здесь	1	1
791	и оценка	1	1
792	всего может	1	1
793	в иные	1	1
794	и всех	1	1
795	поэтому они	1	1
796	и способов	1	1
797	весь этот	1	1
798	его именно	2	1
799	как предмет	4	1
800	оценки и	1	1
801	здесь особенно	1	1
802	романа с	1	1
803	в смысле	4	1
804	между собой	1	1
805	в недрах	1	1
806	кроме того	2	1
807	тех или	1	1
808	в более	2	1
809	стремиться к	2	1
810	способов его	2	1
811	не является	1	1
812	только одна	1	1
813	и для	5	1
814	слова но	1	1
815	анализа и	1	1
816	с претензиями	1	1
817	или в	2	1
818	что оно	4	1
819	сознания и	1	1
820	мира и	5	1
821	том что	5	1
822	чтобы понять	1	1
823	романе и	2	1
824	социального языка	1	1
825	для нас	5	1
826	особого рода	1	1
827	романа в	5	1
828	из себя	3	1
829	художественного изображения	11	1
830	еще более	2	1
831	и смысл	1	1
832	ни к	2	1
833	них и	2	1
834	обстоит дело	2	1
835	нам в	1	1
836	социально и	1	1
837	работы и	2	1
838	возможно лишь	1	1
839	сказать что	3	1
840	другой стороны	1	1
841	и роман	2	1
842	только действительность	1	1
843	обычно не	1	1
844	проникнуть во	1	1
845	авантюрного романа	3	1
846	о себе	1	1
847	языковым системам	1	1
848	в последнем	1	1
849	одновременно и	3	1
850	в отдельности	1	1
851	при изучении	1	1
852	живого и	1	1
853	значение не	1	1
854	всех вытекающих	1	1
855	если она	3	1
856	ли они	1	1
857	просто не	2	1
858	также не	1	1
859	к этому	1	1
860	этой цели	1	1
861	том числе	1	1
