N	2gram	Bakhtin_Fr_6	Psycholo
416	видел в	1	1
417	он должен	1	1
418	и если	1	1
419	бы нелепо	1	1
420	два раза	1	1
421	в плане	3	1
422	чем сильнее	1	1
423	людей и	3	1
424	в основу	1	1
425	но все	1	1
426	это конечно	1	1
427	касается до	1	1
428	с самыми	1	1
429	же не	1	1
430	тем в	1	1
431	различие между	1	1
432	же касается	1	1
433	в другом	4	1
434	его не	1	1
435	его в	1	1
436	первой главе	1	1
437	как пример	3	1
438	в глазах	1	1
439	нечего и	1	1
440	и дает	1	1
441	между отдельными	1	1
442	знаком с	1	1
443	вводит в	1	1
444	он является	2	1
445	он начал	1	1
446	он ссылается	1	1
447	имеют существенное	1	1
448	которой он	1	1
449	он и	1	1
450	мы видели	2	1
451	чем в	1	1
452	и было	1	1
453	и тогда	1	1
454	и того	1	1
455	основной источник	1	1
456	в эту	2	1
457	земли и	4	1
458	но если	2	1
459	таким же	1	1
460	как воплощение	1	1
461	жизнь так	1	1
462	особенности же	1	1
463	нас не	3	1
464	наших дней	1	1
465	в котором	4	1
466	уже здесь	2	1
467	не столько	1	1
468	выходит за	3	1
469	концов оказывается	1	1
470	от его	1	1
471	сходства с	1	1
472	из области	2	1
473	мир и	1	1
474	не играют	1	1
475	того кто	1	1
476	в устах	1	1
477	в историческом	1	1
478	и очень	2	1
479	и обычное	1	1
480	перед собою	1	1
481	как самая	1	1
482	особенности тогда	1	1
483	дело в	1	1
484	одна из	1	1
485	что их	2	1
486	к этим	3	1
487	же легко	2	1
488	когда они	3	1
489	мы все	1	1
490	как здесь	1	1
491	подходят к	1	1
492	о них	1	1
493	те самые	1	1
494	если кто	1	1
495	к системе	1	1
496	она никогда	1	1
497	почти исключительно	1	1
498	самому своему	1	1
499	их восприятия	1	1
500	вместо того	3	1
501	связи с	2	1
502	ничто не	1	1
503	эти три	1	1
504	в области	2	1
505	факта что	1	1
506	формы или	1	1
507	все то	5	1
508	принадлежит к	1	1
509	мы узнаем	2	1
510	все особенности	1	1
511	форме а	1	1
512	и другим	1	1
513	они и	3	1
514	участвуют в	1	1
515	затем другие	1	1
516	превращена в	1	1
517	полового акта	2	1
518	характер этого	1	1
519	должен быть	2	1
520	как мы	12	1
521	и о	1	1
522	всем этим	1	1
523	людей в	3	1
524	затем они	2	1
525	существенное значение	3	1
526	характер и	2	1
527	отнять у	1	1
528	болезни и	1	1
529	в себя	1	1
530	этот роман	2	1
531	формы на	1	1
532	он так	1	1
533	на нее	1	1
534	здесь он	3	1
535	за то	1	1
536	времени и	2	1
537	и каждый	1	1
538	с собой	1	1
539	еще в	5	1
540	часто в	1	1
541	ничего подобного	1	1
542	возможно что	2	1
543	а там	1	1
544	как у	3	1
545	собой и	1	1
546	на что	1	1
547	стремление к	1	1
548	что заключенный	1	1
549	ярче всего	1	1
550	становится здесь	1	1
551	о нем	1	1
552	каждый раз	1	1
553	является весьма	1	1
554	произведение это	1	1
555	можно сказать	1	1
556	основе своей	1	1
557	в сфере	1	1
558	и мыслей	1	1
559	и во	2	1
560	восходит к	1	1
561	однако что	1	1
562	она осталась	1	1
563	переходит в	2	1
564	таких же	1	1
565	сильнее и	2	1
566	есть с	1	1
567	движения в	1	1
568	и об	1	1
569	раз на	1	1
570	заложены в	1	1
571	в самый	1	1
572	этой целью	1	1
573	эти последние	1	1
574	казалось что	1	1
575	на которой	2	1
576	художественного восприятия	1	1
577	важное значение	1	1
578	и влияние	2	1
579	с ними	1	1
580	мы увидим	3	1
581	что даже	2	1
582	никакой роли	1	1
583	на художественное	1	1
584	и вторую	1	1
585	трудно как	1	1
586	чисто формальный	1	1
587	и виды	1	1
588	здесь с	1	1
589	по этому	1	1
590	со всеми	2	1
591	где они	2	1
592	до наших	1	1
593	в таких	2	1
594	оказалось больше	1	1
595	конечно не	3	1
596	же трудно	1	1
597	было изобразить	1	1
598	же явления	1	1
599	поэтому его	1	1
600	свидетельствует о	1	1
601	а то	1	1
602	рассказывает о	1	1
603	не дает	1	1
604	все признаки	1	1
605	тело с	1	1
606	был бы	2	1
607	не дошло	1	1
608	для него	1	1
609	ведь это	2	1
610	прежде всего	10	1
611	у нее	1	1
612	ее не	1	1
613	только с	3	1
614	играет в	1	1
615	человек как	1	1
616	и удовольствие	1	1
617	образом не	1	1
618	не просто	1	1
619	ее на	1	1
620	чтобы убедиться	1	1
621	в другой	1	1
622	существу есть	1	1
623	исходному пункту	1	1
624	и точно	1	1
625	о влиянии	1	1
626	леонардо да	1	1
627	именно в	4	1
628	лица в	1	1
629	и прежде	2	1
630	случаев в	1	1
631	один и	1	1
632	этой роли	2	1
633	себя и	1	1
634	как мир	1	1
635	только наиболее	1	1
636	в некоторых	1	1
637	связано с	3	1
638	счетом и	1	1
639	на основании	1	1
640	нужно сказать	2	1
641	он всецело	1	1
642	века и	1	1
643	материал в	1	1
644	ничем не	1	1
645	да винчи	1	1
646	на эту	1	1
647	что мы	2	1
648	под влиянием	1	1
649	он по	1	1
650	в связи	1	1
651	очень легко	1	1
652	один раз	2	1
653	они все	1	1
654	с помощью	6	1
655	этой же	1	1
656	бы ее	1	1
657	прямо сказать	2	1
658	из его	1	1
659	мы говорим	1	1
660	с общей	1	1
661	одной стороны	4	1
662	в той	5	1
663	во все	1	1
664	и там	1	1
665	то должно	1	1
666	или менее	1	1
667	в первой	3	1
668	для понимания	1	1
669	исходя из	1	1
670	громадное количество	2	1
671	построенных на	2	1
672	и смерти	3	1
673	этого слова	1	1
674	будем исходить	1	1
675	образов во	1	1
676	благодаря этому	1	1
677	и нет	1	1
678	поэтому что	1	1
679	потому не	1	1
680	или в	6	1
681	и другими	1	1
682	в результате	4	1
683	мира и	2	1
684	от него	2	1
685	бы в	2	1
686	что из	1	1
687	снизу вверх	1	1
688	в круг	1	1
689	и наконец	4	1
690	находим в	1	1
691	образом художественная	1	1
692	по самой	1	1
693	за этим	1	1
694	есть от	1	1
695	между ними	3	1
696	лишь тогда	1	1
697	которым он	1	1
698	сводить к	1	1
699	им не	1	1
700	первом случае	3	1
701	это и	2	1
702	в трех	1	1
703	и другие	2	1
704	по поводу	1	1
705	помощью которых	2	1
706	что за	1	1
707	они не	3	1
