N	2gram	Vygotskiy__2	formyVre
244	точку зрения	6	2
245	друг другу	1	2
246	том же	2	2
247	по себе	7	2
248	и время	1	2
249	самого начала	1	2
250	тогда когда	5	2
251	дело в	1	2
252	внешние и	1	2
253	никогда не	8	2
254	того и	1	2
255	в самой	3	2
256	к ней	2	2
257	в другую	1	2
258	и является	1	2
259	во всем	2	2
260	буквальном смысле	1	2
261	во все	2	2
262	здесь совершенно	1	2
263	числе и	3	2
264	той или	2	2
265	оно не	1	2
266	правда не	1	2
267	но по	1	2
268	подходе к	1	2
269	в буквальном	1	2
270	как по	2	2
271	с самого	1	2
272	те же	3	2
273	по природе	1	2
274	ту же	2	2
275	по сравнению	5	2
276	и вообще	2	2
277	с ним	3	2
278	или иной	2	2
279	а также	2	2
280	на основе	7	2
281	связь между	5	2
282	борьбе с	1	2
283	на развитие	1	2
284	оторванной от	1	2
285	там где	6	2
286	того что	17	2
287	в стороне	2	2
288	уже в	5	2
289	если мы	6	2
290	речи в	6	2
291	в данной	1	2
292	ни с	1	2
293	никто не	1	2
294	мы находим	6	2
295	не для	1	2
296	к ним	1	2
297	отличие от	3	2
298	тем что	2	2
299	существенную роль	1	2
300	не были	1	2
301	и даже	5	2
302	с другой	6	2
303	и тех	1	2
304	еще и	1	2
305	в некоторых	2	2
306	одной стороны	7	2
307	что мы	9	2
308	с помощью	5	2
309	вступает в	1	2
310	его на	1	2
311	этого момента	1	2
312	к своему	1	2
313	в данном	3	2
314	сравнению с	5	2
315	в течение	2	2
316	но для	2	2
317	здесь в	1	2
318	человека о	1	2
319	в более	2	2
320	не является	9	2
321	одна из	1	2
322	уже на	1	2
323	и может	1	2
324	как она	1	2
325	для нас	4	2
326	у них	2	2
327	почти вовсе	1	2
328	мы должны	6	2
329	хотя бы	4	2
330	ее в	2	2
331	или не	1	2
332	личности и	1	2
333	на один	1	2
334	этой проблемы	2	2
335	в которой	4	2
336	и эта	2	2
337	но такого	1	1
338	я и	1	1
339	отрицательным результатам	1	1
340	до него	1	1
341	связана с	4	1
342	играют в	1	1
343	и подробно	1	1
344	идет о	3	1
345	и есть	2	1
346	которое мы	3	1
347	у гете	1	1
348	высшей степени	7	1
349	в зависимости	6	1
350	по его	1	1
351	из всех	2	1
352	и рода	1	1
353	из которой	1	1
354	мы имеем	3	1
355	и само	2	1
356	бы в	1	1
357	совершенно так	1	1
358	бы и	3	1
359	солнце не	1	1
360	он действует	1	1
361	оно вообще	1	1
362	я не	1	1
363	из того	4	1
364	не происходит	1	1
365	что можно	3	1
366	пространство и	1	1
367	зависимости от	6	1
368	и он	1	1
369	учение об	1	1
370	и много	1	1
371	он был	1	1
372	он сам	3	1
373	первый план	1	1
374	мы спросим	1	1
375	и решающее	1	1
376	и играет	1	1
377	самом деле	6	1
378	данном случае	3	1
379	то он	2	1
380	и указывает	1	1
381	но как	1	1
382	явлений и	1	1
383	его во	1	1
384	человеческий характер	1	1
385	менее всего	1	1
386	сил в	1	1
387	напротив оно	1	1
388	пришел бы	2	1
389	и поэтому	1	1
390	независимо от	4	1
391	данный момент	1	1
392	постараемся показать	1	1
393	более и	1	1
394	он вступает	1	1
395	и различные	2	1
396	однако не	1	1
397	перед нами	2	1
398	в полном	2	1
399	могли бы	4	1
400	нами в	1	1
401	вопросом о	2	1
402	характер носит	1	1
403	и наконец	1	1
404	по пути	2	1
405	и сам	3	1
406	один ряд	1	1
407	себе не	1	1
408	увидим что	2	1
409	он на	3	1
410	и свою	1	1
411	этой идеи	1	1
412	животных и	3	1
413	и первую	1	1
414	та же	1	1
415	что это	6	1
416	ни один	1	1
417	этот новый	1	1
418	или во	2	1
419	по которым	1	1
420	из этих	4	1
421	которые в	1	1
422	этих типов	1	1
423	в этой	6	1
424	и тот	1	1
425	имеем в	1	1
426	на то	6	1
427	как совершенно	3	1
428	и пространство	1	1
429	к выводу	6	1
430	не знающий	1	1
431	не следует	2	1
432	связанные с	1	1
433	о которой	1	1
434	которая является	1	1
435	в понимании	1	1
436	функции и	1	1
437	что еще	1	1
438	на совершенно	1	1
439	но вместе	1	1
440	с чем	1	1
441	без исключения	1	1
442	здесь мы	1	1
443	могла бы	1	1
444	как они	1	1
445	факт что	1	1
446	в совершенно	4	1
447	механического объединения	1	1
448	зрения на	1	1
449	это было	1	1
450	на протяжении	2	1
451	особенно в	1	1
452	и соответствующие	1	1
453	ближе к	1	1
454	в ином	2	1
455	о которых	3	1
456	на второй	1	1
457	в высшей	7	1
458	социального целого	1	1
459	которой он	1	1
460	нигде не	1	1
461	всю картину	2	1
462	движется в	1	1
463	должно быть	2	1
464	уже видели	2	1
465	в один	2	1
466	и тогда	2	1
467	не больше	1	1
468	в эту	4	1
469	что значит	1	1
470	во время	3	1
471	и при	1	1
472	таким же	3	1
473	нас не	1	1
474	всяком случае	6	1
475	характера с	1	1
476	в первый	2	1
477	далее в	1	1
478	должны были	3	1
479	значение для	4	1
480	и другого	1	1
481	своему существу	1	1
482	вот эта	1	1
483	основе ее	1	1
484	единство и	1	1
485	образом и	1	1
486	приобретает в	1	1
487	и более	2	1
488	есть еще	1	1
489	но такова	1	1
490	важный момент	1	1
491	этом ее	2	1
492	же мы	1	1
493	сам говорит	2	1
494	из которых	3	1
495	этого же	2	1
496	в таких	1	1
497	она не	1	1
498	как о	1	1
499	дело не	1	1
500	он нашел	1	1
501	как его	1	1
502	путь развития	2	1
503	когда они	1	1
504	все без	1	1
505	находится в	2	1
506	нет места	1	1
507	самой жизни	1	1
508	место во	1	1
509	на землю	1	1
510	что их	1	1
511	того в	1	1
512	своей природе	1	1
513	по своей	6	1
514	самому своему	1	1
515	и после	1	1
516	здесь же	1	1
517	эта проблема	5	1
518	с другом	2	1
519	и со	1	1
520	где она	1	1
521	с которой	2	1
522	у нас	1	1
523	в момент	1	1
524	как только	2	1
525	отличается от	1	1
526	должны быть	1	1
527	всего в	1	1
528	другом месте	2	1
529	носит и	1	1
530	два момента	1	1
531	что оно	4	1
532	его с	2	1
533	бы он	1	1
534	для его	1	1
535	свое значение	1	1
536	опыта и	1	1
537	мы привели	1	1
538	и самое	1	1
539	положений с	1	1
540	приходит к	1	1
541	ни даже	1	1
542	основным для	1	1
543	т.п в	1	1
544	были бы	2	1
545	чтобы быть	1	1
546	и человек	1	1
547	в себя	2	1
548	не возникает	2	1
549	приводит к	5	1
550	должно иметь	1	1
551	на том	2	1
552	цели с	1	1
553	в другом	2	1
554	с собой	3	1
555	совершенно различных	1	1
556	и которые	1	1
557	живет в	2	1
558	одном и	1	1
559	выводу что	1	1
560	одно это	1	1
561	но здесь	1	1
562	условиях не	1	1
563	что благодаря	1	1
564	и здесь	1	1
565	и возможно	1	1
566	и т.д	12	1
567	о том	9	1
568	или на	1	1
569	места и	1	1
570	в математическом	1	1
571	которой мы	2	1
572	неизменной на	1	1
573	случае нечто	2	1
574	и новый	1	1
575	на одном	2	1
576	и только	3	1
577	тотчас же	1	1
578	а следовательно	1	1
579	также в	1	1
580	в теории	6	1
581	на всю	1	1
582	совершенно новом	1	1
583	ряд собственных	1	1
584	ряд с	1	1
585	и мир	1	1
586	год и	1	1
587	философии и	3	1
588	тот же	7	1
589	действие в	1	1
590	ее лежит	1	1
591	что он	12	1
592	мы увидим	2	1
593	что даже	1	1
594	как нет	1	1
595	должен быть	2	1
596	нам по	1	1
597	вопрос об	2	1
598	по этому	6	1
599	точка зрения	3	1
600	известное значение	1	1
601	бы один	1	1
602	человека с	1	1
603	так что	1	1
604	переходит в	1	1
605	решающее значение	3	1
606	ни одного	1	1
607	вернуться к	3	1
608	оговориться что	1	1
609	первое и	1	1
610	этот момент	1	1
611	на определенной	1	1
612	является не	1	1
613	основе его	1	1
614	этому вопросу	1	1
615	следует за	2	1
616	термин этот	1	1
617	или даже	1	1
618	при помощи	4	1
619	из них	3	1
620	где бы	1	1
621	с совершенно	1	1
622	о причинах	1	1
623	ведь это	1	1
624	цели и	1	1
625	могло бы	1	1
626	сами по	1	1
627	моментов в	2	1
628	при всей	1	1
629	мы можем	10	1
630	должны будем	2	1
631	ничего что	1	1
632	протяжении всего	2	1
633	на деле	5	1
634	которые как	1	1
635	и также	1	1
636	в данный	1	1
637	и обратно	2	1
638	никакого определенного	1	1
639	сама по	2	1
640	то и	1	1
641	а наоборот	1	1
642	и составляет	2	1
643	бы назвать	1	1
644	и самый	2	1
645	с которым	1	1
646	и внутренне	1	1
647	его чисто	1	1
648	на которые	1	1
649	сложный и	1	1
650	для этой	1	1
651	все более	1	1
652	начиная с	1	1
653	и ограниченность	1	1
654	эта идея	1	1
655	мы говорим	1	1
656	находим в	1	1
657	тот факт	1	1
658	другу и	1	1
659	и вот	1	1
660	это также	1	1
661	детства до	1	1
662	когда мы	1	1
663	смысле этого	3	1
664	рассуждения и	1	1
665	говоря об	1	1
666	в тех	1	1
667	самого себя	1	1
668	и единственно	1	1
669	в словах	1	1
670	смысле он	1	1
671	друг с	2	1
672	человек с	2	1
673	в человеческом	1	1
674	сходство и	1	1
675	эту черту	1	1
676	или хотя	1	1
677	этого слова	3	1
678	некоторые моменты	1	1
679	о своих	2	1
680	действительность в	1	1
681	общественной жизни	2	1
682	к другим	1	1
683	при всем	1	1
684	на одной	2	1
685	вопрос в	1	1
686	не существует	3	1
687	и от	1	1
688	которого они	1	1
689	в отдельных	2	1
690	или другой	1	1
691	на первый	1	1
692	от него	1	1
693	из себя	1	1
694	огромную роль	1	1
695	отношений с	1	1
696	тем более	3	1
697	у которого	1	1
698	от всего	1	1
699	видим в	2	1
700	не обладает	1	1
701	он видит	1	1
702	его к	2	1
703	этот вопрос	5	1
704	с ней	2	1
705	начать с	1	1
706	всех других	1	1
707	значение они	1	1
708	попытка в	1	1
709	включает в	1	1
710	где он	1	1
711	к этой	3	1
712	в своих	1	1
713	все основные	1	1
714	гораздо более	1	1
